"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"1","1",23.1090740584804,21.3311946898711,21.927068645707,21.7108076946313,22.9595523919411,21.8215388897085,22.4354418717542,21.1163979039044,22.1232382812054,20.8298783229911,21.3402701059454,21.798091249971,22.4822464114731,22.3610551872721,"1","1",-1.47225781423514,0.545543305854842,-0.46335725419015,0.952656792599175,0.349882146378081,FALSE,FALSE
"2","1065",24.4731760832293,24.2829605048978,23.9597622360297,25.1312844102696,26.3986095484067,25.6014479968632,25.1870738344917,27.5096541122084,26.8408030699777,27.6983464546699,27.2908553214174,24.4191037322877,25.7248982624095,26.8441282629634,"1065","1065",0.405553847282327,2.82115318178796,1.61335351453514,0.845175493354954,0.01134238775518,FALSE,FALSE
"3","1077",20.6071587089566,23.4029296890407,21.9464372846626,22.4337402774148,19.8965763135208,22.1562886522042,23.85487323294,23.9450394048776,22.4057091640704,25.4397572492595,21.7907617148895,17.8932185659251,20.6479230015912,22.8306355101056,"1077","1077",-1.79408766776442,1.98124208261562,0.0935772074256001,0.967928272795836,0.918755507945931,FALSE,FALSE
"4","1079",23.9956364853108,23.5091676706464,21.3444172834023,23.9223611854581,22.9464967198875,24.1291962171469,22.1811410318802,24.9999271635088,23.5502710919278,24.9563092834442,26.5783233934745,21.1504414716207,21.6988237640827,23.7103332962939,"1079","1079",-0.904327005720376,2.22318782589758,0.659430410088603,0.95452624120271,0.389902697120843,FALSE,FALSE
"5","1090",24.3734262193267,22.7126514686927,21.9821949408827,24.6313181812779,24.299360289796,24.127967723207,23.5210457655751,26.1826504823971,24.8365119925154,26.0741615159817,25.1109849495799,23.9191094613057,24.4054842269609,27.0799934016752,"1090","1090",0.478810237842732,2.93859874548806,1.7087044916654,0.831556170217168,0.00884210750950315,FALSE,FALSE
"6","1093",25.1147565889184,24.7478423783735,23.1869173205187,22.0809271248286,22.2285339508529,23.5513699635949,22.9491896173203,25.413180934875,25.088034560151,23.6071538540504,22.9062083740672,22.6905029739985,21.6484466767728,24.3006415560679,"1093","1093",-1.11234288949544,1.62509488537415,0.256375997939355,0.963883155501025,0.700423610057892,FALSE,FALSE
"7","1103",24.0138641938239,23.2866481404105,24.4046883237256,26.3032734015931,26.3098840975747,25.9412190707269,25.4304009938351,27.9186103579761,27.9197401731852,28.6683234627822,28.1502705252036,22.4150737871618,26.6146536854219,26.2629079607977,"1103","1103",0.0501691552724257,3.45257419639583,1.75137167583413,0.902484329262998,0.0441824229108761,FALSE,FALSE
"8","1104",29.1737671850981,29.9431958613275,29.3530157088029,29.6320467559301,28.709125275184,29.7374804339351,29.7557443439086,27.358038507641,27.0498325063005,26.8592101354731,27.6038482624651,28.4418103692809,28.1227262836133,28.9018436552726,"1104","1104",-2.69888541639604,-0.720276253358211,-1.70958083487713,0.711292720556175,0.00174281726419966,FALSE,FALSE
"9","1105",22.7621916202606,23.4803423999882,23.3207221990423,24.4712384072929,25.5511351735734,24.7497120752646,24.3440783276351,26.2868220789965,26.0734842078749,26.6479846025487,25.3445589993893,22.9347422511388,25.2547708666899,24.1452870931066,"1105","1105",-0.146652551196787,2.43471823596467,1.14403284238394,0.920171982577413,0.0793636496933943,FALSE,FALSE
"10","1107",15.4959174690539,21.8936440810774,22.408655229367,25.1683233746602,24.7735964673682,22.6783635152195,21.924166258994,26.1460927034104,26.129585949776,27.1737481599652,26.2206420814342,23.4983101866251,23.9602517535708,24.6794608238967,"1107","1107",1.10175676938587,5.60265044859645,3.35220360899116,0.802437852044322,0.0055091893122097,FALSE,FALSE
"11","111",21.8404886666679,22.4468904508391,23.0552908768505,23.7371303441385,23.7701035983422,21.4826144809388,21.1417086502972,26.2239749481917,26.2526710982807,25.2598576015307,25.7781609950838,21.9880955679072,24.6200424176643,22.6364644309851,"111","111",0.70044102435481,3.66671325895073,2.18357714165277,0.807819046411093,0.00598120949378133,FALSE,FALSE
"12","1110",21.1632983340081,23.7961836197976,21.2119940162093,21.0442306744661,20.85541524832,22.1797530114682,24.9057454706008,0,0,0,0,0,0,0,"1110","1110",-23.4382132957797,-20.8922496684689,-22.1652314821243,7.11701208210961e-15,5.06038704609451e-20,TRUE,TRUE
"13","1115",24.9066688814703,26.1228475997712,25.7528269786636,24.540333229669,25.1713545007208,26.2654411432417,24.2818377252655,24.1961472597099,24.1056196237073,24.2638069599939,23.4989303829116,24.2755863165785,24.0026594946786,24.5496563684633,"1115","1115",-2.14566090105487,-0.182597285447703,-1.16412909325129,0.87711092080213,0.0223956602692079,FALSE,FALSE
"14","1119",21.5543213828857,20.6959860675001,24.2044059941406,21.9800869179743,20.1097541518771,21.7415381693893,19.8482897823888,22.4034632842436,22.7752992162596,22.276472607037,20.3373801724869,22.6206337482495,19.1466283360247,20.8869565189289,"1119","1119",-1.43574753585931,1.52501936930905,0.0446359167248715,0.968430457841883,0.950526966679822,FALSE,FALSE
"15","112",22.2550954382762,23.7220620484206,24.2647942767024,26.4942352514325,25.8081811848852,25.1247372899725,25.2739759302292,27.8032718894537,25.8052294204908,26.2954968801043,27.2474667798262,27.8819179748886,27.4886712207513,26.4907731303602,"112","112",1.00068430967645,3.59067165488245,2.29567798227945,0.690477474829263,0.00140110496001841,FALSE,FALSE
"16","1120",26.0251150764947,23.2634209423828,25.7787484938595,25.8085514986547,25.860125175124,26.2840252421179,24.9016668652705,25.4079133140926,24.8240207991835,26.3631676120574,24.0982324426441,21.4060736629943,22.3441349612781,23.7151425623,"1120","1120",-2.87197666663663,0.0825572553926095,-1.39470970562201,0.913579884924366,0.0629447345904295,FALSE,FALSE
"17","113",21.2828627559849,22.4199442378554,21.3255640380578,22.2865010780971,23.7018880902193,24.2641962396333,22.6640516061925,25.3416798584141,25.0306633901114,25.3129114067752,24.7179649263655,21.4984314471412,23.0998941784341,24.3002785390604,"113","113",0.247816123429377,2.99698836235959,1.62240224289448,0.878174912616392,0.0229758083111563,FALSE,FALSE
"18","1133",21.3112117094575,26.3547196501193,23.700431145442,22.1455602923586,25.0959456933916,24.10963476815,23.6363068791534,21.0561150774148,19.3763903916246,21.788972370989,21.4513927455257,18.7230676089951,20.6708187367731,23.0157027554915,"1133","1133",-4.4851121515076,-1.3067022631377,-2.89590720732265,0.666005635782439,0.00109943851322156,FALSE,FALSE
