"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"829","7720",25.0491692021326,23.7347158212771,25.3445277113223,20.8024106556655,22.888872167719,23.9827004919276,23.1676176725863,21.3759987009568,22.5331103502468,20.4204053980859,20.6152847833652,24.1896424813736,21.0383282629442,23.2414657785687,"7720","7720",-3.15952854109014,-0.142122306649644,-1.65082542386989,0.866838268810581,0.0335630663438304,FALSE,FALSE
"830","7729",27.7473771300877,27.5146161022854,27.6137675839868,27.8334918580632,27.6347750315794,27.8973170977893,27.597139093709,28.2019145749722,27.9821389335462,27.8413684897786,27.1714545015736,29.294510000959,28.6409564120369,27.5099803912522,"7729","7729",-0.508201183816045,1.30929815713549,0.400548486659723,0.943222434524933,0.368568801765675,FALSE,FALSE
"831","7733",21.9281543621636,24.3920763648609,21.946175597764,23.280117712054,22.7027233211605,23.6382186876493,23.5283506109903,23.4046408387911,22.733927040362,24.3387906425447,22.6821319855961,24.4043213304301,22.2205640212554,25.0837746672372,"7733","7733",-0.682114231331763,1.66849533692435,0.493190552796293,0.944515408758729,0.391522957633943,FALSE,FALSE
"832","7756",23.7420026241628,23.8255213292335,22.4412061449608,19.378788039039,21.7168525274003,22.2933686452312,21.6519319737377,0,0,0,0,0,0,0,"7756","7756",-23.3680902108421,-20.9318158702337,-22.1499530405379,7.28261883305431e-15,6.4025853252179e-20,TRUE,TRUE
"833","7767",23.9060229918775,20.3742817462292,23.5405385098168,22.937835710063,20.4290889673871,21.3608069063804,22.9920839745267,19.5225547134036,23.7033821169039,21.5652583023472,20.0010026543232,25.7340803850214,21.0130956804046,22.2803253293476,"7767","7767",-2.04367727799055,1.55197452812507,-0.245851374932741,0.958033079393919,0.778235474520654,FALSE,FALSE
"834","7770",28.3127513598402,27.597410826245,28.9680577128656,26.0871319491533,24.9994418083272,27.1735477638128,25.9227971755479,25.138725052648,26.0014464441696,24.9887148904012,23.9183661132458,29.746370127202,26.0189374201742,23.5377403556251,"7770","7770",-3.11174355641443,0.337218358607003,-1.38726259890371,0.911609697295821,0.108816506494485,FALSE,FALSE
"835","7775",25.7114068540972,25.2056421833447,25.4266572377121,25.2883516941373,24.3430449830849,24.8543345335577,22.1140018575876,23.796174012911,24.5183774994163,23.3709801404191,22.4298671854375,25.1358296230791,20.4197061453939,24.7075513448608,"7775","7775",-2.706545509966,0.259415969393485,-1.22356477028626,0.909134503247848,0.100604998202521,FALSE,FALSE
"836","7780",23.3124160214669,23.3083587521287,25.3160478732479,24.1171570123272,24.7350488302536,23.6621875503131,24.5306597635437,22.3083293079328,25.0135029472398,23.2609957456144,21.3107336963754,24.2340870099088,26.8329617261306,28.1942691912173,"7780","7780",-1.45457715576581,2.07543539037668,0.310429117305436,0.956519805519528,0.717380570603863,FALSE,FALSE
"837","779",24.5864958281789,22.7455867277842,25.5491249555229,23.0297842946218,23.9985089140544,22.0207239715842,21.2504609275574,24.7352371310198,24.1005090764666,25.1777497829188,24.3627366540745,24.9034840262579,23.2699208118932,24.3839816789709,"779","779",-0.166099150297452,2.38122301952537,1.10756193461396,0.903468272623401,0.0846746084531198,FALSE,FALSE
"838","78",24.0373679002391,23.318423789028,25.6034713630511,24.4253540951847,23.0545844464292,23.7704043917642,25.1668620280236,22.8128586657327,21.4912972636407,21.8954939273276,21.865860487427,23.0579927139984,20.5298203747421,22.069582520082,"78","78",-3.34352634221489,-1.12891996086202,-2.23622315153845,0.472529651815927,0.000435100807555749,FALSE,FALSE
