name,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,treatment_1,treatment_2,treatment_3,treatment_4,treatment_5,treatment_6,treatment_7,treatment_8,ClusterID,ID,treatment_vs_control_CI.L,treatment_vs_control_CI.R,treatment_vs_control_diff,treatment_vs_control_p.adj,treatment_vs_control_p.val,significant,treatment_vs_control_significant,cluster_representative
108,26.945683668400697,25.386373595718602,26.354293526549203,22.237886812301397,22.519158708739198,27.062645687829498,22.698298983998498,25.9148522277102,23.2578520716933,25.2162096582915,24.9625023946833,24.4874987492198,24.2095702719093,27.061936280866604,25.0446101133983,25.934145399661002,24.8832717508839,108,108,-0.970424936567903,2.00323991730952,0.51640749037081,0.976170150883971,0.48004415902399195,False,False,sp|P29742|CLH_DROME
1080,22.982159768551103,22.5190867034527,23.358598487574803,25.264552736508602,26.0639169603383,22.4316307328619,23.128097402372898,23.0971953167305,24.968597894132902,21.2512182933292,23.051216576211,23.104293847498198,19.197099081481603,23.120430114250603,21.9107569002755,22.3524209287175,23.0964980159418,1080,1080,-2.9441014533412497,-0.29910088557101505,-1.6216011694561299,0.9067006094227691,0.018398354300794,False,False,sp|P05556-3|ITB1_HUMAN
1087,21.8464698099232,22.8972014207674,21.40970945331,21.542030052140497,21.5709711596736,24.587066663769196,21.1204771015992,22.1451503963168,21.053139715389896,21.6691471786263,21.7232030476295,19.813075012050604,26.988890520425,22.592986639485602,26.6981876874364,26.216119383926397,22.770013741410605,1087,1087,-0.251717523019015,3.3313531540132497,1.53981781549712,0.951175897186533,0.0886979985875173,False,False,sp|Q75WE7|VWA5A_RAT
109,25.3310045887367,24.841501388147602,25.721183694105395,24.9961270884021,24.292060393013898,26.4939578203688,25.366492243994003,28.456204474677897,26.5683667958081,27.9104743752728,27.0323990395147,28.2173087137922,27.234623349700197,28.221419749679104,27.736021904858198,27.5098269879186,26.293627789124198,109,109,0.6185119960828499,2.84999159532556,1.73425179570421,0.8218071044712622,0.00380066058614246,False,False,sp|P12387|CO3_CAVPO
1090,25.697253199672602,26.6483131285779,25.8341798262744,26.510927383540803,26.098450364467503,26.3120545355692,26.389152421105,24.1521508963629,26.682265534519402,25.047258318910004,25.5399379890472,23.0427848821316,25.6519926923352,23.4068118546059,25.521491355077,27.0141112902633,26.5221795554284,1090,1090,-1.9879549296675603,0.352430849652801,-0.8177620400073771,0.96196040035577,0.161954551914926,False,False,sp|Q9DBX3|SUSD2_MOUSE
11,23.8437487634169,22.2627222808886,24.6964667982662,20.837353829566897,23.506307823259398,24.350559402298604,21.247203773771698,25.595312123538104,19.137233829747,25.608118191873498,22.958596963555102,22.713111257438,18.9877913788386,26.803199148365398,23.974193909955698,22.5716380863062,23.0514495992956,11,11,-1.4260178428994599,2.43150722686132,0.502744691980929,0.978412539687175,0.595238875466656,False,False,WP_094502970.1
110,25.0932728404583,25.5651426470783,24.7250457807336,23.645240962175304,23.165624382114895,25.7310358283328,22.155973794283,22.4301383265806,22.921991621467498,24.0926890820628,23.311545309776,22.4334502004886,23.224348551985603,24.9442935710131,23.9885404633085,24.859248602564897,22.5749814950935,110,110,-1.4836781676867898,0.9668488904879681,-0.258414638599412,0.9795442642719691,0.6669689489562071,False,False,sp|P46940|IQGA1_HUMAN
1117,21.9658497961819,24.0586268848964,23.417304769882303,22.1163227009264,20.7142580969137,23.6576045594479,23.228269415532303,22.049169534572602,21.536922561900703,22.364776686472897,20.8293216898923,20.1253819374199,24.0123628217976,21.2373628636096,22.4806933310527,21.3034106462923,20.9595760926761,1117,1117,-2.0720552193757,0.34598155440035105,-0.863036832487673,0.961099885056187,0.15349804438189701,False,False,ROSINTL182_08711
1119,21.890289886079803,21.2855512275191,24.3146707781545,23.596260289527002,26.552626989317897,23.4940568261542,23.249072354916702,23.2699594658405,23.826502131539502,25.0877729836808,22.9639071377593,24.4913501161021,23.7947056853319,23.4866004752105,23.310455244533898,22.884130823874603,25.9133504101163,1119,1119,-0.80848556541076,1.7962226847743703,0.49386855968180393,0.9752474348642659,0.441130036908713,False,False,sp|Q8R0I0|ACE2_MOUSE
1120,23.0060883914641,21.3154177114751,24.653118519549302,23.972438123519602,22.363586177164102,23.410593293769697,23.970155053150002,24.111438656297697,24.3853612286518,24.6924309731891,25.7892038732061,24.4917340947148,26.446645880485303,26.451882957434602,26.588750872095105,26.6739031230745,23.367381021943103,1120,1120,0.898359764159002,3.2964129559785302,2.09738636006876,0.7367769758890459,0.00142202897541795,False,False,WP_016278950.1
1129,23.459210087975503,24.5831555517743,24.427717316604298,24.5826421950431,21.6420023195017,23.600269897811103,24.885543571933898,23.6180760438377,24.6602131839043,21.0900167676322,20.2758085084649,19.6807046196613,26.2177996557797,24.8014412583355,26.032100013949698,24.583488544643,23.2049600268078,1129,1129,-2.42266258434915,1.01450239574858,-0.7040800943002841,0.974311256502609,0.40580203475591103,False,False,sp|Q571I9|A16A1_MOUSE
1134,20.5516200278125,19.1967149767292,21.4551500957203,21.241545061694698,22.363286190258897,22.033515086774603,20.8951455278959,22.5707317223961,22.1202638268646,21.7316434517543,22.599181890352803,22.059690367854902,22.5934387686574,21.634373255673104,21.422958903113802,24.777028511536102,23.1773988547737,1134,1134,-0.0359045911657183,2.2730614218398904,1.1185784153370901,0.9414062510780509,0.0569607365698239,False,False,SRS021484.203741-T1-C
1146,19.439899855671502,21.0806854795429,23.513309183133202,21.1070190776981,19.1910375207212,22.449629781943997,19.993581107649,23.5758926934753,20.199058823653,21.624550509117498,19.8204454409014,19.9244326932739,19.448190932870002,19.9483572495935,19.1438041977198,23.340468158680302,22.6356902257942,1146,1146,-1.94871055594733,1.07572573604869,-0.43649240994932004,0.9777280906140691,0.55660122851883,False,False,sp|P47859|PFKAP_RABIT
1164,22.7776815293081,23.7215883124709,22.908416444021896,22.699748870432302,21.3731646554652,22.7057937248421,18.987355621187398,21.186320417391897,19.598154299647398,24.5255237960363,24.416126104108,26.5891375383433,28.391330170809802,24.819588609363,30.252019828671603,29.912129213906802,24.379603114878698,1164,1164,3.04501523663301,6.730077385225849,4.887546310929429,0.137977313419129,1.3283588188947099e-05,True,True,WP_081700812.1
1178,21.6049915717729,23.277965853906696,24.685028272631197,21.8600624518685,24.211031470271696,25.467206977221398,22.4274693780733,26.9582143494094,22.4458001797406,24.8372598832028,25.5945603286054,24.6646347218046,23.253026557582697,21.944356401412,20.7964777378399,23.987706648855198,24.0618810558205,1178,1178,-1.58735263200839,1.55282390914565,-0.0172643614313657,0.983180112342598,0.982065273217206,False,False,sp|GELS_HUMAN|
1187,25.8643057038105,25.437285850858103,26.464125043533897,24.634094358280898,24.9339125313831,27.824113674854804,26.282944655605302,24.648580089183802,26.3887694019554,27.9823484615525,25.124539591896802,26.528576947491302,23.838676995438103,24.808046666965197,24.255955444840698,23.044424137836103,25.572265551479997,1187,1187,-1.98819743042574,0.61509892214187,-0.686549254141937,0.970122476418452,0.286834604755591,False,False,sp|P16276|ACON_PIG
1198,22.8411727252323,23.270843659470895,23.814853695151,22.4044311328654,21.3556081138107,23.6385701448442,22.008636177843197,23.609016261100802,23.3286951949264,21.0165566796982,19.898545296726102,21.9783250246729,18.852681895285198,19.8267936243228,19.2972611065217,22.498211076586,21.7856304632166,1198,1198,-3.44977644052854,-1.09990606887965,-2.2748412547041004,0.624774389514131,0.000543711032730759,False,False,SRS023914.43273-T1-C
1227,20.9604340093405,22.0798734109981,21.432428227075697,23.4931121018907,19.6244867001327,19.0031967089325,24.709333227886702,22.958618025185398,23.763775647461,21.997907173734003,20.338445873434104,20.963827430091,22.7998394925384,25.183711736792002,23.954418916431898,22.828738117133103,20.3821458773179,1227,1227,-1.35714520621245,1.9637909586020499,0.30332287619479803,0.98014152949162,0.70922609037553,False,False,WP_089860409.1
1228,29.5037614008363,30.6118935477465,29.889215154510797,29.715485277844,29.5785335222806,29.590220724531196,30.4464701212026,29.856253520879,30.886966012188896,29.8103062407188,30.1875758338904,28.694174375355395,30.7553086771491,29.617003943684303,30.196912164370104,29.990426324454305,29.1010686520399,1228,1228,-1.11038045068397,0.6810635520395439,-0.21465844932221104,0.9789032438019301,0.625073849741195,False,False,sp|O70570|PIGR_MOUSE
1229,23.7104112874173,22.809170505600502,24.336415232935,25.799980556454102,24.134966144362803,24.092768752536898,23.456753835482697,22.0349027111107,22.619804440942396,23.763798336174002,23.2122851561927,23.5665600920791,24.9945827072593,25.5071175878792,22.7170527911372,21.9472687983033,23.962149461276802,1229,1229,-1.14509928913169,1.23054225129768,0.0427214810829959,0.982794427769728,0.94138806433579,False,False,sp|P19801-2|AOC1_HUMAN
123,25.767301761791302,26.4439661414731,26.5392581064051,26.5967108538915,24.782026276841197,27.197337351326603,25.630832094909703,28.247081495489102,26.349210013453998,28.0245470386204,26.739686410895,29.3536256151651,29.1149637785254,27.4522357958991,27.5499034552261,27.3698457078857,26.778423491570898,123,123,0.305331894826479,2.50075946293563,1.4030456788810501,0.896950532501034,0.0144554017677507,False,False,sp|Q63041|A1M_RAT
1241,27.8560973387542,28.3363019388837,28.204966214169897,28.981481115851697,28.568048666634496,28.037646656599698,28.809917173919395,28.760944191448804,28.8422452525663,28.005089438038603,29.1428600072088,28.154312659457396,29.8788081759897,29.7957904867993,27.6165668122392,29.951947365136103,28.379232894435397,1241,1241,-0.574170269488843,1.328066996242,0.376948363376581,0.974728632433131,0.42106982463817105,False,False,sp|P14740|DPP4_RAT
127,23.433615238235998,19.801594696741603,21.5138909283466,21.426366628828,22.5657496466856,23.1405530218604,20.623426969199,24.9068919714691,20.364856018841,24.254612950332998,23.893207731982002,27.6756459403957,21.5017507061126,22.220775369896003,23.990773962246898,23.778642657473195,20.559055878252998,127,127,-0.20511324132875403,3.2232972915668796,1.50909202511906,0.949487432503588,0.0816784381480192,False,False,sp|Q03626|MUG1_RAT
130,25.2325281923275,25.1684665012844,26.0047268658367,24.5860693576479,26.273765369959897,26.348726381648103,24.0451599788858,21.9330094625573,24.4312337973594,25.3623075239784,26.066302925957398,27.537778191509,22.4501724424013,22.8058038861229,24.4400106599019,24.722870054158303,25.6666900777541,130,130,-1.45446707222332,1.4344096998898401,-0.0100286861667378,0.9832411060334821,0.988675037901831,False,False,sp|Q3TTY0|PLB1_MOUSE
1312,20.0506338537813,23.0377547189163,24.1300911679772,24.592791482478,24.3172451889137,23.250184042933103,21.5257205620989,22.9756664248834,20.3879762799914,23.145902767909497,24.4264308723795,23.0436297719408,23.717304284686104,23.403262640226803,25.976332583242602,20.4746347972524,22.3203929179655,1312,1312,-0.901821401686952,2.13589101126035,0.617034804786698,0.974419615794554,0.40969411094891295,False,False,HMPREF1011_01047
1322,23.9563039209968,23.381320882059498,24.359437513925,21.9562389495965,23.5953071147661,23.4497805134542,22.0636794630575,24.9717391651302,23.453082955120102,21.815612357755498,23.701091623208605,24.6888476260918,23.3253047687675,25.525861250701798,21.308903916722,21.42379966635,24.7437323689673,1322,1322,-1.4590883546721003,1.16195664306748,-0.148565855802307,0.981482965005351,0.816827692691254,False,False,sp|Q6IUU3|QSOX1_RAT
1323,23.873266019905895,24.367006547035498,22.7863906858901,25.195477606842104,22.386761362002503,23.7546179100952,25.066064547957,23.0511305938009,24.3785241382447,25.314180492339396,26.3404946111968,24.4469865894205,23.3581536338669,25.979573952399395,25.8104171868198,26.40919828652,23.6340339621929,1323,1323,0.12503366744075,2.4517283641872902,1.28838101581402,0.9251643874887719,0.0314277839376267,False,False,sp|P08473|NEP_HUMAN
1325,23.365055799552803,21.7470083292913,22.112539092329804,21.4450729585487,22.767339071227102,22.011057961234304,22.962355044341198,20.5479968465435,21.297772705078398,23.5419564625379,22.2159541809064,21.6029407556457,20.042470300505702,24.8113070702992,21.9019032017412,21.3363823374988,20.6491763445173,1325,1325,-1.2685828205482,1.2371726377063799,-0.0157050914209123,0.983156828849227,0.979554938362828,False,False,WP_035293836.1
1330,28.098436273439397,28.175399929124797,27.7366150208358,27.963795736472395,28.256236110991804,27.7143074169891,28.003094988263804,27.888184947607602,28.4299628414315,27.086507545847002,28.2081464121926,28.5238220937494,28.6848921107614,28.139955350160104,29.0044142608355,29.5277192845687,28.156068929327397,1330,1330,-0.48459879604725703,1.25836178953977,0.38688149674625893,0.9731909897242479,0.36831158424550703,False,False,sp|Q64230|MEP1A_RAT
1344,30.3399811305117,30.312969630854997,30.5079403201028,30.828355330180802,30.4905933659721,30.388613644108897,30.612067080710602,30.1979694537291,31.178442340234,29.937712400880102,30.554434692098305,29.247392779130898,30.3986525764744,29.3792275619092,30.532690800395002,31.285440273931698,30.728078016950302,1344,1344,-1.15363419102819,0.590223178380672,-0.281705506323757,0.9768347652660501,0.5109087369780531,False,False,sp|Q7M758|NALDL_MOUSE
1372,23.3574599196512,24.606093964439395,25.2313147637094,23.6549564218061,22.854056830788398,24.749474147931,21.8252728698987,24.4583320742501,19.1817224925466,21.725020029194603,24.1747388960605,22.162134670595304,22.0826087392915,22.4316039551067,22.8941819984907,20.217467877445397,23.3201736309943,1372,1372,-2.43609788886839,0.539484008158517,-0.948306940354936,0.9652181938830758,0.200533696750779,False,False,sp|Q5RBL1|GARS_PONAB
1374,25.587177226317202,25.1653676467589,24.518082995682803,22.731164252904897,21.2055021385911,26.1973581631454,22.485911343772997,23.745256809514398,20.6899126854921,24.6168466861073,23.8099253929553,25.4574590994566,21.415879452591398,21.394694523928898,19.0391252177161,20.733381981711,21.632945069177605,1374,1374,-3.14202990588673,0.483597981313385,-1.32921596228667,0.959946821348651,0.143098635788144,False,False,sp|Q99KK7|DPP3_MOUSE
1397,26.3179550927638,26.4341506372733,26.5760793200235,27.7704417344759,26.448786222815798,27.0107502966964,26.923718908045696,26.4649827192101,26.117607692652502,25.853483775022603,26.4249681749818,26.304439426317398,26.896195671764698,25.752670510191397,26.9473484561519,27.012480611009696,26.8716989582645,1397,1397,-1.02960973952775,0.6977705523521941,-0.16591959358777697,0.979945436185986,0.694993372631115,False,False,sp|Q8R146|APEH_MOUSE
1440,22.083694863665105,22.377325196104604,22.733922283625102,24.601570468941603,21.814594591157398,22.173383436876396,23.505122573126897,23.897758598186197,23.8161485175626,21.8931948607815,22.467492367456003,24.8241324654071,24.229435311419397,22.412195612476,21.93529636178,23.023223387288798,22.2283034760744,1440,1440,-1.25096890515527,1.00350502599362,-0.12373193958082901,0.9815480830044592,0.822536799940971,False,False,WP_016282673.1
1447,21.8736573816407,21.5261462591092,22.6105182225529,21.6695927132102,20.6929832113078,19.754636360156397,22.4871538256317,22.772219316184696,22.773150880265103,20.915850938393397,19.113052819094502,18.2517366572993,18.914577836805698,20.974182091558,20.328782287581898,20.584368006209303,20.853725306036,1447,1447,-2.9408975449858796,-0.666157507060445,-1.80352752602316,0.8101832956461759,0.00325061110285,False,False,SRS054956.19447-T1-C
1466,24.4240611828117,24.4335527145824,24.5681722525135,24.024762616855696,25.2221275560267,22.3164420248521,24.928875927793,23.8819144518422,22.3068040548198,24.6334056375145,21.9402089130662,20.4829664595372,24.5044950320608,20.2370955648164,20.3707395472637,22.344488261655897,23.6208622498452,1466,1466,-3.14768173595177,-0.342466799185424,-1.7450742675686002,0.9034509937492141,0.0169315526191036,False,False,WP_089992804.1
1483,24.0189621595505,25.874946603443103,24.6584417917073,22.6974325520439,24.5989211437779,25.867170128025,22.255823296919605,25.3035222721086,20.6173069281285,23.193271625153198,25.222747227050398,24.965533525924503,22.4856030740524,21.416601693132698,22.899805703701702,23.282336649907197,22.7375997267965,1483,1483,-2.18429521429772,0.7590529372374891,-0.7126211385301179,0.971773577560393,0.32724483034961,False,False,CUY_3916
150,22.7214081831708,21.760572149404503,22.121881585525,21.198345517002,23.5592667985896,24.2389010573774,20.0727214267153,21.760066516819702,20.9018781661763,21.7264418664408,22.1069258176639,20.926615238443198,22.9293252386652,21.506398145776,20.0618523869787,20.0140449960966,21.3289383839018,150,150,-1.9223291767881001,0.498011050661715,-0.71215906306319,0.9675348185498829,0.23608001493815803,False,False,sp|Q00519|XDH_MOUSE
1507,22.287166193557898,21.4720740117429,23.986773075493804,23.4560294833397,21.8066361503829,21.3398086924851,22.7004987731288,22.0578384028887,23.4650888104625,21.1322599801422,18.778725262147102,21.516460857178103,18.6424854011236,22.8494763069059,22.554516719618803,21.231520039004298,18.5214049081728,1507,1507,-3.20828934700023,-0.500979082978193,-1.85463421498921,0.876715971779367,0.00935376628405707,False,False,BRYFOR_06357
1510,21.701289961445898,24.2383031953722,22.1027526542567,21.929631894611603,24.0339721492064,23.490826766937598,21.0181465125942,22.7907639019661,23.2265778562604,23.370158047902102,26.630027495208395,24.824552872649303,21.979061240611802,25.334941421847702,27.305337148112603,24.2544368506882,22.706809841663198,1510,1510,0.39631935218131803,3.25339745690036,1.82485840454084,0.897093907287146,0.0145043226179484,False,False,WP_071932136.1
1515,24.678971491561498,24.9540819318423,23.1074547968383,20.848724553602104,28.0565040604777,24.3838065145163,20.0305607253741,22.6076028073127,20.898594745200697,24.532519480924698,24.6905492765947,23.5913925692908,22.322994818376497,22.2096053716914,20.5512304204203,22.4661999636055,23.455423049186802,1515,1515,-2.13922750053752,1.5239169876766898,-0.30765525643041197,0.980440424548365,0.731622367169204,False,False,sp|Q27970|CAN1_BOVIN
1522,27.3027183838478,27.0599460934685,27.393811751118196,23.234008412591,23.7708655940878,26.6856323380251,23.3589380724394,24.6066651185021,22.7471638760923,23.755470240030498,23.543981936019396,21.4173591158913,22.6574257474306,24.1506949508567,24.6022466835151,22.4028551546755,25.403009617340103,1522,1522,-3.18369506968794,-0.090766211132729,-1.63723064041034,0.931454312849931,0.0389017444051292,False,False,sp|Q28046|ADSV_BOVIN
1524,23.5885814031817,26.081258691089,24.491864225475197,23.317485209104,24.5896464037589,24.507529966750898,24.9313602651903,24.5905075011731,23.307597593340397,24.7091756520612,24.563579345502802,21.4510994033017,24.1264725809829,24.3176434984411,23.346169181451202,23.8287039357638,20.7996318229375,1524,1524,-2.21177891079605,0.240546375003606,-0.985616267896223,0.955333147963948,0.11002158462271901,False,False,WP_051656758.1
1528,23.015416243469897,23.495404314305,23.6130013048351,22.617309618842697,21.572941649601603,25.3447592404946,23.0073394052022,22.2989743039718,23.158166185883697,20.138381806275397,20.2689588366184,19.9259571283077,21.812396692017103,19.020421159548302,20.4780901948137,18.9990145468887,20.7296190840917,1528,1528,-4.052834381015029,-1.85358070497954,-2.95320754299728,0.126035833149774,1.1221592944333302e-05,True,True,WP_016302168.1
1534,23.0688807593516,23.038334794404697,22.6732236601087,22.3529467353171,21.655674399242702,24.3583833892259,21.1590053042047,24.510877325471,21.8054589192978,23.346544842933103,21.3975200549731,20.5239294436517,20.776616962538,22.290098460065604,22.715663556198802,20.742962325229602,21.7531077730294,1534,1534,-2.20746369352489,0.122344484485467,-1.0425596045197099,0.948256689257191,0.0770439333346993,False,False,WP_092246470.1
154,18.2394819917156,19.6839643636773,19.386797140441303,20.887167056134697,18.285691191330102,19.69020093165,20.079902700260998,19.702062744415603,20.0261181463212,21.752679543568696,21.1849346502905,23.667747608182896,19.4106687232199,20.160165644841303,18.2947374031841,19.9767808581924,21.698878435357,154,154,-0.073907426872416,2.5035809178156696,1.21483674547163,0.943965218175253,0.0634897485088718,False,False,SRS023971.6503-T1-C
1545,30.431573361311603,30.6152178405563,29.950700717420396,30.6473055690981,30.2509556598561,30.177607184699504,30.458705379847004,29.8606966042279,30.766534650557,29.3317818773515,30.124486211630696,30.9405278906929,30.830423765597402,30.2570865268505,30.5631394452107,31.448688646645003,30.4030122979343,1545,1545,-0.722737572112266,0.9954582447963041,0.136360336342019,0.980624379951833,0.745840214581354,False,False,sp|Q61847-2|MEP1B_MOUSE
1553,23.9345350346504,21.1848111913622,24.670422641048397,25.1613165177512,23.942345275671602,23.534487887277997,24.3509157853953,24.8134656258705,23.686932295975698,22.0740372304812,19.9629510607929,19.737158201877502,22.313411189271196,20.1803414062243,20.9357297870002,20.325801717823502,24.689924998959302,1553,1553,-4.01790442755384,-1.26708606433941,-2.64249524594662,0.6347705964675501,0.00058728048880915,False,False,WP_072852947.1
1567,25.171593643656696,24.7833396944226,25.5899431959478,22.3446242484024,25.674252380408202,25.938857107203397,24.9374529823098,24.420151251226102,24.081879083298602,24.9571379629964,24.643752170917697,24.116399649074697,24.868201043740896,22.9110823444121,24.2852948976964,24.913520153403898,24.2922807645372,1567,1567,-1.46071760620845,0.664947389153151,-0.39788510852765,0.9753914004466521,0.44692028450593607,False,False,sp|P48147|PPCE_HUMAN
158,24.612187061925997,26.682767237344102,24.408097953823106,24.9648016952947,27.0974015697846,23.7333774300698,25.6171354408021,28.006458914919,25.6450673196792,24.825870798327603,24.3702685521485,26.9475061868973,27.871147060822,25.4313237470941,24.517450855542197,25.7681945995204,25.0477901640373,158,158,-1.3490495710301202,1.26231653465134,-0.0433665181893907,0.9828377922037449,0.9458661683116659,False,False,sp|Q50JE5|ACE_MESAU
16,23.756059361764603,24.578547120939998,23.7077839670629,24.658601847579998,21.6441837176295,23.7650618582124,22.170656773985897,24.034564493627702,23.6588628127951,23.3286243940351,21.3613869652537,21.746400736842,23.4999082783793,25.3730675859476,24.292832318260604,22.7146224281909,20.9294173506571,16,16,-1.9243731209292299,0.6305332567433921,-0.646919932092921,0.9709435951332299,0.306029805011908,False,False,sp|Q9QXS1|PLEC_MOUSE
163,29.3183989867897,29.3581319687321,28.819934823801198,28.899152027512898,28.9363178444838,28.773027583105996,29.3460814768073,28.580370217326898,30.038417377148104,29.1705988058595,29.883511000368,29.942595056688,29.9013815904478,30.0266683913841,30.197374984640998,30.0362883482639,29.4564554477669,163,163,-0.12102656748977199,1.5370044614650198,0.7079889469876259,0.9516076820598429,0.0906284355576045,False,False,sp|E9Q7P9|CDHR2_MOUSE
1650,23.538868223628803,22.8384924427145,22.650974805184603,21.777866102750803,23.117144485362896,22.015601870278303,22.386368530057997,21.457187470517102,22.766603111577002,22.8081403249813,21.834898820622897,22.0066873289609,25.965458047596996,22.2661657329245,23.1541187510424,23.5156790272934,23.302580916400103,1650,1650,-0.517348162786756,1.71986772422636,0.601259780719801,0.9697173701379821,0.27796454393221004,False,False,BACCAP_03474
1671,22.9833628020644,20.4081172006203,23.210287416979,22.317603341238602,22.6470824414042,22.0282443449471,20.070795739353198,23.295073853111898,22.957494426999002,20.0574351996076,20.9889931933683,20.6025058670035,22.6204997397784,23.289838646213898,22.265096780157105,23.327463558332802,22.3248614736873,1671,1671,-1.51670563409186,0.9596433449140219,-0.27853114458892103,0.9792352518606031,0.6463440502888039,False,False,SRS014923.39994-T1-C
