"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","control_8","control_9","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","treatment_8","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"397","2961",22.1466768081887,24.1098161510101,20.8436964405574,22.0152162978715,24.2938601616518,21.9203306824391,21.2595444436583,24.8559490309149,22.2419636625508,22.8440116905972,24.178368365783,24.6173533983002,23.9888542002474,23.9233329265078,24.3315606033413,21.2597145341658,24.0568358048568,"2961","2961",-0.270811713130326,2.30702988767069,1.01810908727018,0.932222360807843,0.115827381184922,FALSE,FALSE
"398","2964",23.0642626981689,23.7823298947183,24.9445686013583,26.618140389093,25.3973912164596,23.751059572451,25.4814336178812,24.6949445009249,25.2190122732658,23.1942061794598,22.3919664699705,21.7151538765906,22.7163803222838,26.648495391287,24.4592275389711,24.4299171665554,23.5251889811667,"2964","2964",-2.45202832263019,0.177019467685662,-1.13750442747226,0.923167328010464,0.0865911747288246,FALSE,FALSE
"399","2970",24.5885505807151,22.1365653191833,26.5720101325654,26.827871785992,26.532176979772,24.3477602362252,22.9218465653287,24.3079588430526,26.5741969072206,24.7665370468502,24.8045094411106,24.148471772111,19.7881925941513,21.326794828449,25.1427149770609,27.4744901603731,26.6246129209448,"2970","2970",-2.63629022841407,1.19782953033128,-0.719230349041396,0.962796412662527,0.445462849867618,FALSE,FALSE
"400","2971",23.8973406660471,24.9706715097057,23.8389445982261,24.2661723827879,24.0114582109692,24.0915932473561,23.1980125698075,22.9542220520766,21.6944344086494,22.4308705614848,23.7909009852873,22.8778882682859,22.9861652905632,19.7834043447076,16.8989910098164,17.5216311089352,23.1048353073186,"2971","2971",-4.26738614400961,-0.700130947029657,-2.48375854551963,0.795418989905211,0.00845851440332457,FALSE,FALSE
"401","2974",22.7490180790559,23.2840707587999,22.3258557803868,24.8981817153684,23.578791655395,22.1489696065825,22.5318223826779,23.0591293823419,25.376205160104,24.3723697812844,21.3585535523098,23.3109957359213,21.331372395714,23.5538644399154,20.6722379968624,22.1238021950919,22.956583184925,"2974","2974",-2.10675516476922,0.370690091783657,-0.86803253649278,0.941191718212812,0.160599402717362,FALSE,FALSE
"402","2978",25.6136325076628,23.3850466401473,26.3149067336371,26.7464558386442,24.2272895370673,25.4724194601959,26.3236735224385,26.0610225561104,26.0800971130101,23.3725101397269,22.9590945729956,21.6069888904367,23.544220546616,22.308739528106,25.6183270497292,23.394684974134,22.4873888954369,"2978","2978",-3.6165248875577,-1.22149622068333,-2.41901055412051,0.396353176957131,0.000363893205187878,FALSE,FALSE
"403","2982",23.2171656498331,23.2004402266638,24.8606084412014,22.5497113553538,23.5815294291568,25.8534176211636,22.600568340759,23.3409197204759,25.5262713524052,26.183952606229,23.6776069610956,22.4799810255932,26.6948512197398,25.8082038243097,25.5103699482151,27.4935746928065,24.8771140053128,"2982","2982",0.0904043251495745,2.87309099300635,1.48174765907796,0.890636101869257,0.0378841519853748,FALSE,FALSE
"404","2984",22.2609327382818,21.4470282222512,24.4182795962251,26.7051080345888,21.4810908758302,21.3636834857197,22.4752196021757,21.549057486627,23.753368873464,23.8482918839707,24.1262893411476,26.3804749041427,25.1136165946231,23.5649382807319,25.4914029972115,26.8031578883892,25.1315406102854,"2984","2984",0.759337791467484,3.69919724139943,2.22926751643346,0.739655562658565,0.00463372265937848,FALSE,FALSE
"405","2985",24.3681502006045,25.6253302121105,24.5567427199302,23.5609560831486,23.066666690142,22.5440921051831,25.4106406155367,25.9417118529984,22.5278482692951,25.9779505981995,23.5295510142368,28.3565668537314,24.2827149538362,23.6102177750647,23.0489644045781,21.7930801422317,24.4247360992441,"2985","2985",-1.35997486803814,1.75988949521897,0.199957313590417,0.971961499399712,0.793174352435748,FALSE,FALSE
"406","299",22.0498588502011,19.7500772265984,21.1253106701576,23.1570941595643,19.1127042046566,21.4116366647317,22.5086401085946,20.7103986745834,22.8634006152426,20.8671738994011,24.0075512237665,23.7393357341108,21.6161117549793,22.6933993251077,26.0049981554701,24.1155752971147,21.3083629187116,"299","299",0.153583792447464,3.11473857931124,1.63416118587935,0.88250901978881,0.031991643667636,FALSE,FALSE
"407","2994",24.9080263346295,25.6933953102681,25.6464729596099,24.02177314911,25.4263520072615,24.1791039960986,24.5890572665275,23.5235333617886,25.400851951361,25.2079084133815,23.7914399473526,22.9147652246912,23.7756451407214,22.3323510259228,25.0358690354925,24.4419408247054,23.0830129250336,"2994","2994",-2.0539163653532,0.0577458693107373,-0.998085248021233,0.911805210583707,0.0627690367781974,FALSE,FALSE
"408","2995",24.4002823355132,22.3471717646422,23.632700060323,22.4130052114019,21.9467435372805,25.0997578866854,24.7628145440033,21.9878042136528,24.5265204319074,22.627213688997,23.2182618293252,21.5853133026754,22.1956458469915,21.418839321529,25.7308613048984,25.5776158754062,22.8556534386933,"2995","2995",-1.72382114351661,1.11132785444348,-0.306246644536564,0.969189106928335,0.65902043353747,FALSE,FALSE
"409","3004",31.3665586850811,32.538858296532,30.713682607741,30.9802393125502,31.2736107996612,31.2333248746631,32.0476566527297,31.3354551177535,32.4293928785732,30.7070263270174,31.3207230505302,31.9799121598275,31.9248114016424,31.7723763734672,31.8751606563551,32.1017054053374,31.4418579269156,"3004","3004",-0.789724889898985,0.977556165108844,0.0939156376049297,0.97258364461313,0.827860501302299,FALSE,FALSE
"410","3014",24.8395371285652,24.3970154071029,23.9678535041759,23.4887789010862,23.919182310822,24.6517420577076,23.9276421663835,24.8118712349924,23.8653085995955,25.5237173601831,25.6418078400965,25.6376833270793,23.6105717265093,22.2414816355425,26.5509797604114,26.4266703687545,24.4758118992985,"3014","3014",-0.347892890813333,1.95975580129743,0.80593145524205,0.941397784776619,0.161895861249173,FALSE,FALSE
"411","3027",22.1186829024289,24.6241996921397,23.542489341248,24.8621402476048,25.6593538125275,21.1199910170803,24.1495022341841,22.9196302408499,24.5794948567853,25.3076148589666,27.4994817624157,27.035948593216,24.4600596251117,26.2196665885737,28.2827824598047,25.1497130132463,24.8589677194252,"3027","3027",0.99046543406172,3.75187447782857,2.37116995594515,0.621580115916645,0.00170409163276118,FALSE,FALSE
"412","3028",26.264743942761,24.7831458261219,26.2269742431836,26.0786847619761,27.9501372407908,25.6879927649538,26.0114297381193,26.5944487215574,26.4115153034822,24.1550610898164,25.5907939817306,23.405156528535,25.6802436413304,26.5416987069146,26.9399770775645,26.661417706219,25.7574312385132,"3028","3028",-1.76876662521393,0.505251052770759,-0.631757786221584,0.952617087875894,0.262090702450486,FALSE,FALSE
