name,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,treatment_1,treatment_2,treatment_3,treatment_4,treatment_5,treatment_6,treatment_7,treatment_8,ClusterID,ID,treatment_vs_control_CI.L,treatment_vs_control_CI.R,treatment_vs_control_diff,treatment_vs_control_p.adj,treatment_vs_control_p.val,significant,treatment_vs_control_significant,cluster_representative
103,19.844934048035,21.9459842114009,20.354360236993397,20.172685088835102,20.2459518729121,22.134741529371,21.313727261977302,22.529516104484,23.6128989732613,22.7053073377266,23.2358380709158,24.0564274423601,24.144698924967,21.1503949852657,23.958862158368103,23.923555540122297,19.0849900001874,103,103,-0.0307336038477206,2.89468570165489,1.4319760489035902,0.8767006247836999,0.054605175883591,False,False,sp|P09848|LPH_HUMAN
10316,21.3467934264552,20.688904223652,20.795264436342197,22.1734761584186,20.7535872881327,21.5234801199042,20.4790825606935,19.7963771304691,18.6702758873103,20.6165353830613,20.358013683183103,17.7624015049953,23.328389507394398,23.5265803072651,24.4471602408432,24.341107365639896,23.0070111789889,10316,10316,-0.13976921252682,3.10273762061901,1.48148420404609,0.8891757848781758,0.0713792317434799,False,False,WP_044974607.1
1034,22.868680717849397,23.7289447699682,20.2038247213829,22.915666608857304,21.208199225185602,20.1009497325458,23.011909521231104,22.6780314026298,25.713919441023396,21.646718222272,22.995237170449098,22.5567113850607,22.936401967932202,23.1191569183113,22.551196852933103,21.242907759282602,22.3820511258444,1034,1034,-1.4035088415409198,1.2766317163570402,-0.0634385625919407,0.963524336727518,0.922831760373538,False,False,SRS055982.49778-T1-C
10377,25.2580003935207,23.062793383021898,27.2836132225689,25.5809987365105,24.8635795989604,25.085797168936896,25.7674637489768,24.740123263116498,23.643568440984996,25.4120900830762,24.0004008358702,23.344902683259697,26.3329348885047,22.2147913391387,25.176313063958897,21.9337576401121,26.977485600088603,10377,10377,-2.06980301022376,0.854430275593251,-0.6076863673152572,0.94571109889073,0.39876121169688106,False,False,SRS016753.31416-T1-C
10398,24.702139439683105,24.0048239506216,24.886770878484302,24.5684248724373,24.3731006514004,23.531028482909697,24.986793165696398,26.8969969953381,25.059487017244,23.191936485918603,24.7501483950345,24.306073861292898,24.510027068766103,25.2507705344076,25.2395250388635,24.703380796655303,23.740728924563104,10398,10398,-1.32517261345983,0.690639177876319,-0.317266717791757,0.951854555313427,0.52136822059218,False,False,WP_009533068.1
10446,22.101915737741,23.181186082982602,24.462501211691798,23.371685329953,23.1886845185321,23.9606559201739,22.924575677505697,25.0732424977593,24.2356830345289,25.277799143031697,25.0134339840908,25.2746790094448,25.679786380676997,24.027725236092802,25.5026203288465,24.4213433939058,23.873200766978698,10446,10446,0.279415308760867,2.2659806384798302,1.27269797362035,0.7925063760469441,0.0142933543978677,False,False,sp|P01867|IGG2B_MOUSE
10455,22.726950276072603,23.6249655333,22.3558658917411,23.1767967824417,24.995336427205896,20.6318946430108,24.7402804290762,23.759878636268702,23.4402364257101,19.652699702091102,17.924609563959898,17.3441311677065,22.548306182452997,22.579152249370498,22.9820624307476,22.8425400618997,20.8615594857316,10455,10455,-4.09383476719158,-0.767334476224438,-2.43058462170801,0.71523070184578,0.006056432741691021,False,False,SRS042628.4900-T1-C
10498,25.278724692828103,24.5800391894775,26.741955822926197,21.124092275441,21.5460937366546,26.0277432667653,22.8291890804463,25.7739544673463,23.288821588400804,22.556891901990298,28.0846355713136,24.3309839433803,27.8431261804368,26.359177557772103,29.140605452617102,28.623584793139898,28.0160406982638,10498,10498,0.8306240793292791,4.64355652978005,2.7370903045546697,0.727691582164114,0.0068596023468116,False,False,sp|Q63279|K1C19_RAT
10499,24.808273066331395,23.738414130124802,22.537219348641802,23.937924946230897,21.876425890953303,26.205766426261803,24.896188440932303,24.213287588148102,23.074914474304105,24.304827207363502,23.9700765678724,21.4138969755841,22.431617216533297,23.7888590945466,21.8054270357124,23.3890236539601,23.921409856494797,10499,10499,-2.0312381740834,0.445652729004931,-0.792792722539232,0.926887958812037,0.198412862860565,False,False,WP_066649174.1
10510,24.822153152934103,25.2002300691813,24.671364405777396,25.2921656671028,23.113164287961997,25.2096956827774,23.450131529643997,24.611713928600803,24.234755389289898,25.119126000372898,24.919339002122303,24.4234089057613,20.4898606971455,23.116391716465603,25.48726642713,22.0985590319412,23.010642150469103,10510,10510,-2.22551302622445,0.36824503946089904,-0.9286339933817759,0.9184019620732919,0.15209441000583301,False,False,sp|P39023|RL3_HUMAN
10529,24.413452001733102,24.4414626890353,26.5036852037955,25.907244171538895,27.5395093838078,21.835748199953198,24.6405448772667,24.2054316636452,24.8307478258768,22.927429858280803,23.4253223339952,26.4760759797369,25.058804599289697,26.852329895265303,25.7901195899808,25.1481153558157,22.479163252979802,10529,10529,-1.6740051291957598,1.3649395640534498,-0.154532782571152,0.961590067523977,0.8352091987095172,False,False,WP_035040129.1
10544,23.4571760706286,22.0238663422046,22.639658886538896,23.402740028586397,21.9389226866872,21.447871722147898,22.599944614302302,21.152666725027498,21.3118320030431,23.9853328816789,22.5143148317592,21.232005698162897,21.744192062382805,23.214926336121,22.054264808357896,22.844288555543102,25.2470228907985,10544,10544,-0.518569312334793,1.7888387553878,0.635134721526505,0.93540039806988,0.26647600105314,False,False,SRS014235.4997-T1-C
1055,23.9233181448358,25.8096148457968,25.173217461110703,23.8074380609892,25.5861450845592,24.8736391723918,24.3531371313242,22.8503478655363,24.9394409826791,25.415378736992302,24.815182690160004,22.006928682869702,23.816569450941802,23.2238277622222,21.308092899258998,23.9912718447608,23.459620224372,1055,1055,-2.2834249231134103,0.11124327395832598,-1.08609082457754,0.8903674122799391,0.0733352056654523,False,False,sp|P55292|DSC2_MOUSE
10561,22.7847644265205,21.3707906218022,23.9426166957686,25.149063639068302,22.1954824504503,20.8578906598947,23.528654173381,21.9799899633655,25.3690524397864,22.084144659570303,22.4322699360868,21.1276442613863,25.3067067610644,23.603588541908497,25.602283502188897,23.4306867082275,23.3172838377601,10561,10561,-1.12950039009779,1.8160290932487602,0.343264351575485,0.9560454678056041,0.6342347203878921,False,False,WP_016302630.1
10592,20.6018315304274,19.504013964754897,22.1024592120069,21.8037724524365,21.7292236630131,22.1438593026212,21.0125658910896,22.4396650341416,21.6159721638212,23.1057475712772,22.3748346621454,23.0540004323852,20.8900675546015,25.4838401889862,20.0115180127882,20.203490198638,22.4486156812121,10592,10592,-0.606997231901397,2.12150064867375,0.7572517083861781,0.9350033379950871,0.26264974230974103,False,False,HMPREF0219_3101
10613,20.3901374607325,19.9356197345067,20.2480016632157,19.9913128514068,20.9615373052548,18.467569730607604,19.9406491086224,20.9412991192774,19.4155540426792,21.0971338983246,22.1319253939788,21.3095479618992,23.0260458565346,18.8149641668542,21.9046217601435,22.5825690403311,21.772627490589198,10613,10613,0.42228161441082396,2.67275927413007,1.5475204442704498,0.7550894071096701,0.00917191257425272,False,False,WP_002177824.1
10647,26.702523304026297,23.089990753060302,26.4432002371699,28.110926041431103,23.0364959421342,25.4512752962954,26.535393747747698,25.7903883223733,26.649615343951503,24.222047456606496,23.07082177487,21.416378512496102,25.474037559120102,14.064153308137,27.1688047302351,25.5306232435915,26.1933734931493,10647,10647,-5.00251546290146,0.27428459618851897,-2.3641154333564702,0.892298336669133,0.07666384142146901,False,False,WP_014119308.1
10660,21.957559076209396,23.624418314294,21.3630866991945,24.537802373376103,23.316101957194398,23.740267148108,24.284272865184303,24.2648450204129,24.6704206959565,23.253168702354497,21.239449359519302,18.7177299662771,20.3236210614896,22.210495965973,23.5455749133899,23.1214002428471,24.7282585133742,10660,10660,-2.8690057766031303,0.0964250912581579,-1.38629034267248,0.885301153305688,0.0654922049937579,False,False,WP_038323936.1
10724,26.0402394835777,24.664161877442304,25.4432489995748,26.395310728151003,25.5326754092903,26.6756397358953,25.743511532604604,26.604897929053198,25.321490986364,25.6534469311031,26.5792966286326,25.728085340808,24.042012247874197,23.957298247620802,26.259247617144,26.259123979784498,25.176498277108998,10724,10724,-1.3758633578453898,0.640465301597061,-0.367699028124164,0.94895839924148,0.4581910415552921,False,False,WP_024729920.1
10730,28.055584483001198,27.2523452949292,27.5534894417856,28.8878564137992,27.577567862556,26.4753558235958,27.712824811673197,23.3560928540906,26.1143542100031,27.434886532394298,27.19187003152,25.515071647211,27.1606456425986,26.887848301659798,28.937419488800103,28.257043062835997,27.996220173343,10730,10730,-0.905109464377645,1.75358930770529,0.42423992166382296,0.9516126865237949,0.515674050896916,False,False,WP_023346009.1
10764,23.8807132215577,22.4537114703059,24.5078127228327,21.889760168519,20.5004830513533,24.778605163014497,20.9549090966771,24.275813835535697,20.6609577561853,22.3618559835917,21.198043304307397,21.1754892470388,20.8821079033502,20.977344915098698,22.726255376953603,20.9061676287373,22.454870064053196,10764,10764,-2.41502696812087,0.273834688130003,-1.07059613999543,0.9079147622042081,0.11308257013904,False,False,sp|P61160-2|ARP2_HUMAN
10784,25.4670212893179,23.987460496072,25.5328528368162,25.7225288801549,25.2377937640414,23.603517234005498,25.895835010039995,24.391223591663604,24.4062213574924,21.2098525332653,22.523850020668696,22.4672129797983,25.618225431357498,27.339850053842397,26.1688869612107,24.928144646057202,26.0229958522014,10784,10784,-1.88712048386857,1.1247741124458799,-0.381173185711347,0.955075857298882,0.6055435190793671,False,False,COPEUT_01275
10792,24.396196978713004,27.3389711204585,23.5009316941962,27.351536522961503,25.243171367972003,24.4298736964858,26.206306893573398,24.9208347608253,26.317971855479303,25.425645452258,20.1236667622048,19.658549714244,24.029846373923203,24.5706489289854,24.8627844711479,24.3875689888697,25.239064200134102,10792,10792,-3.66704394218095,-0.304244532802803,-1.9856442374918797,0.8260263071709829,0.0226639928557617,False,False,WP_089931661.1
10805,24.1460418025272,22.1837810474172,26.597492318266603,20.8900282068984,23.6756800310248,27.277711559796,21.227949030908,26.622089155795603,26.077460925245,25.3266223519696,25.214041994812497,22.9103157230338,23.9423327459805,27.722292434023103,25.9064827556365,23.8818381092804,24.6196683406775,10805,10805,-1.19352927400733,2.47482031499879,0.640645520495731,0.949882964316518,0.477218208776261,False,False,SRS020233.289165-T1-C
10842,24.0651791923058,22.2507240271489,24.115910680869998,25.282599373456897,24.1315136460708,22.8161242930649,24.3955572113404,22.824749412407197,24.6516851327598,22.769219610658602,23.425487151599604,22.945366674455105,23.157304680624698,23.5208475217916,22.459221721996002,24.4035261504283,24.849614508976497,10842,10842,-1.4465435664067798,0.6549588005561071,-0.395792382925336,0.948223707578497,0.4437745229553879,False,False,WP_087392850.1
10863,20.7628515895822,22.2160892171865,19.4654468342074,22.6416456344725,20.496179891737896,20.5166964895928,19.0764033097449,21.443339183544897,20.748476236364898,21.678848541668202,23.4207027348452,23.978469923789998,23.77277275026,28.3740250319414,24.171272104812697,24.6676403715425,25.452282659052702,10863,10863,2.14884241643814,5.09302147161026,3.6209319440242003,0.13916799144761802,3.75924629798997e-05,True,True,WP_037984105.1
10865,24.432830949626304,23.230268669658198,24.583793806663103,17.651374085832,21.3895068817848,24.1075338157105,21.455861472937396,23.3570997116389,21.6472563905936,22.0822689342991,19.84878643481,21.1865767382046,20.6576481687732,20.6571029574367,23.8886990348918,21.695196000717395,21.882662824316203,10865,10865,-2.5858148885642,0.7037666542720391,-0.941024117146082,0.9334833750719219,0.24866953315660603,False,False,SRS017821.181803-T1-C
10875,26.612530378877803,26.779713031489898,26.398792072521896,26.7099015885752,26.420652818930698,27.1616116747441,25.832866431228197,25.9122077528722,26.5971724191345,26.718012342463798,26.610092105356898,26.8763686386684,26.4475971311855,25.8767994446853,25.458756506971397,25.650522113316303,26.3523158353322,10875,10875,-1.0786189169166,0.5928020201060721,-0.24290844840526302,0.9531587051906009,0.553512913521413,False,False,sp|Q8VCN5|CGL_MOUSE
10877,25.896125556574397,22.8160051182422,23.0754034152029,25.3068928613622,23.652399268698503,23.602609844493898,26.029765952498803,24.2798211753864,24.0485318570667,23.4651795082482,20.7900549166785,21.666678674868997,24.2320928241711,22.4197264593509,25.491171211269002,26.249744460784804,24.4295599199128,10877,10877,-2.16898198185706,0.753355075783468,-0.7078134530367951,0.9407884219865671,0.326704193950162,False,False,WP_013240512.1
10906,19.918422166543397,21.1639340038412,22.429308402498602,23.088853732772,22.1939400848543,21.834328302973297,19.2026404010897,20.3252252904487,20.2827083797877,20.156652196749302,20.3097727548025,20.1921458979401,19.213348705804698,21.2585142781172,18.2009991504536,19.531805966512998,22.0290296954306,10906,10906,-2.30865228782017,0.21186150153760103,-1.04839539314128,0.902699691378851,0.0986908215942062,False,False,SRS051031.173742-T1-C
10928,25.6044028432343,26.059165492346803,25.3683223466253,27.044854229861397,26.104320385364698,27.0404100914469,26.2781102962639,24.720313677664198,26.122989624149103,27.2109133914555,26.870265313126396,26.6839249683605,25.3366889238477,23.5581647000812,25.905999174963497,26.2560532337107,25.8122586244251,10928,10928,-1.15784651877115,0.990216048606795,-0.0838152350821773,0.9624553793266422,0.8731535719773291,False,False,sp|Q5RES5|THIM_PONAB
10940,21.7078524091886,23.8368233758991,22.0969200389703,21.338018707884398,22.5889049135728,21.7557201165068,20.8779618255236,24.2855108725275,20.1811243459296,22.0882958869873,22.992202425966102,24.661526194662105,21.0223380094502,22.1698962609442,22.0276718386742,18.980454797956103,21.181771619330398,10940,10940,-1.59678290220829,1.22919180381141,-0.183795549198436,0.960502448571891,0.7902528115222099,False,False,WP_094484845.1
10961,21.8102637031412,23.644131886016396,20.8770489262015,22.1910465598485,21.0982371018406,19.8611959765982,23.333838059597202,20.995416612706197,21.5729051149814,23.775457268716803,21.8026165452925,22.158666695650503,21.2935216043425,20.416760424168103,22.2531711554915,21.807391480192198,23.5447116794968,10961,10961,-0.7786726246349609,1.6230615177657899,0.42219444656541294,0.9497474051872892,0.47436463066064394,False,False,SRS015264.215297-T1-C
10994,22.7269571340129,25.3965535018825,24.2532053546741,23.3138065460609,22.583386967581703,23.469613003429604,24.299284610329103,22.570498267526897,24.1106027826402,23.854048457966698,22.8101046120887,20.1724446006987,23.027415199808697,22.179900891756603,21.976499096632498,24.0032041736,22.1100658737505,10994,10994,-2.27443496674802,0.0358761004040502,-1.11927943317199,0.878730657366091,0.0569374521444693,False,False,WP_013546164.1
110,20.5480326058718,24.2240046928068,23.550653913597102,24.854523871651804,24.7272464886072,21.7553305633473,23.503600003293702,22.757828234478897,23.469233526508198,23.7634592850625,22.5488534151527,23.285292710265498,21.825595082362103,21.8758438236415,24.350235782785603,24.2572311478719,22.8891574571771,110,110,-1.4088744958246202,1.07657969409041,-0.166147400867104,0.960359619910915,0.784566963323366,False,False,sp|O43451|MGA_HUMAN
11044,23.2965814466044,24.5780584460733,24.2357855663462,23.189806314468104,22.7753112742727,28.193466236031,23.550651330478395,23.9172028798885,23.724283704900397,22.578196685570603,22.301554525085503,24.0768773158452,24.930327633635503,26.8212296767881,25.7502579272366,23.4480158295722,22.2400340049587,11044,11044,-1.6774788954203999,1.38940291752392,-0.14403798894823802,0.961878295900518,0.847628666574282,False,False,WP_075727551.1
11065,23.5379881737355,26.926912215042602,24.1618881896776,24.177428814923395,26.0780264784898,22.665981871554,25.5243709449548,23.723221591314395,24.3533719274406,25.4869959356166,26.8486302823164,26.524680411617698,23.5547609704291,27.2556757504464,22.4526127713548,24.731017540241105,24.9656886536353,11065,11065,-0.7732874133183401,2.08403850175877,0.655375544220213,0.9427026981776729,0.352481999873141,False,False,SRS022137.42667-T1-C
11066,21.063485931558198,23.1147804930167,22.8224368214668,21.671423583120898,22.102808068418103,22.859785754811202,21.1691041431893,22.1847757857496,23.0673611574412,19.8289716520157,19.774433187423302,17.2683866551431,23.175497013552604,21.560504502319798,23.4252433121955,21.383097797435802,21.813497038723998,11066,11066,-2.6246595266778,0.22518692998641898,-1.1997362983456898,0.901153552728848,0.0949090433167664,False,False,WP_070089286.1
11067,20.5848817812722,20.693702187286,22.329530301031298,20.6169355614272,21.7921317657453,21.3488713042213,21.0477875851613,21.7727800984202,20.0374665207852,23.222554960354,27.0237904715169,26.2921558177347,19.678734230227498,17.910683715542,22.4931569456919,16.463476478474696,22.377370212485598,11067,11067,-1.4539399228993801,3.04740127416175,0.796730675631185,0.949603496101243,0.47135963093540795,False,False,WP_070727236.1
11082,25.721265091075697,23.4978302797282,25.8874504284581,24.4791454862583,24.2550395226232,23.4852572668816,24.278122085752898,24.237770573964,25.564037904598898,24.8656400219049,23.628749445687898,23.737164186062397,23.145187254405798,25.1457088431454,23.441489854324605,24.093580850037398,26.4853405783639,11082,11082,-1.3913230450046203,0.8257230503008149,-0.28279999735190503,0.954976969195229,0.602710711079519,False,False,WP_092635038.1
11127,21.2636640688733,20.8694206405239,23.2895292561881,24.224472721617104,22.3589502756208,22.251314236493002,20.315744399147302,23.372461384485003,19.8958562918159,23.2245815728647,21.5886661472743,22.0160455083602,21.6785262117378,26.3093666971135,21.7174526076648,20.713616415399603,25.150094879798104,11127,11127,-0.7693093759844231,2.4041383805344703,0.817414502275025,0.93836846014879,0.297603744986224,False,False,WP_013008475.1
11152,22.673515475364198,22.638830947856,23.314462790078803,22.573326825437004,22.1900296041702,21.0588003476098,22.949102322332802,22.9731113808466,22.1389254632663,24.2449271907532,23.888100247541498,24.6016207922608,22.0844006495937,24.2758075140762,23.215518484279,22.1189125653895,24.947714335209103,11152,11152,0.135106490215668,2.20689836412416,1.17100242716991,0.8406391969640641,0.0284234238435912,False,False,WP_069873962.1
11192,23.8032900171766,26.6533533196943,25.8534272350783,23.203249563112003,25.955071669471604,25.853405389506303,24.9981251172674,24.7528382563942,24.5494515591044,25.3399576217916,24.095530548093702,23.918731694398197,23.3350847192678,21.1379392307173,21.0042966015479,25.3346017323821,23.4422634387522,11192,11192,-2.97186720404119,-0.26430076073339,-1.61808398238729,0.8216316406219449,0.0212434014360055,False,False,WP_090022023.1
11279,20.1031328230811,23.0171568962317,23.245172873232605,24.309336111097398,23.142244510247195,22.585596862560898,23.4349015289041,22.694363413905002,22.590537025518103,22.489231320385603,20.619625358978897,16.6390297494871,20.6005136705391,19.9561194584002,23.1933009566536,20.753577495376,22.753311433382102,11279,11279,-3.4491637078326405,-0.382423830206308,-1.91579376901947,0.8038474812155799,0.0165745321166035,False,False,sp|P31153|METK2_HUMAN
11332,21.241092289169604,24.0493422267592,23.201836008874,21.156376306299,22.481569115283605,21.456986518622,23.259714965112902,23.6263981833566,21.5778662711668,22.471753841748498,21.5720178258699,22.973597353943898,22.6135428665928,24.3831945900459,22.5907727417523,23.2594273511233,20.5594825894207,11332,11332,-1.0760825987164102,1.2817672478088,0.102842324546192,0.962123491737619,0.8583655267273269,False,False,WP_076341774.1
114,28.8014168442129,27.329491807792103,26.806349210155897,26.8442801617598,28.0915437612741,27.2542359371283,26.9705659228051,26.6309370772235,27.603067453174702,27.642748774446602,27.6410642340621,27.299420479390804,27.6888435652248,26.594428603180198,28.5442568345565,27.761990756312,26.6980206337315,114,114,-0.8065520019405699,1.03382587760525,0.113636937832339,0.96075978512696,0.8006228086054491,False,False,sp|P23739|SUIS_RAT
11406,23.3992449319886,21.995367613382,22.699881010320603,24.2933212807502,22.7287181296642,21.6064919661253,23.670018437842803,21.794281794221302,23.489139426539,22.6526988269208,21.9444539931348,21.332744641014102,21.493595046393104,17.8223716599633,22.0513669501157,19.335106805710698,22.637860623720197,11406,11406,-3.01909135937361,-0.36924002406853706,-1.69416569172108,0.7934619327433009,0.0144687962212811,False,False,WP_007049992.1
11424,21.147030978422197,24.9354021223498,22.044107244623103,20.568052596373104,22.8368351230829,22.6813782635532,21.9333272242585,20.8894905949395,21.768284897987698,23.635086043906398,22.1887705281165,21.156293590604697,20.450051337274,23.22818954628,21.0467843023169,19.9977376871797,24.0830839584371,11424,11424,-1.49048955186502,1.25834234581825,-0.116073603023388,0.962224438666085,0.8628322334088421,False,False,WP_071441959.1
