"","name","control_1","control_2","control_3","control_4","control_5","control_6","control_7","treatment_1","treatment_2","treatment_3","treatment_4","treatment_5","treatment_6","treatment_7","ClusterID","ID","treatment_vs_control_CI.L","treatment_vs_control_CI.R","treatment_vs_control_diff","treatment_vs_control_p.adj","treatment_vs_control_p.val","significant","treatment_vs_control_significant"
"546","17958",22.781956363675,25.0035511093208,22.6712477717895,23.0428476566663,22.3817591782814,22.318338413574,22.5348397821881,24.7994003082176,24.3327471673428,23.3144564282688,24.5801825884842,22.5396998225534,23.3267610958521,22.333580409602,"17958","17958",-0.424135548211811,1.70764627530492,0.641755363546554,0.950906795625499,0.218568147605024,FALSE,FALSE
"547","17968",21.8049171962617,20.3990390050973,22.3579677903578,20.5853055080031,20.6121107769268,20.9481825535677,20.8245097546153,21.2196914376208,20.8084716890104,21.169141465062,21.7013733082587,22.5575034339503,19.0772251582711,21.9301793066574,"17968","17968",-0.908188596739398,1.17434665788258,0.13307903057159,0.98170696619556,0.78880536557033,FALSE,FALSE
"548","17971",24.751495484944,25.0414135120883,25.2981596069297,24.5959792162419,25.0881573625603,24.230505133988,25.0715165776301,24.8446488793974,24.5845773228245,25.5342942134825,24.6865236094079,24.3121978733656,25.6062597929898,24.7196002735175,"17971","17971",-0.569332335735018,0.629582355907266,0.0301250100861239,0.983749957915988,0.916029349559553,FALSE,FALSE
"549","17973",26.0739330111026,25.122718336353,25.1597803538846,24.2219914249162,25.1992107678465,24.5078046794148,24.6970630045272,25.3019343456875,24.5313537942851,25.0899667578374,25.4575875370208,25.0994682490435,24.6117518570067,25.4314230009626,"17973","17973",-0.577141743425267,0.731708590224963,0.0772834233998481,0.981987710762321,0.804479598759104,FALSE,FALSE
"550","17974",19.7698717338607,21.8953345320839,20.5870312292985,23.4424150683814,22.6809852713286,23.4881675665823,23.5722309083134,22.3445800947485,21.8036829933757,22.3292403960193,22.9487971046658,21.033332927079,23.0520308311614,23.4462421682671,"17974","17974",-1.10383979472468,1.53865985342985,0.217410029352585,0.980572065624494,0.730402204946724,FALSE,FALSE
"551","17975",28.1384444134255,27.4354918508738,27.477725608185,27.5578574491017,28.074476643845,27.6420068243459,28.008620171979,26.7487647872989,28.39473174545,28.1629062411563,28.0092438045481,27.4611514515303,28.8429502410372,28.5333950443144,"17975","17975",-0.431614180360581,0.951191424240426,0.259788621939922,0.971058066924296,0.43529998995626,FALSE,FALSE
"552","1799",20.5795488907418,22.9642490195913,21.9001021100884,22.3975720179985,20.9040244916505,22.3520364190973,22.6500899928323,22.4433098395899,20.6841733121554,22.3226109107794,23.4588612739831,22.0043470132052,22.438256824889,22.5917855177705,"1799","1799",-0.664840149933458,1.29218922146841,0.313674535767476,0.974148252158014,0.504460606771832,FALSE,FALSE
"553","17995",26.287647798481,24.7538086275076,25.7226283356931,25.7319153775814,24.7312169870745,24.4917628981643,24.8913081735685,25.2737322948736,25.2932430031513,24.1957400769321,24.2178700836891,25.382643979001,25.0203492620241,24.7701191790253,"17995","17995",-1.08507224531845,0.383189296925851,-0.350941474196301,0.963722556903759,0.324020928771322,FALSE,FALSE
"554","1803",23.193314945313,23.931724191658,23.75426343963,23.3049670537978,23.0525428445994,23.3103992148598,23.4567887967345,23.1067450293318,23.1476387679886,21.9846931159429,22.914973749488,22.5381022363126,22.5163718839106,23.8347298875901,"1803","1803",-1.19707450350567,0.0654328417834208,-0.565820830861124,0.887372974498309,0.0753227326279481,FALSE,FALSE
"555","18037",25.4534907236117,27.254775605355,25.3292006287724,26.7234370009401,25.0680934746487,24.2654206826584,26.8965205251444,25.9842316446857,25.5999480751511,27.0178362368611,26.7961940684523,25.5124126447576,26.7775133488,27.004432603964,"18037","18037",-0.494177468112968,1.55178603426753,0.528804283077282,0.960246396932838,0.287560781519086,FALSE,FALSE
"556","18039",26.4756453577018,23.7838285465708,24.1573385307781,21.7831301356405,20.9418206359975,21.8699179776691,21.4244113355229,27.8604740175484,26.6703420120914,22.4638565996504,20.1461335782394,28.9433403784828,23.0628664891719,22.0180259261489,"18039","18039",-1.31974812349866,4.38516140391369,1.53270664020751,0.958239933508955,0.269694334671461,FALSE,FALSE
"557","1804",21.0202414090193,24.9925864616488,19.9726348842038,27.974277352748,26.6497695171444,28.4218890624102,23.4103310066478,22.2527303896809,23.1542011278735,26.7467938101191,25.2156267172659,21.088726784801,26.1556444318453,25.9326713585974,"1804","1804",-3.1870640568254,2.64553975007136,-0.270762153377021,0.982682801986338,0.84562443456562,FALSE,FALSE
"558","18040",22.3065640586397,21.751416567625,21.9811819130904,21.2628696370456,22.5614012293656,21.5173781641937,21.5367001688822,20.8090591967102,19.4781869928713,20.7673026964335,22.3492739386858,20.6392691586448,20.9583318084964,21.0640638159878,"18040","18040",-1.78546774938777,-0.172253430901507,-0.978860590144638,0.69988594626994,0.020688176368703,FALSE,FALSE
"559","18057",25.4005665852569,23.9734663290109,24.7927715315892,25.1338493419996,25.9919904601888,26.5384982761279,25.7394265435627,23.6369105500944,25.1550330942777,24.1060725438512,23.7443507876637,22.4318627859226,23.5455729103046,26.3097420039526,"18057","18057",-2.40294103407519,-0.0659230778302908,-1.23443205595274,0.814983586064339,0.0397773870904415,FALSE,FALSE
"560","18065",26.0486066248132,23.0001191790543,25.2436529397819,24.7677827698776,23.721149788213,24.9295269743237,24.4227529337474,24.1860041853435,24.0798019752465,23.565825634392,22.9541173071609,24.9937522491116,21.7668770431975,24.0807452441731,"18065","18065",-2.05436337699687,0.195372642372296,-0.929495367312285,0.908701512217007,0.0984630071266543,FALSE,FALSE
"561","18090",25.6629549743317,24.7687698936303,26.2060537005279,30.4992043926736,25.4418149432543,24.6849360597216,25.910545363383,26.1495643896891,25.151277698967,25.8038670532994,25.3585961402449,26.5121435263305,25.5189090450389,25.1799537621134,"18090","18090",-2.04800605391174,1.04801527910053,-0.499995387405605,0.974022790575618,0.501284687076058,FALSE,FALSE
"562","18093",32.3961544889156,28.663788945419,30.8476461930963,32.3561233635539,30.5983820363164,30.2311970125108,30.1999811961255,30.2317493712175,30.2643927025825,31.3442500613752,30.0234347440662,32.4368295960757,31.511244112284,31.0911779644447,"18093","18093",-0.980505261419156,1.44044963745015,0.229972188015498,0.979713759261328,0.690936325302443,FALSE,FALSE
"563","18154",29.1326493616366,29.6390657741737,29.4687182780797,28.7024455458572,29.2292502129761,29.8739449710557,28.6795323947065,28.9503647098905,28.9537377900356,29.0663641978736,28.6391933088638,30.4065224040894,29.2809617588764,29.2181451401338,"18154","18154",-0.693501193617019,0.633410556839211,-0.030045318388904,0.983866440719463,0.924301002804163,FALSE,FALSE
"564","18156",26.9183643046718,25.8983014429875,25.657837036446,27.2763769291545,27.4354404569256,26.7069122042077,26.847265780729,28.4611640029638,27.8945591707219,28.4590342800938,27.6519408326829,26.6266813988296,27.0465361722325,26.021732766252,"18156","18156",-0.148959215350114,1.69785934925135,0.774450066950617,0.90529593938486,0.0939660351564783,FALSE,FALSE
"565","18160",24.7183657445698,23.0414024823928,24.8190810214684,22.5471075187029,22.8087102946856,22.8053181932268,22.6891386984654,24.294820751946,24.2922586446326,23.6335316347504,23.5785402685417,25.4938472665646,22.9277600616497,24.341932402448,"18160","18160",-0.276897991573208,1.74363144215073,0.733366725288761,0.931589705640365,0.142459548058553,FALSE,FALSE
"566","18163",27.058082944894,23.9364858112745,28.2221230176084,24.3563642482695,26.2489214298551,22.6164934296856,24.1438705101402,22.4169449012843,23.2430311411208,23.9612136838477,22.7614804214074,26.5378426657155,24.338710339783,23.3491991452079,"18163","18163",-3.22887245080068,0.379181281269015,-1.42484558476583,0.917946903092712,0.112853272169269,FALSE,FALSE
"567","182",23.5291668413113,24.6553151821931,24.2413709240403,24.7852769958179,22.2915290595175,24.3733830048118,25.0981243932643,23.4990131367381,23.4728394284739,23.5239555183162,24.3112853105096,23.517263292381,24.3944184701143,23.6601349888638,"182","182",-1.22522029935845,0.483718512055818,-0.370750893651316,0.967178685596553,0.36929857715218,FALSE,FALSE
"568","18222",26.8946725043623,27.3672084802211,26.5709989737346,26.6060546582167,26.88695297329,27.7384124614186,26.7899746118248,26.4560880629634,26.406909825722,26.0064577271186,25.8445255729495,26.9583955683123,26.2441812525701,27.9060977728258,"18222","18222",-1.15148974904839,0.28531292601798,-0.433088411515204,0.950810228600228,0.218012085802732,FALSE,FALSE
"569","18250",27.0867527322515,28.2637788797829,26.8102661183063,26.880940442908,28.0686867867195,26.9158337097757,28.2319937865672,26.8681092850708,27.576829123265,26.1175172943874,27.0725162043618,27.4629485403546,27.2486878293948,27.9194163013662,"18250","18250",-1.05197171296981,0.482763747795366,-0.284603982587221,0.971351551097481,0.441137038677392,FALSE,FALSE
"570","18259",27.4758239721599,27.4740023246224,25.5507797469723,27.1583586168384,26.395427592681,25.2545749642214,26.8852824269836,26.4004019741496,26.7069908414199,26.3066311878966,27.0775527785608,28.1671782522631,26.8551301832181,27.1422099631804,"18259","18259",-0.541089828901624,1.24447426781862,0.351692219458499,0.969919387317754,0.413887525776599,FALSE,FALSE
"571","18288",24.1634302508513,24.0580314543991,24.4295333590884,23.9030171206903,24.3933722570893,23.7970162046725,23.6025936480573,23.3829425728403,24.1797695614529,24.6979198515184,24.4223453343504,24.8271734656512,23.6098579894003,24.7879328902753,"18288","18288",-0.401661129117081,0.847646092157248,0.222992481520084,0.972167356166084,0.458107261468343,FALSE,FALSE
"572","18306",25.3999802384176,25.5780096846904,25.3377060758739,26.1171409770006,25.2397441515165,25.4769662940473,25.4539483798606,25.6205666057447,25.9069153838283,25.0150597253772,25.1494909928027,25.055477649757,26.4000675963332,27.5325835886648,"18306","18306",-0.507605012120142,1.10093808100617,0.296666534443013,0.971472288463846,0.443578444542521,FALSE,FALSE
"573","18310",23.0400973750895,22.041526143849,22.0960008868896,22.8820877475296,22.8821954286012,23.032203326049,22.7189452390808,23.6240116137606,22.8688756693974,23.4295883317919,22.9081613315628,22.188694779594,22.586241942765,23.856169129617,"18310","18310",-0.272735857018777,1.06378918599017,0.395526664485697,0.952169636313812,0.226080972914474,FALSE,FALSE
"574","18311",25.5624080421969,24.8449538200634,25.029604653915,25.2865452124654,25.3594248456675,24.8446850792116,24.7468657812317,25.7273729396402,25.4511076119088,23.1493694252354,25.9725335054075,25.3375459235325,24.7867471204858,26.0704669391172,"18311","18311",-0.748964433426387,0.983437585019494,0.117236575796554,0.9814835975342,0.776698570639119,FALSE,FALSE
"575","18318",25.4187476572546,23.3683003631769,25.3481985446091,24.9266483079761,24.1364422663467,24.0556049096012,23.4733109956757,24.9388831240448,25.6436411816818,23.4259561448252,23.4703447207585,26.0808894009091,22.9462323660751,24.0918284734418,"18318","18318",-1.16241183301068,1.12541822360946,-0.0184968047006073,0.984518122045671,0.972931910824991,FALSE,FALSE
"576","18323",26.6769366229596,25.4121810727539,25.4333123362006,26.6986934876478,26.5414786294209,26.1150122270849,26.4692235569064,26.7214179750853,26.0995502948685,26.5608688211873,25.9954734817543,25.7931595920859,26.5844282236897,26.3590301972023,"18323","18323",-0.516752971914625,0.735921729885821,0.109584378985598,0.98022828193152,0.714144125949895,FALSE,FALSE
"577","18340",26.6781818569556,23.1871611486154,27.1076146758712,25.8612449941422,23.2079627984912,23.1987098569631,26.366027900023,27.5162807106777,27.952749549534,24.0767116393476,23.1685373132969,23.1947872075734,23.0806766975927,22.8525752268586,"18340","18340",-2.65300847624569,1.57741279447973,-0.53779784088298,0.977241365083192,0.595466183979761,FALSE,FALSE
