name,control_1,control_2,control_3,control_4,control_5,control_6,control_7,treatment_1,treatment_2,treatment_3,treatment_4,treatment_5,treatment_6,treatment_7,ClusterID,ID,treatment_vs_control_CI.L,treatment_vs_control_CI.R,treatment_vs_control_diff,treatment_vs_control_p.adj,treatment_vs_control_p.val,significant,treatment_vs_control_significant,cluster_representative
10355,24.7364336741678,24.8088737609792,24.2901168154739,24.435928490450202,24.0916383588642,24.482861059569203,24.316954392160802,23.503270738472,22.5058621816956,24.2817286531279,24.150471841897,24.4370137949233,23.856900017327103,25.162985463187102,10355,10355,-1.2160615607160399,0.283326171848856,-0.46636769443359294,0.948306108752601,0.20443132817937304,False,False,tr|G3UXE9|G3UXE9_MOUSE
10388,20.5573674045332,21.0349238628087,21.4517725426385,20.5842606408086,20.6045152240577,20.158819217984103,20.5198397010027,19.765506257661396,22.6071803864779,21.0998364054646,20.671994498198604,17.3305317906844,21.831867749264003,20.5864467498219,10388,10388,-1.4751156925258202,1.18422004787982,-0.145447822322996,0.982232984854958,0.818607412347381,False,False,sp|Q9WV54|ASAH1_MOUSE
10393,23.676883897399602,23.9824429511266,23.4435722697107,24.7099684058048,24.723825693365303,25.205382105391504,25.2114120798145,22.2641977432693,24.549885760374398,23.6268829535576,23.8380535182438,23.727944025728696,23.8144341188983,24.931287667288498,10393,10393,-1.5005192247494399,0.300290191820193,-0.600114516464625,0.941866007455862,0.17565503354473003,False,False,sp|Q6PAK3|ANM8_MOUSE
10394,27.129345106259603,26.2429986254353,25.9879527596471,25.8969879791276,25.3019966687125,25.539688257775197,25.9532151875313,26.8043095827585,25.801097344086198,25.3350330465773,26.395821331945896,26.432734993866898,24.5152573295511,26.092352490265498,10394,10394,-0.910892909176058,0.717870490479757,-0.0965112093481508,0.981975870686065,0.803807993069291,False,False,sp|P50580|PA2G4_MOUSE
10400,29.596672334291,24.911437477698303,28.227074897871,25.4370461890057,25.1918854455997,25.0938449613157,25.778302339495696,25.783642461592898,25.2830128045609,26.0444753554216,25.3863078065341,29.9016017422462,25.7755592450599,25.3826609301015,10400,10400,-1.9338715378383702,1.7398705950498,-0.0970004713942849,0.983689456939502,0.911781162040578,False,False,sp|P61161|ARP2_MOUSE
10407,24.0801946654314,24.798841081026396,26.7119346583386,23.3747792209242,23.8106655702156,22.7165911173353,24.0417939849561,23.3877918729214,22.946803673660398,26.3076410001905,25.4609455533933,24.3400351377603,23.5801286932971,21.3977524378923,10407,10407,-1.8597441521967302,1.25582931530753,-0.301957418444601,0.9795781919814169,0.6850351009446589,False,False,sp|O35855|BCAT2_MOUSE
10477,22.4919673188627,24.223266270742503,18.7421811258993,23.767202559972702,24.0333910728019,23.8254476693853,23.8087115710707,22.0349466928649,22.0986383789245,23.0986578134514,23.499042951291898,23.142537917558304,23.352222624009197,23.3033700909542,10477,10477,-1.59207900138059,1.48843582432894,-0.0518215885258257,0.984133252662616,0.9437184816231758,False,False,sp|Q9WV02|RBMX_MOUSE
10497,25.788189407272895,26.7346599333402,25.8968704053556,26.945801917723898,27.468727443386896,27.393254284744803,27.2794511804417,26.5492252567797,26.6561260914459,27.375806850007898,27.0624013621986,26.090916930215897,26.948408239464197,27.7704554589083,10497,10497,-0.626836315937981,0.897232206439272,0.135197945250646,0.9801456658442171,0.7103287392346859,False,False,tr|Q1RME4|Q1RME4_MOUSE
10508,21.545284554831902,21.7758240484805,21.2202041259993,25.245745449948302,23.8052798110068,23.0606664147826,23.870892765487103,22.9273618552125,20.7967319976379,22.4532751560923,24.8302680415419,22.100161187880897,22.7205254644137,23.268499310604803,10508,10508,-1.6580573755901202,1.25032190211795,-0.20386773673608602,0.98133746821124,0.7689469646638051,False,False,sp|Q99JI4|PSMD6_MOUSE
10509,23.866474517695497,24.629453232876,23.891518401199303,23.7539414148346,23.1515291346041,23.435357933459102,23.9153794928549,24.143261208505102,23.928496417786,22.0485962943322,23.183142249117697,23.861615045334002,24.219262408392,24.6974831400177,10509,10509,-0.901220730339388,0.740707197756847,-0.0802567662912708,0.982551323925348,0.8375748181273059,False,False,sp|P62334|PRS10_MOUSE
10524,32.7389987675867,34.0224795110227,32.5900875836221,32.9565968715724,32.7541475419985,33.362706427173,33.5560246121538,31.8949026866363,32.512115340082005,31.960367233257603,32.4071926623548,32.8280189136528,32.7120852961408,32.2932045431417,10524,10524,-1.37931624397468,-0.15587079598617,-0.767593519980423,0.6717612214257019,0.0173692991420184,False,False,tr|A0A0A6YXW6|A0A0A6YXW6_MOUSE
10531,23.1460619299613,18.854953583104102,24.211208565735003,22.0789000184166,21.9322709907833,21.2125183524222,21.014113121080197,23.1756620801543,23.7793337243751,22.044794314380397,22.847632601307602,24.358948599365696,23.1569346674817,22.2499319811158,10531,10531,-0.11927875342169099,2.73733915532972,1.30903020095402,0.8802334343180319,0.0696382852243183,False,False,sp|Q9QXC1|FETUB_MOUSE
10547,26.543026449591302,19.5888170960802,26.6636247140414,19.4115544330545,13.6953370551161,20.4916319631998,19.7416529599887,25.2526492287742,25.1158316433534,25.8073325150011,19.7714024192528,27.010994289446998,16.9664491236946,19.873882631692,10547,10547,-2.3915090041450497,6.29519391275737,1.9518424543061599,0.9660205148722191,0.35293507235088295,False,False,sp|Q9CX97|WDR55_MOUSE
1056,24.718527179910897,25.1804313293275,24.4639445694628,25.7052434424118,24.8551012921151,22.868295446262398,25.0681295660471,25.623002680096196,25.4372936621419,22.198542460846,24.545696625061396,24.466529583057397,24.9774247092472,24.757366100500104,1056,1056,-1.24672089713955,1.00277318154314,-0.12197385779820301,0.9822591350162501,0.820138240719796,False,False,sp|Q80V62|FACD2_MOUSE
10567,26.480663489208897,27.4453175509505,27.131005666990298,26.044534471220697,26.4704227534654,26.5596101201647,28.343990087176103,26.0328677399516,25.661504611793298,26.071656422655398,28.1013673194077,26.372930867526602,27.893136290739,26.048933856996698,10567,10567,-1.32330114947034,0.668116283725634,-0.327592432872351,0.9737084324604308,0.49347856711738297,False,False,tr|Q6UKZ0|Q6UKZ0_MOUSE
1057,24.7132584386171,25.888809869230105,24.6817478295447,25.2449481254598,23.6474112140859,25.430916170307,25.3150245586623,23.734984611231,25.4785745830287,24.531625554829102,25.0872969595057,25.126224224741602,24.9823151645809,25.332319403673,1057,1057,-0.8839365733096392,0.698572086361969,-0.0926822434738348,0.982015057036351,0.8060343770993729,False,False,sp|Q7M6U3|TEX14_MOUSE
10620,24.2257737622011,23.6003405723206,25.0236992437849,23.606873822512398,23.3907627795174,23.325610012660498,23.7282139763724,24.0357580164076,23.477639208048895,24.3105791539197,23.7514656041368,24.182642811121998,24.6965199140175,23.4634114936696,10620,10620,-0.53359688795035,0.824094611365444,0.145248861707547,0.978844903350976,0.654558207513301,False,False,tr|B1AT82|B1AT82_MOUSE
10639,24.8196497066924,25.2700861536682,23.976106513837102,26.5851301167408,26.638668835221896,26.426134345963,26.6124171723422,26.013887764127997,25.5888690096711,26.269157255501,25.1745845047548,24.3073620375995,25.214115645765,25.754410789418998,10639,10639,-1.28494845089382,0.7118610687146569,-0.28654369108958,0.975790139317787,0.549493254741733,False,False,tr|E9PYH2|E9PYH2_MOUSE
10643,28.2046259258048,28.5231013466452,28.4753880059416,26.7098094403837,26.642822644191398,27.6909313428324,27.9484995867035,27.1959509551295,26.6633333887331,26.472400587569,26.752202968461102,27.530297968377102,27.4709649401686,27.836662203544698,10643,10643,-1.40170236900625,0.180740860286394,-0.6104807543599261,0.922151967620681,0.12071004864415198,False,False,tr|A0A1D5RMB0|A0A1D5RMB0_MOUSE
10644,23.524307241013602,24.8124934954969,23.964463117315102,24.285461908836698,24.446760047919003,24.4445520085142,23.923855266146997,24.872139123915,25.0046558747467,24.5349406215355,24.0494300608114,24.524758937172,25.0474749662915,24.511804943084602,10644,10644,-0.120809457403614,1.01889844092197,0.449044491759178,0.918377002108137,0.11361425371478699,False,False,tr|A0A1L1STE6|A0A1L1STE6_MOUSE
10671,28.040419278738398,27.4539610058878,27.9853113051782,26.8293101354482,26.9415642777636,27.4832491186311,26.450003559638,27.6973498456355,27.8831881022415,27.373369371392602,27.2102755337581,28.9575029096054,27.2788867252739,27.564385217365103,10671,10671,-0.339094315663589,1.13370546537412,0.397305574855267,0.9580160221995391,0.267823286697292,False,False,sp|Q8VHP7|ILEUB_MOUSE
10684,21.484577080949997,23.355684323030896,20.1043095262967,22.5097824932201,22.7302259047924,23.841706188674102,22.956078325609603,21.564299769095697,21.6982680338164,23.443703656546003,22.7198757055091,24.548919306592303,22.4540070440454,22.1920242589995,10684,10684,-1.02335193504559,1.49156162991153,0.23410484743297,0.97984639892239,0.696794704590198,False,False,tr|E9QKR0|E9QKR0_MOUSE
10685,26.4554281916562,27.176231350311102,26.575198858651298,27.1626190170192,27.454720153575302,26.936604390062104,27.1445954963623,27.823088602764603,27.4022888099955,28.2082112929995,28.015715115784303,26.068892400774303,27.5748198112419,27.3655293919846,10685,10685,-0.192930243506388,1.2081153771941202,0.507592566843865,0.9318421030224531,0.143137278102934,False,False,tr|A0A1B0GR11|A0A1B0GR11_MOUSE
10695,29.2207276572702,28.108872064118,29.1319425361473,28.147385202454,27.8873852154497,28.001206990527898,28.386437523484698,28.8634585203467,27.2658527435295,28.7477780734064,28.413598833906303,29.6723682088781,28.5735457674295,28.062144913193997,10695,10695,-0.678977758162265,0.8832034356589809,0.102112838748358,0.9816208511768821,0.784100362938771,False,False,sp|Q04447|KCRB_MOUSE
10723,20.688991276074102,24.446771845862198,22.094764239413,23.370369734947,23.049876460991303,23.827088354210897,23.7712439219229,21.4438526061661,21.6583330983074,22.771702841293603,23.708718500631498,21.6601125689055,23.3112517677463,22.399405714502503,10723,10723,-1.8084318665634,0.5810807991724279,-0.6136755336954879,0.960557066028837,0.290516708849734,False,False,sp|Q8BGA5|KRR1_MOUSE
10724,24.3354405834027,22.897127175748402,23.393272216508198,23.0226915485958,23.2166338240575,22.605787847576103,23.5166944460077,24.315964982038604,23.455741220643898,24.6044614384549,23.908659327073103,22.629430219828,23.3415310389323,23.902789015371297,10724,10724,-0.29278379914643393,1.19876368498809,0.452989942920826,0.950230886315055,0.214728658972549,False,False,sp|Q63844|MK03_MOUSE
10731,23.1837095790621,20.823709312086102,21.2220348496659,19.5200392826383,19.187049965697398,18.9865087092299,19.9925497698032,20.2278074634335,17.9189272759386,19.098844275233898,21.566919460257697,23.8592571348677,21.9870051154747,19.601052569477602,10731,10731,-1.65958018343157,2.04364070528895,0.19203026092868897,0.9823896991589379,0.8278538282316491,False,False,sp|Q9JK81|MYG1_MOUSE
10757,20.196566108641697,23.108355036442198,21.3485768859769,21.2475155652381,21.9296022793308,20.9814766981276,22.5832421074683,21.6902431403803,19.707731527668198,22.358196434864603,22.41170570469,23.440321094623798,21.410912451120698,21.8183254978726,10757,10757,-0.967984691524192,1.3800135972369298,0.206014452856369,0.9802108323874978,0.7133353635819829,False,False,sp|Q61081|CDC37_MOUSE
10766,26.414703137011198,26.0374004323581,26.105475998832603,26.2844074811377,26.524653453429497,26.245031552871698,25.988717663729997,27.137130920175,26.7014407331532,27.295630137608104,26.8192234452841,26.241885965856103,26.7217987911903,27.3891276009992,10766,10766,0.153845774999722,1.19068218925605,0.6722639821278878,0.657847348020835,0.0145241502082063,False,False,sp|Q8BG05|ROA3_MOUSE
10770,24.217619189365898,22.1620470582549,24.1919855672361,24.549428467757302,22.294734599105002,22.3491246178858,25.5873459302109,27.1248880791489,23.337346278119302,26.899062657431898,25.6763145645354,22.0727590377675,26.919571870517697,23.0039884348585,10770,10770,-0.5021184574854229,3.2683028839320696,1.3830922132233199,0.930091840290778,0.138553542006361,False,False,sp|O35226-2|PSMD4_MOUSE
10805,24.310264679282103,24.6441946669571,23.882253558109603,22.949955092791,24.313639809208603,23.8756886160107,24.4498898059862,24.5968564432539,23.017624181679803,23.686567742448396,24.363072926340298,24.768320490742603,24.5351174146566,22.6455948906127,10805,10805,-0.956194672179399,0.723985489719125,-0.116104591230137,0.981397650722828,0.772123512468145,False,False,tr|E9PWP7|E9PWP7_MOUSE
10815,30.396477489012,29.0634494589277,29.8924150853329,31.1385493116655,31.15741268485,29.986367850242,30.911749992368897,32.2516800741351,32.0469686905596,32.2159439161122,31.7686577772488,30.502177150511397,31.0159469978408,28.7178248385024,10815,10815,-0.307593582018725,2.0141014598791,0.8532539389301871,0.92982196412334,0.137870218816656,False,False,sp|P62737|ACTA_MOUSE
10837,21.085232546784198,22.997680498199202,21.346873483411,21.449126473959502,21.8881137218287,20.6576691007812,21.8957627513315,23.304065227326003,21.3478651721132,23.4013580588862,23.5383308081029,15.7297003954532,21.8155181575031,22.1951300636732,10837,10837,-2.09783162959592,2.10112000295663,0.00164418668035538,0.9848421246206708,0.9986887463303779,False,False,sp|Q91WU5|AS3MT_MOUSE
10838,24.357261098097,24.5164072935237,25.7554022117378,26.394321135466498,25.730065332641303,26.4453909418989,26.095801745894498,24.0071623811014,26.1428308173668,24.964145220560198,24.783900566577802,25.7070970231701,25.5517467448895,24.4614000705962,10838,10838,-1.4439285540791202,0.393538001222612,-0.525195276428256,0.954548128711261,0.24155859901825,False,False,sp|Q8R5C5|ACTY_MOUSE
10841,22.727122961554798,21.874313512130104,22.1668244556325,22.6438357168147,23.2919089646421,22.418743604594397,23.7746331559763,21.347222328420102,21.3872816404533,21.989983088642802,23.535914524665998,22.382663865194,22.3134100820647,23.727396805412603,10841,10841,-1.24377254749773,0.6113411085002131,-0.316215719498757,0.9730686030465341,0.478230890197803,False,False,sp|Q9D871|CEA18_MOUSE
10847,25.73767937774,24.502344657480602,23.7317299309163,24.4321506965828,24.5676034057934,24.9304923232433,24.503710145862698,23.910892556655998,24.725477921817898,25.793544397963,22.4366630030021,23.564050264625102,25.219982763542102,25.405605723322395,10847,10847,-1.24491237087906,0.859342683253166,-0.19278484381294797,0.979947720891516,0.701327262698901,False,False,sp|Q9WVJ2|PSD13_MOUSE
10857,27.610433921635604,25.6683453023483,28.3050246129562,26.7344033197161,26.3017270072167,25.9227904170171,27.0034636862079,27.7748902392195,27.720962541612398,26.6783704871523,26.1710340733326,28.482120273760298,25.903788916100698,25.9616314015141,10857,10857,-0.926368502325763,1.25397126392408,0.163801380799157,0.981027741472162,0.752943120231027,False,False,tr|Q91Z25|Q91Z25_MOUSE
10860,21.7170747619553,24.122993434174102,22.5658965061684,22.6206514212256,21.8067651467207,22.500912856676997,22.4938742570073,21.8626668665981,22.1188653686761,22.774503164488802,22.517446890654,24.250176162149,22.5866022829604,18.639019147425,10860,10860,-1.8665199210905599,0.9868374922400279,-0.439841214425265,0.9747675514641129,0.5206654151598951,False,False,tr|B1AXZ6|B1AXZ6_MOUSE
10862,24.7249944852947,28.9867497712677,24.513207362636297,28.583167853130103,25.9930743226328,26.0888278387186,28.810562546061398,26.077353916957698,26.293616914927,25.849428248042198,28.7182827922331,24.548268724580602,28.724360503124398,29.041635041230396,10862,10862,-1.73155099228079,2.1750829812390102,0.22176599447910997,0.9821169287039592,0.8118710302876858,False,False,sp|P00329|ADH1_MOUSE
10864,25.625126391378604,24.3550575943261,25.314569484516102,23.5972691082512,24.1305139267789,24.8534374914364,25.215997972839304,24.5883856493154,26.4695689898451,24.8972076538508,25.874967257828498,24.8430305958398,22.9796582456239,22.8984698291824,10864,10864,-1.25701655937174,1.10253548850295,-0.0772405354343952,0.983383061792769,0.8907588720124551,False,False,sp|P70460|VASP_MOUSE
10882,25.2891632559715,25.9908250866196,24.827884647828697,25.677720313612102,25.8447345651865,25.9842201907765,26.0984509066205,25.5043931028365,25.194779393951997,25.678467002645,25.207421238340203,25.238684440283198,25.828947641880802,25.4731495700256,10882,10882,-0.78127862615644,0.327805318541555,-0.226736653807443,0.96893449414303,0.39681760334702604,False,False,sp|P70124|SPB5_MOUSE
10890,26.0104121527412,25.7409053971545,25.927761101327402,25.918096553823,26.3654837292763,26.036217576545702,25.7867633698104,26.928196626465002,26.677255275075197,27.361187864105702,26.922615602740503,25.625242354188103,25.972008552982203,26.700392514745896,10890,10890,0.0163242386812623,1.24117830692564,0.628751272803452,0.8314389899894759,0.0448989223192889,False,False,sp|P28474|ADHX_MOUSE
10913,24.4797813123039,23.566405983372697,24.4161651571573,23.643705167344397,23.3230397750838,22.710554855738398,22.544369496051303,25.068884940436696,24.5896424038323,23.931508515893196,25.1751094744245,25.130807844370104,24.105695226828498,22.515149749823998,10913,10913,-0.137837981781302,1.80434552708343,0.8332537726510659,0.8996636264446519,0.0872882597695222,False,False,tr|A0A1B0GS58|A0A1B0GS58_MOUSE
1093,21.3033716239946,20.4083411444755,19.34600506095,23.942259982123105,22.772251942164303,22.383767300598198,22.087531147095604,19.3834722723113,21.220015137661,22.255033181536003,23.513135782742896,21.1413382014245,22.909926950725303,21.1355132816673,1093,1093,-1.64766172862169,1.4519207590979901,-0.0978704847618488,0.9834399956931679,0.894604110257588,False,False,tr|A0A338P719|A0A338P719_MOUSE
10930,22.510011248096102,23.912900936805602,20.8747135001983,23.655854301704398,22.715378048867002,23.6533967160143,23.8908615178132,21.3601569420027,22.1765058479706,23.4869765164362,23.4905632462274,22.9594839406176,24.0389252669724,23.665606346840896,10930,10930,-1.13640866416964,1.1264377606178602,-0.00498545177588738,0.984767046279687,0.992622329013182,False,False,sp|P15105|GLNA_MOUSE
