name,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,treatment_1,treatment_2,treatment_3,treatment_4,treatment_5,treatment_6,treatment_7,treatment_8,ClusterID,ID,treatment_vs_control_CI.L,treatment_vs_control_CI.R,treatment_vs_control_diff,treatment_vs_control_p.adj,treatment_vs_control_p.val,significant,treatment_vs_control_significant,cluster_representative
10112,22.307164391253,22.7515258758993,23.0008883607902,21.019587335093103,19.8476278227974,22.4332940594376,21.4444871766853,22.119221681525197,20.9664688388187,22.1617291498595,23.421145028740803,21.513342559412603,21.909043403787,22.6989322569909,24.0553034560245,22.650638298608605,20.8608861642359,10112,10112,-0.375946365078918,1.6625313239828,0.6432924794519399,1,0.20156440851077803,False,False,sp|Q9CZ13|QCR1_MOUSE
1013,23.0957689956322,23.2433233497678,24.7663816539219,22.9118882297738,23.7958254476442,24.9279042984667,23.773566839619303,25.319084588259003,24.1405073859517,23.460347026329497,25.406485625422302,24.2652211409878,24.6072197890548,26.304551895118397,24.6373717893082,24.3001364913871,24.2556282576001,1013,1013,-0.21994082994755104,1.53490338063032,0.6574812753413821,1,0.132919017158484,False,False,tr|A0A0R4J170|A0A0R4J170_MOUSE
10190,23.702233466429,24.9144410209789,23.281618653094302,24.216364951034198,23.729568365883498,23.715499024572395,24.1556655836964,23.107876021227998,23.643849365487,24.408286263303104,23.2277846997319,24.1959790404917,25.2757765811416,25.7437529871953,24.918628434844305,24.696652933596397,23.458061235625,10190,10190,-0.0924421397378707,1.41431347207488,0.660935666168506,1,0.0818750291397478,False,False,sp|Q9EQG7|ENPP5_MOUSE
10209,25.1288199850071,20.607974101354102,24.558465440837804,25.358318558317105,25.8852798897821,25.130538553119102,25.803677057157003,25.9575970452,25.9853372034556,24.6178027756351,20.4743773386464,24.838399195662497,22.866362449307104,24.3115186329041,18.5928548273044,22.080214105984602,24.755083472638198,10209,10209,-4.01027826574757,-0.22579249789410896,-2.1180353818208397,1,0.0302616637017191,False,False,tr|F7BGR7|F7BGR7_MOUSE
10213,25.930794581275503,25.2224324313169,27.1698631627995,25.622084029614,25.3941054580074,27.8124614242491,25.4886489820028,26.863225131036803,24.8408209902588,24.9693950852809,28.695970056749,25.2354796655012,26.8224260627274,27.369531769350502,27.0502039762815,27.967783291230603,25.9208703703733,10213,10213,-0.41751488830069294,1.8488885819941399,0.715686846846722,1,0.20128348648497899,False,False,tr|A0A0A0MQA5|A0A0A0MQA5_MOUSE
10216,28.4447196904883,28.7135873029494,27.7930957682943,26.970345289802697,27.9043503380082,27.9470008224362,26.5786985419986,28.6520680808095,27.6597949856986,28.298356786234798,29.9828598611639,28.7360206689991,28.1026096997158,29.2321608671139,28.6206282743367,28.2858936262994,28.0621508744097,10216,10216,0.0711683884482054,1.5559660382343798,0.81356721334129,1,0.0334542061456207,False,False,sp|P21614|VTDB_MOUSE
10231,20.9387913453022,21.879982527117,20.282788680091,20.1962791340643,22.2283569142699,21.3744425488129,22.532127118427898,21.0069629141972,20.244719205902697,22.6446101847895,19.9831578420826,22.8201507143687,19.3601890988155,20.9533112270423,20.947008332704698,21.7103852207723,22.793820181413302,10231,10231,-0.8765012713119928,1.3053371633236102,0.21441794600581002,1,0.684694457625078,False,False,sp|Q9D5J6|SHPK_MOUSE
10239,29.0923649545747,27.797863457228104,27.5670753352195,27.3931693943398,26.8883721250144,27.49877421777,26.358750368470503,26.8802812236866,27.1022094407485,27.323329262035198,27.5469540474266,26.985553210641196,27.5235620308321,29.1677061458507,28.7767904234235,27.0722353894157,27.545898662322802,10239,10239,-0.4700996080884551,1.16030456395271,0.34510247793212706,1,0.385737974153306,False,False,tr|A0A075B6A0|A0A075B6A0_MOUSE
10247,28.429913528141604,29.505910684436397,28.6885315677835,29.5075437901999,29.0056410862013,29.275208536688698,27.955306175622603,30.0299536560522,28.5558086735044,29.801359446114898,30.095300124450198,30.087152070539304,28.826144251735897,28.7517455687791,29.051417289091802,29.665672863859996,29.0464696236942,10247,10247,-0.25432623678127,1.0959042799852299,0.42078902160197995,1,0.206988963242668,False,False,sp|Q9D1A2|CNDP2_MOUSE
10265,20.885186196418,23.2086893744787,23.586754249440897,23.4145452439572,24.090289407671598,23.3169986401188,24.643258336773897,23.3034847857503,23.531935982178503,21.6855328788103,19.792680692788,22.301908920468197,22.808303561231604,20.7586998131195,22.175848899362396,23.4874861756485,23.076173956551102,10265,10265,-2.42950072153884,-0.21131660214136103,-1.3204086618401,1,0.0222271760470391,False,False,sp|P26369|U2AF2_MOUSE
10276,30.085439720531102,29.9282777241927,29.945025943835503,29.985737849484,30.2082038227369,29.9615361281848,29.983897343850103,28.9283493455015,30.010564480717303,29.08234169729,29.4397167136906,29.4391907456327,30.0609492096243,29.5115734621613,29.772718572151497,30.1878978859425,29.8023905476817,10276,10276,-0.73569204593175,0.27387956357892396,-0.230906241176413,1,0.349475004059584,False,False,tr|Q3TVK3|Q3TVK3_MOUSE
10281,25.323833607582003,26.011601441141895,25.3983057306319,26.3400604603261,25.3992032338404,25.5879913159326,25.8054733109632,24.666520108546802,25.6688889597221,25.7382121704467,31.349572287705602,25.8175606739849,29.724283397478104,31.139805602683897,29.678289750374798,30.173481986675895,25.9514981438939,10281,10281,1.49589818967096,4.741304887265111,3.1186015384680403,1,0.000763904317146347,False,False,tr|Q8BVQ9|Q8BVQ9_MOUSE
10287,27.429493365289996,26.661519507812802,26.897944330022302,27.1447217644106,27.519805282673303,27.153743426793604,27.3550390299576,27.1783372377589,27.465162401624497,26.131516256166,29.261285165893604,26.8701316627983,26.3230077762256,28.8010212513277,28.1404224876194,27.462753248413897,26.5829311457298,10287,10287,-0.6078657936912111,1.0998516319362,0.24599291912249302,1,0.552759762222578,False,False,sp|Q9WUM4|COR1C_MOUSE
10290,27.059000617023898,27.377973246881197,27.7299543602322,27.5097688893753,28.2608927607477,27.982437837270698,27.8926471033035,28.345032080976,27.873297776827503,27.7287531164718,28.277949045387302,27.8842467325265,27.853417484331498,28.3740327952452,27.8486954384351,29.019761709408,27.7715366447117,10290,10290,-0.22982295010424,0.8569757089251031,0.31357637941043104,1,0.24121147215945396,False,False,sp|P40124|CAP1_MOUSE
10293,26.020194771968303,25.973173866641503,26.0901702804102,25.833063217451897,24.7156727195666,26.2340275322397,25.9799749662075,26.1365244852669,24.783323356527198,25.5736063949791,27.2079181570658,25.8651914602725,26.816655710029696,26.4746397788709,26.2369345707278,26.6275743770131,25.8963847925196,10293,10293,-0.0567682028538422,1.2279111362724098,0.585571466709286,1,0.0715108515149784,False,False,sp|P51855|GSHB_MOUSE
1030,19.5166022412451,15.0477203663815,15.024447124040599,22.415693034181,16.2165943066388,14.3956680096368,16.3973571035003,21.6676516856278,23.4920776194067,15.5520686500753,25.3019444249714,15.341449327590698,21.9716231872574,25.252521289127397,23.4499776872932,21.9172489609676,17.006501407569402,1030,1030,-1.10674759653864,6.07201211010533,2.4826322567833503,1,0.163514353420985,False,False,sp|Q3V0F0|RIMB3_MOUSE
10317,27.3085407077466,29.4550771172335,29.0692634193537,28.788931849926602,27.717405741918803,27.436211769793402,29.106549495004803,29.387724868777898,27.455842327599896,27.941531671506098,29.8673091364944,28.187778074159603,27.9669458527904,27.2604140521643,27.6030527125886,27.8180062425292,27.891284135668396,10317,10317,-1.2202469262500302,0.526427996313,-0.34690946496851505,1,0.415134321328346,False,False,sp|Q91XA9|CHIA_MOUSE
1032,22.8141605610496,19.4968966769596,20.2810821854854,20.7029817621488,21.4000340679415,22.0541488599485,22.656413515361802,21.2845784425911,21.2388222117911,18.031512756267897,21.0617357285745,15.331406840775399,24.2933746095371,19.948281669419398,21.237702460072,24.8938955259752,14.919654788415,1032,1032,-3.85070600067491,1.1291819213723797,-1.36076203965126,1,0.266111767909103,False,False,sp|Q99PL5|RRBP1_MOUSE
10326,26.174279692458896,24.873543288457604,25.535628710876697,25.543991932979498,26.801303273177,25.3614314776805,26.302727481649605,25.137638984997302,26.3146216187855,26.047654662820896,23.9527492440973,26.143404604762697,26.8918080108604,26.001279606714398,23.118909873001105,24.1680765712682,26.539412198818397,10326,10326,-1.47769463907911,0.627925785262176,-0.424884426908466,1,0.407857118520844,False,False,sp|B1AQ75|KRT36_MOUSE
10349,24.008180165560397,23.695279169249,23.7927762967455,23.856110604597102,23.6936487018541,24.197597290024,23.753217361381303,24.345403757698897,24.0963378754312,23.5592148592545,21.768990329008002,22.3303662918515,23.3068034986755,22.5061898869577,23.3172951561548,23.253505753161697,23.6881320435951,10349,10349,-1.56259702206015,-0.38001212828437003,-0.9713045751722621,1,0.00283202609270395,False,False,sp|Q9Z0N2|IF2H_MOUSE
10350,31.624639364719602,31.9540970435095,31.637296388670002,31.0281176106433,29.9007590075305,31.7978090821274,30.648111448162197,31.6693763690986,30.3387909495786,31.3395371967618,30.8639867756764,31.0005297738761,29.8426523702849,28.9200301635474,29.281071700640002,29.4800691274223,30.9969026121154,10350,10350,-1.8194033782709098,-0.104734416990176,-0.9620688976305409,1,0.029895377424485,False,False,sp|Q63836|SBP2_MOUSE
10359,22.264884955674702,21.356155333016897,24.6857994958618,24.6119056988018,23.689791997289902,22.106286568663602,22.1713701546478,22.9370587451457,20.4555499750274,24.177145613426,22.4451939770086,22.985523375040103,22.4812335511777,22.467830893884898,24.6263839786483,24.3481956061061,22.780309073655896,10359,10359,-0.600418400763422,1.7830828793048998,0.591332239270741,1,0.311198100493612,False,False,tr|Q8C2Q7|Q8C2Q7_MOUSE
10389,26.069018318893104,25.1495619670894,25.5277109356997,25.635184682228104,25.903502828053497,26.004369303512398,26.344308201712497,25.2380208685412,27.0299707245432,25.644905590121997,26.7495327511523,25.892846090876198,26.1815986825984,27.2089406267802,25.1689488034658,26.0426255335712,24.8528381693364,10389,10389,-0.6411414021047371,0.8207787240196259,0.0898186609574445,1,0.7993237556256801,False,False,sp|Q9WVJ3|CBPQ_MOUSE
1040,26.826528994782,26.903859039004804,24.232387476091198,27.0394817061658,21.627687944871603,24.2072125423182,28.041263538608398,24.033498451373,22.194323425911602,27.023689854233304,24.51108846882,27.233092630229603,24.566805795802196,25.1227695929447,23.4239128677745,23.378961565533398,26.912090476191,1040,1040,-1.62255525075203,2.14204848160609,0.25974661542703,1,0.7753152810674359,False,False,sp|Q811B3|ATS12_MOUSE
1041,22.6802399653599,23.624721842357896,22.1974098914017,23.816164536765104,23.807190300699897,23.699875716487302,24.1668934716477,25.0368257439058,23.351414843481802,22.809299471828698,23.470190287656802,23.3753075501766,23.8080930792748,22.1052748839959,18.926330745816898,22.988712593734302,24.119456404017896,1041,1041,-2.13532871278774,0.340275786444941,-0.8975264631713991,1,0.14513910779485,False,False,sp|Q6NZJ6|IF4G1_MOUSE
10423,25.8869375700033,24.3850519079955,24.0235584363936,23.9156688880508,25.0827855134409,23.250907301146803,25.2561876285848,22.126950502119797,25.201391913635604,25.2708495750843,26.0882345132071,25.699876748786302,25.6927317244472,24.895088747828698,24.9530571802974,24.8251571664189,26.0343409445115,10423,10423,0.15320292849557698,2.01620018578953,1.08470155714256,1,0.0249021003062984,False,False,sp|Q9Z2K1|K1C16_MOUSE
10429,22.550959980420497,25.7527832192135,20.9140164397906,25.1558690193334,22.6422674614223,21.692750424555896,25.7607457801189,23.5479081501735,22.6247372345826,27.555116456511396,28.7543240884692,27.641103976430898,23.1294102195332,29.3065456136254,27.508807500513896,22.9030534486516,22.673229268349104,10429,10429,0.610460055112552,4.948095874661679,2.77927796488711,1,0.0148665470771286,False,False,sp|P31001|DESM_MOUSE
10454,25.4762458714353,25.515087954038002,25.1282263224402,25.702713890253,25.2703856603512,23.5304662300059,25.4220471807142,24.7319927543223,25.441048339145798,26.5518970603224,22.65726414336,26.2534836798977,25.826821500204396,23.6000539958047,24.8840290183117,25.079888299781103,25.6963899600326,10454,10454,-1.09612101555063,0.962863662711284,-0.066628676419672,1,0.8934124649019499,False,False,sp|Q76LS9|MINY1_MOUSE
10526,24.9329441992593,24.4335619468607,25.621515455160498,27.2947307259618,25.1382170674485,23.8843275188962,24.790808189554,27.8394917168998,27.121179405760397,25.1497990912412,26.141158009770603,24.9747226622908,26.7102636183804,25.0557240503861,27.0329630229775,26.5233327373175,24.960772517941603,10526,10526,-1.01523820952382,1.30647186469998,0.145616827588082,1,0.795240048636943,False,False,sp|P20152|VIME_MOUSE
10534,26.794812394548302,25.3426451835444,26.4525011555967,27.420208719322602,27.315644044531197,26.625975644903804,26.6138702262307,29.3870073290719,26.3332423959701,28.2447424115604,26.768473617923497,27.1317648019421,28.641080410978798,27.2901529454085,27.0401179594207,26.5774727972966,27.5256673859391,10534,10534,-0.466819245166516,1.4303746402906798,0.481777697562084,1,0.30025578527033897,False,False,tr|Q80X68|Q80X68_MOUSE
10548,22.4663401357631,20.0589984708379,22.7682535958323,20.0570279160054,22.555795591873803,23.1801539535513,20.6134216877413,21.6112378254174,24.712675710416605,21.2746141799529,22.835496676940398,22.5807986451439,20.3675107354639,17.580685493998597,18.669130738796,19.831251567922603,22.549710180442098,10548,10548,-2.9573658744435494,0.374353231900028,-1.2915063212717601,1,0.12080553450378399,False,False,sp|P97855|G3BP1_MOUSE
10554,28.7715672082869,27.511311511612302,26.7503705820808,26.5472187735151,27.3535070626092,26.777628184187797,28.2205734261533,27.636626535685895,28.2155059127301,27.7764058475558,27.553555231686,28.2507825404086,27.416693002653197,27.818046299636197,27.5073295468299,28.4664439451012,27.813628095604,10554,10554,-0.384117215329229,0.9716585211731641,0.29377065292196697,1,0.374823050728198,False,False,sp|Q6P8U6|LIPP_MOUSE
10564,25.380070940727897,26.922556230245,25.606432803790398,26.828419717302605,28.240387891444698,27.282472418770105,28.146639221041397,25.8533736200287,28.6624774704204,26.5016667274532,26.9093855791919,28.5863205457792,25.1031907844204,25.905528170940197,25.911652129312703,25.040234946859798,25.164672081132498,10564,10564,-2.02528746188782,0.323099022322288,-0.851094219782766,1,0.145277005436876,False,False,sp|A3KMP2|TTC38_MOUSE
10583,21.9070230391012,18.3982551968619,20.8394298682375,17.793723952147698,20.003191217658202,22.8082165434834,20.0805521182448,22.441175744219603,20.2053303079253,19.9634676327177,21.7730176352186,18.4213745364933,16.8663130157022,18.7598361820309,20.096329107808103,18.393893167841398,22.0742055014165,10583,10583,-2.61300064243514,0.705243617713487,-0.953878512360827,1,0.24289101328904897,False,False,sp|P61979-2|HNRPK_MOUSE
10596,19.431022117544103,20.767387569525198,19.807109604803802,19.4615393984608,16.9600019320681,19.960291883636398,19.512433774193802,20.883054163404,14.336088084088399,19.486019897983898,21.947478920520897,20.673196912816,21.9903429137078,22.0861517783772,16.4234606499531,20.3928173634188,20.1764312789588,10596,10596,-0.49685631003762104,3.26440267725524,1.38377318360881,1,0.139630144248113,False,False,sp|P11680|PROP_MOUSE
10625,24.604963924834,23.2560927650323,25.2800085097957,21.338613984168802,22.7674091911577,21.4397999470786,23.702527399226604,25.5946998715404,21.9025182774582,24.010770269145898,22.6586678150678,24.1299285838062,24.453083960159102,23.915295781719,24.260013508693103,23.9177669530885,24.7197557228325,10625,10625,-0.523988195023781,1.89883465025353,0.687423227614875,1,0.24884102542468897,False,False,sp|Q9Z2I9|SUCB1_MOUSE
10633,24.7283879120369,25.3417988418807,26.505990469127603,25.2665751786368,25.5240807419046,25.7550075028445,25.5179519957552,25.4488225274447,25.1466855469873,27.001744568677303,27.903687873607396,27.9027631098003,25.8675844490145,26.9923282159341,25.8255567020926,26.308008473084804,24.816091227922602,10633,10633,0.263950512706024,1.94931270530105,1.10663160900354,1,0.0128944493991578,False,False,sp|P62631|EF1A2_MOUSE
10645,25.9577412297044,25.5813298711617,24.728260278215398,25.3572839216797,25.9102030282852,24.7095267554168,25.555811298591,25.309676840509898,25.339743293258,25.5835990661343,24.728095308138197,25.3064279480477,25.514983551054,25.0205637146211,26.5531000312891,25.8139545270859,26.125586633840697,10645,10645,-0.407994542287151,0.802999678046037,0.19750256787944298,1,0.502106669199854,False,False,sp|P97821|CATC_MOUSE
10656,26.569797748586303,24.0050124020152,25.701053697832304,27.5265380127163,23.176328093439,23.969969894794197,24.285327003155604,24.209187539629397,25.508872368443303,23.1092708179392,24.607859676234497,22.30827764025,24.4116457151016,24.4755566296979,24.616518893511,25.921353828351602,26.664684859176802,10656,10656,-1.83393535090795,0.8733747525043578,-0.48028029920179405,1,0.465860219216265,False,False,sp|O08750|NFIL3_MOUSE
10658,23.3272668649311,23.591290519853395,22.003850364433397,22.1450726335465,24.3731220970621,20.678995500213002,22.9196189670134,21.6003952491002,19.7129702515487,23.7332375635471,23.9391379745685,23.152915637095898,25.6093414787218,24.8307742717539,24.7238859855308,26.0308399950909,22.8390720839298,10658,10658,0.812406319292782,3.3795988287775405,2.0960025740351598,1,0.00296426667345493,False,False,sp|Q8C878|UBA3_MOUSE
10671,22.8113893937885,19.195045333812303,21.392085211133804,15.6970490014397,19.6913823095581,21.663160661401896,19.9262771709539,20.5826390943692,19.9519690699823,20.0821724358817,13.642728643768999,20.515396665863896,15.790679398868502,18.1671583981392,21.130343062603604,19.2924766688884,20.74868914934,10671,10671,-3.62975854055623,0.76972581385262,-1.4300163633518002,1,0.18896696465941396,False,False,sp|O89053|COR1A_MOUSE
10673,23.2923959230057,24.548009256542397,24.6530859832435,24.3366904218884,24.081801165456298,22.1692179412933,24.5815393129534,25.053334142462802,24.7746933723478,23.7109495424362,24.283807596736196,24.212677679029103,25.0656091198485,22.536323350225,23.194029540212103,22.0506630785175,22.230142138727604,10673,10673,-1.74769943620361,0.237468276704713,-0.755115579749447,1,0.127464836576173,False,False,sp|Q99KR8|FUCO2_MOUSE
10698,30.109136852965698,30.8607335504443,29.960218065607098,29.641494871403605,30.451223020844697,29.6416089954816,30.773366856049698,29.7888016581631,28.1521517185705,30.268503041764898,27.6115554302534,30.4835837203782,28.5421468922856,29.088796779391103,28.030679542620803,27.157698756314602,29.7937387450247,10698,10698,-2.0862705395807,-0.0314949755287939,-1.05888275755474,1,0.0440346326696462,False,False,sp|Q91X72|HEMO_MOUSE
1071,20.6489087401538,21.181244480466102,21.917766497912503,21.5261787426115,22.975851290837603,21.645730545658697,21.401084188977197,23.1697155495885,22.1118361195457,23.1060794947639,24.3625386922095,23.903717583259397,22.0715903477748,23.0201320215572,21.602034136433,23.227019336617197,24.033775851029997,1071,1071,0.424079090839135,2.2235725182384303,1.32382580453878,1,0.00627588001508184,False,False,tr|E9Q368|E9Q368_MOUSE
1072,22.9377125299465,21.8856978626429,21.7448157747983,21.6426493300212,22.5486568397573,22.622496496307896,23.380634522581396,21.765378780018303,23.0168773022088,22.5661583529951,21.828025272785002,22.3588612302553,22.9334785147586,20.554048241862198,24.5490499637672,21.6648934048956,23.2599571370207,1072,1072,-0.8778177065628641,1.0186758609739202,0.070429077205528,1,0.87780492481204,False,False,sp|Q76LL6|FHOD3_MOUSE
10755,26.0653258784399,26.9996277277726,25.631928354396898,26.590912280405103,27.299128434632898,26.0468092555371,26.8027306692454,27.030748349232898,27.532201776006303,25.8835502261673,28.440475304761602,26.676613354443496,27.516946160850896,27.730058956041603,27.2878646628373,27.820305974382602,26.144170901470698,10755,10755,-0.275764617993921,1.3175581753063301,0.520896778656205,1,0.18653781437097003,False,False,sp|P30416|FKBP4_MOUSE
10766,25.7967581339557,25.7598675403953,24.1803819292279,24.677624164801504,23.8945412696449,24.4104844769283,25.3364993410432,24.1925318229215,23.852235644932605,24.6155610544882,25.194564164636503,24.677169541719998,24.139615128498697,24.8289906274848,24.554028152477002,25.2429917952317,24.470196122648396,10766,10766,-0.642433809871548,0.717451995812162,0.037509092970307,1,0.9090679537660201,False,False,sp|Q8BI17|SH2D7_MOUSE
1078,25.1708015408809,24.0801529364976,26.041094180818,23.0112025110405,25.4780361134792,24.7942576956168,25.6622891074253,25.835158834699303,25.772681121599003,24.647021653077502,22.364188903423,22.875008167174002,24.106778409801603,25.3405131514392,24.464328306981397,23.6161102962991,25.688518532105103,1078,1078,-2.01245301769066,0.10014230786440101,-0.9561553549131291,1,0.0733582410901829,False,False,tr|F7DBB3|F7DBB3_MOUSE
10792,20.8520493886452,20.058413268407303,21.153590376534897,20.7449857194503,19.3043736051112,21.5237327920118,19.887515156267,20.597512479212398,20.473996017455896,18.502186933866803,21.354844455288998,19.1483176863093,21.8828639164772,21.1126138565143,23.2886513754512,22.4790741704108,21.3283692355011,10792,10792,-0.54713084229847,1.79999040462096,0.626429781161246,1,0.27702186100806603,False,False,sp|Q9DCV7|K2C7_MOUSE
108,27.4100461100403,25.275392971850298,26.682065930044303,26.4075761187249,26.757184392883502,26.6108840655295,27.2791823114075,26.0253492906044,25.5326265162963,27.291259876089804,22.5126478844327,25.333823254156602,25.5934197332969,23.7669615370682,24.5397660742278,25.4527016807549,27.023087801430503,108,108,-2.43131575841115,-0.0747801050869579,-1.25304793174906,1,0.038376781618047,False,False,sp|P97412|LYST_MOUSE
10808,27.7879342100776,27.7169485625104,26.353069909861002,25.7047844099691,26.9797193802045,27.5239010734627,26.353703172023803,28.0899431257884,27.909874302141198,27.390130620219697,30.4395373717378,26.286594809142,29.216673308019,29.9583127051728,27.8711611644999,28.828941969065,27.2892901246307,10808,10808,0.115519900223748,2.3891121410004503,1.2523160206121,1,0.0326432653499365,False,False,sp|P58242|ASM3B_MOUSE
10810,22.0661716576322,22.3361908071438,22.354735520341396,21.3083940288173,21.1494953343121,21.964822402196997,18.062620646792897,21.011279131924,21.7956592081207,20.0483524984527,17.5875284916727,17.843890389769,17.5355867400913,19.050746764259802,16.8242502422927,19.8145699494111,20.963464810422803,10810,10810,-3.9754029920137697,-1.28513703356682,-2.6302700127903,1,0.000652602966528195,False,False,sp|Q9D8W5|PSD12_MOUSE
10812,22.3147491807705,23.814191958775602,23.724434538883802,24.3694151678411,24.0953567776621,23.7302009194364,23.332169478822397,21.982818149882696,22.915693047279998,22.5945389731601,24.254768200057804,22.81476628942,24.660725074428395,25.2263733098299,25.5352939784411,25.2876777910848,23.2428281149893,10812,10812,-0.157125524013576,1.83269529700984,0.837784886498131,1,0.0938610161607503,False,False,sp|Q8BTJ4|ENPP4_MOUSE
10819,24.9356706707934,24.1405832109759,25.0729794924017,25.870063127508303,26.0242002273107,23.944951411719398,25.499351678235602,27.8243387143361,25.1523954872883,25.340744443007498,25.980208232842003,25.8105426341146,24.8192907837396,21.554969124722,24.742167194098702,26.270774968871304,25.184336963954802,10819,10819,-1.69587555396945,0.851737691291669,-0.42206893133889206,1,0.495451433694242,False,False,sp|P46664|PURA2_MOUSE
1082,25.8639998894453,26.9309928191331,26.172917070015803,26.674514813440698,25.412183076013196,24.298497881787,25.4963724408462,22.8308335435675,25.3235772566819,26.254049236812897,25.9144595892762,25.9375175705304,26.265555477505803,27.9153183513761,24.7478969130894,24.305638879450697,25.9840342856778,1082,1082,-0.682003697513803,1.62336820879242,0.470682255639311,1,0.402451682912149,False,False,sp|Q3UH60|DIP2B_MOUSE
10832,28.427318503439697,27.851335127759,28.0068971358429,27.954431918474498,28.2114195717785,27.471254945793298,27.562947588196803,29.137943260337895,28.3955968864429,28.627440145447196,27.367667654238,27.865341948221502,27.886897753198298,27.3742228421591,26.94664143799,27.770402280731503,27.219082725116,10832,10832,-1.08554833513772,0.12349587900971198,-0.48102622806400297,1,0.111936584360615,False,False,sp|Q8R016|BLMH_MOUSE
