time,original data,fitted-baseline,baseline,original-baseline
119.48,0.55109,0.052546,0.50384,0.04725
119.69,0.51605,0.040293,0.5015,0.01455
119.89,0.49759,0.031201,0.5,-0.00241
120.1,0.50644,0.024409,0.5,0.00644
120.3,0.43834,0.019215,0.5,-0.06166
120.51,0.46877,0.015209,0.5,-0.03123
120.72,0.47974,0.012094,0.5,-0.02026
120.92,0.5183,0.0096835,0.50147,0.01683
121.13,0.80705,0.32975,0.50235,0.3047
121.33,0.74744,0.23766,0.503,0.24444
121.54,0.69105,0.17325,0.50308,0.18797
121.75,0.595,0.12781,0.50309,0.09191
121.95,0.58566,0.094968,0.50085,0.08481
122.16,0.56319,0.071726,0.50133,0.06186
122.36,0.58752,0.054524,0.5,0.08752
122.57,0.83463,0.43286,0.5,0.33463
122.78,1.0633,0.31851,0.51641,0.54689
122.98,1.188,0.84012,0.50212,0.68588
123.19,1.1367,0.60122,0.51634,0.62036
123.39,1.002,0.43549,0.53064,0.47136
123.6,0.84312,0.31164,0.53195,0.31117
123.81,0.76266,0.22593,0.53347,0.22919
124.01,0.70491,0.16651,0.53718,0.16773
124.22,0.68444,0.1249,0.54398,0.14046
124.42,0.65039,0.093153,0.54154,0.10885
124.63,0.64614,0.070614,0.54213,0.10401
124.84,0.65026,0.053618,0.53832,0.11194
125.04,0.58566,0.041302,0.53745,0.04821
125.25,0.52465,0.03188,0.53342,-0.00877
125.45,0.54224,0.024816,0.53018,0.01206
125.66,0.53363,0.019416,0.5264,0.00723
125.87,0.51043,0.015269,0.52256,-0.01213
126.07,0.52591,0.012203,0.52481,0.0011
126.28,0.8108,0.35851,0.53737,0.27343
126.48,0.80668,0.2692,0.56092,0.24576
126.69,0.74319,0.20293,0.58048,0.16271
126.9,0.79359,0.15804,0.61314,0.18045
127.1,1.2354,0.69991,0.61475,0.62065
127.31,1.2935,0.51994,0.6474,0.6461
127.51,1.1604,0.37485,0.65332,0.50708
127.72,0.9434,0.26791,0.64541,0.29799
127.93,0.85745,0.19276,0.63397,0.22348
128.13,0.75479,0.14071,0.62431,0.13048
128.34,0.70203,0.10254,0.60685,0.09518
128.54,0.68756,0.07633,0.59619,0.09137
128.75,0.62881,0.057146,0.58336,0.04545
128.96,0.61409,0.043615,0.57676,0.03733
129.16,0.58241,0.033364,0.56706,0.01535
129.37,0.56918,0.0258,0.55965,0.00953
129.57,0.57978,0.020031,0.55121,0.02857
129.78,0.54923,0.015676,0.54436,0.00487
129.99,0.56681,0.012317,0.53733,0.02948
130.19,0.51917,0.0097163,0.53049,-0.01132
130.4,0.51281,0.007671,0.52251,-0.0097
130.6,0.51967,0.0061069,0.51756,0.00211
130.81,0.4926,0.0048531,0.51062,-0.01802
131.02,0.47525,0.0038565,0.50281,-0.02756
131.22,0.50444,0.0031004,0.50015,0.00429
131.43,0.83624,0.30945,0.5,0.33624
131.63,1.0616,0.838,0.5,0.5616
131.84,0.97046,0.58316,0.5,0.47046
132.05,0.86942,0.411,0.5,0.36942
132.25,0.75579,0.29338,0.5,0.25579
132.46,0.70092,0.21241,0.50079,0.20013
132.66,0.66013,0.15801,0.50902,0.15111
132.87,0.62183,0.11902,0.51767,0.10416
133.08,0.62831,0.090553,0.52573,0.10258
133.28,0.63454,0.06979,0.53512,0.09942
133.49,0.66462,0.054069,0.54218,0.12244
133.69,0.60324,0.042021,0.54616,0.05708
133.9,0.61596,0.032797,0.54814,0.06782
134.11,0.58327,0.025607,0.54645,0.03682
134.31,0.57841,0.020028,0.5424,0.03601
134.52,0.89351,0.375,0.53354,0.35997
134.72,0.85695,0.2739,0.54276,0.31419
134.93,0.74195,0.19912,0.54275,0.1992
135.14,0.6832,0.14431,0.53448,0.14872
135.34,0.62395,0.10722,0.5333,0.09065
135.55,0.58516,0.081202,0.53645,0.04871
135.75,0.59201,0.062119,0.53948,0.05253
135.96,0.58477,0.0479,0.54174,0.04303
136.17,0.61571,0.037322,0.54505,0.07066
136.37,0.59052,0.029144,0.54546,0.04506
136.58,0.59663,0.02283,0.54399,0.05264
136.78,0.56182,0.017888,0.53954,0.02228
136.99,0.5193,0.014158,0.5379,-0.0186
137.2,0.49297,0.011402,0.54336,-0.05039
137.4,0.52815,0.0092251,0.54948,-0.02133
137.61,0.54836,0.007533,0.55916,-0.0108
137.81,0.58553,0.0061539,0.56784,0.01769
138.02,0.71039,0.0050509,0.57816,0.13223
138.23,0.96847,0.3611,0.57646,0.39201
138.43,0.85272,0.25666,0.56822,0.2845
138.64,0.79796,0.18489,0.56063,0.23733
138.84,0.67696,0.13318,0.54653,0.13043
139.05,0.60973,0.09636,0.52897,0.08076
139.26,0.55159,0.071023,0.51597,0.03562
139.46,0.50208,0.053134,0.50575,-0.00367
139.67,0.5153,0.040722,0.50326,0.01204
139.87,0.5037,0.031434,0.50028,0.00342
140.08,0.46304,0.024572,0.5,-0.03696
140.29,0.45393,0.019341,0.5,-0.04607
140.49,0.4326,0.015306,0.5,-0.0674
140.7,0.42536,0.01217,0.5,-0.07464
140.9,0.41763,0.009715,0.5,-0.08237
141.11,0.40391,0.007781,0.5,-0.09609
141.32,0.41139,0.0062495,0.5,-0.08861
141.52,0.39779,0.0050312,0.5,-0.10221
141.73,0.36686,0.0040582,0.5,-0.13314
141.93,0.38968,0.0032787,0.5,-0.11032
142.14,0.36424,0.0026525,0.5,-0.13576
142.35,0.35912,0.0021481,0.5,-0.14088
142.55,0.38831,0.0017413,0.5,-0.11169
142.76,0.38669,0.0014125,0.5,-0.11331
142.96,0.37621,0.0011464,0.5,-0.12379
143.17,0.36237,0.00093108,0.5,-0.13763
143.38,0.37534,0.00076962,0.50879,-0.13345
143.58,0.42661,0.00064552,0.52514,-0.09853
143.79,0.65039,0.00054836,0.54886,0.10153
143.99,0.68182,0.00046086,0.56737,0.11445
144.2,0.95163,0.34821,0.57791,0.37372
144.41,0.9031,0.25394,0.58361,0.31949
