time,original data,fitted-baseline,baseline,original-baseline
9.682,0.76487,0.0011743,0.79238,-0.02751
9.888,0.79376,0.00093293,0.7747,0.01906
10.094,0.74356,0.0007394,0.75534,-0.01178
10.3,0.70231,0.00058615,0.73635,-0.03404
10.506,0.68578,0.00046837,0.72357,-0.03779
10.712,0.69732,0.00037378,0.70997,-0.01265
10.918,0.61622,0.00029898,0.69834,-0.08212
11.124,0.60808,0.00024182,0.69408,-0.086
11.33,0.69254,0.00019693,0.695,-0.00246
11.536,0.67383,0.00016057,0.69646,-0.02263
11.742,0.69634,0.00013137,0.70002,-0.00368
11.948,0.71567,0.00010759,0.70465,0.01102
12.154,0.71367,8.76E-05,0.70538,0.00829
12.36,0.7039,7.14E-05,0.70624,-0.00234
12.566,0.70968,5.82E-05,0.70798,0.0017
12.772,0.69115,4.76E-05,0.71045,-0.0193
12.978,0.71128,3.90E-05,0.71526,-0.00398
13.184,0.73639,3.20E-05,0.72164,0.01475
13.39,0.70431,2.62E-05,0.72434,-0.02003
13.596,0.75451,2.14E-05,0.72968,0.02483
13.802,0.74973,1.76E-05,0.73476,0.01497
14.008,0.7561,1.44E-05,0.73986,0.01624
14.214,0.72462,1.17E-05,0.74062,-0.016
14.42,0.74554,9.54E-06,0.74313,0.00241
14.626,0.75412,7.81E-06,0.74637,0.00775
14.832,0.75929,6.44E-06,0.74994,0.00935
15.038,0.76708,5.25E-06,0.75355,0.01353
15.244,0.70431,4.23E-06,0.75276,-0.04845
15.45,0.7348,3.58E-06,0.75983,-0.02503
15.656,0.76528,2.92E-06,0.76597,-0.00069
15.862,0.78322,2.38E-06,0.77373,0.00949
16.068,0.79199,1.97E-06,0.77839,0.0136
16.274,0.80653,1.61E-06,0.78344,0.02309
16.48,0.76788,1.37E-06,0.78791,-0.02003
16.686,0.73618,1.01E-06,0.79062,-0.05444
16.892,0.74197,8.34E-07,0.79846,-0.05649
17.098,0.76189,7.15E-07,0.81262,-0.05073
17.304,0.90136,6.56E-07,0.82968,0.07168
17.51,0.89439,5.36E-07,0.84142,0.05297
17.716,0.88123,4.17E-07,0.84785,0.03338
17.922,0.86211,3.58E-07,0.85363,0.00848
18.128,0.90974,3.58E-07,0.85514,0.0546
18.334,1.0114,2.38E-07,0.85391,0.15749
18.54,0.9751,2.38E-07,0.84099,0.13411
18.746,1.1602,0.49301,0.82169,0.33851
18.952,1.1012,0.35468,0.81845,0.28275
19.158,1.1245,0.26136,0.82474,0.29976
19.364,1.0681,0.1953,0.83271,0.23539
19.57,1.0379,0.14595,0.83132,0.20658
19.776,0.97687,0.11031,0.83037,0.1465
19.982,0.83103,0.083381,0.82136,0.00967
20.188,0.94878,0.064315,0.82166,0.12712
20.394,0.89799,0.049551,0.81442,0.08357
20.6,0.84198,0.038306,0.80426,0.03772
20.806,0.83481,0.02959,0.78873,0.04608
21.012,0.8099,0.022932,0.77185,0.03805
21.218,0.7623,0.017814,0.75369,0.00861
21.424,0.7605,0.013986,0.74094,0.01956
21.63,0.733,0.011013,0.72814,0.00486
21.836,0.69136,0.008702,0.71613,-0.02477
22.042,0.70691,0.0069183,0.70701,-1.00E-04
22.248,0.69136,0.0054902,0.69543,-0.00407
22.454,0.67043,0.0043743,0.68568,-0.01525
22.66,0.66465,0.003503,0.67866,-0.01401
22.866,0.61584,0.0028034,0.67056,-0.05472
23.072,0.65987,0.0022659,0.66854,-0.00867
23.278,0.64612,0.0018316,0.66614,-0.02002
23.484,0.65887,0.0014825,0.66426,-0.00539
23.69,0.63437,0.0012002,0.66213,-0.02776
23.896,0.63874,0.00097412,0.66148,-0.02274
24.102,0.62838,0.00079274,0.66244,-0.03406
24.308,0.66683,0.0006482,0.66628,0.00055
24.514,0.66745,0.00053078,0.67104,-0.00359
24.72,0.65051,0.00043541,0.67696,-0.02645
24.926,0.65409,0.00035679,0.68186,-0.02777
25.132,0.63039,0.00029379,0.69021,-0.05982
25.338,0.66205,0.00024271,0.70099,-0.03894
25.544,0.72284,0.00020212,0.71731,0.00553
25.75,0.69555,0.00016791,0.73291,-0.03736
25.956,0.73359,0.00014001,0.75091,-0.01732
26.162,0.77803,0.00011688,0.77038,0.00765
26.368,0.89578,9.70E-05,0.78535,0.11043
26.574,1.101,0.47895,0.79773,0.30327
26.78,1.1004,0.36007,0.83039,0.27001
26.986,1.1508,0.27366,0.86304,0.28776
27.192,1.0827,0.21019,0.89569,0.18701
27.398,1.0622,0.16308,0.92835,0.13385
27.604,1.0861,0.12773,0.961,0.1251
27.81,1.1032,0.10092,0.99365,0.10955
28.016,1.1327,0.080374,1.0263,0.1064
28.222,1.1413,0.06446,1.059,0.0823
28.428,1.2879,0.052016,1.0916,0.1963
28.634,1.5406,0.041675,1.1103,0.4303
28.84,1.7534,0.77476,1.0999,0.6535
29.046,1.7137,0.57272,1.1325,0.5812
29.252,1.6366,0.42511,1.1564,0.4802
29.458,1.5507,0.31445,1.1624,0.3883
29.664,1.4579,0.23526,1.168,0.2899
29.87,1.4539,0.17867,1.1782,0.2757
30.076,1.4166,0.13521,1.1722,0.2444
30.282,1.3674,0.1024,1.1562,0.2112
30.488,1.265,0.078106,1.1388,0.1262
30.694,1.1819,0.059654,1.1147,0.0672
30.9,1.1753,0.045482,1.0821,0.0932
31.106,1.1285,0.034845,1.0494,0.0791
31.312,1.0209,0.026802,1.0168,0.0041
31.518,1.0335,0.020681,0.98411,0.04939
31.724,0.9725,0.015996,0.95146,0.02104
31.93,0.94739,0.012396,0.91881,0.02858
32.136,0.90873,0.0096172,0.88615,0.02258
32.342,0.8127,0.0074669,0.8535,-0.0408
32.548,0.83761,0.0058832,0.8328,0.00481
32.754,0.81191,0.0046572,0.81528,-0.00337
32.96,0.77543,0.0036866,0.79715,-0.02172
33.166,0.73261,0.0029225,0.77983,-0.04722
33.372,0.70948,0.0023267,0.76553,-0.05605
33.578,0.71169,0.0018638,0.7557,-0.04401
33.784,0.68519,0.0014948,0.74648,-0.06129
33.99,0.68637,0.0012101,0.7439,-0.05753
34.196,0.73001,0.00098455,0.74485,-0.01484
34.402,0.72462,0.00080276,0.74721,-0.02259
34.608,0.70331,0.00065666,0.75181,-0.0485
34.814,0.71207,0.00054044,0.76092,-0.04885
35.02,0.77942,0.00044554,0.77143,0.00799
35.226,0.89778,0.00036645,0.77999,0.11779
35.432,0.85455,0.00029898,0.7823,0.07225
35.638,0.81229,0.00024235,0.77962,0.03267
35.844,0.77841,0.00019574,0.77354,0.00487
36.05,0.78381,0.00015765,0.76548,0.01833
36.256,0.786,0.00012702,0.75834,0.02766
36.462,0.75112,0.00010186,0.74712,0.004
36.668,0.75353,8.17E-05,0.73704,0.01649
36.874,0.734,6.53E-05,0.72318,0.01082
37.08,0.67521,5.21E-05,0.70968,-0.03447
37.286,0.70452,4.18E-05,0.69981,0.00471
37.492,0.6511,3.37E-05,0.69132,-0.04022
37.698,0.66825,2.71E-05,0.6835,-0.01525
37.904,0.67999,2.19E-05,0.67918,0.00081
38.11,0.67321,1.77E-05,0.67348,-0.00027
38.316,0.61484,1.42E-05,0.66647,-0.05163
38.522,0.66524,1.16E-05,0.66596,-0.00072
38.728,0.64054,9.30E-06,0.66513,-0.02459
38.934,0.61843,7.63E-06,0.66574,-0.04731
39.14,0.629,6.26E-06,0.66985,-0.04085
39.346,0.60787,5.19E-06,0.67778,-0.06991
39.552,0.6298,4.29E-06,0.68841,-0.05861
39.758,0.66267,3.58E-06,0.70218,-0.03951
39.964,0.78322,2.98E-06,0.72271,0.06051
40.17,0.79358,2.44E-06,0.7354,0.05818
40.376,0.78482,2.03E-06,0.74724,0.03758
40.582,0.73081,1.73E-06,0.75471,-0.0239
40.788,0.73341,1.37E-06,0.76164,-0.02823
40.994,0.68059,1.13E-06,0.7728,-0.09221
41.2,0.85514,9.54E-07,0.78953,0.06561
41.406,0.91791,7.15E-07,0.80185,0.11606
41.612,0.87964,7.15E-07,0.80881,0.07083
41.818,0.82286,4.77E-07,0.8077,0.01516
42.024,0.84617,3.58E-07,0.8053,0.04087
42.23,0.8127,3.58E-07,0.7995,0.0132
42.436,0.79098,2.38E-07,0.79557,-0.00459
42.642,0.78978,2.38E-07,0.79064,-0.00086
42.848,0.78003,1.79E-07,0.78447,-0.00444
43.054,0.77983,1.79E-07,0.78129,-0.00146
43.26,0.77862,1.19E-07,0.77694,0.00168
43.466,0.75849,1.19E-07,0.77116,-0.01267
43.672,0.74814,1.19E-07,0.76499,-0.01685
43.878,0.72164,1.19E-07,0.76296,-0.04132
44.084,0.73379,1.19E-07,0.76323,-0.02944
44.29,0.72863,0,0.76562,-0.03699
44.496,0.78063,5.96E-08,0.77118,0.00945
44.702,0.7878,0,0.77314,0.01466
44.908,0.8117,0,0.77496,0.03674
45.114,0.78003,5.96E-08,0.77481,0.00522
45.32,0.77543,0,0.77444,0.00099
45.526,0.78101,-5.96E-08,0.7741,0.00691
45.732,0.78003,0,0.7734,0.00663
45.938,0.75891,0,0.7723,-0.01339
46.144,0.79456,0,0.77224,0.02232
46.35,0.74315,0,0.7709,-0.02775
46.556,0.77245,0,0.77169,0.00076
46.762,0.80373,0,0.7731,0.03063
46.968,0.80353,0,0.77302,0.03051
47.174,0.787,0,0.77098,0.01602
47.38,0.80574,0,0.7676,0.03814
47.586,0.80831,0,0.76497,0.04334
47.792,0.77823,5.96E-08,0.75802,0.02021
47.998,0.74873,0,0.74764,0.00109
48.204,0.75472,5.96E-08,0.73883,0.01589
48.41,0.72004,0,0.72655,-0.00651
48.616,0.7049,5.96E-08,0.71616,-0.01126
48.822,0.71547,5.96E-08,0.70817,0.0073
49.028,0.69454,5.96E-08,0.69744,-0.0029
49.234,0.66984,0,0.68857,-0.01873
49.44,0.67802,0,0.67886,-0.00084
49.646,0.64653,5.96E-08,0.67133,-0.0248
49.852,0.61843,0,0.66778,-0.04935
50.058,0.63237,0,0.66645,-0.03408
50.264,0.61165,0,0.66702,-0.05537
50.47,0.60347,0,0.67159,-0.06812
50.676,0.60209,0,0.67826,-0.07617
50.882,0.60648,0,0.69264,-0.08616
51.088,0.7314,5.96E-08,0.71319,0.01821
51.294,0.79317,0,0.73371,0.05946
51.5,0.79995,0,0.75076,0.04919
51.706,0.77543,0,0.76395,0.01148
51.912,0.77782,0,0.7751,0.00272
52.118,0.82047,0,0.78462,0.03585
52.324,0.80872,0,0.79393,0.01479
52.53,0.83861,0,0.79994,0.03867
52.736,0.81828,0,0.80452,0.01376
52.942,0.83841,0,0.80483,0.03358
53.148,0.78641,5.96E-08,0.80315,-0.01674
53.354,0.85753,5.96E-08,0.80271,0.05482
53.56,0.79556,0,0.79861,-0.00305
53.766,0.79456,0,0.79822,-0.00366
53.972,0.79576,0,0.79764,-0.00188
54.178,0.81509,5.96E-08,0.79675,0.01834
54.384,0.79158,0,0.794,-0.00242
54.59,0.79715,0,0.79057,0.00658
54.796,0.76088,5.96E-08,0.78583,-0.02495
55.002,0.73438,5.96E-08,0.78205,-0.04767
55.208,0.78659,0,0.78539,0.0012
55.414,0.76549,0,0.7891,-0.02361
55.62,0.76986,5.96E-08,0.79098,-0.02112
55.826,0.82784,0,0.79522,0.03262
56.032,0.8143,0,0.79827,0.01603
56.238,0.77883,0,0.80076,-0.02193
56.444,0.80314,0,0.80515,-0.00201
56.65,0.80114,0,0.80633,-0.00519
56.856,0.79535,0,0.80855,-0.0132
57.062,0.79695,5.96E-08,0.81257,-0.01562
57.268,0.83304,0,0.81882,0.01422
57.474,0.80553,0,0.82145,-0.01592
57.68,0.83841,0,0.82646,0.01195
57.886,0.83342,5.96E-08,0.83214,0.00128
58.092,0.8637,5.96E-08,0.83909,0.02461
58.298,0.84118,0,0.84157,-0.00039
58.504,0.83941,-5.96E-08,0.84494,-0.00553
58.71,0.86411,5.96E-08,0.84963,0.01448
58.916,0.86969,5.96E-08,0.8542,0.01549
59.122,0.83543,0,0.85432,-0.01889
59.328,0.83144,5.96E-08,0.85623,-0.02479
59.534,0.87745,-5.96E-08,0.86081,0.01664
59.74,0.87069,5.96E-08,0.86547,0.00522
59.946,0.84995,0,0.87075,-0.0208
60.152,0.84676,5.96E-08,0.87439,-0.02763
60.358,0.84021,5.96E-08,0.88135,-0.04114
60.564,1.0297,0,0.89327,0.13643
60.77,1.064,0,0.8934,0.1706
60.976,1.263,0.52848,0.8808,0.3822
61.182,1.2307,0.38345,0.88483,0.34587
61.388,1.201,0.28225,0.89065,0.31035
61.594,1.1584,0.21083,0.89892,0.25948
61.8,1.1176,0.15759,0.89759,0.22001
62.006,1.0775,0.1191,0.89655,0.18095
62.212,1.044,0.089849,0.88507,0.15893
62.418,0.97888,0.068151,0.87066,0.10822
62.624,0.9195,0.051835,0.85197,0.06753
62.83,0.86491,0.039564,0.83067,0.03424
63.036,0.82843,0.030495,0.81286,0.01557
63.242,0.80633,0.02361,0.7947,0.01163
63.448,0.76469,0.018358,0.77673,-0.01204
63.654,0.74616,0.014475,0.76685,-0.02069
63.86,0.73719,0.011496,0.76009,-0.0229
64.066,0.72881,0.0091503,0.75302,-0.02421
64.272,0.71367,0.0073392,0.75002,-0.03635
64.478,0.71505,0.0059085,0.7484,-0.03335
64.684,0.71207,0.004775,0.74849,-0.03642
64.89,0.72503,0.0038766,0.75104,-0.02601
65.096,0.70331,0.0031601,0.75586,-0.05255
65.302,0.78163,0.0025806,0.76139,0.02024
65.508,0.75929,0.0021093,0.76713,-0.00784
65.714,0.77363,0.0017292,0.7748,-0.00117
65.92,0.82167,0.0014139,0.78006,0.04161
66.126,0.79875,0.0011541,0.7837,0.01505
66.332,0.84021,0.00094175,0.78691,0.0533
66.538,0.81648,0.00076133,0.78252,0.03396
66.744,0.80134,0.00061625,0.77908,0.02226
66.95,0.79438,0.00049704,0.77275,0.02163
67.156,0.80155,0.00039923,0.76304,0.03851
67.362,0.7834,0.00032037,0.75271,0.03069
67.568,1.0161,0.44608,0.74183,0.27427
67.774,0.98806,0.32334,0.74456,0.2435
67.98,1.0271,0.24097,0.75885,0.26825
68.186,0.98505,0.18155,0.77256,0.21249
68.392,0.94441,0.13648,0.77588,0.16853
68.598,0.92608,0.10431,0.7838,0.14228
68.804,0.90336,0.080042,0.78708,0.11628
69.01,0.91053,0.061866,0.78902,0.12151
69.216,0.82725,0.047814,0.78458,0.04267
69.422,0.80533,0.037314,0.78217,0.02316
69.628,0.77027,0.029263,0.77877,-0.0085
69.834,0.78739,0.023112,0.77675,0.01064
70.04,0.79078,0.01835,0.77521,0.01557
70.246,0.78361,0.014745,0.77999,0.00362
70.452,0.79556,0.011902,0.7858,0.00976
70.658,0.78759,0.0095917,0.78821,-0.00062
70.864,0.8145,0.0077594,0.79184,0.02266
71.07,0.83401,0.0062858,0.79507,0.03894
71.276,0.84797,0.0050873,0.79633,0.05164
71.482,0.81489,0.004104,0.79397,0.02092
71.688,0.77225,0.0033046,0.78932,-0.01707
71.894,0.7587,0.0026637,0.78483,-0.02613
72.1,0.76986,0.0021626,0.78542,-0.01556
72.306,0.77106,0.0017584,0.78677,-0.01571
72.512,0.71924,0.0014251,0.78513,-0.06589
72.718,0.78659,0.0011685,0.7924,-0.00581
72.924,0.79217,0.00095564,0.79739,-0.00522
73.13,0.79615,0.00078332,0.80406,-0.00791
73.336,0.80432,0.00064057,0.80877,-0.00445
73.542,0.786,0.00052518,0.81537,-0.02937
73.748,0.80713,0.00043273,0.82572,-0.01859
73.954,0.80093,0.00035608,0.83559,-0.03466
74.16,0.79975,0.00029349,0.84672,-0.04697
74.366,0.80474,0.00024414,0.86551,-0.06077
74.572,0.79677,0.00020415,0.88941,-0.09264
74.778,0.84877,0.00017208,0.92207,-0.0733
74.984,0.84239,0.0001449,0.95472,-0.11233
75.19,0.85296,0.00012213,0.98737,-0.13441
75.396,0.99561,0.00010264,1.02,-0.02439
75.602,1.1911,8.63E-05,1.0527,0.1384
75.808,1.1785,7.24E-05,1.0853,0.0932
76.014,1.1684,6.07E-05,1.118,0.0504
76.22,1.3628,5.08E-05,1.1506,0.2122
76.426,1.4372,4.17E-05,1.1636,0.2736
76.632,1.5487,0.69325,1.1552,0.3935
76.838,1.74,0.51486,1.1879,0.5521
77.044,1.6699,0.38684,1.2205,0.4494
77.25,1.5591,0.29198,1.2448,0.3143
77.456,1.5328,0.21999,1.2528,0.28
77.662,1.474,0.16851,1.2683,0.2057
77.868,1.4382,0.12934,1.2739,0.1643
78.074,1.4782,0.1008,1.2876,0.1906
78.28,1.4423,0.078393,1.2883,0.154
78.486,1.4242,0.06099,1.2804,0.1438
78.692,1.3676,0.047355,1.2621,0.1055
78.898,1.3337,0.036832,1.2396,0.0941
79.104,1.2467,0.028529,1.2069,0.0398
79.31,1.2264,0.022484,1.191,0.0354
79.516,1.1859,0.017729,1.172,0.0139
79.722,1.2004,0.013988,1.151,0.0494
79.928,1.1377,0.010945,1.1184,0.0193
80.134,1.0602,0.0086623,1.0971,-0.0369
80.34,1.0693,0.0068723,1.0771,-0.0078
80.546,1.0741,0.0054845,1.0624,0.0117
80.752,1.0773,0.0043766,1.0467,0.0306
80.958,1.0211,0.0034857,1.0284,-0.0073
81.164,1.0056,0.0027755,1.0094,-0.0038
81.37,1.0161,0.002209,0.98964,0.02646
81.576,0.92449,0.0017538,0.96748,-0.04299
81.782,0.91711,0.0013949,0.94717,-0.03006
81.988,0.93346,0.001116,0.93238,0.00108
82.194,0.90316,0.00089264,0.91741,-0.01425
82.4,0.85494,0.0007115,0.89935,-0.04441
82.606,0.8683,0.00057161,0.88857,-0.02027
82.812,0.87905,0.00045842,0.87618,0.00287
83.018,0.86889,0.000368,0.86476,0.00413
83.224,0.84956,0.0002957,0.85415,-0.00459
83.43,0.84039,0.00023693,0.84094,-0.00055
83.636,0.79656,0.0001899,0.82889,-0.03233
83.842,0.77564,0.00015295,0.82039,-0.04475
84.048,0.75233,0.00012332,0.81301,-0.06068
84.254,0.72164,0.00010037,0.81272,-0.09108
84.46,0.75353,8.23E-05,0.81891,-0.06538
84.666,0.70868,6.77E-05,0.82736,-0.11868
84.872,0.94063,5.63E-05,0.84716,0.09347
85.078,0.90994,4.66E-05,0.86079,0.04915
85.284,0.92966,3.84E-05,0.86983,0.05983
85.49,0.90215,3.14E-05,0.87264,0.02951
85.696,0.87627,2.56E-05,0.8743,0.00197
85.902,0.8665,2.08E-05,0.87636,-0.00986
86.108,0.83363,1.70E-05,0.87966,-0.04603
86.314,0.81191,1.39E-05,0.88712,-0.07521
86.52,0.81309,1.14E-05,0.89761,-0.08452
86.726,0.81132,9.60E-06,0.91651,-0.10519
86.932,0.85933,7.93E-06,0.93863,-0.0793
87.138,0.96572,6.85E-06,0.97128,-0.00556
87.344,1.0604,5.60E-06,1.0039,0.0565
87.55,1.0653,4.77E-06,1.0366,0.0287
87.756,1.1993,3.81E-06,1.0572,0.1421
87.962,1.1518,3.22E-06,1.0685,0.0833
88.168,1.1245,2.62E-06,1.0723,0.0522
88.374,1.1,2.15E-06,1.0732,0.0268
88.58,1.0911,1.91E-06,1.0724,0.0187
88.786,1.0701,1.55E-06,1.0699,0.0002
88.992,1.0478,1.19E-06,1.0666,-0.0188
89.198,1.0375,8.34E-07,1.0641,-0.0266
89.404,1.0297,8.34E-07,1.0633,-0.0336
89.61,1.0131,7.15E-07,1.0654,-0.0523
89.816,1.0241,4.77E-07,1.0724,-0.0483
90.022,1.0066,4.77E-07,1.0856,-0.079
90.228,1.1024,4.77E-07,1.1033,-0.0009
90.434,1.3343,2.38E-07,1.1213,0.213
90.64,1.4228,2.38E-07,1.1239,0.2989
90.846,1.6346,0.66302,1.105,0.5296
91.052,1.5145,0.47597,1.0983,0.4162
91.258,1.4196,0.34819,1.0988,0.3208
91.464,1.3638,0.25953,1.1066,0.2572
91.67,1.3513,0.1945,1.1079,0.2434
91.876,1.2762,0.14799,1.114,0.1622
92.082,1.2345,0.11264,1.1096,0.1249
92.288,1.2044,0.087258,1.1148,0.0896
92.494,1.1311,0.067673,1.1123,0.0188
92.7,1.3517,0.052947,1.1117,0.24
92.906,1.2355,0.041336,1.1018,0.1337
93.112,1.2259,0.032137,1.0817,0.1442
93.318,1.1508,0.024794,1.049,0.1018
93.524,1.0865,0.019185,1.0164,0.0701
93.73,1.0179,0.014878,0.98373,0.03417
93.936,0.95875,0.011557,0.95107,0.00768
94.142,0.91313,0.008987,0.91842,-0.00529
94.348,0.87866,0.0069929,0.88577,-0.00711
94.554,0.83342,0.0055003,0.86219,-0.02877
94.76,0.83363,0.0043515,0.84304,-0.00941
94.966,0.8125,0.0034435,0.82365,-0.01115
95.172,0.78939,0.0027259,0.80428,-0.01489
95.378,0.74695,0.0021595,0.78537,-0.03842
95.584,0.72004,0.001725,0.77292,-0.05288
95.79,0.71585,0.001379,0.76076,-0.04491
95.996,0.67203,0.0011094,0.75334,-0.08131
96.202,0.76628,0.00089759,0.75002,0.01626
96.408,0.83501,0.00072879,0.74908,0.08593
96.614,0.91632,0.00058699,0.74204,0.17428
96.82,0.96194,0.43348,0.71952,0.24242
97.026,0.98446,0.31393,0.72156,0.2629
97.232,0.9741,0.23076,0.72544,0.24866
97.438,0.93225,0.17226,0.73179,0.20046
97.644,0.90357,0.12876,0.73083,0.17274
97.85,0.86072,0.09741,0.73079,0.12993
98.056,0.82386,0.073789,0.7245,0.09936
98.262,0.77266,0.056459,0.71902,0.05364
98.468,0.77823,0.043591,0.71427,0.06396
98.674,0.72762,0.033664,0.70471,0.02291
98.88,0.68439,0.02606,0.69261,-0.00822
99.086,0.69274,0.020398,0.68463,0.00811
99.292,0.71845,0.01612,0.68012,0.03833
99.498,0.71745,0.012836,0.67814,0.03931
99.704,0.67043,0.010202,0.67273,-0.0023
99.91,0.69136,0.0081186,0.66632,0.02504
100.12,0.66825,0.0064843,0.66091,0.00734
100.32,0.6509,0.0051724,0.65345,-0.00255
100.53,0.64373,0.0041476,0.64846,-0.00473
100.73,0.63617,0.0033231,0.64214,-0.00597
100.94,0.62679,0.0026603,0.63466,-0.00787
101.15,0.63278,0.0021415,0.63023,0.00255
101.35,0.60787,0.0017208,0.62424,-0.01637
101.56,0.576,0.001383,0.61808,-0.04208
101.76,0.60687,0.001123,0.61793,-0.01106
101.97,0.60926,0.00091273,0.61828,-0.00902
102.18,0.58415,0.00074285,0.61911,-0.03496
102.38,0.57638,0.00060713,0.62243,-0.04605
102.59,0.62322,0.00049931,0.6296,-0.00638
102.79,0.61224,0.00040925,0.63448,-0.02224
103,0.61982,0.00033689,0.64222,-0.0224
103.21,0.57399,0.00027704,0.64944,-0.07545
103.41,0.63416,0.00023055,0.6642,-0.03004
103.62,0.63496,0.00019228,0.68074,-0.04578
103.82,0.74993,0.00016099,0.70079,0.04914
104.03,0.77823,0.00013423,0.71801,0.06022
104.24,0.73819,0.00011116,0.73061,0.00758
104.44,0.78122,9.17E-05,0.74133,0.03989
104.65,0.83003,7.53E-05,0.74761,0.08242
104.85,0.79736,6.13E-05,0.74953,0.04783
105.06,0.75711,4.99E-05,0.74817,0.00894
105.27,0.76687,4.04E-05,0.74547,0.0214
105.47,0.73659,3.27E-05,0.7403,-0.00371
105.68,0.75392,2.65E-05,0.73414,0.01978
105.88,0.75513,2.13E-05,0.72927,0.02586
106.09,0.72223,1.72E-05,0.72091,0.00132
106.3,0.70372,1.38E-05,0.71041,-0.00669
106.5,0.71248,1.10E-05,0.70236,0.01012
106.71,0.67002,9.00E-06,0.69567,-0.02565
106.91,0.67861,7.27E-06,0.68881,-0.0102
107.12,0.6774,5.78E-06,0.68109,-0.00369
107.33,0.64432,4.71E-06,0.67621,-0.03189
107.53,0.66267,3.81E-06,0.67244,-0.00977
107.74,0.64691,2.98E-06,0.66874,-0.02183
107.94,0.67102,2.50E-06,0.67021,0.00081
108.15,0.6511,1.97E-06,0.67158,-0.02048
108.36,0.65648,1.67E-06,0.67032,-0.01384
108.56,0.62938,1.37E-06,0.6744,-0.04502
108.77,0.63496,1.13E-06,0.67821,-0.04325
108.97,0.63895,8.94E-07,0.68659,-0.04764
109.18,0.64892,7.75E-07,0.7012,-0.05228
109.39,0.64314,5.96E-07,0.71845,-0.07531
109.59,0.65907,5.36E-07,0.74088,-0.08181
109.8,0.64951,4.77E-07,0.7638,-0.11429
110,0.82664,3.58E-07,0.79646,0.03018
110.21,0.88383,3.58E-07,0.82911,0.05472
110.42,0.84897,3.58E-07,0.86176,-0.01279
110.62,1.0225,1.79E-07,0.89441,0.12809
110.83,0.93883,1.79E-07,0.91438,0.02445
111.03,0.90197,1.19E-07,0.93338,-0.03141
111.24,1.045,1.19E-07,0.95002,0.09498
111.45,1.002,1.79E-07,0.96025,0.04175
111.65,1.0472,1.19E-07,0.97059,0.07661
111.86,1.0225,5.96E-08,0.97333,0.04917
112.06,1.1985,1.19E-07,0.97349,0.22501
112.27,1.3712,0.57429,0.95715,0.41405
112.48,1.5221,0.41463,0.95678,0.56532
112.68,1.5561,0.29985,0.94621,0.60989
112.89,1.737,1.1436,0.92593,0.81107
113.09,1.7079,0.80768,0.92976,0.77814
113.3,1.5974,0.59556,0.96241,0.63499
113.51,1.4708,0.44422,0.99506,0.47574
113.71,1.4248,0.33512,1.0277,0.3971
113.92,1.3694,0.25278,1.0486,0.3208
114.12,1.3212,0.18942,1.0507,0.2705
114.33,1.2953,0.14372,1.0547,0.2406
114.54,1.2256,0.10892,1.0469,0.1787
114.74,1.1855,0.083627,1.0432,0.1423
114.95,1.1241,0.064069,1.029,0.0951
115.15,1.1215,0.049227,1.0106,0.1109
115.36,1.0319,0.03782,0.98621,0.04569
