time,original data,fitted-baseline,baseline,original-baseline
20.188,0.68045,0.062526,0.66668,0.01377
20.394,0.82163,0.049072,0.67687,0.14476
20.6,1.0335,0.52422,0.66578,0.36772
20.806,1.0359,0.3778,0.67112,0.36478
21.012,0.95678,0.27713,0.67998,0.2768
21.218,0.85128,0.20588,0.68915,0.16213
21.424,0.78255,0.1564,0.7058,0.07675
21.63,0.85765,0.12001,0.72192,0.13573
21.836,0.985,0.093879,0.74489,0.24011
22.042,0.93207,0.072697,0.75347,0.1786
22.248,0.87729,0.056794,0.76218,0.11511
22.454,0.79255,0.044312,0.76395,0.0286
22.66,0.94921,0.034467,0.75812,0.19109
22.866,1.1619,0.52532,0.72547,0.43643
23.072,1.0841,0.36813,0.70887,0.37523
23.278,0.96457,0.26775,0.70993,0.25464
23.484,0.89222,0.19427,0.70065,0.19157
23.69,0.8235,0.14422,0.69926,0.12424
23.896,0.79463,0.109,0.70258,0.09205
24.102,0.73666,0.082906,0.70314,0.03352
24.308,0.83196,0.063699,0.7041,0.12786
24.514,1.159,0.58007,0.70162,0.45738
24.72,1.1863,0.42007,0.71197,0.47433
24.926,1.0292,0.30334,0.71136,0.31784
25.132,0.93789,0.22198,0.71143,0.22646
25.338,0.83908,0.16503,0.71424,0.12484
25.544,0.76861,0.12344,0.71326,0.05535
25.75,0.73721,0.094801,0.72357,0.01364
25.956,0.69614,0.073484,0.73361,-0.03747
26.162,1.0077,0.059208,0.76626,0.24144
26.368,1.2788,0.61924,0.77598,0.50282
26.574,1.344,0.44994,0.78903,0.55497
26.78,1.2878,0.32612,0.79029,0.49751
26.986,1.0787,0.23527,0.77818,0.30052
27.192,0.98412,0.17162,0.76562,0.2185
27.398,0.88563,0.12522,0.74501,0.14062
27.604,0.82492,0.09276,0.7282,0.09672
27.81,0.77168,0.069063,0.70847,0.06321
28.016,0.74708,0.05231,0.69504,0.05204
28.222,0.70494,0.039815,0.6798,0.02514
28.428,0.65114,0.030492,0.66439,-0.01325
28.634,0.66904,0.023589,0.65195,0.01709
28.84,0.63434,0.018371,0.64067,-0.00633
29.046,0.62567,0.01446,0.63346,-0.00779
29.252,0.62512,0.011481,0.62947,-0.00435
29.458,0.61645,0.009133,0.62464,-0.00819
29.664,0.57616,0.0072783,0.61934,-0.04318
29.87,0.55618,0.0058721,0.62031,-0.06413
30.076,0.59866,0.0047816,0.6259,-0.02724
30.282,0.55935,0.0038928,0.63047,-0.07112
30.488,0.59306,0.003207,0.6418,-0.04874
30.694,0.72578,0.0026531,0.65546,0.07032
30.9,0.74006,0.0021782,0.66372,0.07634
31.106,0.77321,0.0017805,0.66868,0.10453
31.312,0.90123,0.40559,0.66685,0.23438
31.518,0.89936,0.29917,0.68137,0.21799
31.724,0.8931,0.22914,0.71402,0.17908
31.93,0.98114,0.17725,0.74667,0.23447
32.136,0.94448,0.13592,0.76522,0.17926
32.342,1.0358,0.10534,0.78413,0.25167
32.548,1.1236,0.081158,0.79084,0.33276
32.754,1.2446,0.66464,0.7797,0.4649
32.96,1.2807,0.47652,0.7842,0.4965
33.166,1.1697,0.34413,0.78449,0.38521
33.372,1.0478,0.25043,0.78103,0.26677
33.578,0.98378,0.18426,0.77682,0.20696
33.784,0.90233,0.13513,0.76136,0.14097
33.99,0.85204,0.101,0.75238,0.09966
34.196,0.81724,0.076017,0.74129,0.07595
34.402,0.75621,0.057836,0.7317,0.02451
34.608,0.73095,0.044471,0.72402,0.00693
34.814,0.71229,0.034396,0.71553,-0.00324
35.02,0.72546,0.02694,0.71165,0.01381
35.226,0.69055,0.021197,0.70722,-0.01667
35.432,0.65048,0.016801,0.70473,-0.05425
35.638,0.70582,0.013575,0.71307,-0.00725
35.844,0.67408,0.01105,0.72448,-0.0504
36.05,0.67847,0.0090481,0.73844,-0.05997
36.256,0.87126,0.0074646,0.75659,0.11467
36.462,0.83261,0.0061062,0.76716,0.06545
36.668,0.82185,0.0049903,0.77592,0.04593
36.874,0.7797,0.0040524,0.7788,0.0009
37.08,0.9357,0.0032982,0.78257,0.15313
37.286,1.0932,0.47577,0.77621,0.31699
37.492,1.1592,0.34626,0.78278,0.37642
37.698,1.0376,0.25556,0.79067,0.24693
37.904,0.95085,0.19118,0.79981,0.15104
38.11,0.90562,0.14416,0.80621,0.09941
38.316,1.0737,0.11084,0.8198,0.2539
38.522,1.0054,0.08435,0.81689,0.18851
38.728,0.93362,0.064889,0.81546,0.11816
38.934,0.88508,0.049831,0.80604,0.07904
39.14,0.83744,0.038097,0.78754,0.0499
39.346,0.80242,0.029227,0.76733,0.03509
39.552,0.75884,0.022625,0.7503,0.00854
39.758,0.71448,0.017597,0.73376,-0.01928
39.964,0.67574,0.013854,0.72351,-0.04777
40.17,0.6844,0.010951,0.71387,-0.02947
40.376,0.64751,0.0087307,0.70851,-0.061
40.582,0.65915,0.0070058,0.70609,-0.04694
40.788,0.87641,0.0056566,0.70673,0.16968
40.994,1.0752,0.43413,0.69544,0.37976
41.2,0.96765,0.31056,0.68983,0.27782
41.406,0.92241,0.22578,0.68682,0.23559
41.612,0.84469,0.16836,0.693,0.15169
41.818,0.96874,0.12308,0.67765,0.29109
42.024,1.1962,0.67311,0.66928,0.52692
42.23,1.1759,0.47904,0.67224,0.50366
42.436,1.0418,0.34866,0.68181,0.35999
42.642,0.91144,0.25711,0.69191,0.21953
42.848,0.87697,0.18645,0.68214,0.19483
43.054,1.057,0.13955,0.68598,0.37102
43.26,1.1496,0.71481,0.68406,0.46554
43.466,1.195,0.51619,0.69814,0.49686
43.672,1.1114,0.37634,0.71027,0.40113
43.878,1.0119,0.27728,0.72115,0.29075
44.084,0.9021,0.20737,0.73413,0.16797
44.29,0.82746,0.161,0.76678,0.06068
44.496,0.90386,0.12618,0.79944,0.10442
44.702,1.0281,0.098303,0.82,0.2081
44.908,0.98708,0.075786,0.82437,0.16271
45.114,1.0008,0.05905,0.83042,0.17038
45.32,0.95173,0.045832,0.8269,0.12483
45.526,0.85973,0.035374,0.8133,0.04643
45.732,0.82965,0.027409,0.79834,0.03131
45.938,0.79791,0.021316,0.78259,0.01532
46.144,0.78551,0.016844,0.77614,0.00937
46.35,0.74752,0.013312,0.76703,-0.01951
46.556,0.71437,0.010597,0.76126,-0.04689
46.762,0.7023,0.0084751,0.75706,-0.05476
46.968,0.92812,0.0068166,0.75559,0.17253
47.174,1.0769,0.4648,0.74103,0.33587
47.38,0.97797,0.33443,0.73945,0.23852
47.586,0.87806,0.24732,0.74904,0.12902
47.792,1.0465,0.19072,0.78169,0.26481
47.998,0.98895,0.14404,0.78984,0.19911
48.204,0.91209,0.10972,0.79623,0.11586
48.41,0.84393,0.084143,0.80007,0.04386
48.616,0.81593,0.065843,0.81288,0.00305
48.822,0.93295,0.052014,0.82698,0.10597
49.028,0.96161,0.04107,0.83488,0.12673
49.234,0.91176,0.032342,0.83532,0.07644
49.44,1.1026,0.025301,0.82574,0.27686
49.646,1.296,0.54463,0.79309,0.50291
49.852,1.1605,0.38462,0.77942,0.38108
50.058,1.0223,0.27433,0.76398,0.25832
50.264,0.93713,0.19342,0.73133,0.2058
50.47,0.84645,0.1408,0.7144,0.13205
50.676,0.78507,0.10442,0.70317,0.0819
50.882,0.74237,0.07804,0.69039,0.05198
51.088,0.72525,0.058482,0.67334,0.05191
51.294,0.69725,0.044578,0.66239,0.03486
51.5,0.67969,0.034265,0.65219,0.0275
51.706,0.66717,0.026555,0.64322,0.02395
51.912,0.65444,0.020603,0.63148,0.02296
52.118,0.63445,0.016091,0.62105,0.0134
52.324,0.59208,0.012749,0.61703,-0.02495
52.53,0.56034,0.010142,0.6134,-0.05306
52.736,0.55958,0.00813,0.61263,-0.05305
52.942,0.54498,0.0065736,0.61566,-0.07068
53.148,0.52807,0.0053784,0.62481,-0.09674
53.354,0.68166,0.0044439,0.63925,0.04241
53.56,0.6979,0.003657,0.65049,0.04741
53.766,0.6574,0.0030123,0.66179,-0.00439
53.972,0.8235,0.0024777,0.67168,0.15182
54.178,1.0072,0.40857,0.66831,0.33889
54.384,1.0072,0.29845,0.67639,0.33081
54.59,0.87015,0.21904,0.67931,0.19084
54.796,0.79703,0.16447,0.68968,0.10735
55.002,0.99927,0.12359,0.69272,0.30655
55.208,1.1959,0.69716,0.69727,0.49863
55.414,1.1788,0.51036,0.72024,0.45856
55.62,1.1177,0.38292,0.7529,0.3648
55.826,1.211,0.29038,0.78555,0.42545
56.032,1.1738,0.21661,0.79648,0.37732
56.238,1.0254,0.161,0.79524,0.23016
56.444,0.91682,0.12063,0.79161,0.12521
56.65,0.92516,0.090492,0.78082,0.14434
56.856,0.88519,0.068038,0.7647,0.12049
57.062,0.80747,0.051821,0.75222,0.05525
57.268,0.74928,0.039632,0.7374,0.01188
57.474,0.74237,0.030344,0.71891,0.02346
57.68,0.70143,0.02347,0.70396,-0.00253
57.886,0.68868,0.018279,0.69067,-0.00199
58.092,0.6619,0.014362,0.68074,-0.01884
58.298,0.65629,0.011377,0.67409,-0.0178
58.504,0.62402,0.0090343,0.66709,-0.04307
58.71,0.63071,0.0072572,0.66617,-0.03546
58.916,0.59636,0.0058609,0.66741,-0.07105
59.122,0.58702,0.0047788,0.67394,-0.08692
59.328,0.56781,0.0039242,0.68441,-0.1166
59.534,0.68034,0.0032771,0.706,-0.02566
59.74,0.69692,0.0027389,0.72817,-0.03125
59.946,0.74336,0.0023208,0.76082,-0.01746
60.152,0.83908,0.0019363,0.78222,0.05686
60.358,0.7989,0.0016096,0.80088,-0.00198
60.564,0.75411,0.0013386,0.81994,-0.06583
60.77,1.0838,0.0011135,0.83938,0.24442
60.976,1.2783,0.50877,0.84217,0.43613
61.182,1.2828,0.37221,0.85328,0.42952
61.388,1.1978,0.27381,0.85859,0.33921
61.594,1.048,0.20402,0.86464,0.18336
61.8,0.939,0.15258,0.86401,0.07499
62.006,0.90298,0.1173,0.87805,0.02493
62.212,1.0896,0.09099,0.89144,0.19816
62.418,1.042,0.070961,0.90179,0.14021
62.624,0.97763,0.055143,0.90171,0.07592
62.83,1.1016,0.043023,0.89881,0.20279
63.036,1.0232,0.033382,0.88549,0.13771
63.242,0.93932,0.025737,0.86218,0.07714
63.448,0.86884,0.019698,0.82953,0.03931
63.654,0.80495,0.015374,0.81076,-0.00581
63.86,0.73721,0.012027,0.79162,-0.05441
64.066,0.69,0.0094692,0.77578,-0.08578
64.272,0.69318,0.0075346,0.76659,-0.07341
64.478,0.89134,0.0060646,0.7648,0.12654
64.684,0.87828,0.0048233,0.75275,0.12553
64.89,0.77212,0.0037981,0.73263,0.03949
65.096,0.718,0.0029737,0.70819,0.00981
65.302,0.68429,0.0022994,0.67554,0.00875
65.508,0.64323,0.0018026,0.65277,-0.00954
65.714,0.59218,0.0014195,0.63329,-0.04111
65.92,0.58187,0.0011207,0.61566,-0.03379
66.126,0.55376,0.00088739,0.60003,-0.04627
66.332,0.55694,0.00070655,0.58789,-0.03095
66.538,0.52851,0.00056571,0.57897,-0.05046
66.744,0.51259,0.00045353,0.57094,-0.05835
66.95,0.53828,0.00036812,0.56985,-0.03157
67.156,0.83074,0.34332,0.57029,0.26045
67.362,0.85885,0.25155,0.57861,0.28024
67.568,0.75554,0.18502,0.58204,0.1735
67.774,0.74412,0.13869,0.58958,0.15454
67.98,0.67079,0.10453,0.59369,0.0771
68.186,0.72865,0.079787,0.59895,0.1297
68.392,0.85841,0.060916,0.59847,0.25994
68.598,0.96457,0.50495,0.59358,0.37099
68.804,0.94942,0.36016,0.59387,0.35555
69.01,0.87433,0.25975,0.59325,0.28108
69.216,0.77277,0.18955,0.59224,0.18053
69.422,0.84941,0.14105,0.59572,0.25369
69.628,1.065,0.63423,0.57499,0.49001
69.834,1.0946,0.45812,0.58813,0.50647
70.04,0.96765,0.33174,0.59545,0.3722
70.246,0.86565,0.24026,0.5954,0.27025
70.452,0.82833,0.17634,0.59598,0.23235
70.658,0.74708,0.13062,0.59495,0.15213
70.864,0.70339,0.096727,0.58706,0.11633
71.07,0.6372,0.073145,0.58537,0.05183
71.276,0.61084,0.055684,0.58193,0.02891
71.482,0.58395,0.043204,0.58446,-0.00051
71.688,0.56924,0.033897,0.58896,-0.01972
71.894,0.58285,0.026947,0.59722,-0.01437
72.1,0.5632,0.021543,0.60537,-0.04217
72.306,0.56727,0.017502,0.62037,-0.0531
72.512,0.71954,0.014479,0.64452,0.07502
72.718,0.75258,0.011862,0.66064,0.09194
72.924,0.7797,0.0096464,0.67007,0.10963
73.13,0.70043,0.0077978,0.67382,0.02661
73.336,0.64037,0.006266,0.67208,-0.03171
73.542,0.61623,0.005062,0.67269,-0.05646
73.748,0.62468,0.0041252,0.67821,-0.05353
73.954,0.77201,0.0033945,0.68955,0.08246
74.16,0.79869,0.0027662,0.69363,0.10506
74.366,0.71097,0.0022359,0.69146,0.01951
74.572,0.63325,0.0018035,0.68741,-0.05416
74.778,0.64522,0.0014725,0.69136,-0.04614
74.984,0.72326,0.0012003,0.69388,0.02938
75.19,0.95908,0.42125,0.69587,0.26321
75.396,0.92669,0.31202,0.71387,0.21282
75.602,0.99114,0.23853,0.74652,0.24462
75.808,1.031,0.18419,0.77918,0.25182
76.014,0.9896,0.13953,0.78867,0.20093
76.22,1.0355,0.10679,0.79798,0.23752
76.426,1.0265,0.081233,0.79455,0.23195
76.632,0.94833,0.061646,0.78218,0.16615
76.838,0.81768,0.046493,0.75909,0.05859
77.044,0.77047,0.034824,0.72643,0.04404
77.25,0.69538,0.02664,0.70562,-0.01024
77.456,0.65805,0.020525,0.68659,-0.02854
77.662,0.61008,0.016089,0.67659,-0.06651
77.868,0.72535,0.012792,0.67367,0.05168
78.074,1.0366,0.43668,0.66616,0.37044
78.28,0.96018,0.31358,0.66453,0.29565
78.486,0.86412,0.22799,0.66287,0.20125
78.692,0.82459,0.16853,0.66413,0.16046
78.898,0.75817,0.12444,0.65704,0.10113
79.104,0.70954,0.093812,0.65644,0.0531
79.31,0.6978,0.070631,0.6484,0.0494
79.516,0.92449,0.054244,0.6473,0.27719
79.722,1.0566,0.52482,0.64605,0.41055
79.928,1.0059,0.37733,0.65044,0.35546
80.134,0.88575,0.27627,0.65852,0.22723
80.34,0.79902,0.20668,0.67285,0.12617
80.546,0.87697,0.16058,0.70551,0.17146
80.752,0.98895,0.12308,0.72156,0.26739
80.958,0.90266,0.094492,0.73137,0.17129
81.164,0.85028,0.072603,0.73466,0.11562
81.37,0.83141,0.056475,0.74049,0.09092
81.576,0.76882,0.043779,0.73795,0.03087
81.782,0.74424,0.034137,0.73457,0.00967
81.988,0.70878,0.026956,0.73596,-0.02718
82.194,0.71349,0.021507,0.74111,-0.02762
82.4,0.87741,0.01737,0.75207,0.12534
82.606,0.84809,0.013961,0.75662,0.09147
82.812,0.76367,0.011108,0.75106,0.01261
83.018,0.74852,0.0088837,0.74745,0.00107
83.224,0.66278,0.0071076,0.74246,-0.07968
83.43,0.66014,0.0057319,0.74201,-0.08187
83.636,0.79825,0.0046679,0.74771,0.05054
83.842,0.80648,0.003795,0.75122,0.05526
84.048,0.77311,0.0030743,0.75128,0.02183
84.254,0.70053,0.0024859,0.74927,-0.04874
84.46,0.66366,0.0020185,0.74992,-0.08626
84.666,0.69121,0.0016536,0.75679,-0.06558
84.872,0.84315,0.0013591,0.76589,0.07726
85.078,0.88958,0.0011127,0.77178,0.1178
85.284,0.8392,0.00089753,0.76605,0.07315
85.49,0.76686,0.00072187,0.75794,0.00892
85.696,0.74017,0.0005784,0.74676,-0.00659
85.902,0.68232,0.00046468,0.73768,-0.05536
86.108,0.78102,0.00037396,0.72993,0.05109
86.314,1.1187,0.43423,0.72179,0.39691
86.52,1.065,0.31003,0.7136,0.3514
86.726,0.9514,0.22443,0.70647,0.24493
86.932,0.81087,0.16422,0.69853,0.11234
87.138,0.80572,0.12115,0.6885,0.11722
87.344,0.97248,0.09132,0.68591,0.28657
87.55,1.1589,0.59714,0.65326,0.50564
87.756,1.0715,0.42466,0.65338,0.41812
87.962,0.95085,0.30296,0.64734,0.30351
88.168,0.86928,0.21765,0.63783,0.23145
88.374,0.74017,0.15856,0.62962,0.11055
88.58,0.73479,0.11578,0.61578,0.11901
88.786,0.68242,0.086096,0.60671,0.07571
88.992,0.64675,0.064131,0.59276,0.05399
89.198,0.61777,0.048673,0.58466,0.03311
89.404,0.62358,0.037325,0.57787,0.04571
89.61,0.55408,0.028628,0.5671,-0.01302
89.816,0.55332,0.022247,0.56028,-0.00696
90.022,0.54135,0.017396,0.55391,-0.01256
90.228,0.53509,0.013808,0.55321,-0.01812
90.434,0.53213,0.011101,0.55737,-0.02524
90.64,0.5329,0.0089276,0.55987,-0.02697
90.846,0.52072,0.0072427,0.56567,-0.04495
91.052,0.62884,0.0059469,0.57707,0.05177
91.258,0.84809,0.36764,0.58266,0.26543
91.464,0.85941,0.27311,0.60043,0.25898
91.67,0.76476,0.2058,0.61987,0.14489
91.876,0.71712,0.16005,0.65253,0.06459
92.082,0.87708,0.1256,0.68518,0.1919
92.288,0.84744,0.098147,0.70875,0.13869
92.494,1.0135,0.076079,0.71998,0.29352
92.7,1.2757,0.6242,0.72686,0.54884
92.906,1.138,0.44366,0.72493,0.41307
93.112,1.015,0.31944,0.72323,0.29177
93.318,0.94833,0.23426,0.72581,0.22252
93.524,0.91155,0.17505,0.73333,0.17822
93.73,0.85853,0.13128,0.73516,0.12337
93.936,0.77827,0.10059,0.74495,0.03332
94.142,0.75247,0.077465,0.75114,0.00133
94.348,0.79264,0.06152,0.77404,0.0186
94.554,0.90649,0.048746,0.78941,0.11708
94.76,1.2622,0.60381,0.79149,0.47071
94.966,1.3835,0.44054,0.80676,0.57674
95.172,1.302,0.32057,0.80991,0.49209
95.378,1.1655,0.2327,0.8012,0.3643
95.584,1.014,0.16936,0.78525,0.22875
95.79,0.89519,0.12407,0.76605,0.12914
95.996,0.81911,0.090137,0.7334,0.08571
96.202,0.77058,0.066761,0.70895,0.06163
96.408,0.70538,0.050045,0.68759,0.01779
96.614,0.67814,0.037996,0.6702,0.00794
96.82,0.66629,0.029007,0.65236,0.01393
97.026,0.60964,0.02223,0.63368,-0.02404
97.232,0.58231,0.017169,0.61718,-0.03487
97.438,0.56693,0.013521,0.61023,-0.0433
97.644,0.55706,0.010709,0.60461,-0.04755
97.85,0.57593,0.0085988,0.60537,-0.02944
98.056,0.55277,0.0069435,0.60801,-0.05524
98.262,0.55738,0.0056207,0.61084,-0.05346
98.468,0.71338,0.0045968,0.61888,0.0945
98.674,0.72557,0.0037354,0.62214,0.10343
98.88,0.64697,0.0030044,0.61822,0.02875
99.086,0.64927,0.0024039,0.61055,0.03872
99.292,0.68188,0.0019075,0.59753,0.08435
99.498,0.8437,0.35346,0.57959,0.26411
99.704,0.78079,0.25091,0.57,0.21079
99.91,0.73117,0.18271,0.56796,0.16321
100.12,0.68803,0.13528,0.56854,0.11949
100.32,0.64257,0.10045,0.56425,0.07832
100.53,0.61766,0.076133,0.56546,0.0522
100.73,0.60349,0.058122,0.56517,0.03832
100.94,0.59493,0.045355,0.57221,0.02272
101.15,0.63182,0.035675,0.57926,0.05256
101.35,0.92264,0.43594,0.57173,0.35091
101.56,0.90562,0.31419,0.57566,0.32996
101.76,0.8078,0.22733,0.57461,0.23319
101.97,0.68188,0.16768,0.57756,0.10432
102.18,0.69517,0.12782,0.59291,0.10226
102.38,0.67188,0.099384,0.61389,0.05799
102.59,0.77596,0.077929,0.63432,0.14164
102.79,0.80066,0.060996,0.64798,0.15268
103,0.819,0.047871,0.65796,0.16104
103.21,0.7113,0.037181,0.65606,0.05524
103.41,0.61414,0.028942,0.65115,-0.03701
103.62,0.64707,0.022905,0.65315,-0.00608
103.82,0.72765,0.018281,0.65737,0.07028
104.03,1.0046,0.45005,0.66252,0.34208
104.24,1.0418,0.33012,0.67599,0.36581
104.44,0.93427,0.24267,0.68265,0.25162
104.65,0.81944,0.17801,0.6796,0.13984
104.85,0.76476,0.13392,0.68584,0.07892
105.06,0.75489,0.10341,0.70263,0.05226
105.27,0.89727,0.080376,0.71723,0.18004
105.47,0.89475,0.062051,0.72043,0.17432
105.68,0.82998,0.047795,0.71597,0.11401
105.88,0.78453,0.036929,0.70845,0.07608
106.09,0.71196,0.028401,0.69324,0.01872
106.3,0.67562,0.021989,0.67904,-0.00342
106.5,0.6978,0.017179,0.66791,0.02989
106.71,0.68517,0.01352,0.65913,0.02604
106.91,0.65092,0.010605,0.64601,0.00491
107.12,0.62972,0.008348,0.63352,-0.0038
107.33,0.58615,0.0065986,0.62234,-0.03619
107.53,0.60558,0.0052571,0.61496,-0.00938
107.74,0.59449,0.0041815,0.60566,-0.01117
107.94,0.60777,0.003346,0.59926,0.00851
108.15,0.80165,0.36367,0.58936,0.21229
108.36,0.81637,0.26564,0.59667,0.2197
108.56,0.74972,0.19689,0.6054,0.14432
108.77,0.70778,0.15059,0.62627,0.08151
108.97,0.63972,0.11423,0.63519,0.00453
109.18,0.94667,0.090796,0.66784,0.27883
109.39,1.2599,0.61844,0.67249,0.58741
109.59,1.1672,0.44785,0.68508,0.48212
109.8,1.0882,0.32777,0.69643,0.39177
110,1.2141,0.23814,0.69414,0.51996
110.21,1.3377,0.85996,0.67374,0.66396
110.42,1.2407,0.59135,0.65948,0.58122
110.62,1.1081,0.42329,0.66343,0.44467
110.83,0.97379,0.3043,0.66187,0.31192
111.03,0.86708,0.22102,0.65889,0.20819
111.24,0.82163,0.16292,0.6577,0.16393
111.45,0.79331,0.12025,0.64978,0.14353
111.65,0.74775,0.090391,0.64678,0.10097
111.86,0.68835,0.068064,0.63845,0.0499
112.06,0.6754,0.052367,0.63806,0.03734
112.27,0.63522,0.040488,0.63557,-0.00035
112.48,0.64037,0.031545,0.63336,0.00701
112.68,0.63598,0.024732,0.63108,0.0049
112.89,0.64478,0.019503,0.629,0.01578
113.09,0.63203,0.015441,0.62648,0.00555
113.3,0.62304,0.012381,0.6294,-0.00636
113.51,0.63291,0.0099785,0.63346,-0.00055
113.71,0.59241,0.0080789,0.63864,-0.04623
113.92,0.56385,0.0066009,0.64824,-0.08439
114.12,0.58658,0.0054364,0.66193,-0.07535
114.33,0.76487,0.0045149,0.68048,0.08439
114.54,0.72569,0.0037217,0.69342,0.03227
114.74,0.69912,0.0030557,0.70304,-0.00392
114.95,0.66518,0.0025212,0.71566,-0.05048
115.15,0.84546,0.0020874,0.73043,0.11503
115.36,1.1724,0.44803,0.7359,0.4365
115.57,1.1789,0.32628,0.74242,0.43648
115.77,1.0262,0.23594,0.73454,0.29166
115.98,0.92241,0.17254,0.72618,0.19623
116.18,0.80681,0.12546,0.70572,0.10109
116.39,0.7551,0.093155,0.69284,0.06226
116.6,0.71294,0.069868,0.6803,0.03264
116.8,0.73567,0.053504,0.67589,0.05978
117.01,0.68561,0.04107,0.66769,0.01792
117.21,0.67057,0.031855,0.66176,0.00881
117.42,0.66409,0.024806,0.65438,0.00971
117.63,0.61403,0.019511,0.65008,-0.03605
117.83,0.60382,0.015333,0.6423,-0.03848
