time,original data,fitted-baseline,baseline,original-baseline
16.686,0.8007,0.057407,0.72231,0.07839
16.892,0.80033,0.043899,0.71094,0.08939
17.098,0.75163,0.033636,0.69612,0.05551
17.304,0.75201,0.025844,0.67925,0.07276
17.51,0.6685,0.019842,0.65876,0.00974
17.716,0.67754,0.015284,0.63797,0.03957
17.922,0.60877,0.012012,0.62795,-0.01918
18.128,0.64211,0.0094451,0.61637,0.02574
18.334,0.60865,0.0074382,0.60424,0.00441
18.54,0.60357,0.0058747,0.5927,0.01087
18.746,0.57569,0.0046116,0.57674,-0.00105
18.952,0.57779,0.0036263,0.56128,0.01651
19.158,0.79859,0.33785,0.54521,0.25338
19.364,0.8225,0.24028,0.53752,0.28498
19.57,0.73181,0.17301,0.52988,0.20193
19.776,0.70071,0.1257,0.52077,0.17994
19.982,0.91791,0.56122,0.50522,0.41269
20.188,0.90479,0.40488,0.51625,0.38854
20.394,0.82586,0.29222,0.52108,0.30478
20.6,0.74618,0.21398,0.52693,0.21925
20.806,0.70566,0.1582,0.53141,0.17425
21.012,0.68175,0.1191,0.53931,0.14244
21.218,0.62624,0.089951,0.54287,0.08337
21.424,0.64618,0.068838,0.54792,0.09826
21.63,0.6157,0.052899,0.54994,0.06576
21.836,0.57904,0.041305,0.55594,0.0231
22.042,0.58274,0.032555,0.56286,0.01988
22.248,0.60159,0.025692,0.56669,0.0349
22.454,0.56975,0.020389,0.57027,-0.00052
22.66,0.60271,0.016325,0.57599,0.02672
22.866,0.59093,0.013145,0.58249,0.00844
23.072,0.626,0.010647,0.59033,0.03567
23.278,0.5861,0.0085806,0.59344,-0.00734
23.484,0.56689,0.0069551,0.5984,-0.03151
23.69,0.61088,0.0056858,0.60723,0.00365
23.896,0.5825,0.0046394,0.61392,-0.03142
24.102,0.63157,0.0038186,0.62514,0.00643
24.308,0.61014,0.0031371,0.63458,-0.02444
24.514,0.6758,0.0025987,0.64889,0.02691
24.72,1.0552,0.40428,0.66027,0.39493
24.926,0.95125,0.29565,0.66904,0.28221
25.132,0.96513,0.22063,0.68327,0.28186
25.338,0.98706,0.1656,0.69346,0.2936
25.544,1.3495,0.74534,0.67361,0.67589
25.75,1.2686,0.53011,0.67849,0.59011
25.956,1.0848,0.37555,0.67213,0.41267
26.162,0.94344,0.26743,0.6609,0.28254
26.368,0.8375,0.19419,0.65452,0.18298
26.574,0.81235,0.1446,0.6569,0.15545
26.78,0.75796,0.1067,0.64595,0.11201
26.986,0.76552,0.081018,0.64681,0.11871
27.192,1.0914,0.57229,0.63692,0.45448
27.398,1.1536,0.42804,0.66958,0.48402
27.604,1.0551,0.31282,0.67913,0.37597
27.81,0.94406,0.22805,0.67863,0.26543
28.016,0.84135,0.16764,0.67556,0.16579
28.222,0.7965,0.12325,0.66489,0.13161
28.428,0.7577,0.092374,0.6599,0.0978
28.634,0.71731,0.069361,0.64961,0.0677
28.84,0.69067,0.053055,0.64548,0.04519
29.046,0.66107,0.040718,0.63825,0.02282
29.252,0.63914,0.031588,0.63331,0.00583
29.458,0.62091,0.024632,0.62767,-0.00676
29.664,0.65363,0.019326,0.62246,0.03117
29.87,0.6182,0.015185,0.61528,0.00292
30.076,0.61348,0.012147,0.61673,-0.00325
30.282,0.62389,0.0097585,0.6187,0.00519
30.488,0.63145,0.0078602,0.62056,0.01089
30.694,0.59911,0.0063391,0.62174,-0.02263
30.9,0.62835,0.0051346,0.62441,0.00394
31.106,0.58511,0.0041385,0.62298,-0.03787
31.312,0.6053,0.0033558,0.62449,-0.01919
31.518,0.63703,0.0027344,0.62834,0.00869
31.724,0.66936,0.0022324,0.63292,0.03644
31.93,0.65264,0.0018198,0.63605,0.01659
32.136,0.65969,0.0014827,0.63853,0.02116
32.342,0.66688,0.0012062,0.63963,0.02725
32.548,0.65561,0.00097197,0.63448,0.02113
32.754,0.64321,0.00078553,0.63099,0.01222
32.96,0.61856,0.00063294,0.62547,-0.00691
33.166,0.6395,0.00050938,0.61909,0.02041
33.372,0.6473,0.00041085,0.61402,0.03328
33.578,0.61831,0.0003292,0.60485,0.01346
33.784,0.62563,0.00026405,0.59659,0.02904
33.99,0.55773,0.00021005,0.58333,-0.0256
34.196,0.83081,0.34446,0.57304,0.25777
34.402,0.89301,0.24889,0.57329,0.31972
34.608,0.82933,0.17993,0.5668,0.26253
34.814,0.7188,0.13077,0.55665,0.16215
35.02,0.98247,0.59325,0.53939,0.44308
35.226,0.94184,0.43126,0.55519,0.38665
35.432,0.90404,0.31693,0.57038,0.33366
35.638,0.82797,0.2348,0.58337,0.2446
35.844,0.77877,0.17617,0.59686,0.18191
36.05,0.77914,0.13412,0.61232,0.16682
36.256,0.71062,0.10163,0.61826,0.09236
36.462,0.78534,0.079496,0.63759,0.14775
36.668,1.0733,0.57888,0.64508,0.42822
36.874,1.2383,0.43272,0.67774,0.56056
37.08,1.1402,0.32683,0.71039,0.42981
37.286,1.0656,0.24179,0.72032,0.34528
37.492,0.91804,0.1799,0.72578,0.19226
37.698,0.92114,0.13116,0.70835,0.21279
37.904,1.217,0.70669,0.69819,0.51881
38.11,1.2444,0.50529,0.70472,0.53968
38.316,1.0921,0.36904,0.7174,0.3747
38.522,1.0065,0.27279,0.72994,0.27656
38.728,0.94072,0.20005,0.72787,0.21285
38.934,0.87629,0.1492,0.72953,0.14676
39.14,0.84853,0.11324,0.73589,0.11264
39.346,0.81545,0.086451,0.73897,0.07648
39.552,0.79773,0.0661,0.7362,0.06153
39.758,0.80615,0.051711,0.74405,0.0621
39.964,0.79092,0.040442,0.74607,0.04485
40.17,0.77084,0.031795,0.74702,0.02382
40.376,0.80938,0.025149,0.74819,0.06119
40.582,0.83045,0.019921,0.7467,0.08375
40.788,0.7675,0.015858,0.74578,0.02172
40.994,0.76712,0.012636,0.7429,0.02422
41.2,0.75684,0.010064,0.73747,0.01937
41.406,0.70034,0.0080072,0.72947,-0.02913
41.612,0.73379,0.0064247,0.72615,0.00764
41.818,0.74607,0.0051536,0.72141,0.02466
42.024,0.72451,0.0041237,0.7139,0.01061
42.23,0.7012,0.0033117,0.70822,-0.00702
42.436,0.70876,0.0026584,0.70159,0.00717
42.642,0.70195,0.0021418,0.69705,0.0049
42.848,0.70764,0.0017221,0.69063,0.01701
43.054,0.69625,0.0013794,0.68132,0.01493
43.26,0.68213,0.0011067,0.673,0.00913
43.466,0.61781,0.00088441,0.66184,-0.04403
43.672,0.64248,0.00071216,0.65569,-0.01321
43.878,0.60071,0.0005731,0.64904,-0.04833
44.084,0.59217,0.00046611,0.64922,-0.05705
44.29,0.59564,0.00038129,0.65302,-0.05738
44.496,0.59304,0.00031424,0.66182,-0.06878
44.702,0.62537,0.00026017,0.67347,-0.0481
44.908,0.86005,0.00021625,0.68766,0.17239
45.114,0.78954,0.0001772,0.69298,0.09656
45.32,0.71124,0.00014305,0.68782,0.02342
45.526,0.6794,0.00011504,0.67984,-0.00044
45.732,0.61596,9.30E-05,0.67469,-0.05873
45.938,0.67593,7.53E-05,0.67241,0.00352
46.144,0.9935,0.40194,0.6695,0.324
46.35,0.97157,0.29471,0.67968,0.29189
46.556,0.88904,0.21858,0.68938,0.19966
46.762,0.80232,0.16508,0.70351,0.09881
46.968,0.79488,0.12629,0.71896,0.07592
47.174,0.96636,0.099896,0.75161,0.21475
47.38,0.99016,0.077698,0.76502,0.22514
47.586,0.8971,0.059387,0.75835,0.13875
47.792,1.1258,0.59652,0.74535,0.38045
47.998,1.2593,0.43278,0.75683,0.50247
48.204,1.1514,0.31396,0.7588,0.3926
48.41,1.0309,0.22951,0.75718,0.27372
48.616,0.93402,0.16972,0.75527,0.17875
48.822,0.89525,0.12516,0.74285,0.1524
49.028,0.88904,0.094669,0.74149,0.14755
49.234,0.87504,0.070386,0.72044,0.1546
49.44,1.1915,0.59642,0.70824,0.48326
49.646,1.1791,0.42141,0.70168,0.47742
49.852,1.0989,0.29666,0.68393,0.41497
50.058,1.3622,0.92096,0.65128,0.71092
50.264,1.3062,0.66202,0.6688,0.6374
50.47,1.1696,0.47534,0.67734,0.49226
50.676,1.0686,0.35033,0.69527,0.37333
50.882,0.98818,0.25937,0.70797,0.28021
51.088,0.94815,0.18976,0.70378,0.24437
51.294,0.89587,0.14181,0.70627,0.1896
51.5,1.2908,0.73592,0.70746,0.58334
51.706,1.3373,0.53084,0.72109,0.61621
51.912,1.1367,0.38116,0.72239,0.41431
52.118,1.1269,0.27818,0.72642,0.40048
52.324,0.99449,0.20409,0.72534,0.26915
52.53,0.92474,0.15123,0.72297,0.20177
52.736,0.83292,0.11313,0.71939,0.11353
52.942,0.82041,0.085383,0.7147,0.10571
53.148,0.76899,0.064488,0.70384,0.06515
53.354,0.73429,0.049568,0.69934,0.03495
53.56,0.74357,0.03825,0.6923,0.05127
53.766,0.71632,0.029543,0.68132,0.035
53.972,0.68845,0.022965,0.6709,0.01755
54.178,0.70195,0.017985,0.66224,0.03971
54.384,0.70047,0.014168,0.65474,0.04573
54.59,0.66441,0.01118,0.64603,0.01838
54.796,0.61546,0.0087912,0.63331,-0.01785
55.002,0.6219,0.0069529,0.62283,-0.00093
55.208,0.61323,0.0054855,0.60972,0.00351
55.414,0.56404,0.0043412,0.5977,-0.03366
55.62,0.56454,0.0034619,0.58954,-0.025
55.826,0.59911,0.0027817,0.5852,0.01391
56.032,0.54978,0.0022269,0.5782,-0.02842
56.238,0.56008,0.0017845,0.57139,-0.01131
56.444,0.59168,0.0014393,0.56793,0.02375
56.65,0.52897,0.0011551,0.56143,-0.03246
56.856,0.54855,0.00092858,0.5556,-0.00705
57.062,0.53802,0.00075102,0.55306,-0.01504
57.268,0.55078,0.00060767,0.55054,0.00024
57.474,0.51534,0.0004909,0.54709,-0.03175
57.68,0.52587,0.00039774,0.54503,-0.01916
57.886,0.53789,0.00032282,0.54398,-0.00609
58.092,0.52141,0.00026232,0.54333,-0.02192
58.298,0.51906,0.00021374,0.54439,-0.02533
58.504,0.50308,0.00017494,0.5478,-0.04472
58.71,0.54694,0.00014442,0.55569,-0.00875
58.916,0.53578,0.00011969,0.5661,-0.03032
59.122,0.59093,9.93E-05,0.57736,0.01357
59.328,0.59019,8.21E-05,0.58635,0.00384
59.534,0.57259,6.80E-05,0.59752,-0.02493
59.74,0.55797,5.65E-05,0.60895,-0.05098
59.946,0.76156,4.70E-05,0.62301,0.13855
60.152,0.73069,3.84E-05,0.62662,0.10407
60.358,0.66615,3.12E-05,0.624,0.04215
60.564,0.62389,2.51E-05,0.61785,0.00604
60.77,0.62587,2.03E-05,0.61467,0.0112
60.976,0.88693,0.36567,0.60935,0.27758
61.182,0.88435,0.26503,0.61148,0.27287
61.388,0.83316,0.19517,0.61577,0.21739
61.594,0.74581,0.14586,0.62181,0.124
61.8,0.6939,0.10974,0.62497,0.06893
62.006,0.70516,0.084073,0.63278,0.07238
62.212,0.86203,0.064943,0.63965,0.22238
62.418,1.0678,0.5413,0.63671,0.43109
62.624,1.061,0.39004,0.64354,0.41746
62.83,0.98383,0.2796,0.63896,0.34487
63.036,0.95571,0.20079,0.62771,0.328
63.242,1.2124,0.76753,0.61907,0.59333
63.448,1.1629,0.54371,0.62359,0.53931
63.654,1.0361,0.39577,0.63729,0.39881
63.86,0.92424,0.29316,0.65445,0.26979
64.066,0.91024,0.22035,0.67354,0.2367
64.272,0.92635,0.16681,0.68979,0.23656
64.478,1.0133,0.12441,0.68802,0.32528
64.684,1.3517,0.68412,0.68122,0.67048
64.89,1.3658,0.47084,0.66166,0.70414
65.096,1.5617,1.1594,0.64404,0.91766
65.302,1.4092,0.82272,0.65835,0.75085
65.508,1.326,0.58128,0.6616,0.6644
65.714,1.0843,0.42019,0.67165,0.41265
65.92,1.0014,0.30541,0.67698,0.32442
66.126,0.90007,0.22513,0.68347,0.2166
66.332,0.83838,0.16897,0.69417,0.14421
66.538,0.86328,0.12715,0.69875,0.16453
66.744,0.85298,0.097133,0.70639,0.14659
66.95,0.81496,0.073887,0.70401,0.11095
67.156,0.79303,0.057169,0.7072,0.08583
67.362,0.77022,0.044047,0.70167,0.06855
67.568,0.71298,0.034162,0.69577,0.01721
67.774,0.71012,0.026604,0.68839,0.02173
67.98,0.69947,0.020778,0.67933,0.02014
68.186,0.67022,0.016365,0.67293,-0.00271
68.392,0.67667,0.013043,0.67188,0.00479
68.598,0.6571,0.010429,0.67073,-0.01363
68.804,0.66453,0.0084263,0.67472,-0.01019
69.01,0.683,0.0067974,0.67608,0.00692
69.216,0.66527,0.0054954,0.67761,-0.01234
69.422,0.69637,0.0044599,0.68066,0.01571
69.628,0.66527,0.0036221,0.68332,-0.01805
69.834,0.68039,0.0029524,0.68776,-0.00737
70.04,0.69377,0.0024036,0.69074,0.00303
70.246,0.68956,0.0019604,0.69454,-0.00498
70.452,0.67791,0.0016031,0.69969,-0.02178
70.658,0.66863,0.0013167,0.70774,-0.03911
70.864,0.94456,0.0010832,0.71669,0.22787
71.07,1.1325,0.43051,0.71196,0.42054
71.276,1.1365,0.30745,0.70418,0.43232
71.482,0.96748,0.21819,0.68359,0.28389
71.688,0.87989,0.158,0.66902,0.21087
71.894,0.80145,0.11247,0.63636,0.16509
72.1,1.098,0.62219,0.6242,0.4738
72.306,1.039,0.43554,0.61647,0.42253
72.512,0.93019,0.3192,0.62938,0.30081
72.718,0.86563,0.23582,0.63969,0.22594
72.924,0.78026,0.17311,0.63819,0.14207
73.13,0.77332,0.1313,0.65016,0.12316
73.336,0.76391,0.10115,0.66537,0.09854
73.542,0.7079,0.07806,0.67514,0.03276
73.748,0.69799,0.06062,0.68287,0.01512
73.954,0.6939,0.048588,0.70685,-0.01295
74.16,0.70182,0.038947,0.72621,-0.02439
74.366,0.89499,0.031526,0.74845,0.14654
74.572,1.3551,0.54483,0.76106,0.59404
74.778,1.2813,0.40104,0.7808,0.5005
74.984,1.1162,0.2934,0.78624,0.32996
75.19,0.96067,0.21174,0.77148,0.18919
75.396,0.88769,0.15656,0.76657,0.12112
75.602,0.83502,0.11874,0.77263,0.06239
75.808,0.87256,0.090563,0.7751,0.09746
76.014,0.87554,0.069544,0.7755,0.10004
76.22,0.83577,0.054141,0.77993,0.05584
76.426,0.83193,0.042408,0.78322,0.04871
76.632,0.86265,0.033376,0.78504,0.07761
76.838,0.84395,0.026256,0.78197,0.06198
77.044,1.202,0.53024,0.76369,0.43831
77.25,1.1978,0.38613,0.77422,0.42358
77.456,1.0791,0.28125,0.77533,0.30377
77.662,0.95856,0.20363,0.76243,0.19613
77.868,0.84271,0.15086,0.75828,0.08443
78.074,0.86341,0.11439,0.76335,0.10006
78.28,0.84247,0.08739,0.76637,0.0761
78.486,0.82821,0.067308,0.76843,0.05978
78.692,0.8287,0.052785,0.77793,0.05077
78.898,0.84172,0.041465,0.78297,0.05875
79.104,0.81645,0.032728,0.78661,0.02984
79.31,0.81991,0.025847,0.78622,0.03369
79.516,0.85609,0.020509,0.78568,0.07041
79.722,0.84023,0.016499,0.79271,0.04752
79.928,0.81259,0.013214,0.7934,0.01919
80.134,0.79092,0.010598,0.79292,-0.002
80.34,0.79129,0.0085217,0.79251,-0.00122
80.546,0.82412,0.0068669,0.79216,0.03196
80.752,0.77877,0.0055264,0.78946,-0.01069
80.958,0.77295,0.004455,0.78697,-0.01402
81.164,0.8214,0.0035985,0.78516,0.03624
81.37,1.2148,0.48262,0.78595,0.42885
81.576,1.232,0.34766,0.78458,0.44742
81.782,1.0388,0.25232,0.77935,0.25945
81.988,0.96166,0.1852,0.77355,0.18811
82.194,0.89971,0.13571,0.75778,0.14193
82.4,0.8515,0.10137,0.74866,0.10284
82.606,0.81533,0.076239,0.73728,0.07805
82.812,0.79066,0.057997,0.72783,0.06283
83.018,0.73987,0.044397,0.71717,0.0227
83.224,0.69911,0.034274,0.70759,-0.00848
83.43,0.70555,0.026606,0.69761,0.00794
83.636,0.697,0.020834,0.69006,0.00694
83.842,0.72858,0.016368,0.68165,0.04693
84.048,1.1011,0.4633,0.69232,0.40878
84.254,1.0737,0.33717,0.70047,0.37323
84.46,1.0204,0.24753,0.70605,0.31435
84.666,0.88818,0.18162,0.70269,0.18549
84.872,0.81582,0.13337,0.69187,0.12395
85.078,0.81136,0.099893,0.68719,0.12417
85.284,1.1656,0.63161,0.67346,0.49214
85.49,1.1908,0.45324,0.68032,0.51048
85.696,1.2971,0.32484,0.67777,0.61933
85.902,1.3817,0.95513,0.64511,0.73659
86.108,1.2265,0.6725,0.64992,0.57658
86.314,1.0998,0.47936,0.65449,0.44531
86.52,1.0775,0.34878,0.66429,0.41321
86.726,0.96748,0.25446,0.66763,0.29985
86.932,0.93676,0.18829,0.67224,0.26452
87.138,0.84742,0.13956,0.67007,0.17735
87.344,0.83663,0.10528,0.6723,0.16433
87.55,0.73478,0.078623,0.66079,0.07399
87.756,0.70988,0.059241,0.64911,0.06077
87.962,0.67778,0.045465,0.6439,0.03388
88.168,0.64062,0.035019,0.63617,0.00445
88.374,0.66242,0.027315,0.6322,0.03022
88.58,0.63442,0.021353,0.62601,0.00841
88.786,0.60926,0.016751,0.61895,-0.00969
88.992,0.60308,0.013408,0.62171,-0.01863
89.198,0.6001,0.0108,0.62616,-0.02606
89.404,0.6079,0.0087049,0.62916,-0.02126
89.61,0.60331,0.0070633,0.63478,-0.03147
89.816,0.60183,0.0057771,0.64421,-0.04238
90.022,0.62574,0.0047407,0.65479,-0.02905
90.228,0.64879,0.0039244,0.67043,-0.02164
90.434,0.6794,0.0032554,0.68702,-0.00762
90.64,0.70962,0.0027022,0.70382,0.0058
90.846,1.1051,0.44042,0.71987,0.38523
91.052,1.1243,0.32627,0.73892,0.38538
91.258,1.0271,0.24132,0.74791,0.27919
91.464,0.92375,0.18107,0.75877,0.16498
91.67,0.87306,0.13599,0.76174,0.11132
91.876,0.83799,0.1045,0.77409,0.0639
92.082,0.83403,0.08089,0.78454,0.04949
92.288,1.1107,0.064207,0.80805,0.30265
92.494,1.3795,0.64716,0.80608,0.57342
92.7,1.331,0.46147,0.80455,0.52645
92.906,1.1231,0.33027,0.79587,0.32723
93.112,1.0377,0.24148,0.79445,0.24325
93.318,0.98234,0.17936,0.79604,0.1863
93.524,0.97603,0.13357,0.79071,0.18532
93.73,0.87715,0.10059,0.78585,0.0913
93.936,0.8831,0.076125,0.77729,0.10581
94.142,0.81371,0.058571,0.77473,0.03898
94.348,0.80467,0.045326,0.77053,0.03414
94.554,0.7976,0.035252,0.76485,0.03275
94.76,0.8007,0.027678,0.7618,0.0389
94.966,0.79079,0.021785,0.75664,0.03415
95.172,0.76972,0.017309,0.75525,0.01447
95.378,0.77815,0.013785,0.7528,0.02535
95.584,0.73181,0.011041,0.75221,-0.0204
95.79,0.72983,0.0088762,0.75241,-0.02258
95.996,0.76576,0.0071627,0.75378,0.01198
96.202,0.7395,0.0057525,0.75016,-0.01066
96.408,0.77283,0.0046539,0.7509,0.02193
96.614,0.69303,0.0037605,0.7498,-0.05677
96.82,0.74023,0.0030561,0.7522,-0.01197
97.026,0.79463,0.0024893,0.7557,0.03893
97.232,0.76675,0.0020117,0.75272,0.01403
97.438,0.75559,0.001632,0.75229,0.0033
97.644,0.75077,0.0013231,0.75092,-0.00015
97.85,0.75486,0.0010718,0.74869,0.00617
98.056,0.76923,0.00086683,0.74503,0.0242
98.262,0.72214,0.00069839,0.73842,-0.01628
98.468,0.72252,0.00056255,0.73144,-0.00892
98.674,0.70938,0.0004552,0.72782,-0.01844
98.88,0.72054,0.00036854,0.7245,-0.00396
99.086,0.70368,0.0002982,0.72073,-0.01705
99.292,0.72686,0.00024164,0.71763,0.00923
99.498,0.70691,0.00019652,0.71758,-0.01067
99.704,0.70678,0.00015998,0.71791,-0.01113
99.91,0.68423,0.0001303,0.71875,-0.03452
100.12,0.68547,0.00010645,0.72193,-0.03646
100.32,0.70109,8.70E-05,0.72419,-0.0231
100.53,0.6996,7.12E-05,0.7292,-0.0296
100.73,0.7224,5.87E-05,0.73793,-0.01553
100.94,0.7136,4.83E-05,0.74592,-0.03232
101.15,0.75598,4.00E-05,0.7588,-0.00282
101.35,0.75152,3.30E-05,0.77094,-0.01942
101.56,0.80912,2.73E-05,0.78359,0.02553
101.76,0.99165,2.27E-05,0.7985,0.19315
101.97,1.2133,0.47899,0.79819,0.41511
102.18,1.2004,0.34842,0.80389,0.39651
102.38,1.1309,0.25424,0.80216,0.32874
102.59,1.0193,0.18668,0.79585,0.22345
102.79,0.97937,0.13762,0.78374,0.19563
103,0.92646,0.10278,0.77361,0.15285
103.21,0.85249,0.076352,0.75203,0.10046
103.41,0.77493,0.057977,0.74059,0.03434
103.62,0.76315,0.043955,0.72237,0.04078
103.82,0.75113,0.033499,0.70326,0.04787
104.03,0.67419,0.025755,0.68643,-0.01224
104.24,0.66527,0.019946,0.67129,-0.00602
104.44,0.67854,0.015554,0.65803,0.02051
104.65,0.6157,0.012193,0.64591,-0.03021
104.85,0.62128,0.0096417,0.63744,-0.01616
105.06,0.64037,0.0076816,0.63209,0.00828
105.27,0.61497,0.0061101,0.62437,-0.0094
105.47,0.60071,0.0048588,0.61539,-0.01468
105.68,0.62464,0.0038899,0.60971,0.01493
105.88,0.61669,0.0031049,0.60149,0.0152
106.09,0.59638,0.0024853,0.5944,0.00198
106.3,0.5908,0.0019837,0.58523,0.00557
106.5,0.58461,0.0015883,0.5776,0.00701
106.71,0.56193,0.0012664,0.56739,-0.00546
106.91,0.52105,0.0010139,0.55931,-0.03826
107.12,0.52092,0.00081301,0.55205,-0.03113
107.33,0.56813,0.0006578,0.54958,0.01855
107.53,0.55995,0.00053024,0.54498,0.01497
107.74,0.52141,0.00042593,0.53836,-0.01695
107.94,0.50655,0.00034374,0.53443,-0.02788
108.15,0.52389,0.00027823,0.53171,-0.00782
108.36,0.5198,0.00022519,0.52914,-0.00934
108.56,0.54409,0.00018251,0.52724,0.01685
108.77,0.50816,0.00014752,0.52393,-0.01577
108.97,0.51014,0.0001204,0.5255,-0.01536
109.18,0.51286,9.80E-05,0.52568,-0.01282
109.39,0.5436,8.00E-05,0.52792,0.01568
109.59,0.53158,6.54E-05,0.52933,0.00225
109.8,0.51349,5.34E-05,0.53105,-0.01756
110,0.68659,4.38E-05,0.53558,0.15101
110.21,0.79611,0.32033,0.53365,0.26246
110.42,0.75262,0.23254,0.53638,0.21624
110.62,0.70331,0.17211,0.5429,0.16041
110.83,0.70232,0.12893,0.54951,0.15281
111.03,0.66415,0.09678,0.55104,0.11311
111.24,0.60915,0.073907,0.55615,0.053
111.45,0.59614,0.05699,0.5612,0.03494
111.65,0.60133,0.044555,0.56902,0.03231
111.86,0.60245,0.03517,0.57787,0.02458
112.06,0.62513,0.027838,0.5843,0.04083
112.27,0.61385,0.022135,0.58984,0.02401
112.48,0.59601,0.017379,0.58479,0.01122
112.68,0.60605,0.013818,0.58447,0.02158
112.89,0.87554,0.39771,0.5952,0.28034
113.09,0.87233,0.29356,0.61075,0.26158
113.3,0.8266,0.21988,0.62804,0.19856
113.51,0.8147,0.16712,0.64744,0.16726
113.71,0.75262,0.12719,0.66064,0.09198
113.92,0.72203,0.098672,0.67962,0.04241
114.12,0.72946,0.077312,0.699,0.03046
114.33,0.73763,0.061143,0.71895,0.01868
114.54,0.99251,0.049561,0.75161,0.2409
114.74,1.324,0.5938,0.76865,0.55535
114.95,1.3362,0.43489,0.78685,0.54935
115.15,1.2349,0.31555,0.788,0.4469
115.36,1.0683,0.22953,0.78148,0.28682
115.57,0.90862,0.16951,0.77754,0.13108
115.77,0.8722,0.12587,0.7692,0.103
115.98,0.8463,0.095873,0.77232,0.07398
116.18,0.83614,0.073162,0.76946,0.06668
116.39,0.79079,0.056837,0.77363,0.01716
116.6,0.77653,0.044644,0.78035,-0.00382
116.8,0.96327,0.035496,0.79128,0.17199
