time,original data,fitted-baseline,baseline,original-baseline
10.3,0.60154,0.15846,0.5,0.10154
10.506,0.57095,0.11749,0.50092,0.07003
10.712,0.5482,0.087935,0.50084,0.04736
10.918,0.5898,0.068358,0.51455,0.07525
11.124,0.90589,0.47243,0.51714,0.38875
11.33,0.89219,0.35712,0.5498,0.34239
11.536,0.82099,0.2658,0.56825,0.25274
11.742,0.71286,0.20049,0.58786,0.125
11.948,0.66905,0.15618,0.62052,0.04853
12.154,0.7762,0.1205,0.64125,0.13495
12.36,0.78797,0.093851,0.66168,0.12629
12.566,0.79113,0.07294,0.67449,0.11664
12.772,0.82051,0.057635,0.69262,0.12789
12.978,1.3808,0.56822,0.70058,0.68022
13.184,1.1305,0.39965,0.68996,0.44054
13.39,0.90245,0.28061,0.66984,0.23261
13.596,0.81243,0.20351,0.66346,0.14897
13.802,0.8315,0.15053,0.66226,0.16924
14.008,0.80997,0.11049,0.64857,0.1614
14.214,0.9514,0.083506,0.64714,0.30426
14.42,1.0351,0.55674,0.61449,0.42061
14.626,1.0089,0.39883,0.6189,0.39
14.832,0.89219,0.28805,0.62056,0.27163
15.038,0.78406,0.21094,0.62309,0.16097
15.244,0.82639,0.1568,0.6274,0.19899
15.45,0.79874,0.11638,0.62352,0.17522
15.656,0.74833,0.087061,0.61786,0.13047
15.862,0.6896,0.065393,0.60855,0.08105
16.068,0.62843,0.049525,0.59882,0.02961
16.274,0.64506,0.037913,0.59075,0.05431
16.48,0.5981,0.028988,0.57782,0.02028
16.686,0.57951,0.022355,0.56643,0.01308
16.892,0.60567,0.017399,0.55729,0.04838
17.098,0.58661,0.013492,0.54372,0.04289
17.304,0.53352,0.010564,0.53349,3E-05
17.51,0.50392,0.0083265,0.52512,-0.0212
17.716,0.4716,0.0065728,0.51622,-0.04462
17.922,0.52961,0.0052578,0.51302,0.01659
18.128,0.49558,0.0041973,0.50781,-0.01223
18.334,0.52617,0.003379,0.50607,0.0201
18.54,0.45667,0.0027179,0.5032,-0.04653
18.746,0.46428,0.0021901,0.50076,-0.03648
18.952,0.51638,0.0017725,0.5,0.01638
19.158,0.45888,0.0014377,0.5,-0.04112
19.364,0.48725,0.0011669,0.5,-0.01275
19.57,0.46257,0.00094759,0.5,-0.03743
19.776,0.48653,0.00076979,0.5,-0.01347
19.982,0.48874,0.00062555,0.5,-0.01126
20.188,0.48261,0.00050855,0.5,-0.01739
20.394,0.5049,0.00041348,0.5,0.0049
20.6,0.46109,0.00033623,0.5,-0.03891
20.806,0.46648,0.00027347,0.5,-0.03352
21.012,0.45301,0.00022244,0.5,-0.04699
21.218,0.47576,0.0001809,0.5,-0.02424
21.424,0.46573,0.00014716,0.5,-0.03427
21.63,0.4596,0.00011975,0.5,-0.0404
21.836,0.4787,9.75E-05,0.5,-0.0213
22.042,0.42855,7.93E-05,0.5,-0.07145
22.248,0.44862,6.45E-05,0.5,-0.05138
22.454,0.42195,5.26E-05,0.5,-0.07805
22.66,0.45496,4.28E-05,0.5,-0.04504
22.866,0.44641,3.48E-05,0.5,-0.05359
23.072,0.40188,2.84E-05,0.5,-0.09812
23.278,0.41826,2.30E-05,0.5,-0.08174
23.484,0.41974,1.87E-05,0.5,-0.08026
23.69,0.39332,1.53E-05,0.5,-0.10668
23.896,0.40286,1.24E-05,0.5,-0.09714
24.102,0.44373,1.01E-05,0.5,-0.05627
24.308,0.45178,8.23E-06,0.5,-0.04822
24.514,0.41655,6.68E-06,0.5,-0.08345
24.72,0.42438,5.42E-06,0.5,-0.07562
24.926,0.41532,4.41E-06,0.5,-0.08468
25.132,0.38988,3.64E-06,0.5,-0.11012
25.338,0.40238,2.92E-06,0.50506,-0.10268
25.544,0.43637,2.44E-06,0.52217,-0.0858
25.75,0.46475,2.15E-06,0.54502,-0.08027
25.956,0.70036,1.91E-06,0.57767,0.12269
26.162,1.0662,0.35594,0.59322,0.47298
26.368,0.95238,0.25762,0.59448,0.3579
26.574,0.82465,0.18623,0.58767,0.23698
26.78,0.66858,0.13637,0.58146,0.08712
26.986,0.60447,0.10037,0.57167,0.0328
27.192,0.65021,0.076299,0.57434,0.07587
27.398,0.6123,0.057858,0.56993,0.04237
27.604,0.54059,0.045028,0.57524,-0.03465
27.81,0.60495,0.035364,0.58124,0.02371
28.016,0.60129,0.02804,0.58871,0.01258
28.222,0.63528,0.022455,0.59853,0.03675
28.428,0.62843,0.017936,0.60371,0.02472
28.634,0.67981,0.01441,0.60969,0.07012
28.84,1.0461,0.41573,0.62218,0.42392
29.046,1.0353,0.30406,0.63261,0.40269
29.252,0.77645,0.21987,0.62803,0.14842
29.458,0.75272,0.1624,0.62916,0.12356
29.664,0.72924,0.12062,0.62653,0.10271
29.87,0.76105,0.091465,0.62999,0.13106
30.076,0.72311,0.069272,0.62632,0.09679
30.282,1.1234,0.53455,0.61519,0.50821
30.488,1.1104,0.38767,0.62632,0.48408
30.694,0.95165,0.27739,0.62121,0.33044
30.9,0.80189,0.20062,0.61511,0.18678
31.106,0.76497,0.14695,0.60944,0.15553
31.312,0.68789,0.10739,0.59556,0.09233
31.518,0.65194,0.080194,0.58835,0.06359
31.724,0.63604,0.060608,0.58241,0.05363
31.93,0.67249,0.0464,0.57872,0.09377
32.136,0.60447,0.035392,0.56831,0.03616
32.342,0.61009,0.027206,0.55841,0.05168
32.548,0.52349,0.020836,0.54322,-0.01973
32.754,0.54842,0.016148,0.53189,0.01653
32.96,0.5291,0.012613,0.52243,0.00667
33.166,0.51222,0.0099947,0.51854,-0.00632
33.372,0.5291,0.0079301,0.51362,0.01548
33.578,0.4924,0.006273,0.50582,-0.01342
33.784,0.4596,0.0050184,0.50259,-0.04299
33.99,0.41924,0.0040273,0.5,-0.08076
34.196,0.45743,0.0032539,0.5,-0.04257
34.402,0.47453,0.0026324,0.5,-0.02547
34.608,0.48138,0.002132,0.5,-0.01862
34.814,0.46768,0.0017283,0.5,-0.03232
35.02,0.47355,0.001402,0.5,-0.02645
35.226,0.4562,0.0011379,0.5,-0.0438
35.432,0.43735,0.00092417,0.5,-0.06265
35.638,0.45203,0.00075072,0.5,-0.04797
35.844,0.43271,0.00061011,0.5,-0.06729
36.05,0.49413,0.00049591,0.5,-0.00587
36.256,0.45913,0.00040329,0.5,-0.04087
36.462,0.44127,0.00032789,0.5,-0.05873
36.668,0.44739,0.00026667,0.5,-0.05261
36.874,0.48751,0.00021708,0.50013,-0.01262
37.08,0.47845,0.00017685,0.50113,-0.02268
37.286,0.53131,0.00014472,0.50389,0.02742
37.492,0.4579,0.00011808,0.50534,-0.04744
37.698,0.50512,9.76E-05,0.51361,-0.00849
37.904,0.45522,8.05E-05,0.51995,-0.06473
38.11,0.50979,6.71E-05,0.53322,-0.02343
38.316,0.87483,0.32833,0.54687,0.32796
38.522,0.82979,0.24198,0.55803,0.27176
38.728,0.71677,0.17936,0.56563,0.15114
38.934,0.63578,0.1372,0.58464,0.05114
39.14,0.7175,0.10573,0.60187,0.11563
39.346,1.153,0.63123,0.63452,0.51848
39.552,1.3228,0.46348,0.65727,0.66553
39.758,1.0441,0.33711,0.66594,0.37816
39.964,0.90712,0.24692,0.67099,0.23613
40.17,0.88118,0.1788,0.66029,0.22089
40.376,1.2472,0.75768,0.65304,0.59416
40.582,1.3536,0.56081,0.68569,0.66791
40.788,1.177,0.40999,0.70215,0.47485
40.994,1.095,0.29968,0.70987,0.38513
41.2,0.95506,0.21855,0.70723,0.24783
41.406,0.89611,0.16119,0.70413,0.19198
41.612,0.83592,0.11844,0.69052,0.1454
41.818,0.85182,0.089065,0.68566,0.16616
42.024,0.83541,0.066788,0.67232,0.16309
42.23,0.90343,0.051104,0.66672,0.23671
42.436,1.0718,0.50512,0.63406,0.43774
42.642,0.90687,0.3492,0.61338,0.29349
42.848,0.80729,0.24632,0.59785,0.20944
43.054,0.72264,0.17802,0.58974,0.1329
43.26,0.70355,0.13237,0.59139,0.11216
43.466,0.66318,0.098173,0.5849,0.07828
43.672,0.59052,0.0749,0.5888,0.00172
43.878,0.65194,0.058101,0.5968,0.05514
44.084,0.64459,0.045618,0.6069,0.03769
44.29,0.67662,0.035923,0.61412,0.0625
44.496,0.66684,0.028437,0.62036,0.04648
44.702,0.71358,0.022626,0.62606,0.08752
44.908,0.66416,0.017851,0.62324,0.04092
45.114,0.60788,0.014207,0.62312,-0.01524
45.32,0.67909,0.011381,0.62463,0.05446
45.526,0.66024,0.0090995,0.62303,0.03721
45.732,0.63506,0.0072634,0.61873,0.01633
45.938,0.60886,0.0058311,0.61664,-0.00778
46.144,0.68152,0.004688,0.61431,0.06721
46.35,0.64336,0.0037393,0.60625,0.03711
46.556,0.51979,0.0029625,0.59353,-0.07374
46.762,0.50758,0.0023765,0.58773,-0.08015
46.968,0.5494,0.0019366,0.59071,-0.04131
47.174,0.55063,0.0015776,0.59312,-0.04249
47.38,0.57828,0.0012951,0.5998,-0.02152
47.586,0.66637,0.0010698,0.61002,0.05635
47.792,0.70257,0.00087547,0.61447,0.0881
47.998,0.65194,0.00071073,0.61377,0.03817
48.204,0.63234,0.00057435,0.61005,0.02229
48.41,0.64386,0.00046223,0.60383,0.04003
48.616,0.54501,0.00037181,0.59738,-0.05237
48.822,0.58734,0.00030017,0.59282,-0.00548
49.028,0.56824,0.00024199,0.58758,-0.01934
49.234,0.54476,0.0001967,0.58704,-0.04228
49.44,0.56458,0.00016052,0.58907,-0.02449
49.646,0.58244,0.00013155,0.59313,-0.01069
49.852,0.92988,0.35638,0.59328,0.3366
50.058,0.96731,0.25855,0.59596,0.37135
50.264,0.85549,0.18704,0.5896,0.26589
50.47,0.73094,0.13638,0.58091,0.15003
50.676,0.64263,0.098716,0.56171,0.08092
50.882,0.58415,0.072972,0.54879,0.03536
51.088,0.55161,0.054597,0.53732,0.01429
51.294,0.52863,0.041913,0.53498,-0.00635
51.5,0.55505,0.032472,0.53325,0.0218
51.706,0.48946,0.025264,0.52998,-0.04052
51.912,0.49754,0.019877,0.52938,-0.03184
52.118,0.91788,0.37471,0.53193,0.38595
52.324,0.91249,0.27655,0.54685,0.36564
52.53,0.83737,0.20183,0.54898,0.28839
52.736,0.66441,0.14471,0.5349,0.12951
52.942,0.65412,0.10614,0.52694,0.12718
53.148,0.55824,0.078487,0.51755,0.04069
53.354,0.55577,0.058942,0.51098,0.04479
53.56,0.5482,0.044511,0.50255,0.04565
53.766,0.49338,0.034294,0.5,-0.00662
53.972,0.47993,0.026758,0.5,-0.02007
54.178,0.49656,0.021017,0.5,-0.00344
54.384,0.47576,0.016603,0.5,-0.02424
54.59,0.45326,0.01318,0.5,-0.04674
54.796,0.44688,0.010508,0.5,-0.05312
55.002,0.4513,0.0084065,0.5,-0.0487
55.208,0.45471,0.0067457,0.5,-0.04529
55.414,0.40383,0.0054266,0.5,-0.09617
55.62,0.42268,0.0043743,0.5,-0.07732
55.826,0.45253,0.0035323,0.5,-0.04747
56.032,0.47381,0.0028563,0.5,-0.02619
56.238,0.50218,0.0023124,0.5,0.00218
56.444,0.47993,0.0018739,0.5,-0.02007
56.65,0.49069,0.0015197,0.5,-0.00931
56.856,0.43271,0.0012332,0.5,-0.06729
57.062,0.49167,0.0010014,0.5,-0.00833
57.268,0.45569,0.00081336,0.5,-0.04431
57.474,0.4425,0.0006609,0.5,-0.0575
57.68,0.42315,0.00053716,0.5,-0.07685
57.886,0.45913,0.00043672,0.5,-0.04087
58.092,0.47627,0.00035512,0.5,-0.02373
58.298,0.41264,0.00028884,0.5,-0.08736
58.504,0.45913,0.00023496,0.5,-0.04087
58.71,0.4009,0.00019109,0.5,-0.0991
58.916,0.40336,0.00015551,0.5,-0.09664
59.122,0.43076,0.00012654,0.5,-0.06924
59.328,0.44225,0.000103,0.5,-0.05775
59.534,0.45253,8.37E-05,0.5,-0.04747
59.74,0.44543,6.81E-05,0.5,-0.05457
59.946,0.41532,5.54E-05,0.5,-0.08468
60.152,0.44373,4.51E-05,0.5,-0.05627
60.358,0.43688,3.67E-05,0.5,-0.06312
60.564,0.45645,2.99E-05,0.5,-0.04355
60.77,0.45667,2.44E-05,0.50226,-0.04559
60.976,0.5083,2.03E-05,0.51177,-0.00347
61.182,0.48066,1.67E-05,0.51937,-0.03871
61.388,0.47406,1.40E-05,0.53288,-0.05882
61.594,0.53204,1.17E-05,0.54947,-0.01743
61.8,0.53497,9.89E-06,0.56724,-0.03227
62.006,0.591,8.29E-06,0.58705,0.00395
62.212,0.58831,6.91E-06,0.60693,-0.01862
62.418,0.62575,5.78E-06,0.62349,0.00226
62.624,1.0189,0.38445,0.64072,0.37818
62.83,1.0642,0.28569,0.65921,0.40499
63.036,1.0148,0.212,0.66895,0.34585
63.242,1.3952,0.83109,0.67289,0.72231
63.448,1.3118,0.57945,0.66703,0.64477
63.654,1.1077,0.41723,0.67423,0.43347
63.86,0.96655,0.30024,0.67253,0.29402
64.066,0.93647,0.21934,0.67263,0.26384
64.272,0.84131,0.1618,0.67119,0.17012
64.478,0.79994,0.12026,0.66707,0.13287
64.684,0.74148,0.090595,0.66479,0.07669
64.89,0.71014,0.068613,0.65945,0.05069
65.096,0.74073,0.052798,0.65863,0.0821
65.302,0.70819,0.040673,0.65323,0.05496
65.508,0.6884,0.031585,0.64839,0.04001
65.714,0.65977,0.024559,0.6404,0.01937
65.92,0.65463,0.019135,0.63037,0.02426
66.126,0.63578,0.015022,0.62229,0.01349
66.332,0.65463,0.011977,0.62145,0.03318
66.538,0.62796,0.0095305,0.61737,0.01059
66.744,0.60716,0.0075763,0.611,-0.00384
66.95,0.58292,0.0060216,0.60316,-0.02024
67.156,0.57462,0.0048248,0.5991,-0.02448
67.362,0.54795,0.0038748,0.59549,-0.04754
67.568,0.56581,0.0031292,0.59445,-0.02864
67.774,0.56726,0.0025386,0.59546,-0.0282
67.98,0.56483,0.0020703,0.59907,-0.03424
68.186,0.60078,0.0017,0.60636,-0.00558
68.392,0.61571,0.0013914,0.61142,0.00429
68.598,1.0527,0.37539,0.6184,0.4343
68.804,0.98909,0.27149,0.6195,0.36959
69.01,0.81928,0.19575,0.61107,0.20821
69.216,0.73072,0.14236,0.60075,0.12997
69.422,0.64898,0.10418,0.58749,0.06149
69.628,0.60763,0.078216,0.58314,0.02449
69.834,0.60813,0.05929,0.57865,0.02948
70.04,0.61596,0.045791,0.57977,0.03619
70.246,0.59346,0.035594,0.57994,0.01352
70.452,0.59687,0.02789,0.58062,0.01625
70.658,0.60274,0.022004,0.58167,0.02107
70.864,0.57364,0.017455,0.58277,-0.00913
71.07,0.6069,0.013966,0.58619,0.02071
71.276,0.55726,0.011312,0.59459,-0.03733
71.482,0.58904,0.0091989,0.60354,-0.0145
71.688,0.65021,0.007542,0.61594,0.03427
71.894,0.69329,0.0061569,0.62445,0.06884
72.1,0.69768,0.0049783,0.62587,0.07181
72.306,0.65242,0.0040027,0.62276,0.02966
72.512,0.65365,0.0032088,0.61706,0.03659
72.718,0.64995,0.0025766,0.61177,0.03818
72.924,0.62966,0.002056,0.60217,0.02749
73.13,0.56556,0.0016407,0.59233,-0.02677
73.336,0.58023,0.0013081,0.58181,-0.00158
73.542,0.56581,0.0010466,0.57321,-0.0074
73.748,0.51881,0.00084102,0.567,-0.04819
73.954,0.54182,0.00067776,0.56228,-0.02046
74.16,0.50928,0.00054663,0.55782,-0.04854
74.366,0.61328,0.00044316,0.55612,0.05716
74.572,0.5827,0.00035912,0.55428,0.02842
74.778,0.56019,0.00028956,0.54935,0.01084
74.984,0.47968,0.00023234,0.54197,-0.06229
75.19,0.50439,0.00018734,0.53723,-0.03284
75.396,0.52446,0.00015295,0.53888,-0.01442
75.602,0.53766,0.00012505,0.54188,-0.00422
75.808,0.79751,0.32379,0.53901,0.2585
76.014,1.3296,0.90735,0.54952,0.78008
76.22,1.3908,0.66928,0.58217,0.80863
76.426,1.1452,0.48208,0.59467,0.55053
76.632,0.97539,0.341,0.589,0.38639
76.838,0.80312,0.24353,0.5816,0.22152
77.044,0.74638,0.17653,0.57578,0.1706
77.25,0.71971,0.12989,0.57169,0.14802
77.456,0.65169,0.096164,0.56474,0.08695
77.662,0.58636,0.07235,0.56092,0.02544
77.868,0.61154,0.055007,0.5575,0.05404
78.074,0.62183,0.04249,0.55799,0.06384
78.28,0.60129,0.032912,0.55561,0.04568
78.486,0.569,0.025759,0.55509,0.01391
78.692,0.591,0.020269,0.55417,0.03683
78.898,0.53497,0.015967,0.55098,-0.01601
79.104,0.55625,0.012753,0.55291,0.00334
79.31,0.57411,0.010225,0.5549,0.01921
79.516,0.57657,0.0082068,0.55566,0.02091
79.722,0.53204,0.0065829,0.5546,-0.02256
79.928,0.51077,0.0053008,0.55446,-0.04369
80.134,0.58954,0.0042976,0.55706,0.03248
80.34,0.5998,0.0034757,0.55745,0.04235
80.546,0.55824,0.0027766,0.55032,0.00792
80.752,0.52936,0.0022289,0.54536,-0.016
80.958,0.49461,0.0017903,0.54032,-0.04571
81.164,0.55211,0.001456,0.54162,0.01049
81.37,0.5,0.001174,0.53799,-0.03799
81.576,0.54646,0.00095838,0.54076,0.0057
81.782,0.54744,0.00078237,0.54337,0.00407
81.988,0.54451,0.00063407,0.54179,0.00272
82.194,0.49117,0.00051379,0.54006,-0.04889
82.4,0.52936,0.00042236,0.54599,-0.01663
82.606,0.54599,0.00034606,0.55009,-0.0041
82.812,0.54892,0.00028431,0.55573,-0.00681
83.018,0.57241,0.00023443,0.56321,0.0092
83.224,0.5702,0.00019199,0.56717,0.00303
83.43,0.6277,0.00015771,0.57219,0.05551
83.636,0.99594,0.34525,0.5746,0.42134
83.842,0.8457,0.24356,0.56126,0.28444
84.048,0.6605,0.17354,0.5469,0.1136
84.254,0.62429,0.12718,0.54159,0.0827
84.46,0.57364,0.093812,0.53368,0.03996
84.666,0.58683,0.071573,0.53814,0.04869
84.872,0.56947,0.055167,0.54282,0.02665
85.078,0.60593,0.043135,0.55046,0.05547
85.284,0.60643,0.033955,0.55749,0.04894
85.49,0.58734,0.026675,0.55948,0.02786
85.696,0.6277,0.021096,0.56175,0.06595
85.902,0.56726,0.01669,0.56121,0.00605
86.108,0.60741,0.013285,0.56154,0.04587
86.314,0.57168,0.010679,0.56518,0.0065
86.52,0.50414,0.0086215,0.5695,-0.06536
86.726,0.55284,0.0070515,0.57976,-0.02692
86.932,0.59321,0.0057802,0.59015,0.00306
87.138,0.59295,0.0047323,0.59886,-0.00591
87.344,0.78917,0.0039023,0.61113,0.17804
87.55,1.0383,0.3771,0.60876,0.42954
87.756,0.90223,0.26694,0.59737,0.30486
87.962,0.75054,0.19093,0.58496,0.16558
88.168,0.71358,0.13942,0.57783,0.13575
88.374,0.66343,0.10157,0.56293,0.1005
88.58,0.62625,0.075425,0.55301,0.07324
88.786,0.58513,0.056476,0.54236,0.04277
88.992,0.5494,0.042805,0.53356,0.01584
89.198,0.56947,0.032856,0.52728,0.04219
89.404,0.52592,0.025227,0.51751,0.00841
89.61,0.51077,0.019595,0.51059,0.00018
89.816,0.50979,0.015286,0.50322,0.00657
90.022,0.50171,0.012089,0.50047,0.00124
90.228,0.48066,0.0096425,0.5,-0.01934
90.434,0.50464,0.0077237,0.5,0.00464
90.64,0.44739,0.0062041,0.5,-0.05261
90.846,0.48899,0.004995,0.5,-0.01101
91.052,0.42902,0.0040293,0.5,-0.07098
91.258,0.44688,0.0032725,0.50261,-0.05573
91.464,0.56041,0.0027055,0.51361,0.0468
91.67,0.89879,0.31976,0.519,0.37979
91.876,0.81171,0.23017,0.51777,0.29394
92.082,0.64604,0.1654,0.5093,0.13674
92.288,0.59052,0.12029,0.50093,0.08959
92.494,0.54646,0.089799,0.5,0.04646
92.7,0.5132,0.067891,0.5,0.0132
92.906,0.52936,0.051841,0.5,0.02936
93.112,0.43906,0.039945,0.5,-0.06094
93.318,0.44199,0.03103,0.5,-0.05801
93.524,0.40825,0.024278,0.5,-0.09175
93.73,0.43786,0.019115,0.5,-0.06214
93.936,0.4288,0.015131,0.5,-0.0712
94.142,0.58781,0.012033,0.5,0.08781
94.348,0.75812,0.33467,0.5,0.25812
94.554,0.66271,0.24073,0.5,0.16271
94.76,0.62111,0.17533,0.5,0.12111
94.966,0.64778,0.13171,0.50949,0.13829
95.172,1.0446,0.57456,0.50409,0.54051
95.378,0.98811,0.41705,0.51873,0.46938
95.584,0.82932,0.29777,0.51844,0.31088
95.79,0.75543,0.21448,0.51619,0.23924
95.996,0.68104,0.15598,0.51253,0.16851
96.202,0.64115,0.11474,0.50865,0.1325
96.408,0.58194,0.08456,0.5,0.08194
96.614,0.54574,0.064069,0.5,0.04574
96.82,0.49413,0.04902,0.5,-0.00587
97.026,0.44199,0.03784,0.5,-0.05801
97.232,0.46428,0.029442,0.5,-0.03572
97.438,0.47725,0.023068,0.5,-0.02275
97.644,0.43442,0.018184,0.5,-0.06558
97.85,0.45841,0.014409,0.5,-0.04159
98.056,0.4579,0.011469,0.5,-0.0421
98.262,0.4596,0.0091641,0.5,-0.0404
98.468,0.42072,0.0073456,0.5,-0.07928
98.674,0.43786,0.0059037,0.5,-0.06214
98.88,0.44982,0.0047554,0.5,-0.05018
99.086,0.45938,0.0038376,0.5,-0.04062
99.292,0.46721,0.0031016,0.5,-0.03279
99.498,0.44322,0.0025099,0.5,-0.05678
99.704,0.40945,0.0020331,0.5,-0.09055
99.91,0.38572,0.0016484,0.5,-0.11428
100.12,0.46598,0.0013427,0.50198,-0.036
100.32,0.48678,0.0011023,0.50767,-0.02089
100.53,0.87875,0.31491,0.51904,0.35971
100.73,0.81269,0.22764,0.51969,0.293
100.94,0.69427,0.1646,0.51407,0.1802
101.15,0.58954,0.11962,0.50499,0.08455
101.35,0.51859,0.088779,0.50087,0.01772
101.56,0.49312,0.067035,0.5,-0.00688
101.76,0.48261,0.05121,0.5,-0.01739
101.97,0.46134,0.039475,0.5,-0.03866
102.18,0.47529,0.030676,0.5,-0.02471
102.38,0.45203,0.024008,0.5,-0.04797
102.59,0.43761,0.018907,0.5,-0.06239
102.79,0.43221,0.01497,0.5,-0.06779
103,0.46844,0.011908,0.5,-0.03156
103.21,0.50903,0.0096537,0.50761,0.00142
103.41,0.5274,0.0078577,0.51572,0.01168
103.62,0.52961,0.0063696,0.52036,0.00925
103.82,0.50269,0.0051804,0.52559,-0.0229
104.03,0.52863,0.004207,0.52907,-0.00044
104.24,0.88926,0.3334,0.53422,0.35504
104.44,0.85425,0.24148,0.53653,0.31772
104.65,0.6967,0.17471,0.53159,0.16511
104.85,0.62527,0.12808,0.52731,0.09796
105.06,0.53841,0.094083,0.51811,0.0203
105.27,0.53425,0.071905,0.52397,0.01028
105.47,0.50512,0.055713,0.53186,-0.02674
105.68,1.013,0.47392,0.55309,0.45991
105.88,1.0197,0.34667,0.56767,0.45203
106.09,0.86795,0.24967,0.56642,0.30153
106.3,0.74978,0.18036,0.55993,0.18985
106.5,0.68448,0.13156,0.55219,0.13229
106.71,0.64923,0.096613,0.54202,0.10721
106.91,0.57241,0.071714,0.53202,0.04039
107.12,0.59737,0.053987,0.52438,0.07299
107.33,0.53302,0.041326,0.52082,0.0122
107.53,0.52787,0.031825,0.5162,0.01167
107.74,0.53497,0.024638,0.51069,0.02428
107.94,0.50587,0.019122,0.50333,0.00254
108.15,0.49975,0.015062,0.50079,-0.00104
108.36,0.49192,0.011961,0.5,-0.00808
108.56,0.51638,0.0095508,0.5,0.01638
108.77,0.49925,0.0076512,0.5,-0.00075
108.97,0.5428,0.0061466,0.5,0.0428
109.18,0.48287,0.0049492,0.5,-0.01713
109.39,0.40996,0.0039926,0.5,-0.09004
109.59,0.44445,0.003226,0.5,-0.05555
109.8,0.43467,0.00261,0.5,-0.06533
110,0.44471,0.002114,0.5,-0.05529
110.21,0.46453,0.0017136,0.5,-0.03547
110.42,0.46402,0.0013901,0.5,-0.03598
110.62,0.41119,0.0011284,0.5,-0.08881
110.83,0.43246,0.00091636,0.5,-0.06754
111.03,0.4579,0.00074452,0.5,-0.0421
111.24,0.48946,0.00060505,0.5,-0.01054
111.45,0.43417,0.00049186,0.5,-0.06583
111.65,0.49167,0.00039989,0.5,-0.00833
111.86,0.47602,0.0003252,0.5,-0.02398
112.06,0.41826,0.00026447,0.5,-0.08174
112.27,0.41362,0.00021511,0.5,-0.08638
112.48,0.38376,0.000175,0.5,-0.11624
112.68,0.42391,0.0001424,0.5,-0.07609
112.89,0.48725,0.00011653,0.50303,-0.01578
113.09,0.86012,0.30753,0.51193,0.34819
113.3,0.77841,0.22181,0.51126,0.26715
113.51,0.70601,0.16097,0.50739,0.19862
113.71,0.59933,0.11863,0.50527,0.09406
113.92,0.53595,0.088195,0.50182,0.03413
114.12,0.53276,0.066553,0.50049,0.03227
114.33,0.51345,0.050807,0.5,0.01345
114.54,0.51736,0.039504,0.50421,0.01315
114.74,0.54624,0.031021,0.5094,0.03684
114.95,0.51345,0.024303,0.50982,0.00363
115.15,0.55186,0.0192,0.51134,0.04052
115.36,0.56777,0.015213,0.51163,0.05614
115.57,0.57534,0.012049,0.50936,0.06598
115.77,0.53961,0.0095543,0.50576,0.03385
115.98,0.50979,0.0076221,0.50357,0.00622
116.18,0.43956,0.0060868,0.50052,-0.06096
116.39,0.43858,0.0048965,0.5,-0.06142
