ClusterID,Control Mean,Treated Mean,Fold Change,p-value
13549,149995716.49135518,217079190.2224782,1.4472359298006308,0.030276264304299114
8093,530644341.1496026,1502889577.9972057,2.8321975030230306,0.030308928023407827
121,68840118.42613728,22162608.05630182,0.3219432006073816,0.03032501747043198
14219,475237858.6670372,336179603.49760413,0.707392303383682,0.030652843799902903
422,19104648.502425246,10379540.38408679,0.5432992071416104,0.030653205841500997
2116,45918530.032713525,161094187.08807284,3.5082609781564273,0.03076752437706898
15728,752326301.1799518,588652696.3139951,0.782443329963009,0.030856763590119077
12972,38403491.67556629,169862784.61174366,4.423107826932742,0.03097067931506556
28678,25912783.493820388,2343139488.1648397,90.42407538825867,0.031177994085476488
32840,46590941.42669688,2342586188.588844,50.27986378585019,0.03127540759247105
5320,4963358.751998724,135489653.08952728,27.29797700699474,0.031299891347648316
29567,5844936.057058848,1408721.0533845052,0.24101564835482028,0.031628866281193865
22168,59504461.58439203,34385593.13759655,0.5778657973205804,0.031791253217308885
19645,963670.6010669486,2868467.9668647535,2.9766062840236773,0.03185984660148409
21184,36959106.798903786,75227712.24963143,2.0354310145791374,0.03189560624097935
15173,24803161.13541363,5908717.892617313,0.2382243884301071,0.03201915898655157
11036,304659053.39371395,164311944.18426818,0.5393305807063157,0.03218369556207323
29274,27491185.347850103,97471174.57777642,3.545542811066856,0.03249326005542167
31905,21745988.58389652,2924513.4882559003,0.13448519376219942,0.032559058312944394
30571,1067948.8799182074,6646860.829464124,6.223950372955302,0.03282930090773712
30597,124588659.30174544,59214195.429756805,0.4752775715030689,0.03296070101326034
6179,514105918.2798579,194876216.07970524,0.37905849582852447,0.033363312225825205
9347,329358673.9712733,160291223.8794147,0.4866767950778042,0.03360901606026259
11636,18366069.48164826,7898324.261295417,0.43004978660173204,0.03368047393554035
13947,14661471.23494093,83762009.13628206,5.713069840948982,0.03368504272366422
24735,4214542.134282715,1377501.7444455614,0.3268449336976441,0.03406835835642544
13938,42744539.0848424,17006932.809826754,0.39787381438527586,0.03451114480545864
22237,118774759.73548749,79821971.51667827,0.6720448998965989,0.034778022730753824
15003,13404681.640117012,32194667.851550817,2.401748039669951,0.034834996892173495
31676,13948100.395870533,3374536.9003916755,0.24193523165281625,0.03486899574564921
6016,5497170.506100993,42237185.726499006,7.683441086577611,0.03506086492741011
1714,17679486.54412945,349503470.39181435,19.768869956682565,0.03507715111590771
9299,1328618.8046830848,7289804.16912793,5.486753720053485,0.03534454109766197
926,2115404.9777901014,6689038.087954996,3.162060294924156,0.03536863837327957
13504,369050032.809849,207171447.04948592,0.5613641203934803,0.03543804271373169
22052,33477571.893851433,20486751.256345067,0.6119545145419495,0.03544547221915877
20915,109784597.36468782,211513321.75149542,1.9266211001246394,0.0360729269034082
23332,202646862.99164355,66189190.759468265,0.32662331793509025,0.03607593696814493
13672,1122480609.5852864,4738204855.538208,4.22119082955811,0.036841979862672077
5923,14271331.346172718,4254368.183947673,0.2981059076235805,0.03709217177188279
1695,6292625.650807817,18549863.184027478,2.9478733065339964,0.03709379426603848
20801,16210780.93851451,6438060.359501565,0.39714683604203477,0.03770478493619224
13264,752700896.818545,95071664.91118854,0.12630736234409942,0.03782120110461817
8103,74720016.84682173,372242551.361068,4.9818317375941765,0.03791246739519431
21863,2260240.53861475,6992244.347276926,3.093584168507266,0.037917937387844707
15200,41107025.42891514,16255054.014396874,0.3954325044147536,0.03802631085271
19329,129910495.73479734,41865834.26717584,0.3222667578194901,0.03807132188164054
31829,14639132.252262698,38211310.3134593,2.610216893665481,0.03815900582656384
30558,78376060.53233674,30946803.974614467,0.39485021018434957,0.03843942902607329
19528,63340725.825090036,117566973.6328197,1.8561039852538284,0.03854845427732183
432,34184931.48714352,14919308.536109643,0.436429382393836,0.03860986013244274
2603,11031167.238613334,108699039.36019868,9.853811206824078,0.038721506747714345
14363,61656551.97097525,314588810.38041043,5.102277054488917,0.03898930313787796
5882,761803534.6436127,281209067.3031794,0.3691359445250339,0.03930161877302689
1668,4725576.375348889,38287539.974694684,8.102194723679165,0.0393936751346413
30958,10138289.067925867,29068373.880398124,2.867187321809621,0.03954387317989708
9256,142574461.73057213,69861818.48914295,0.4900023302992596,0.03957272692602654
763,26049036.557693984,16454002.666600049,0.6316549416389108,0.0401384057307171
24425,143557174.81164157,81679697.09300461,0.5689698003612489,0.04024991210388804
28107,45801512.917207666,25921295.398963798,0.565948453401965,0.040514230187174725
12742,1494174.3732246675,559590.8562515448,0.374515094275013,0.0406872760414595
25017,49584057.42865267,27721041.27237011,0.5590716595199653,0.04131266748352469
22738,158862351.6503134,423534809.87454396,2.6660489755736814,0.04177320764155073
13526,566186260.1797457,1397265248.4618952,2.467854391271009,0.041927535557634836
23089,99954052.69468556,140796572.49327555,1.4086129446231201,0.04213262646318796
25374,3711810.6677638656,8013556.68431765,2.1589346552380375,0.04298789750113577
3927,627161753.6907171,824576530.45333,1.3147748975457574,0.043088036513078895
2448,17375131.225765005,32779726.597213075,1.8865887210454622,0.04308929390424398
30801,66203769.1897357,205340066.27124178,3.1016370938450724,0.04317792032235258
3747,439961168.4389866,182395817.5697845,0.41457253651938825,0.04322976532197906
740,23275443.01930999,11438624.84790114,0.4914460634932414,0.043293765322428956
31037,62027058.03616902,15435330.66440038,0.24884834382117202,0.04341527896275412
21066,3195425.1812923676,1059347.6444572052,0.33152009023999723,0.04377242785608128
23381,27014921.38149771,141768673.59833434,5.247791455555761,0.04381621997936357
24237,216471206.77781844,133709687.55225289,0.617678856890606,0.04406209222672802
17578,1026981645.874161,677951305.9730234,0.6601396516643246,0.044470928018921524
184,41053668.375477366,12361724.31966645,0.3011113210786906,0.044534989808960805
14380,162679169.81120908,76831154.71290414,0.4722863707877752,0.04467928491893173
2050,15135786.903547836,7203469.326191811,0.4759230142506376,0.0450740000554071
4345,318584553.13091993,138902621.0322122,0.4359992336952106,0.04511109337209407
22033,624081826.9252435,358410487.443738,0.5743004714775498,0.04524426474805029
5094,5820958.443902186,39286885.555101044,6.749212510915017,0.04530142252733106
28611,4104891.625196703,10185251.691325188,2.4812474046344937,0.04551088110425569
3159,45592246.56707838,318053321.07595205,6.9760396783258,0.045533745366057164
11043,1002152987.2902704,557696565.4161481,0.5564984313663609,0.04576132359673994
9332,25667473.429311752,11377518.996394154,0.44326602802289256,0.04578854119818924
21080,215768543.65502352,347282899.8241929,1.6095158911552836,0.04586150694687675
11820,30144179.539501157,270280675.85541797,8.966264134050826,0.04613632943420795
21377,6069882.357831935,10326028.946410052,1.70119095192783,0.04615756429264209
6996,6214072.378063845,1787585.4729589424,0.2876673080392911,0.046555907444132724
12254,232200788.4867915,653533124.4037716,2.8145172488979178,0.04666183938090224
1335,28296618.790423326,17258910.068431597,0.6099283520853976,0.04682625395907919
16538,134360726.15347052,95055273.0169014,0.7074632278209531,0.04689931712409184
21289,4442566.027405321,2212625.9468188547,0.49805133636047233,0.04700380092652888
26518,23740111.277929235,12969793.750410324,0.5463240504044357,0.047047858708903725
658,9885627.496230474,53673972.0993681,5.429495711813411,0.04719891061050648
22344,43625083.692181334,169824911.6779503,3.8928271834670887,0.048848209294551935
14959,21845567.612498023,38152440.39465535,1.7464613907687174,0.04893991084400249
23013,69451404.7125806,29638772.747808095,0.4267555547719433,0.04920358026045272
11424,40780229.149079144,302817592.2116864,7.425598103058337,0.04944385674872573
1390,22069485.31870831,3196143.413631056,0.14482183736843576,0.04955303318149527
305,788522452.4580141,331595929.2270556,0.42052820207388053,0.049618792754333584
2969,12440510.639223825,41065269.743944205,3.3009312024917254,0.0496253505298423
5501,64914185.05209412,29094923.104873456,0.44820593652257307,0.04966597219133357
9675,24058406.267666016,85662250.82737723,3.5605954057940017,0.04981188600397413
10848,94004852.97019294,17679080.755843304,0.18806561786176068,0.05017808863046408
13343,4269951.746469047,9030251.652769268,2.1148369323462863,0.05018548388620736
16922,9106181.771472385,5581644.217533031,0.6129511092145188,0.050258321874016264
1092,13020919.516895304,26879524.44675716,2.0643338138969076,0.05031680623176836
21174,1526335.0788914305,23378658.01404198,15.316858229466744,0.05055168676506317
33533,18588969.449673045,11266811.201260101,0.6061019806269179,0.050601853288226535
3354,18487122.75205379,37824903.21894638,2.0460135266178345,0.050719375293468705
6746,205558151.9285463,122569457.49792366,0.596276315718823,0.05086611644842753
5653,5218143.357774181,27688740.1500168,5.306243667829689,0.0513644334493807
12408,118089095.14733133,68983454.43440855,0.5841644763925308,0.051487959855594075
9327,167255177.53191528,227260440.73353335,1.358764757462698,0.05158043584601451
32697,36330090.592680216,72226423.39279339,1.988060646546958,0.0516199008295566
3519,31681489.872313645,8403993.391975865,0.2652650940926894,0.05203891201412763
18622,20474181.50528207,7670906.526735675,0.3746624266643666,0.05204500526189469
8023,80161757.78042075,20439534.875717185,0.25497862623852635,0.05207675903847909
17935,131915703.20600623,78724905.63106227,0.596781912371126,0.05255662594717738
22598,168246342.27938366,107187071.72066736,0.637084112905566,0.052677559609267524
27722,7478170.056942239,2639733.6208221223,0.3529919219169893,0.052702578911175
25084,4068282.7574500046,2007222.5502636344,0.4933832454462333,0.052935627278277504
15392,47516075.50259332,137781717.47073835,2.8996863906241273,0.05335776582918987
6594,35013789.58712807,11846314.003865976,0.33833281525804826,0.05353355257052082
25970,14247320.498274975,8829105.511806209,0.6197028776656784,0.05413703493160935
12985,219115033.1941465,497750043.5888348,2.2716380356604935,0.0542161606548215
127,93796460.0134426,49345570.36000777,0.5260920332487572,0.05454342322845735
25978,391491461.9411805,865690542.3145927,2.2112628919724897,0.055109862902519596
6586,8908742.434192069,5077114.985312673,0.569902544923347,0.05573634704034629
76,15174355.136105524,62993755.117886126,4.151329961165874,0.05590686920263427
28373,10855698999.620724,5758086728.097841,0.5304206323608472,0.05592315497451433
12081,11312151.587850193,39304628.80080062,3.4745493371053944,0.05595289847773651
6035,37381861.30590744,122597780.83785044,3.279606112563377,0.05651140091954606
9194,6216962.29474431,75937234.19380358,12.214523845190332,0.05660393044492807
1382,70014078.77526659,124360799.58721611,1.7762256072295595,0.056622126688559656
218,22355949.763208374,12721534.095795058,0.5690446718005753,0.0566426481007844
179,27850551.85142584,87268726.79912063,3.1334649045617677,0.056741860157545385
4416,692459219.9879214,1025365807.7730885,1.4807598457436584,0.05679652374468344
4093,14567394.091858726,32051452.825474977,2.200218695489783,0.057066727359495285
8940,532011385.3979168,175276122.06058252,0.3294593440504757,0.057436381213606794
16776,35628417.95898555,447942742.878268,12.57262512733311,0.05787192165388407
3738,1248085512.3028638,1734818557.360457,1.3899837312905858,0.05815879237737981
1518,14030182.266451139,35747754.125674985,2.5479180132359884,0.05879110284507524
12011,1154498.6556867857,2767435.2234954955,2.397088303103488,0.05903707410807981
7301,39398342.309759624,190532236.59553576,4.836047037144955,0.05910731227318281
102,45327857.35915062,883405189.2405568,19.489233348070847,0.059258127703641535
20874,128054455.52674116,425932176.0665797,3.326180056090542,0.05971084239133997
14656,10500335.31909232,37482714.45340331,3.5696683309960644,0.06006116267074194
16230,104105000.09319615,70537743.36672394,0.6775634532786863,0.06008645955056906
22213,98338022.6212554,70456205.19377317,0.716469614862322,0.06010759483240926
19825,7103634.882987761,11351027.931044172,1.5979182655105684,0.06035142430633649
1200,59290775.87650948,32897880.736736935,0.5548566408585455,0.06051376956643843
3800,17801597.170395806,11164262.478763778,0.6271494839423752,0.0606473916267883
4077,90170167.01734215,246545951.75141865,2.734229733698965,0.0606770375298113
33605,40441573.13738041,23706520.234793946,0.5861918416047435,0.06086699452951533
25159,128094475.49703513,241971668.62419942,1.8890094025155681,0.06103630254088419
7858,60402867.631832376,258990014.46925527,4.287710577713818,0.06108359224255042
6388,426572929.9488513,345418769.39003515,0.8097531398240694,0.06128595790156192
21471,3461031.599931559,24229522.96466369,7.000665051755905,0.064397404807389
30830,9177940.607649475,2641011.8162208805,0.28775647273416594,0.06475039978437022
20999,37738821.336981446,25435240.661628127,0.6739807911463134,0.06487409459855929
529,98810512.8687488,59502573.13384821,0.6021886882915607,0.06531943733790727
9702,55113565.95870332,38629025.25240277,0.7008986731387977,0.06538110228128687
12281,425515332.43531454,300607627.8334333,0.7064554551136666,0.06540975929742024
70,25392141.5019481,121587214.43936929,4.7883796815656945,0.0655706362010655
29657,322547513.8658323,120558178.71994914,0.3737687427040496,0.06593251135671928
3168,36065731.88020362,106862400.85112649,2.962989943087304,0.06607284502712003
11812,40464710.09216289,63043625.985805705,1.5579903041988146,0.06641590786009821
8018,8539727.588131452,67272851.53709526,7.877634367469912,0.06648036184969097
29723,18543568.56066027,3406053.2343275165,0.18367841244717997,0.06655635716684288
25930,33949069.42050291,49270807.03402323,1.4513153931773766,0.06656541861246952
30817,40367573.47311057,93683867.96650082,2.320770358637113,0.06690213012743651
68,161132670.4661902,108625938.9320173,0.6741397546365983,0.0670698340025192
20070,50183055.05418314,102878987.29691857,2.0500742170009203,0.0671759032108375
31095,4076979.431058364,632226.3765236182,0.15507225072251477,0.06766112173178364
586,574447734.530899,903112832.190812,1.572140993694239,0.06821141161825942
7658,169893831.8909666,105336046.02000688,0.6200110083314195,0.06826713092985949
171,8353963.455745242,24510471.129246518,2.93399309909478,0.06827392958619612
30658,30708927.650934424,633571894.9960841,20.631521302138516,0.06837344501076723
13457,1038689095.6017927,2382190614.3952575,2.293458768829253,0.06842870451956193
22688,38646047.53129473,23333318.38068524,0.6037698515427852,0.06875496785499258
17127,69567378.921457,600551954.4950843,8.632666111700425,0.06928364283495339
11094,462942313.4684713,260709117.72318596,0.5631568127136461,0.06937348345000885
14771,2029014.9201936168,6438141.766935328,3.1730381589904595,0.06969826757391495
12129,1648960037.3542852,910047006.050652,0.5518914864127329,0.07004240260350478
16979,93397254.44112223,154107696.7520507,1.6500238435724084,0.07040286386683282
4310,11568204.103640761,50331180.03128268,4.350820540540289,0.07069499137764855
24678,191766058.71308964,101018367.12506118,0.5267791798140858,0.07121808978726155
22351,24915778.418702878,134688258.46838716,5.405741542768105,0.07126917563741403
12384,1120604740.4516604,637941697.8924079,0.5692834189111899,0.07129816107046419
8590,28453335.691906422,114741289.3139947,4.032612926527029,0.07160892947956647
