ClusterID,p_value,control_mean,treatment_mean,foldchange,padj
1768,0.0016535005263454668,25280880.47385226,9265499.874186005,0.3665022618088485,0.0885614881910632
11451,0.0019134626710339971,680527919.4889812,525322238.70920944,0.7719334117896028,0.09113190093415999
21319,0.0019737304907323674,95455781.83093616,29820791.407576982,0.31240424451599214,0.09113190093415999
6678,0.0018116572322117138,1328625082.7199328,864496137.5402474,0.6506697403081307,0.09113190093415999
71,0.0018712326213651937,59342505.291548274,22211992.552026033,0.37430156416381577,0.09113190093415999
24960,0.002116702309873155,54544238.035060585,29296407.01277143,0.5371127742941416,0.09269738847801967
8499,0.0021460933852267437,544256546.5146798,234418137.84709927,0.43071257359837106,0.09269738847801967
24643,0.002470714610968583,9306656.525602087,3516385.969289944,0.37783558033076264,0.10338396450271665
10349,0.0028204540156874028,22722878.622266278,12540575.465509897,0.5518920236286134,0.11107611550015978
3899,0.0028062302936095068,23853790.11862016,7082303.06614833,0.29690472796689515,0.11107611550015978
12234,0.0029828150415820817,42744539.0848424,17006932.809826754,0.39787381438527586,0.11411398116224022
10810,0.003162710285992582,4641809.334298143,939104.8046069166,0.20231438582966105,0.11723533797321364
1784,0.003544940875938781,478771550.0484289,84596118.48181929,0.17669412159778958,0.11723533797321364
5814,0.003544381792945961,3137471.509910323,1130497.773469168,0.36032128734819346,0.11723533797321364
663,0.0033089414568386226,14846091.124131199,5106922.789126302,0.343991071213714,0.11723533797321364
7756,0.0034689717291588374,252057928.798844,85670704.06163523,0.33988497989287664,0.11723533797321364
9471,0.0035897302889482895,14671964.46913599,27612241.93099658,1.8819730642806431,0.11723533797321364
8636,0.004010374893996639,64062589.90552947,15659239.806277154,0.24443657100609273,0.12785457102527378
25340,0.004143298734578775,91961722.78143287,25328707.994942132,0.2754266365272576,0.12902039547909255
13190,0.0044115575989568095,65504577.83476653,100086915.94705321,1.5279377297800416,0.1325630726083138
25561,0.00445506965449897,35705833.57875175,27466001.60131399,0.7692300906723204,0.1325630726083138
10350,0.004710418745319611,3636109702.0580616,1965913143.1129777,0.54066386995977,0.13711414565180347
22984,0.0048263545000523725,45801512.91720767,25921295.398963798,0.5659484534019649,0.13749975905468356
25597,0.005138964692103765,17130750.162322823,46387766.76739537,2.7078654657762797,0.14043007597401921
652,0.005045312375913365,38067231.39420645,20391822.811839424,0.5356791672257759,0.14043007597401921
26828,0.005278781937505582,8633075.516416427,3524640.8164431206,0.40827174623235457,0.14136578028639948
15224,0.005772187845758201,28266343.547725007,11766210.10548519,0.41626219130957187,0.1419434397555394
19582,0.005766629412996583,3010259480.722988,1449830217.5698793,0.48162964915624706,0.1419434397555394
22377,0.006019501649627085,419180047.60129625,150709769.991963,0.3595346936343469,0.1419434397555394
7914,0.005699447926648983,44852145.258609325,294780836.73420846,6.572279542807946,0.1419434397555394
8775,0.005945751420216359,11600301.947737802,5765312.654011447,0.4969967747378983,0.1419434397555394
8884,0.006042401841721992,6883785.451976967,22488323.941883035,3.2668542764395094,0.1419434397555394
9673,0.005896367330327931,102504776.44887644,42529474.82002075,0.41490237131761404,0.1419434397555394
10832,0.0066279112226114685,425515332.43531454,300607627.8334333,0.7064554551136666,0.14229102090210796
1453,0.00626233208373235,107725484.7221477,23967042.59269627,0.22248256904588143,0.14229102090210796
15475,0.006723337784410661,206522352.46468285,146644484.83634278,0.7100659230647699,0.14229102090210796
16583,0.006801990979920893,33365010.896947682,12175567.268340519,0.3649202245414034,0.14229102090210796
17937,0.006721755026288981,1313258793.3380246,215946162.11124986,0.16443534450841987,0.14229102090210796
18065,0.006907331111752814,12904197706.549435,19083173033.40217,1.4788345209339624,0.14229102090210796
20679,0.006857021238677915,4214542.134282715,1377501.7444455614,0.3268449336976441,0.14229102090210796
838,0.006524919199867308,31288525.84409859,48435615.55273891,1.5480312429572158,0.14229102090210796
10209,0.007166664600585345,63398574.38728154,20337536.15247217,0.32078854057879425,0.14238554979568782
10293,0.007656280496855507,82813848.92877027,118539987.28042825,1.4314029454468018,0.14238554979568782
11574,0.007608434161420341,172720815.4321154,69028897.89752465,0.39965592870104955,0.14238554979568782
18084,0.007551159012140506,40604117337.24574,24119637948.293495,0.5940195115673355,0.14238554979568782
3199,0.007068067213813625,189349798.9166036,52255045.53660402,0.2759709586996657,0.14238554979568782
4729,0.007410456885577667,27860684.24476333,191209636.93817833,6.863063206142108,0.14238554979568782
8618,0.007343397830599757,55113565.95870332,38629025.25240277,0.7008986731387977,0.14238554979568782
22640,0.007832462343871995,117754658.15097675,479566957.43131316,4.072594366640224,0.1436666723074603
1010,0.008494396405807764,275187889.41954684,88972573.74749795,0.323315731426872,0.14588208224481714
14238,0.008697068850456407,35102232.98658194,62738108.70998518,1.7872968005758278,0.14588208224481714
17688,0.008263760826113771,58920686.17328329,17234976.020962644,0.29251146142927287,0.14588208224481714
18555,0.00871588243434307,127382367.51565798,70777829.83289415,0.5556328651545439,0.14588208224481714
196,0.008645706422656862,35956021.61731389,84635609.04400927,2.35386467237117,0.14588208224481714
4889,0.008075033676538555,216264161.22030935,135718425.20948243,0.6275585582172601,0.14588208224481714
9810,0.008420868827695526,462942313.4684713,260709117.72318596,0.5631568127136461,0.14588208224481714
12613,0.009022545989316951,162679169.81120908,76831154.71290414,0.4722863707877752,0.14915048246537527
24618,0.009278283792967893,373766545.29410553,203965961.25830755,0.5457041670163736,0.1515075853510245
11244,0.009827007139230166,32762503.70704499,91495040.95688795,2.792675485824167,0.1516880290643437
11859,0.009519258069903438,1237583672.4726775,874723375.707612,0.7067993826711734,0.1516880290643437
186,0.009657699397836403,123559211.03002389,50784515.9520741,0.4110135984903131,0.1516880290643437
19175,0.009816844983129288,61917921.88122086,13640236.611618081,0.2202954523858954,0.1516880290643437
21184,0.009855756929498059,188999734.6201916,126906347.6013684,0.6714630994397729,0.1516880290643437
21220,0.010228315691135843,32963773.578742355,17122898.84951154,0.5194459550757786,0.15202834919342195
21861,0.01015010330112769,100890532.80292623,52862896.52219312,0.5239629036894122,0.15202834919342195
392,0.010332023731591783,11676925.057727367,4805889.907504023,0.4115715296403019,0.15202834919342195
9865,0.010200267204985061,2003621.3258337136,775144.8789158068,0.38687194477392894,0.15202834919342195
2336,0.010476072466726279,12743019.354145443,65927139.21203376,5.173588564831532,0.15247240253202704
20158,0.01089993250483155,2418265136.896277,1058540344.6390014,0.43772716584649823,0.15526605982946218
3606,0.010875113933174752,15282255.641029565,44978516.64784036,2.943185724958214,0.15526605982946218
5278,0.011049988293081158,21881017.6352873,6174618.492684129,0.28219064559074175,0.15574667709932286
9535,0.011332593729956455,777711319.9641284,476154587.33691627,0.6122510694056488,0.1580660729626218
3381,0.01187717015006632,439961168.43898666,182395817.5697845,0.4145725365193882,0.16395392609215262
2449,0.012176925410895854,101427566.73560272,300986011.5733189,2.9674971140529975,0.16637656250193417
13289,0.013048284821802055,24803161.135413636,5908717.892617312,0.23822438843010701,0.16639669882279004
17488,0.012885946730381244,379640141.01516414,198071397.11908352,0.5217346000068308,0.16639669882279004
18211,0.013008754088736347,6069882.3578319345,10326028.946410052,1.7011909519278305,0.16639669882279004
19905,0.012712918909698693,35930590.40182026,14263490.261671208,0.3969734452498341,0.16639669882279004
2663,0.012969856259725384,48531118.19372513,25305770.48666513,0.5214339052656952,0.16639669882279004
3430,0.012941036895667831,17801597.170395806,11164262.478763778,0.6271494839423752,0.16639669882279004
6375,0.013037998638807169,359874926.69395304,262233988.95574257,0.7286809096838056,0.16639669882279004
15584,0.01340672758400083,126615311.8460091,45413736.59877729,0.35867491803842777,0.16731845092258738
24670,0.013497327866274233,211735789.45502353,78353695.9300226,0.3700540949250638,0.16731845092258738
3373,0.013254638290266997,1556351234.6601348,2279740722.890599,1.4647983515034977,0.16731845092258738
3475,0.01362039667704408,605462886.8442051,379130379.59336305,0.6261826906839281,0.16731845092258738
18844,0.014172671141064314,32708244.131716426,18665968.54404514,0.5706808494175688,0.16950935802485576
4363,0.014036649294508326,79252347.35702085,110686205.56951997,1.3966299959658472,0.16950935802485576
7582,0.014178527332922962,61907362.33455469,201079782.01445383,3.248075421591942,0.16950935802485576
19776,0.01454520478045652,17115069.839647286,130243646.24674967,7.609881085325083,0.16992044362959613
20492,0.014348003388179641,232830010.72303554,131574726.92289719,0.5651106853205997,0.16992044362959613
387,0.014593615397612811,34184931.48714352,14919308.536109643,0.436429382393836,0.16992044362959613
24073,0.014818148435275747,322547513.8658324,120558178.71994913,0.3737687427040494,0.17104742030029504
1595,0.015922788488319052,113903114.07603648,56754852.61783779,0.4982730549399278,0.17144095996960335
16591,0.015777970887688283,33847741.48474809,81351222.46868512,2.403446106008056,0.17144095996960335
17949,0.0161647232151615,431325734.1299138,1260898122.9851668,2.9233083565688402,0.17144095996960335
17983,0.016260643701373877,3195425.1812923676,1059347.6444572052,0.33152009023999723,0.17144095996960335
18,0.01606297418689733,13376361.596934913,8802225.483819375,0.6580433266574025,0.17144095996960335
331,0.015683841819953446,78704516.80669706,40119047.35413523,0.5097426295452646,0.17144095996960335
370,0.016163304058728317,8679229.717753625,277156503.4909082,31.93330658410576,0.17144095996960335
5030,0.015423212094469355,37980690.17899673,13241286.448196001,0.34863206502546434,0.17144095996960335
7167,0.015915226573424493,46388720.34302545,308691721.47558033,6.654456497030579,0.17144095996960335
8430,0.015492185125087585,9640803.792301925,59088850.9535608,6.129037809144357,0.17144095996960335
8789,0.014988828870675147,1472153605.866619,1146590289.9217274,0.7788523462174717,0.17144095996960335
5594,0.017092861261034414,10986342.86237166,57182054.93753844,5.2048307297406105,0.1788073533478522
8133,0.01753134302233985,263845865.83690894,456856572.72329754,1.7315282590241317,0.18197262253420976
11394,0.01776684834654824,1003735362.284625,593252948.1173512,0.5910451802425637,0.18264799836024315
17213,0.018005627919008286,538963530.6174319,218595561.42033648,0.40558507023641344,0.18264799836024315
24183,0.017972975823463896,68363536.91286638,21153704.38750485,0.30942963665654943,0.18264799836024315
10281,0.0183326214377138,76046000.0987114,1280184048.986012,16.834337734059265,0.18325587516681677
13738,0.01835363657126634,823268813.1678494,202595238.66430306,0.24608637594899105,0.18325587516681677
19938,0.018749854292646674,81883523.69558933,27249476.7873389,0.33278339228098824,0.18325587516681677
21074,0.018682212447092294,15634739.389156763,42844848.57556244,2.740362183796734,0.18325587516681677
24452,0.018624034371421863,3700147.2986130584,32649706.576303948,8.823893737566117,0.18325587516681677
10216,0.02047696288281587,364372940.47083396,601634023.1347985,1.6511490187975582,0.18527983040232013
11185,0.019921191593249978,9520825.351203224,65506411.89021858,6.880329117888924,0.18527983040232013
14767,0.019698355798037075,9106181.771472385,5581644.21753303,0.6129511092145188,0.18527983040232013
15886,0.0203192389437643,4925636.411918002,26040358.29400344,5.286699243776204,0.18527983040232013
18111,0.020728019154779617,1731528194.8820662,1037590808.7114724,0.599234139980113,0.18527983040232013
19480,0.01956875930967839,99954052.69468556,140796572.49327555,1.4086129446231201,0.18527983040232013
20876,0.019907732797908043,49584057.42865267,27721041.27237011,0.5590716595199653,0.18527983040232013
20982,0.019461227225199013,173938499.42674085,259060195.3618671,1.4893781205176928,0.18527983040232013
21682,0.020765386156141288,23219285.85151727,2967360886.1443048,127.79725031682668,0.18527983040232013
271,0.020764130067102947,788522452.4580142,331595929.2270556,0.4205282020738805,0.18527983040232013
5439,0.020731410176291085,21749172.5726759,3074899.9104510904,0.14138008699761637,0.18527983040232013
59,0.02081459524049631,220685805.4954345,1981336923.8956327,8.9780895488388,0.18527983040232013
8206,0.020894140695108542,94861138.62765573,243820104.341273,2.5702843953655634,0.18527983040232013
8552,0.02035805491929838,30961982.137372505,58071075.00626879,1.8755606391289268,0.18527983040232013
1910,0.021223642465282258,45918530.032713525,161094187.08807284,3.5082609781564273,0.18696353461192725
6185,0.02137088025731849,220788966.73979834,545404756.566074,2.4702536753516227,0.18703012199051935
22717,0.021835304257230494,7478170.0569422385,2639733.6208221223,0.35299192191698936,0.18770722290173372
24857,0.021770174202819178,125865637.63328366,49141349.40974806,0.390427048508061,0.18770722290173372
5501,0.02186880266816315,514105918.27985775,194876216.07970524,0.3790584958285245,0.18770722290173372
15463,0.022403409829253026,357719785.5208765,824716861.223336,2.305482935539794,0.19107111949917072
15405,0.02257107817352894,60035705.44220935,29175626.0368848,0.48597123698278843,0.1912827447744003
12128,0.022735442728268277,52397057.257734686,798184589.7101558,15.233385832795607,0.19146388561730326
10059,0.023033889394252632,17796575.48777645,78323962.68540347,4.401069337142989,0.19209879221588044
1851,0.023233984119220254,15135786.903547836,7203469.326191811,0.4759230142506376,0.19209879221588044
18819,0.023625797366838508,98338022.6212554,70456205.19377317,0.716469614862322,0.19209879221588044
19775,0.02367162114684113,45930798.221307725,23966676.41672341,0.5217996931219246,0.19209879221588044
5993,0.023664861693716406,88276374.61656626,421701748.21322405,4.777062379882624,0.19209879221588044
9131,0.023278654233391326,207021776.18022582,348351046.9599646,1.6826782833546094,0.19209879221588044
10423,0.024714756916843637,40464710.09216289,63043625.985805705,1.5579903041988146,0.1924015087886839
11920,0.02468657189983683,119460889.74903378,271008549.9258674,2.268596446043625,0.1924015087886839
18155,0.02434880062468576,68526704.87931722,33940945.79247835,0.49529516780723587,0.1924015087886839
192,0.024097307530180877,63789196.29871747,23620700.32089308,0.370293116882678,0.1924015087886839
3933,0.024552510179467038,2971814363.760277,1814887033.7282968,0.6107000005989256,0.1924015087886839
5323,0.02456469188980625,31944452.287727736,22342786.722852357,0.6994261952469255,0.1924015087886839
8230,0.023932111930570755,142574461.73057216,69861818.48914295,0.4900023302992595,0.1924015087886839
13943,0.024952533789358192,54007762.677203245,24447979.138134554,0.4526752808528038,0.19312972684364518
10943,0.02651796547267202,118089095.14733133,68983454.43440853,0.5841644763925306,0.19322170506997627
11416,0.027112802930113904,38403491.67556629,169862784.61174366,4.423107826932742,0.19322170506997627
11869,0.02548675063028804,369050032.809849,207171447.04948595,0.5613641203934803,0.19322170506997627
12243,0.02655478379809052,14661471.234940931,83762009.13628207,5.713069840948982,0.19322170506997627
16223,0.02621127324862755,525244.6990327813,2181928.024143685,4.154117172741819,0.19322170506997627
18037,0.027813143179120776,398543590.77399594,157399873.16757953,0.3949376600484263,0.19322170506997627
18687,0.025157565350639007,52528262.70516996,113617972.32950494,2.16298743720535,0.19322170506997627
18777,0.027320742021565432,10599619.59217727,3480707.5565361534,0.3283804221714697,0.19322170506997627
21730,0.02664876681703433,28857656.940758184,58049896.39346194,2.0115942369344966,0.19322170506997627
2205,0.025534252723524373,17375131.225765005,32779726.597213075,1.8865887210454622,0.19322170506997627
23384,0.027850477280437207,25912783.493820388,2343139488.1648393,90.42407538825866,0.19322170506997627
24704,0.026936914221532982,124588659.30174546,59214195.429756805,0.4752775715030688,0.19322170506997627
24789,0.02727296662661573,69289878.74183626,19526136.38347721,0.2818035871621118,0.19322170506997627
24891,0.027558901735949035,10138289.067925867,29068373.88039813,2.8671873218096215,0.19322170506997627
26194,0.027650495056724914,46590941.42669688,2342586188.588844,50.27986378585019,0.19322170506997627
26727,0.02688345565796343,40441573.137380414,23706520.234793946,0.5861918416047435,0.19322170506997627
3311,0.027520015288174382,13363030.353925318,45817913.092732266,3.4287068037133883,0.19322170506997627
4733,0.026973602618642806,4963358.7519987235,135489653.08952728,27.297977006994742,0.19322170506997627
667,0.026247460894399968,23275443.01930999,11438624.84790114,0.4914460634932414,0.19322170506997627
6779,0.02765954597299788,209223441.5158594,113015246.16314138,0.5401653148630322,0.19322170506997627
3506,0.02837856710299239,14567394.091858728,32051452.825474977,2.2002186954897827,0.1958706255201382
13105,0.028683358489038104,21845567.612498023,38152440.394655354,1.7464613907687179,0.1959541684531736
8561,0.028570258048914377,45171904.62248375,65099638.90232196,1.4411532886731417,0.1959541684531736
19131,0.028929312240048435,26554337.022804156,32642835.029229235,1.2292845044934257,0.1966312136519028
62,0.029396429648841038,161132670.4661902,108625938.93201728,0.6741397546365981,0.19879706717069773
11908,0.029822888367399075,149995716.49135518,217079190.2224782,1.4472359298006308,0.19914967014814386
18341,0.029711130124708024,168283161.1532498,102578359.69680962,0.609558074579993,0.19914967014814386
19524,0.029969044897759277,1599732456.620765,776584880.5371045,0.48544672412132156,0.19914967014814386
4264,0.03004349019411879,187241118.0667173,213769903.24444622,1.1416824757918624,0.19914967014814386
11443,0.030520679804162055,24415250.729483478,63447872.7306473,2.598698388709506,0.20014685078111474
21533,0.03064234832720577,14247320.498274975,8829105.51180621,0.6197028776656786,0.20014685078111474
5263,0.030458858641292146,110064081.89316908,144424573.95178008,1.3121862415748142,0.20014685078111474
7211,0.03104108277263659,74720016.84682174,372242551.361068,4.981831737594176,0.20081617394444787
837,0.031044770729276108,2115404.9777901014,6689038.087954997,3.1620602949241565,0.20081617394444787
13314,0.031676671280449466,59815503.74855667,27633702.510825746,0.46198227514706064,0.20391857136789343
108,0.033725648326694016,146936636.2968698,85083535.56735355,0.57904915827426,0.20448635288367573
1245,0.03272249302710573,98417476.01261142,187545561.85132414,1.9056123917188412,0.20448635288367573
1548,0.03315019944227394,17679486.54412945,349503470.39181435,19.768869956682565,0.20448635288367573
163,0.03342642218762482,27850551.851425845,87268726.79912062,3.133464904561767,0.20448635288367573
17575,0.03318548340713108,254527010.55755535,426064852.20347685,1.6739474968497783,0.20448635288367573
17788,0.0335885067677109,16210780.93851451,6438060.359501564,0.3971468360420347,0.20448635288367573
18699,0.034055606193472504,33477571.89385143,20486751.256345067,0.6119545145419496,0.20448635288367573
19654,0.03400374926970132,202646862.99164355,66189190.75946826,0.3266233179350902,0.20448635288367573
19832,0.033809992679737166,2717083.673553774,1328266.5836492018,0.4888574454212199,0.20448635288367573
21733,0.0331951770982066,198677474.6421592,345582626.47226983,1.7394152361494608,0.20448635288367573
24892,0.033147980368072705,17791233.458640076,8863330.26733891,0.4981852600576466,0.20448635288367573
25086,0.03252202218506476,17024514.100766815,52435603.858254515,3.0800058990166845,0.20448635288367573
25438,0.03362302046985196,43733324.851674914,28119511.25272651,0.6429767539535604,0.20448635288367573
3671,0.03300581204976456,7611899.84618273,22718391.19654783,2.984588822190141,0.20448635288367573
595,0.03203852564552069,9885627.496230474,53673972.0993681,5.429495711813411,0.20448635288367573
8593,0.03471960613139068,24058406.26766602,85662250.82737722,3.5605954057940004,0.2075426455800541
13146,0.03518968771418507,30314757.718681704,7537648.40032578,0.24864616997023353,0.2075726513184749
24006,0.03509330108333405,10943245.641703319,1747220.1158692357,0.15966196620962267,0.2075726513184749
5865,0.03494201824777607,8908742.434192069,5077114.985312673,0.569902544923347,0.2075726513184749
11247,0.03542847990991044,18988013.432485674,53871061.53667925,2.8371088807275573,0.20806462543583365
10698,0.035862914010420306,1648960037.3542852,910047006.050652,0.5518914864127329,0.20878452982588172
5234,0.035752367434536365,761803534.6436127,281209067.3031794,0.3691359445250339,0.20878452982588172
10265,0.03748917510602286,18366069.48164826,7898324.261295417,0.43004978660173204,0.20951853387079727
10930,0.03946472680191388,104848550.90093409,170953588.29037073,1.630481173286752,0.20951853387079727
112,0.040112658885965775,68840118.42613728,22162608.05630182,0.3219432006073816,0.20951853387079727
11888,0.03932666285272085,566186260.1797457,1397265248.4618952,2.467854391271009,0.20951853387079727
1201,0.04026083479245504,28296618.790423326,17258910.068431597,0.6099283520853976,0.20951853387079727
12434,0.03661219136367726,17635848.383688882,31009786.43361249,1.7583382301184303,0.20951853387079727
12598,0.03988500205941936,61656551.97097526,314588810.38041043,5.102277054488916,0.20951853387079727
13171,0.0366800846534261,81456966.09832603,32399585.492608216,0.39775094807114403,0.20951853387079727
14013,0.04003464659806437,58541801.03685789,124357434.63478126,2.1242502354255532,0.20951853387079727
16811,0.04037026268757707,63340725.82509003,117566973.6328197,1.8561039852538286,0.20951853387079727
17868,0.03978333659959981,151245850.3259799,254451386.19819343,1.6823693717862331,0.20951853387079727
18148,0.038291768473171506,4442566.027405321,2212625.9468188547,0.49805133636047233,0.20951853387079727
18727,0.03965202452912555,59362754.43837545,25839548.246072516,0.4352821645581925,0.20951853387079727
19433,0.03861325106487911,69451404.71258062,29638772.747808095,0.4267555547719432,0.20951853387079727
19687,0.037911335171886336,27014921.38149771,141768673.59833434,5.247791455555761,0.20951853387079727
1979,0.037327417551592156,32871724.67263399,15426772.31398636,0.46930218805432156,0.20951853387079727
2346,0.03765959189419092,11031167.238613334,108699039.36019868,9.853811206824078,0.20951853387079727
23535,0.039256751553017256,9676660.191812651,19362057.15760846,2.0009028708056267,0.20951853387079727
24837,0.03724801960814134,66203769.18973572,205340066.27124175,3.101637093845071,0.20951853387079727
24955,0.03632978808564669,81430050.29349089,46886405.462945655,0.575787504661452,0.20951853387079727
25497,0.03682340460398559,14639132.252262698,38211310.3134593,2.610216893665481,0.20951853387079727
2681,0.03819791565330821,12440510.639223825,41065269.743944205,3.3009312024917254,0.20951853387079727
2741,0.039501548354471616,176324354.42970136,124395198.49728575,0.7054907355233266,0.20951853387079727
4533,0.03902567643834101,5820958.443902186,39286885.555101044,6.749212510915017,0.20951853387079727
4904,0.03663501949340221,64914185.05209411,29094923.104873456,0.4482059365225731,0.20951853387079727
5359,0.039174845443100674,5497170.506100993,42237185.726499006,7.683441086577611,0.20951853387079727
6003,0.03872900350164581,205558151.92854634,122569457.49792367,0.596276315718823,0.20951853387079727
7214,0.03751290872138481,109093607.36319542,151115615.03670454,1.385192209600413,0.20951853387079727
23224,0.040582417648876955,6493017.2113240585,20931257.051987335,3.2236564867689648,0.20963524749142584
2472,0.040862434350457166,13581437.604191339,18178953.686569996,1.3385146857325199,0.20963524749142584
5301,0.04081001830264853,208165597.71416402,387756202.37891847,1.8627295126419188,0.20963524749142584
10808,0.04160750309943498,232200788.48679152,653533124.4037716,2.8145172488979173,0.21170966927058296
11656,0.041620040562668104,752700896.818545,95071664.91118854,0.12630736234409942,0.21170966927058296
7202,0.04189922506101903,530644341.14960265,1502889577.9972057,2.83219750302303,0.21170966927058296
743,0.041869833316703034,44662955.30977113,13750830.366964703,0.3078799929738722,0.21170966927058296
19222,0.04226379687816452,187185615.77641898,442384001.55826557,2.3633439980060458,0.21274896248068528
2850,0.04245562734143964,45592246.567078374,318053321.07595205,6.976039678325802,0.21291417606811866
23173,0.04266229651410981,13601467667.411243,7870064547.190962,0.5786187740641716,0.21315229489698895
10984,0.044100878361358696,15469503.863573568,37926225.24224898,2.4516768977675376,0.21620169185798652
18359,0.04354283836592873,147891572.00000253,87812573.65693161,0.5937632041461437,0.21620169185798652
19843,0.044309876954534165,225623691.22358093,540380182.8619862,2.3950507144504543,0.21620169185798652
19975,0.043815521006186554,19196844.79183052,42231713.178712934,2.199929917477127,0.21620169185798652
3491,0.0443141504181335,98120366.86792779,136026349.0969209,1.3863212443958288,0.21620169185798652
6229,0.04440288667733106,6214072.3780638445,1787585.4729589424,0.28766730803929114,0.21620169185798652
8614,0.04383603946526667,7381132.101937504,23103836.017228927,3.130120921581163,0.21620169185798652
3234,0.045047139034493686,36884469.93277455,25207980.423766896,0.6834307357462595,0.21800551651718952
5559,0.045098975410949586,50729662.06147679,89818111.78143513,1.770524543857378,0.21800551651718952
1071,0.04763652138275306,6131096.929666998,14511180.616013434,2.3668163760055885,0.21871392817644839
13280,0.04699087655293499,23791202.681503873,48886153.094479546,2.0547995723009573,0.21871392817644839
14636,0.0474911165689357,41987445.55237161,514106234.37543535,12.244284633466982,0.21871392817644839
1531,0.04711826918387633,6292625.6508078175,18549863.184027478,2.947873306533996,0.21871392817644839
23756,0.04742734526578863,27938110.94122521,14347418.098957056,0.5135428851700257,0.21871392817644839
24135,0.04566904515187317,111284392.3540495,860846876.2227814,7.735558041993984,0.21871392817644839
3578,0.04707203142957999,9367573.670001121,33582202.06610434,3.584941335839029,0.21871392817644839
3681,0.04541007674699055,90170167.01734217,246545951.75141862,2.7342297336989647,0.21871392817644839
4362,0.04749173510940258,49050337.0622258,20000388.03581181,0.4077523057678299,0.21871392817644839
478,0.047137002232434756,98810512.8687488,59502573.133848205,0.6021886882915606,0.21871392817644839
5036,0.04649444506786864,5218143.357774181,27688740.1500168,5.306243667829689,0.21871392817644839
6498,0.047695643784557824,39398342.309759624,190532236.59553576,4.836047037144955,0.21871392817644839
6992,0.04655475889312111,60402867.631832376,258990014.46925527,4.287710577713818,0.21871392817644839
8295,0.04645946394558579,25667473.42931175,11377518.996394154,0.4432660280228926,0.21871392817644839
9605,0.0466404495671167,94004852.97019294,17679080.755843304,0.18806561786176068,0.21871392817644839
18788,0.048091278757194884,59504461.58439203,34385593.137596555,0.5778657973205805,0.2195164436197605
23801,0.0481985320569153,27491185.347850107,97471174.57777642,3.5455428110668556,0.2195164436197605
18923,0.048749405635191596,43625083.692181334,169824911.6779503,3.8928271834670887,0.21978267389064496
7060,0.0484630782216138,73487000.01861838,22277865.03351174,0.30315382350439546,0.21978267389064496
9820,0.04859151282840656,78508581.48107426,47885357.588032246,0.6099378779321821,0.21978267389064496
7940,0.04910660723483474,532011385.39791685,175276122.06058252,0.3294593440504757,0.22065015801155607
9033,0.04947438992507836,68298841.55630642,144861069.0666695,2.120988669291619,0.22155922444709006
24581,0.049821635728700395,42299620.45168547,147044503.61883318,3.47626059167096,0.22237056746909942
10596,0.05077697714961705,1154498.6556867855,2767435.2234954955,2.3970883031034886,0.22588163589148583
8172,0.051096117469997974,6216962.29474431,75937234.19380358,12.214523845190332,0.22654867977591817
8056,0.051347657093354114,247739846.8381985,196608127.3501715,0.7936072047327063,0.2269125836567695
