ClusterID,p_value,control_mean,treatment_mean,foldchange,padj,cluster_representative
2850,0.042455627341439636,45592246.56707837,318053321.07595205,6.976039678325804,0.21291417606811866,Q8CHR6
23173,0.04266229651410981,13601467667.411243,7870064547.190963,0.5786187740641716,0.21315229489698892,P02089
10984,0.044100878361358696,15469503.863573568,37926225.24224898,2.4516768977675376,0.2162016918579865,Q9R112
18359,0.04354283836592873,147891572.00000253,87812573.65693161,0.5937632041461437,0.2162016918579865,A0A494B945
19843,0.04430987695453417,225623691.22358093,540380182.8619863,2.3950507144504543,0.2162016918579865,P46638
19975,0.04381552100618656,19196844.79183052,42231713.17871293,2.199929917477127,0.2162016918579865,Q62422
3491,0.0443141504181335,98120366.8679278,136026349.0969209,1.3863212443958288,0.2162016918579865,Q9EQH2
6229,0.04440288667733106,6214072.378063845,1787585.4729589424,0.28766730803929114,0.2162016918579865,Q8BH57
8614,0.043836039465266666,7381132.101937504,23103836.01722893,3.1301209215811627,0.2162016918579865,Q6PJN8
3234,0.045047139034493686,36884469.93277455,25207980.423766896,0.6834307357462595,0.21800551651718952,Q61768
5559,0.04509897541094959,50729662.06147679,89818111.78143513,1.770524543857378,0.21800551651718952,Q91ZA3
1071,0.04763652138275306,6131096.929666998,14511180.616013436,2.3668163760055885,0.2187139281764484,E9Q368
13280,0.04699087655293499,23791202.681503873,48886153.09447954,2.0547995723009573,0.2187139281764484,Q9QZQ8
14636,0.0474911165689357,41987445.55237161,514106234.37543535,12.244284633466982,0.2187139281764484,P16125
1531,0.04711826918387633,6292625.6508078175,18549863.18402748,2.947873306533996,0.2187139281764484,Q569L8
23756,0.04742734526578863,27938110.94122521,14347418.098957054,0.5135428851700257,0.2187139281764484,P61358
24135,0.04566904515187317,111284392.35404952,860846876.2227813,7.735558041993984,0.2187139281764484,A0A0A6YX26
3578,0.04707203142957999,9367573.67000112,33582202.06610434,3.5849413358390287,0.2187139281764484,Q11011
3681,0.04541007674699055,90170167.01734217,246545951.75141865,2.7342297336989647,0.2187139281764484,Q8VDM4
4362,0.047491735109402584,49050337.0622258,20000388.03581181,0.4077523057678299,0.2187139281764484,E9Q247
478,0.04713700223243476,98810512.86874878,59502573.13384821,0.6021886882915606,0.2187139281764484,D3YZU1
5036,0.04649444506786864,5218143.357774181,27688740.150016803,5.306243667829688,0.2187139281764484,Q8BWQ4
6498,0.047695643784557824,39398342.30975962,190532236.59553576,4.836047037144954,0.2187139281764484,Q60710
6992,0.04655475889312111,60402867.63183238,258990014.46925527,4.287710577713819,0.2187139281764484,Q60967
8295,0.04645946394558579,25667473.42931175,11377518.996394156,0.4432660280228926,0.2187139281764484,P34914
9605,0.0466404495671167,94004852.97019294,17679080.755843304,0.18806561786176068,0.2187139281764484,Q60676
18788,0.048091278757194884,59504461.58439203,34385593.137596555,0.5778657973205805,0.2195164436197605,Q9R0M5
23801,0.0481985320569153,27491185.34785011,97471174.57777642,3.545542811066856,0.2195164436197605,P62911
18923,0.0487494056351916,43625083.69218133,169824911.67795032,3.8928271834670887,0.21978267389064496,Q9WTP6
7060,0.0484630782216138,73487000.01861838,22277865.03351174,0.30315382350439546,0.21978267389064496,Q8BH70
9820,0.04859151282840656,78508581.48107426,47885357.58803225,0.6099378779321821,0.21978267389064496,Q61247
7940,0.04910660723483474,532011385.39791685,175276122.06058252,0.3294593440504757,0.22065015801155607,O08553
9033,0.04947438992507836,68298841.55630642,144861069.0666695,2.120988669291619,0.2215592244470901,Q91YN5
24581,0.0498216357287004,42299620.45168547,147044503.61883318,3.47626059167096,0.22237056746909944,A0A0A6YXL5
10596,0.05077697714961705,1154498.6556867857,2767435.2234954955,2.3970883031034886,0.22588163589148585,P11680
8172,0.05109611746999797,6216962.29474431,75937234.19380358,12.214523845190332,0.22654867977591814,E9PV38
8056,0.051347657093354114,247739846.83819848,196608127.3501715,0.7936072047327063,0.2269125836567695,Q8VCC2
10093,0.05223906900591422,40780229.14907914,302817592.21168643,7.425598103058338,0.22734790803143176,P32921
11429,0.052364304175170656,219115033.19414648,497750043.58883476,2.2716380356604944,0.22734790803143176,Q9Z2I8
15121,0.05242328581317186,2631968426.637351,618760857.536008,0.2350943314037197,0.22734790803143176,Q8VDK1
18071,0.05263469117979376,36959106.798903786,75227712.24963142,2.035431014579137,0.22734790803143176,Q91XF0
24806,0.05190377529260072,114093901.55585653,171535006.8976154,1.503454650585664,0.22734790803143176,Q9D1R9
6531,0.052577792781996785,411826714.14945465,353226683.33419436,0.8577070675556175,0.22734790803143176,P20029
7146,0.05238028464166551,80161757.78042075,20439534.875717185,0.25497862623852635,0.22734790803143176,P50516
18286,0.053324235197242144,3461031.5999315586,24229522.96466369,7.000665051755905,0.22958569430581105,F6R6C8
13468,0.05355032793261828,47516075.50259333,137781717.47073835,2.899686390624127,0.2298201573774868,Q8CG76
6206,0.05429400635275442,229944007.85523778,114099123.58531518,0.4962039439494625,0.23226733069117625,P37040
7142,0.054910416956520484,8539727.588131452,67272851.53709526,7.877634367469912,0.234156204792296,Q8K297
17837,0.05535922166393537,184656812.05818003,476528741.4732865,2.5806182623966563,0.2353206279619348,E9PZF0
118,0.05742459744085331,93796460.01344259,49345570.36000778,0.5260920332487573,0.24130160271689866,P11531
13163,0.058568350174004524,46285174.36963549,36955747.57135167,0.7984359586985976,0.24130160271689866,Q91Z25
15702,0.058466487845024825,3553891.3426114013,5953453.586852383,1.6751929119132218,0.24130160271689866,Q9Z2H7
17453,0.057259006574830615,383924733.6304671,158726853.85287154,0.4134322171742349,0.24130160271689866,F6XI62
1899,0.058146690010101365,482720388.46222335,1179719634.9556046,2.443898503466519,0.24130160271689866,F8WHL2
20924,0.05819821293526574,4068282.7574500036,2007222.5502636344,0.4933832454462334,0.24130160271689866,Q6P3D0
300,0.05847271431918749,520077939.7687722,107324879.88005894,0.20636306921184894,0.24130160271689866,E9PX29
689,0.058459310915863726,26049036.55769399,16454002.66660005,0.6316549416389108,0.24130160271689866,P70206
9264,0.05784746690791229,184744322.07427096,289081942.421316,1.5647676701268212,0.24130160271689866,Q9Z0K8
94,0.056965426548502875,45327857.35915061,883405189.2405568,19.489233348070847,0.24130160271689866,Q8BW94
18929,0.06010808302594445,24915778.418702874,134688258.46838716,5.405741542768107,0.2453802535723769,P97372
21539,0.06007380545481365,391491461.9411805,865690542.3145926,2.2112628919724893,0.2453802535723769,P09528
3888,0.059802660266450015,11568204.10364076,50331180.03128268,4.350820540540289,0.2453802535723769,Q8K2I4
17115,0.06071554849838734,363373927.8129836,267983318.686263,0.7374863692041908,0.24710674601623295,Q9D819
8505,0.06113895186291043,20708593.76776021,51740256.428669,2.4984920274605926,0.2480759289225365,P80313
9829,0.06135678900735364,9768325.495896153,33669763.75730678,3.446830653979747,0.24820767516872064,Q99KQ4
11363,0.062102099145215875,2161019487.7192254,2887934701.812077,1.3363760568675158,0.24864310121445116,A0A0A0MQA3
12250,0.06196147818171024,42699674.780725576,88509022.93138827,2.072826628912425,0.24864310121445116,P62196
1562,0.06252600009929833,256732754.63133028,180854589.1042209,0.7044468843250217,0.24864310121445116,Q6T3U4
24829,0.06276427797646339,128685063.88358527,304264646.541349,2.3644130667456595,0.24864310121445116,A0A075B5R7
253,0.06244737433198195,185275758.5575723,83956447.42072141,0.4531431854568978,0.24864310121445116,F8WJ40
26097,0.062043576021639436,36330090.59268022,72226423.39279339,1.9880606465469577,0.24864310121445116,Q45VN2
2638,0.06260854415903812,715445551.4092598,1399170781.360369,1.9556635422560549,0.24864310121445116,Q64727
220,0.0630972049183631,15051320.239101965,37604772.74024584,2.498436824335984,0.2492246530551274,Q80WC3
19180,0.0635978190667862,38646047.53129474,23333318.38068524,0.6037698515427851,0.2504631756777257,Q9D6Y7
10658,0.06768378816540065,11312151.587850194,39304628.80080062,3.4745493371053935,0.2511390437991667,Q8C878
10792,0.07096899059086588,1598743.1410772246,5113865.18741357,3.19867842183071,0.2511390437991667,Q9DCV7
1236,0.07182090865352754,46174595.9680674,26299832.734138284,0.5695736407163422,0.2511390437991667,Q9Z277
1251,0.06755795937169652,22069485.31870831,3196143.4136310564,0.14482183736843576,0.2511390437991667,Q6GQT1
12740,0.06911172429151792,90566475.88705765,67343765.16055644,0.7435838095824613,0.2511390437991667,P62334
12838,0.0671801135954971,10500335.31909232,37482714.45340331,3.5696683309960644,0.2511390437991667,Q8QZS1
140,0.07100380896266191,42819958.692647934,21282679.89230577,0.497027100027538,0.2511390437991667,E9Q6R7
14055,0.073692533305013,44295254.68458272,29924330.5056143,0.6755651529424365,0.2511390437991667,Q91YR1
14938,0.07167259946775698,69567378.921457,600551954.4950843,8.632666111700424,0.2511390437991667,O70400
15030,0.06868685540782989,50105118.26367946,172741767.5108154,3.4475872624780064,0.2511390437991667,P38060
15148,0.06783172015306642,508788289.14376926,318583376.81385803,0.6261609860360511,0.2511390437991667,G3X9Y6
15473,0.06871156858947533,576411761.4751258,338819449.03266346,0.5878080075353993,0.2511390437991667,P14869
16661,0.06989157263150604,129910495.73479736,41865834.26717584,0.32226675781949005,0.2511390437991667,Q9DCT1
17025,0.0713451997797833,58949382.74882691,109435737.74524088,1.8564356850270607,0.2511390437991667,A0A498WGD8
17235,0.07369591996476636,50183055.05418314,102878987.29691856,2.0500742170009203,0.2511390437991667,Q9CWS0
17981,0.06860521334340579,753253783.586722,4093876568.0103135,5.4349233382098046,0.2511390437991667,Q9CR35
17995,0.07326961288611213,215768543.65502352,347282899.8241929,1.6095158911552836,0.2511390437991667,Q9R1P4
18299,0.07325016069356552,341051731.1449198,714180934.8362293,2.094054565970695,0.2511390437991667,Q9D7S0
18440,0.07262058038603375,5766665.812469877,392824627.12486064,68.11988762647108,0.2511390437991667,Q8BXK9
18621,0.07093918574962367,82822625.17286777,66187837.92994562,0.7991516544156629,0.2511390437991667,O35381
18735,0.07238216546992805,47766735.12874611,25865234.050593033,0.5414905159600764,0.2511390437991667,Q61133
18891,0.07108934425851962,341045871.9351834,281777082.72415936,0.8262146119091917,0.2511390437991667,O09131
19978,0.06638173716709254,194126924.86491865,102010646.52673931,0.5254842758042062,0.2511390437991667,Q91V41
20446,0.07138271484313889,14825356.470841326,70009477.48596299,4.722279536661287,0.2511390437991667,Q9R1P1
21011,0.0720841876469171,91778492.77248172,129824061.11812484,1.4145368614840717,0.2511390437991667,Q9EPB4
21346,0.07041915877669183,4571309.667242462,15103037.90645084,3.303875476797747,0.2511390437991667,Q9D9H3
21492,0.06842762026825301,33949069.4205029,49270807.03402323,1.451315393177377,0.2511390437991667,P49945
22062,0.07302150548233333,612488499.6526238,330771492.10198236,0.5400452290770869,0.2511390437991667,A2AEP0
22247,0.07291140408730926,225673574.00153527,449196437.0629268,1.9904698148657447,0.2511390437991667,Q8K0C5
22842,0.0641426650983956,4107127.270022591,11138225.438406156,2.7119260510144576,0.2511390437991667,P08228
23337,0.07023579351291881,240681105.70700493,119851390.38820542,0.497967590917201,0.2511390437991667,P01795
23968,0.06800664364528644,373510856.0895935,217872129.9385875,0.5833086947446765,0.2511390437991667,P04117
24598,0.0715046756154243,41377521.58130596,54956640.79230907,1.3281762341497527,0.2511390437991667,A0A140T8P5
24741,0.0657216230414306,30708927.650934424,633571894.9960841,20.63152130213852,0.2511390437991667,P62317
24819,0.06706037885344178,14729402.25511746,44265990.57643466,3.005280853203344,0.2511390437991667,A0A0G2JF45
25000,0.07066410674498748,55400634.04529569,119437781.32105435,2.1558919564603136,0.2511390437991667,A0A0B4J1J2
264,0.07366775776383146,3441238945.2501783,4580013127.546614,1.3309198228935093,0.2511390437991667,Q80Z19
2857,0.07300678681512318,36065731.88020362,106862400.85112648,2.9629899430873037,0.2511390437991667,Q8VDN2
2911,0.06848899426721794,206832232.4986271,96249353.2677813,0.4653498736877009,0.2511390437991667,O09159
2927,0.07370996580513256,1985368.056031222,7692608.084097978,3.874650879331466,0.2511390437991667,Q64737
2967,0.0688045336727029,16404789.250150373,10269594.441491658,0.6260119703395473,0.2511390437991667,F2Z461
3175,0.07103161158276315,31681489.872313645,8403993.391975865,0.2652650940926894,0.2511390437991667,A2AH85
4841,0.06691123223325023,622604411.3884183,187272726.1503913,0.3007892695986044,0.2511390437991667,Q9WUA3
5722,0.06976725599300633,534859235.52617496,291746627.0491356,0.5454643159748863,0.2511390437991667,O35350
5870,0.06416040799594562,21521401.72983372,11044473.20368101,0.5131855881102194,0.2511390437991667,Q8CI96
638,0.0718219371272191,357100490.2514824,441639827.5519405,1.2367382280571009,0.2511390437991667,B1B1A8
64,0.0714322642973583,25392141.501948103,121587214.43936928,4.788379681565695,0.2511390437991667,Q8VHE6
6947,0.06891844152592216,57341615.47661039,95582369.48142141,1.666893558665249,0.2511390437991667,Q61233
7644,0.06751473590990095,28453335.691906426,114741289.3139947,4.032612926527029,0.2511390437991667,P14733
7855,0.06906339021034136,6845851.836860621,3580878.7945037237,0.5230727862415799,0.2511390437991667,P26041
8113,0.07071901937208015,47964272.3410956,33349293.693022035,0.6952944778534352,0.2511390437991667,Q9Z331
8205,0.07349569984021218,731690789.4894867,561295308.3864049,0.7671209156234291,0.2511390437991667,P06745
8998,0.06855518577915519,46692834.119041294,103114537.15988341,2.2083589292737607,0.2511390437991667,Q99KP6-2
18895,0.07405169993121563,199981266.67178303,162510882.52147484,0.8126305289794667,0.2516630106799435,O09061
18307,0.07425604246757538,52331888.26702795,216752135.9179573,4.141874927424002,0.251718584466034,O08583
6138,0.07449626386360565,7740341.321637624,22298694.74073732,2.8808412722579506,0.2518951952357777,E9PWE8
12940,0.07538897358248497,2029014.9201936168,6438141.766935327,3.173038158990459,0.2523645890673685,Q9Z1G3
1367,0.07516075265879328,14030182.266451135,35747754.125674985,2.5479180132359893,0.2523645890673685,E9PZ97
16139,0.07499836789415873,20474181.505282074,7670906.526735675,0.3746624266643665,0.2523645890673685,O35593
6146,0.07536944802039391,40528472.18512767,24838214.367366184,0.6128583938202541,0.2523645890673685,Q99NB1
24917,0.07604299665439193,19818391.71196849,39778315.8194261,2.0071414672565813,0.2539191334669097,A0A075B5L7
12287,0.07704046062452652,91704855.44694044,149910080.58696282,1.6347016726251682,0.25469496027631594,A0A0A6YVP0
12764,0.07722640319057825,42972160.82380403,20622640.597134706,0.4799069956405586,0.25469496027631594,Q9QXC1
2669,0.07719066588485682,4278476.036533936,528455.4230098248,0.12351487270171445,0.25469496027631594,P31254
5458,0.07706810680207017,498845371.3839552,1743190224.9146626,3.4944500338421514,0.25469496027631594,Q8R146
5873,0.07685843443403557,35013789.58712807,11846314.003865976,0.33833281525804826,0.25469496027631594,Q8BH05
10017,0.07812178189173101,40164217.64289219,14616744.74093176,0.3639245477377913,0.25472313573136984,F6Y616
16818,0.07743716510479358,239609676.38106403,346760679.08395666,1.4471897976794752,0.25472313573136984,Q99J99
18303,0.07818611559790367,199597238.7886844,284040458.4101112,1.4230680751592344,0.25472313573136984,O70435
23812,0.07811043466275018,16541275.643742835,36054493.42575253,2.1796682554764795,0.25472313573136984,Q05816
7850,0.07770317521243078,361925228.6239336,521513383.21152127,1.4409423327419135,0.25472313573136984,Q07797
198,0.07928199421706376,22355949.76320837,12721534.095795056,0.5690446718005752,0.25518891888617395,A2CG49-7
22546,0.07864200415344179,68926775.66454004,147614777.74913988,2.1416173370355627,0.25518891888617395,O09167
310,0.07901808455529305,288199420.67172533,166665932.65845907,0.578300720626016,0.25518891888617395,P26039
3488,0.07896125062857001,2021401.8821393268,4344564.714974382,2.1492830066905664,0.25518891888617395,B1AWJ4
985,0.07915683256244205,13020919.516895305,26879524.446757164,2.064333813896908,0.25518891888617395,Q99MV7
168,0.07987118860773998,41053668.37547737,12361724.31966645,0.3011113210786906,0.2561139155293702,G3X9H5
23225,0.07995191687175261,756690667.6682428,1491380514.4481664,1.9709249475005224,0.2561139155293702,P02816
11878,0.08062383078218484,579194.891030576,41711585.87312865,72.01649482596467,0.2575009061441009,Q5ND52
1397,0.08083520278238912,859725.4579614208,3767131.7662293417,4.381784593377003,0.2575009061441009,Q6ZQ06
22421,0.08096182336569564,28044073.000380047,13790311.61615995,0.4917371173571353,0.2575009061441009,Q9WTX5
10673,0.0824491530638174,30144045.01293436,18372749.96065745,0.6094984914192499,0.2593541372855103,Q99KR8
12471,0.08180496485818818,475237858.6670371,336179603.49760413,0.7073923033836821,0.2593541372855103,Q8VCN5
16900,0.08218487607178444,185697385.1663331,114937835.55448924,0.6189523640924559,0.2593541372855103,P14206
23179,0.08209254972151456,26282974.64737112,12074130.230122462,0.4593897910003175,0.2593541372855103,Q9D3P8
24337,0.08251296675401598,182151602.2832533,117395833.9504102,0.6444952033298876,0.2593541372855103,P62852
10755,0.08362518830271606,166314668.3746215,230853092.00771636,1.38805009963236,0.2603246292373053,P30416
13143,0.08437247902402346,59132609.80441751,122236001.65699346,2.067150461670674,0.2603246292373053,Q8R5C5
15887,0.08422970567752912,124278460.79965028,88765639.45541032,0.7142479789680506,0.2603246292373053,Q8K183
18837,0.08405498997947139,118774759.73548748,79821971.51667827,0.6720448998965989,0.2603246292373053,Q9Z1Q5
19340,0.08515473308882728,6095597.084484193,14821601.104244653,2.4315257223893187,0.2603246292373053,Q61206
19746,0.08444513760781243,135416772.68583125,328778157.8245482,2.4278983415689432,0.2603246292373053,Q6YI28
23807,0.08473795325238498,16330386.800022967,9657785.217665708,0.5913996610081597,0.2603246292373053,P52760
377,0.08509442365863326,19104648.502425246,10379540.38408679,0.5432992071416104,0.2603246292373053,E9PWM3
5274,0.08415902567174316,14271331.346172718,4254368.183947673,0.2981059076235805,0.2603246292373053,Q61771
711,0.083638747240733,44403264.88676906,27362532.729550984,0.6162279462856404,0.2603246292373053,E9PXF8
8836,0.08488513342462785,47173213.37272251,72171165.21973637,1.5299183595889758,0.2603246292373053,P56480
9072,0.08430832441101772,93279859.7477371,61427955.19936189,0.6585339575497389,0.2603246292373053,Q9D0K2
15322,0.08646552896668923,1026981645.8741609,677951305.9730233,0.6601396516643246,0.2637297113585351,Q9JKA5
24957,0.08666785263449397,68179299.53091098,128444874.2857043,1.8839277488832256,0.2637460333581532,P99027
10920,0.0877395058426594,1120604740.4516604,637941697.8924079,0.5692834189111899,0.264080087464637,Q8BFR5
15607,0.08744288622750683,1277662152.3507867,1139660728.8208685,0.8919891120856888,0.264080087464637,Q91V76
3896,0.08773488369657445,8479482.755938824,40080944.06720462,4.726814738685905,0.264080087464637,Q5RJH2
5762,0.08727518091423757,205977191.84136075,346573819.79460925,1.6825834777936628,0.264080087464637,Q9QUR6
8034,0.08776373332469266,216482545.6707234,286852273.7126145,1.3250595923281758,0.264080087464637,D3Z5G7
24116,0.0882998729261426,96968.78882001851,656680315.6855093,6772.079178016321,0.2645045410472146,P01680
6907,0.0881915991226838,385065430.41010267,757979550.750626,1.9684435186595748,0.2645045410472146,Q3V0K9
5375,0.08891013867071751,37381861.30590744,122597780.83785044,3.279606112563377,0.26573811535734543,P29533
13168,0.08935429620005955,531519039.3713451,356703226.70342743,0.6711015039561304,0.2659792430625385,P00329
25385,0.08938809512930719,13948100.395870533,3374536.9003916765,0.2419352316528163,0.2659792430625385,P01648
18568,0.08993763914798987,36555094.02238414,74765463.79117101,2.045281671150651,0.26622660603826703,P21107-2
21127,0.09006770166940622,3711810.6677638656,8013556.68431765,2.158934655238037,0.26622660603826703,P84096
5688,0.09004854854092327,426572929.94885135,345418769.39003515,0.8097531398240694,0.26622660603826703,Q60604
22647,0.0902969788375379,71307783.76102413,48082931.02793674,0.674301296322411,0.2663164199635754,A0A1W2P7Q9
11634,0.091315444593865,6678759.379701146,46107950.99717764,6.9036700344848825,0.2687283083762313,Q9WVP1-2
10812,0.09171190821247817,18042845.427380845,34700911.86715004,1.9232505209233692,0.26930316907129004,Q8BTJ4
15316,0.09248965200713433,190496446.0275183,287012778.5256071,1.5066568668905584,0.2704014200568982,Q99KP3
6448,0.09255903357061444,52976010.96472609,69357759.63096307,1.309229561983153,0.2704014200568982,O08677
882,0.0926917489216701,67293210.43777567,20786716.30182031,0.3088976758070008,0.2704014200568982,F8VQ87
17107,0.09320304089095408,43019607.37393486,37190692.64717137,0.8645056270249653,0.2713018951151903,P42125
6636,0.09369953417993107,154676807.02488163,101095005.93059456,0.6535886528504058,0.27215547997164363,P12265
13983,0.09449858872835064,535633.1174765463,26866972.74426463,50.159282291653774,0.2738822733923409,P20263
20134,0.09514809051373946,5133595.357364303,10630154.52823444,2.0707036274265658,0.2744408111022298,A0A3Q4EI12
20980,0.0953061816001022,128094475.49703512,241971668.62419945,1.8890094025155684,0.2744408111022298,P62082
3024,0.09494810477468424,18487122.75205379,37824903.21894638,2.0460135266178345,0.2744408111022298,Q62209
9435,0.0957153497454647,51962277.74109189,20073041.600941733,0.3863002638367395,0.27502758220853485,Q9CZN7
17533,0.0960810563213244,57148618.79151174,38277451.39890327,0.6697878655396059,0.27548722572645257,Q91WD9
1078,0.09687173958684084,59290775.87650948,32897880.73673693,0.5548566408585455,0.27598438237645395,F7DBB3
12016,0.09687278544953948,1122480609.585286,4738204855.538208,4.221190829558111,0.27598438237645395,B2RS76
20779,0.09686734081995503,12554397.223352058,89881320.49392341,7.15934973976591,0.27598438237645395,Q9D892
14488,0.09796793077329886,143570721.27010238,113532577.60841364,0.7907780681467957,0.27770142863604064,G3X8U3
20303,0.09830506136929296,216471206.77781844,133709687.55225287,0.617678856890606,0.27770142863604064,P62242
862,0.09801332130812193,76843693.54265526,46433672.94432673,0.6042613362741577,0.27770142863604064,P01029
8687,0.09809879087250048,52207596.9443469,108368900.96938191,2.075730493493174,0.27770142863604064,P80314
321,0.09860971931923017,835388556.739657,1518451265.8277278,1.8176586853833845,0.27797560877568256,P19096
499,0.09911698860074693,33632450.31305112,158456064.47708854,4.711404105326202,0.27881858768151285,A2AJX4
9157,0.09942635295923513,16954712.764446802,10206807.811543768,0.6020041715449725,0.2791024876570563,Q8CE47
3701,0.0997635427511058,90712345.54185164,34679087.97292313,0.3822973352279085,0.2794631459073863,P26231
17920,0.10085025195376926,69597099.23006347,53634905.54491335,0.7706485778612018,0.28037412478984497,Q00623
18253,0.10088714534265214,35328982.70678909,56286145.38972594,1.5932002870524082,0.28037412478984497,P04228
24056,0.10092630929701664,212362299.5952456,620064648.2299869,2.9198433498403733,0.28037412478984497,P01639
375,0.10086174608093182,597055546.0410074,1019848195.4362408,1.7081295068753868,0.28037412478984497,Q62261
18292,0.10122042566029517,21986186.49777204,38803603.94732334,1.7649083414832072,0.28060900612657397,Q9DCW4
20387,0.1018496326642741,12182652.120420566,57230864.64914823,4.697734457443617,0.28176995482946904,Q99KR7
10213,0.10247613592620153,116843394.41478142,201138925.57727396,1.7214402798266242,0.2822831793927868,A0A0A0MQA5
13281,0.1028784104135026,756546884.3822497,1596074522.1060936,2.1096835570334167,0.2822831793927868,Q8K0C9
16434,0.10236263815191923,155213508.6513804,50566648.87988155,0.3257876799464506,0.2822831793927868,Q9WUU7
9060,0.10277304838763614,1625277890.9285376,889462697.6025113,0.5472680718583776,0.2822831793927868,Q8JZK9
21543,0.10488746105167808,102478154.86459678,55171295.1977376,0.5383712779629455,0.2866210415269325,O88593
4252,0.10488448050383338,127156990.91058125,167866409.2764374,1.32015084718766,0.2866210415269325,Q8CI94
5639,0.10514503251549356,17295116.607900146,361398366.8121063,20.895977460309524,0.2867397118905211,Q9DBM2
14166,0.10548173535660696,104105000.09319615,70537743.36672394,0.6775634532786863,0.2870732594359689,Q8R059
15530,0.10696527104227996,499612.64927234076,5273632.7649465455,10.555442846828056,0.28918189941339684,P21300
22983,0.10647854075232188,40042034.25461136,70546163.96295363,1.7618026974948038,0.28918189941339684,P62301
26406,0.10669683125018033,153713272.06874835,104673390.81614201,0.6809652114446354,0.28918189941339684,P27005
8526,0.10712040486112384,32361253.90976664,170818579.8334142,5.278490762740844,0.28918189941339684,Q9CYR6
15545,0.10812541268843057,64079044.47646886,24250749.51151228,0.3784505482196703,0.2913077013879447,Q9QWG7-2
17328,0.10917648193323186,4105792.489293509,8709340.652992986,2.1212325454108902,0.2935488138726857,G3XA48
14430,0.11070817917389393,134360726.15347052,95055273.0169014,0.707463227820953,0.29403296328224265,P70695
17849,0.11089368667478157,73025647.64743863,207796695.23443055,2.8455303298048733,0.29403296328224265,Q91X79
21028,0.11002519407439264,6302685.027921787,8933740.403108336,1.4174499222998769,0.29403296328224265,Q60648
26188,0.11062587932877424,131469683.17887792,99309490.94273016,0.7553794041445242,0.29403296328224265,P50713
27519,0.11051636997272406,79164061.29206243,148246022.75281483,1.872642968706294,0.29403296328224265,O08997
5798,0.1103931228633696,10451985.422214558,8318947.160153141,0.795920279650613,0.29403296328224265,P57716
8001,0.11029463218403912,12317534.928311067,5888756.693398583,0.4780791552588702,0.29403296328224265,Q8K3F2
4902,0.11138063229295264,5252660.86874359,10020103.173015457,1.90762423529776,0.2947404479056593,Q6PE54
12626,0.11179411974851153,6665739.449653164,2888702.1074681883,0.4333655897124054,0.2948558376292323,P70404
13117,0.11196486708293124,523437443.34922767,236560685.7986382,0.4519368814829117,0.2948558376292323,P62737
16859,0.11208485537959613,8177121.992280072,4257227.669105671,0.5206266548456624,0.2948558376292323,Q9D939
23085,0.1124959218076368,2163892.0294667347,11890352.263041206,5.494891658698627,0.2953569398047562,P00683
14466,0.11286027677671433,239728988.17713743,208107519.67151567,0.8680949319226406,0.2957336802427015,P08249
15532,0.11358011626638717,178598556.47637853,89615797.83561821,0.5017722405134378,0.2962251314051772,P45377
20641,0.11363785908248868,191766058.71308964,101018367.12506118,0.5267791798140858,0.2962251314051772,Q9R1P3
23797,0.11393274284814507,69686696.70285843,99726765.49158137,1.4310732207154646,0.2962251314051772,P16045
2970,0.11390257432110115,7748984.43257536,37026886.569967695,4.778288934781338,0.2962251314051772,P59644
11136,0.11490306994668525,116812937.98292112,70475989.60412076,0.6033234915675596,0.2963267358272241,Q3TML0
11393,0.11501071546292672,21864031.06411084,13423900.733345862,0.6139719017954013,0.2963267358272241,P21550
17281,0.11475238469176102,2968215.0305300783,9572264.4730504,3.224922849117484,0.2963267358272241,P58774-2
18901,0.11513869074831196,4327295.537498986,16934361.96394844,3.913382346364044,0.2963267358272241,O55060
943,0.11472505866100735,524946552.23672974,398515390.25640064,0.7591542197169937,0.2963267358272241,Q5SXR6
9590,0.1152996485182851,39408548.09941168,70280493.89343522,1.7833819636325154,0.2963267358272241,A0A087WQT6
1838,0.11577754709498135,135046313.81332865,58082776.67752789,0.43009523945847455,0.29641708520110904,Q8K1N2
23857,0.11563145920692652,24632894.11912361,201667619.84484345,8.186923504383511,0.29641708520110904,Q08652
16686,0.1165924334569016,94851376.31217285,148940344.15861094,1.5702496890337323,0.2968008904919985,Q9CVB6
23340,0.11635145526331513,16261932.224699454,33275680.49755685,2.0462316554865505,0.2968008904919985,P01819
24786,0.11659195636676305,12991448.554096613,25531426.072065484,1.9652485991652275,0.2968008904919985,P18530
17048,0.11771720255612005,7103634.882987761,11351027.931044172,1.5979182655105684,0.2984231607660657,Q6ZQI3
24390,0.11754771099435513,17683407.068521645,48848976.17667604,2.762418802405586,0.2984231607660657,Q9DAK9
5696,0.11789832116896845,18664480.526432566,39394551.81585708,2.1106696090505532,0.2984231607660657,A2AQ19
18573,0.11828782084001467,17340368.75487043,6689111.642956822,0.38575371363299504,0.29860774124199496,Q6IRU2
22784,0.11841725959634007,28874928.89290082,21232159.00391609,0.7353146767102938,0.29860774124199496,Q8CFV9
20334,0.11877009501203785,17831735.212104928,35869910.50279429,2.011577116647868,0.2989345060547344,Q60590
10429,0.11926525797429507,30144179.53950116,270280675.855418,8.966264134050826,0.29961759930127785,P31001
9328,0.12042223863736708,357110809.45138985,202408216.9181832,0.5667938677889142,0.3019576358341471,Q91ZJ5
