ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14
0,5.348646977263974e-12,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,8.880004843815532e-05,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
1,0.00016985614231939658,2.60701883062226e-11,6.232191549906638e-05,6.246374196151775e-05,2.85986447083609e-11,2.8292509102258737e-11,0.00010254151699612684,2.3850565500044145e-11,9.803263085050187e-05,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,9.526861076221959e-05,0.00010661574136515473
1000,5.348646977263974e-12,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,7.343354688502178e-05,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10016,5.348646977263974e-12,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,0.00017687445310500787,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10017,5.348646977263974e-12,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,3.1308248536357753e-06,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10026,5.348646977263974e-12,2.60701883062226e-11,2.5071649172222472e-05,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,7.335789218825411e-05,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10033,5.348646977263974e-12,0.0001111256897261956,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,0.00010716148183090719,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10052,5.348646977263974e-12,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,0.00019642381406263277,0.00019805624951610553,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10068,5.348646977263974e-12,2.60701883062226e-11,5.656076747842042e-05,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10099,5.348646977263974e-12,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,4.38754572656008e-05,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10118,5.348646977263974e-12,1.848634445775414e-05,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10137,0.00023411497430689016,7.796089072525911e-05,5.101760749106228e-12,0.00023242277988640392,0.0003170694846564299,2.8292509102258737e-11,2.232654119138593e-11,0.0008380330984249576,0.00042735457665008355,0.0006910927685777957,0.0003117111227473519,6.427140183964654e-05,0.0002087077217940237,4.144315210856764e-11
10141,4.718463506891057e-05,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,2.3850565500044145e-11,3.382492021811839e-05,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
10142,0.00014322329815804046,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,2.232654119138593e-11,5.805125085279094e-05,3.241359967468301e-11,1.7951325516466952e-11,0.00022859781465552526,0.00013208670776341163,7.053646935717906e-05,4.144315210856764e-11
10143,1.9385796563804865e-05,2.60701883062226e-11,5.101760749106228e-12,9.117297262389191e-05,2.85986447083609e-11,3.637819698608416e-05,2.232654119138593e-11,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,3.668726882341301e-06,4.064236030380026e-12,1.4153854527699708e-05,4.144315210856764e-11
10149,5.348646977263974e-12,2.60701883062226e-11,5.101760749106228e-12,2.4525226945475963e-11,2.85986447083609e-11,2.8292509102258737e-11,1.579546972937576e-05,2.3850565500044145e-11,3.241359967468301e-11,1.7951325516466952e-11,2.273177655857354e-11,4.064236030380026e-12,2.8959233899674288e-11,4.144315210856764e-11
