ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
17130,0.00015025742059894157,0.00010610597282199073,0.0001101817092622635,0.00017153583746388202,5.554214557359307e-05,0.00010794204880131518,9.297219724255053e-05,8.196727143826926e-05,0.0003148151417484165,7.486490001521117e-05,0.00044615848865702917,0.00015746681585152828,4.702333341975107e-05,3.630236826479067e-05,0.00010038916223335864,6.254411307692256e-05,8.622871504669265e-05
17203,8.607656097653026e-05,5.1861735795830254e-05,0.0001055164553496571,5.885376388540914e-05,3.8663198635067046e-05,0.00011514199580241522,9.293110050600994e-05,4.3400040168466716e-05,7.601357807624335e-05,4.5521777152696776e-05,1.3833432228785801e-05,5.285685312628238e-05,1.637609473508117e-05,0.00016108362385657923,0.00011358036941478982,8.076560208671746e-06,6.727191667563156e-05
17213,0.0012281547586720275,0.0019130818031359068,0.0008978086951381419,0.0011753129385521643,0.0012651079888716039,0.0007111885712041798,0.0011757025608733756,0.00250233272606246,0.000910082843736673,0.001079857014586124,1.7216608294276128e-05,0.0017059109280064238,0.00010683439496164207,3.949396299990267e-05,6.909691424385684e-05,0.00016115971601243103,0.0008277844096545495
17216,9.664155114061313e-05,9.626944330633876e-05,0.00012556529571640024,6.959595245571586e-05,1.75645414633034e-05,0.00017341789714442145,3.6026624774596306e-05,4.4944173970821414e-05,3.785477343708139e-05,7.346524658159297e-05,2.183675254218373e-05,5.318220255968757e-05,1.6291746965975243e-05,2.468301804816225e-05,7.644682227980897e-05,0.0001961139084464965,4.8097770467287284e-05
1722,1.1336092703052465e-05,1.5195001682511124e-05,1.194659017999654e-05,6.603500154576783e-06,5.820889218962823e-06,1.08013394617711e-05,5.394915046322981e-06,3.2169776945089146e-05,2.053773109341005e-06,1.329584316121982e-05,3.0488801860424766e-05,1.0568831102330236e-05,1.3911967000085103e-05,7.552690318273018e-05,1.3728033428178143e-05,1.8666002515406222e-05,1.0739699736913003e-05
17235,0.0005029423660893138,5.4312544357151645e-05,7.600268949263377e-05,7.521146911668084e-05,0.00010149617862640262,9.278107881637251e-05,6.189594648467096e-05,4.4414916036512654e-05,9.092616601938494e-05,0.00039169152900252457,7.433705328072039e-05,0.0002852134590759763,0.00022535118925864718,0.0001619963089768665,0.00018069769757198884,0.00014294854679937775,0.00041660938856202335
17245,1.3202194341097002e-05,7.013260861796978e-06,3.623570352594283e-05,6.929551287495231e-06,7.092305111388301e-06,2.3891055636636305e-05,3.3314446916411303e-06,3.729135278526668e-05,3.2135005695569022e-06,1.4539152333157618e-05,6.079902663177201e-05,4.588146707296426e-06,5.02734473462473e-05,1.3078357245653814e-05,2.779232273275562e-05,5.123467968771168e-06,1.3269942364409977e-05
17281,3.40024352771379e-07,3.3833158218222064e-06,4.983867833905829e-06,6.6915685425185495e-12,1.7758458567909046e-05,5.2409431053513265e-06,4.641330042003986e-06,1.7384456793236772e-05,1.10838169268485e-05,6.402490343027891e-07,6.301827443624695e-05,5.330188772624425e-07,7.125943401285262e-06,1.4406691091820117e-05,3.255553323306994e-05,5.2564385996216144e-05,1.9004863350563746e-06
17296,3.652267341427019e-05,1.0049609085923413e-05,1.1957872808001775e-05,8.716042982107691e-06,3.361853978977917e-05,8.969076211045538e-06,4.041373071689732e-05,1.660905394765034e-05,6.389298253137673e-06,4.029132426829549e-05,3.953361377858085e-06,9.213385668931522e-06,0.0002494944102719053,8.620280778744343e-05,0.0011789256499039943,0.00014956857854113732,3.6397854771154e-05
1732,0.00011998770607694625,0.00010966364075296936,0.00024394958085341312,0.0001822407057160665,0.00014059730719265874,0.00024405269220021512,0.00014747120782066873,0.00012902804137158506,0.00017224411742573686,0.00010573149812557178,3.714131416462786e-05,6.215420096468545e-05,8.75936333166235e-05,8.483711840807512e-05,7.361131966846055e-05,7.241523920276165e-05,0.00012295166682911414
17321,0.005219051924532202,0.007082873318780824,0.004103341987421201,0.01090054030700629,0.005895277677076186,0.002793019916634846,0.0044833399056857124,0.0041157031602587005,0.002080131381699597,0.011696919418582558,0.0269425336738345,0.018597817900971307,0.007516531940093272,0.006560555350989096,0.00542584467076877,0.005568343375698315,0.005280830601105826
17328,3.926696503772578e-05,7.564835173943018e-06,1.053654699151547e-05,5.304935782788086e-06,9.699325468405153e-06,1.907706249094519e-06,2.5961099302037214e-06,9.023752165223516e-06,4.469450933438192e-06,3.891950944634838e-06,6.25604955716934e-06,5.279796848581655e-06,5.184395948933481e-05,5.645310133658435e-05,1.5106521126298842e-05,1.7068933125510366e-05,1.4104411602589506e-06
1734,0.00011519697415479081,8.220972098287584e-05,0.00016883958394113362,0.00029895558377571527,0.0002201453086662298,0.0001068142745234884,0.00019913262078096673,5.7126485692653795e-05,0.00022813251408699013,8.844607424261466e-05,0.00027352812725695816,3.7980284636098395e-05,0.00016784970349276485,0.00036187141454316584,0.00015826296725420847,0.00014858320435675028,9.563065574731606e-05
17345,0.0003222158886376173,0.00011633859369779052,0.00018486147461406106,0.0004902608115232976,0.00015638113846782123,0.00020967001319632854,0.00010972011861293905,0.00010350813708580625,0.00017429953191213716,8.81479180072496e-05,0.0003481957649488095,9.571556219120185e-05,8.8037207913742e-05,0.0001553201854627328,0.0002255766147830523,0.00019146031356293035,0.00011398895256629697
1737,2.1930338481422757e-06,5.431873884244456e-06,3.339283911700164e-06,2.290211732421832e-06,1.0040025930559514e-05,2.5019645242104767e-06,1.1084962121025107e-05,5.84603958362549e-07,5.681454457996897e-06,8.616411073310783e-07,4.623477890419526e-06,1.6391215175229775e-06,9.302167814224607e-06,1.499275666886292e-05,8.747842359637156e-06,2.892279646412832e-05,3.1185529239466077e-06
17441,2.7021095384715637e-05,1.2008291597519747e-05,2.5363584348490058e-05,1.6508780598376243e-05,5.864293869796571e-06,7.467069441893758e-05,2.814778800654583e-05,1.4551303203204128e-05,1.86291556326546e-05,6.462147126424726e-05,2.91272157850296e-05,0.00013626617319471582,2.6513996392528844e-05,2.8179865644406304e-05,9.608387286576844e-06,4.8807868070599806e-05,9.705734909664798e-06
