ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
0,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,3.958299007572859e-12,1.9642099744932567e-11,1.955382501968556e-11,7.604442677856463e-05,5.346413742150458e-05,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,0.00016325042338064257,0.00033297063088255624,0.00043168038918345796,0.00044571019038544774,0.0003459015841967326,1.6031457682914594e-11
100,1.4025514350204135e-05,2.2249848551539576e-11,0.00015959853724733527,3.958299007572859e-12,0.000384163742031445,0.00019676671925371734,0.0003399517790976416,4.344409106883301e-05,9.36626290273466e-06,3.6674266859979015e-05,2.2740192267309232e-11,6.677860492703441e-12,0.00013581416769586219,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10002,1.7281675873205987e-11,2.3708771121064027e-05,2.416592531620938e-11,3.958299007572859e-12,1.9642099744932567e-11,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10005,1.7281675873205987e-11,2.2249848551539576e-11,8.692101514620518e-05,3.958299007572859e-12,0.00024076959808482575,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,5.1334985997411966e-05,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10008,0.0004679217666445825,2.2249848551539576e-11,0.00027243726563592184,3.958299007572859e-12,1.9642099744932567e-11,0.0001589653624947863,0.0005631083155071465,2.4671470488358825e-11,2.0383193900443842e-05,2.0590137118726204e-11,3.884882144504894e-05,6.737481098968347e-05,0.0002928274320096682,9.854112767432396e-12,0.0001071341832075871,0.0004106967537309886,0.0001616835190321477
10015,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,3.958299007572859e-12,1.9642099744932567e-11,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.667219618631279e-05,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10022,0.0003161961527251629,0.0002821728908285046,0.0006778926289409258,0.00011069755254784213,0.0002936418682625396,0.001332839768378894,0.0003717082210532318,0.00011203063099764762,0.0005275348801367716,0.0018465694745835523,0.0011993176037367352,0.00029600257040729254,0.0001682592461710103,9.854112767432396e-12,0.00013141523024046066,4.345361234788393e-05,0.0003659650258464519
10025,0.00010739280983015318,1.0592285151294481e-05,0.0001461783289459328,0.0005104327586055875,1.9642099744932567e-11,7.249387043180726e-05,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,9.834936977524469e-05
10026,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,1.651188597812988e-06,1.9642099744932567e-11,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10029,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,3.958299007572859e-12,1.9642099744932567e-11,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,7.173427299925603e-05,2.999575562407069e-12,1.6031457682914594e-11
10030,1.7281675873205987e-11,2.2249848551539576e-11,0.00019147684846673567,0.0006973836244797524,3.137505268027135e-05,6.728844667331677e-05,0.0003040001386722042,2.4671470488358825e-11,0.00025655935209972433,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,0.00013907166685161096,0.00018434435618805198,0.00019313586636536813,0.00016725690027959944,1.6031457682914594e-11
10036,2.1521389415179613e-05,4.763038429337208e-05,2.5403414019801828e-05,6.747317279968497e-05,2.812593510886359e-05,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,2.0050902017723887e-05,2.2740192267309232e-11,1.893643571060112e-05,3.761998156532385e-12,1.4435191251884043e-05,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10041,0.0010311530126304485,0.00028126694374503157,0.000519791654085436,0.0011296290686137111,0.000991859175411563,0.000364130879778609,0.00021155683845842764,0.0005226708014055646,0.00015263494481855018,0.0002884195165716736,0.0005208607610744547,8.555704245837817e-05,0.0001943972218767872,3.717365500386197e-05,5.663760895300647e-12,0.0007146176401635772,0.0004581441600943234
10056,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,3.958299007572859e-12,3.3869874337274216e-05,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10060,0.0015030770425905067,0.0031172442678951188,0.0007800759121287242,0.0006750879946990264,0.0015110503813296247,0.001347440237998418,0.0019149031973822656,0.00029267814783281055,0.002317859225793883,0.0010986957392703377,0.00043694581317732083,6.677860492703441e-12,0.0006094401613179812,0.0005716634315362934,7.50582946223817e-05,0.003524529505835197,0.00105882726483335
10067,1.7281675873205987e-11,2.2249848551539576e-11,4.5398953106417006e-05,2.4925408850686294e-05,1.9642099744932567e-11,1.960990538984202e-05,5.3343079204014264e-12,0.0006610944534307782,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,8.04939902204397e-05,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10079,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,3.958299007572859e-12,1.9642099744932567e-11,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,4.356676533682462e-06,1.6031457682914594e-11
10086,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,3.958299007572859e-12,1.9642099744932567e-11,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,1.8666022110807504e-07,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
1009,6.583450967562647e-05,9.102902539102975e-05,7.661490047882541e-05,3.958299007572859e-12,8.889831673028852e-05,0.00016293508228115778,5.3343079204014264e-12,2.4671470488358825e-11,3.195142435947878e-12,6.952335981645242e-05,7.38615998565255e-05,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
10090,1.7281675873205987e-11,2.2249848551539576e-11,2.416592531620938e-11,3.958299007572859e-12,1.9642099744932567e-11,1.955382501968556e-11,5.3343079204014264e-12,2.4671470488358825e-11,3.362720627399985e-05,2.0590137118726204e-11,2.2740192267309232e-11,6.677860492703441e-12,3.761998156532385e-12,9.854112767432396e-12,5.663760895300647e-12,2.999575562407069e-12,1.6031457682914594e-11
