ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
19518,42567230.21943447,28241207.884864643,28971227.728011925,17982361.6132342,126962179.46870552,44788280.04060488,92339800.46013032,21182532.01189611,97690755.47525397,21654639.979434684,52485011.4529924,15126229.774618536,446426109.5605261,25031129.927587196,68724686.38102081,205679155.86564186,29058848.058933966
1954,15847773.07620933,515747.60972557764,955965.5327505391,384911.35244289535,10470602.533901073,1246728.8975719544,10919485.594043251,709405.0187525323,6375000.315163222,672177.0,35395905.68645127,1894722.2455314908,5636099.702680656,6739520.537288727,5148436.006498997,7146454.738922071,5535069.645979673
19544,285090347.880322,253245602.6439484,180543818.6002441,252222108.15034664,419918287.02965575,173202272.6756814,615358313.0850949,296632017.5627623,1665674192.4356623,57916105.0055754,464484147.54576904,65565174.315632746,504789859.8970488,405627261.2608953,812148077.0456549,423157760.6495161,228931038.48174745
19635,22597463.951673582,17676018.065153915,20583993.0,12599171.24854977,78473706.60584527,26839677.423880838,41852573.13674961,10059252.0,88552384.25502154,15984768.0,24280310.92040149,7058584.402240921,39155006.738667816,24755389.194803596,49164484.77813499,138872693.63084096,20655739.219292417
19641,92012588.3105141,14541334.79782408,46194372.66235833,66004145.30139601,652588612.3148165,53755870.42871189,363901426.973008,13736761.190955954,768280598.2976692,76102742.27565563,209397278.32663393,76913748.74870972,293853731.14492756,341249389.45623875,222565930.23919278,426172671.5167231,132886309.97834453
1965,1928969.6201905021,1534793.4526340095,1409998.6245472783,1713404.7529783356,27743397.208939068,870544.7238020862,5715149.0,676962.3405983023,47059433.0,661886.8134683142,1649607.1613396094,764287.3223322063,6081076.908607885,15961425.064264864,15815608.796986546,9486596.622631874,2639285.4127674485
19690,83508255.29319298,59837401.26604931,59610957.626430176,106924845.16165413,661035746.3728564,104195540.1890473,266067211.0384766,37250342.68692227,622594783.277186,174225998.72844034,303828186.8903364,208334814.986133,705713502.660287,271979118.8332908,933443440.1286572,1322548899.6024723,117651231.58897609
19720,2932423.9392107213,19923793.48390402,8104927.819623262,2806031.0,154360843.2685737,5571576.0,55677197.90829829,2304824.9126133267,98564700.31319636,41861560.97156702,40660709.28977158,54035771.84142834,8117185.984255647,4898435.623940523,63364050.122846834,99448677.44677821,2285625.0
19748,62514243.059922524,17498486.08995236,110135278.94110416,26516391.28771929,230019142.06923684,124938740.09713793,107563524.19497973,83204907.55488214,433916009.0840298,47545095.520911306,131546894.19239698,46978709.49490307,161314668.98578832,93356370.29164222,126543438.33099176,140195060.0311537,87754272.37795949
19755,33975298.48202447,13103998.758765453,49849660.567909375,13539538.867032511,87250088.16177498,64138646.80701907,73060824.89733465,13766041.840504453,71056597.34287877,15821379.920492254,126036010.19714178,13575466.594678568,146192329.78786692,65590344.36915067,90673290.30531913,186601417.71093357,19477518.2594631
19788,3021949.0,2961268.551024765,12355875.657275654,46525523.590661235,36369499.46272873,12628752.6716475,23499467.757294502,14363852.067779329,83215560.11013135,6078972.46849015,11177789.640133591,6830892.878229116,31064389.778382905,21137834.612929992,12902313.983692009,148169369.7659105,4578975.940910842
19812,3750933.0062155547,2926400.0096119456,3067542.741753177,5135714.45282513,13324268.302086774,6918456.504051745,28573325.764031496,1737422.5368544974,30417399.892903622,3026558.5623507053,46552915.32678875,2583899.204126872,14350208.759286324,19182933.52217317,24400453.363030873,21633921.180736728,4460270.39239297
19820,478622603.2669903,55432967.77090745,422704420.7892573,29005402.50787366,402791885.200223,684050226.2119415,248235222.3232576,535807804.87839663,618226115.3113495,31792029.813014995,219671038.94486645,27403778.849459726,1480521506.6244104,411462432.5377088,657489044.2600564,498689706.92342186,353108101.1566608
19824,994276.0,4180055.471756048,1318660.0,12803713.571086489,130603976.16717802,2020434.0,95170193.37651221,687970.8182576554,139565368.36450517,10556653.486578953,410645.36096806964,9500339.785355108,506955.16994421196,37342.1521383556,8621690.926046513,3141448.423096077,16277637.121387832
199,13067796.070727283,10976244.335804319,6716405.932700193,9507112.825422108,223823388.4077596,7974826.564531826,131490395.33487447,3837827.0,203583552.0578757,7034698.908883606,53559119.58663648,5517634.816649565,85986960.71306641,46231514.80412636,86057436.77682656,69332675.05734447,13983588.347218096
19902,13124120.68496757,17356862.06698607,11914155.280689705,22399346.0,66598930.99114944,22755102.50276129,40493184.71983488,11400147.383444648,58013185.05989255,9228153.838392315,42652250.73275407,5716619.9416982625,361657938.3993945,59132520.41508138,125964143.83932857,448595150.8136379,12357914.980365155
19917,31233650.917616814,17931495.74989024,41473673.91016594,27171080.033870492,206065707.52155742,21665315.04363101,24905666.364520848,19683868.01865027,111531824.94664304,18596402.303895783,492063715.3074364,11247034.280005392,306639996.441793,176868884.65772966,225358923.67200106,291066985.1409844,35627655.17237684
19919,3493920.6667154143,13816158.64641009,7698962.133583455,5333017.940817854,81140557.74942659,11279124.210670196,16509071.84216882,2043416.7146737394,103401128.64110652,29947091.22413908,5273903.359423192,38698325.36180829,94324356.72035313,30107276.918479346,81768159.31145798,84864363.2892774,17032049.41385582
19947,565489478.0109143,817102774.57145,476462790.1427044,536392465.6194081,1867856393.200335,476273465.8380559,2970307282.988461,350694265.6757708,7383414310.301573,505201614.2677053,1950648573.4762893,605028438.6329565,2972969969.6581717,1817062930.3178732,3527032116.764792,4192316008.5249214,507164156.0074576
19985,62831939.79340796,35800576.9546729,25776891.55984017,48787252.89466698,219756017.5394051,41849754.75728089,184570023.8666219,19693874.918641496,418946067.8236269,43561566.98523836,960186998.9886804,63411329.32404764,1104855163.8114347,811937467.2393894,674163229.4253467,1731235027.7166119,58539945.315132886
19992,38797579.02495694,55713605.03811962,25203987.44613398,23090852.64197376,64512964.40793735,19109867.18238049,65899419.6694686,17845000.052041933,123564676.35947177,33206068.28357231,18454094.860593386,28635593.27685447,17958322.297245592,24585968.71863664,54201640.72722993,85021252.14173758,27073467.890998844
20024,32016479.849011935,28269253.17690891,12108036.996254995,33572343.97259454,137478960.0496528,36194871.35838024,113706703.05017361,5356154.665500398,197735181.81666362,29930478.865062412,51722325.17896085,26568599.241897218,129214603.96760947,156059611.26506627,372496910.81207705,314623586.1519683,36099321.88173203
20043,1486773.6588731967,29610142.13159819,24843027.29570975,46962476.85167242,29267987.525812812,1300775.0,4456090.398712517,10814114.250214001,72390869.53127062,1155272.9992725246,15258542.788717402,1916700.3539589504,107948982.16029985,12322364.903690096,252742150.7722896,413125148.5200219,2200871.115631855
20047,5632283.820191149,4845696.0,3263875.0,1648656.761976315,180446.05733571213,5860696.0,3652634.0093459794,1280957.006644781,7140270.919358817,2916974.1032647192,654085.4638532717,1408502.5978585884,133644.0,49064.58908129785,510794.22653432365,164298.0,2649090.5681962646
20062,25805400.240595628,36010703.565883696,29732458.530355662,14218117.186447686,204344815.19780254,31949529.948803358,75441223.05002493,10145932.798778316,129432589.90731564,31624083.640540406,60460757.27490565,20518746.859821312,287468017.10680354,29135951.442926526,138737251.6026173,344972542.8424829,35514509.161287725
201,3870691.632033403,4813785.8443782665,7401573.641183507,3275818.3367700325,38477979.228133574,1271328.0,25746795.342757627,8157456.670672985,26821804.644418877,2279452.2447621906,30422091.385491632,2586268.825173769,152780017.63087574,82859034.200598,36586178.49471671,138230951.02821884,6191500.320499912
20100,16719410.985280912,11998664.625229796,11820895.86496304,8865100.462644411,30729424.938313358,15214865.751036907,33237616.654208697,5108495.70811379,69199563.67288433,10669547.717685463,23920632.377016813,9251750.539494824,21275668.901409123,4485487.485503557,27007669.372277882,33063378.61101353,16471667.479724642
20128,18668013.639819637,8404864.955089996,32114041.866318997,22465588.960201297,100870299.13607162,21617067.922223747,46611796.70337831,15970211.958801284,146575801.90195593,10352741.077171188,47107124.08878626,16005870.152349792,39042422.43038312,31407619.90961144,40611679.91115707,111387283.67037334,24870970.858326863
20142,1331272.440606634,2426100.390524988,1389610.7405661005,1205826.0,4911575.190277198,543710.2147959259,8572481.367720615,1458777.2672100791,9519156.501037924,981277.9658928515,38633568.23259313,1011134.3430639756,22448872.812255092,10531006.836064618,14159497.30400851,34938306.36891567,1887270.9815974836
20145,17887169.40950978,8254961.155464002,17369779.29358428,123909896.23588637,97287227.69205803,14414625.105988568,196755356.62170503,19017519.16819925,353167340.64961404,9380008.909314657,458170896.49301195,14803155.083583772,96733222.49745187,185135372.1363642,42759026.281302184,409061332.3164818,13095908.326967455
2021,8721002.898625275,5890915.892889927,5393170.194935968,3133838.655818441,59699168.50046574,4333241.53448704,11786402.223433867,5978723.275134681,55654117.60931791,4505193.299741262,36548077.73444083,5786724.586728486,131729741.45443158,42154688.201743826,40434431.434095874,76670247.29572135,12369926.286092842
20220,66434689.627703115,39342185.33734143,48248538.93023189,50246018.63864838,297862764.0804118,55203536.05025571,158206419.9407005,53240408.49297197,238775900.71197078,72315485.9425518,167786361.73336294,39281599.941789344,252364571.62131238,210056498.2040356,510657817.3414742,261103967.59249026,101318170.14360493
20223,14497993.0,10129227.711059127,13843186.541575499,48501010.53466709,148107285.85542092,16265835.371535849,86714592.70344943,6586764.653120234,194824379.81866208,6020950.449890675,47173751.939017676,12676260.59438439,43351823.93453031,11276578.509187516,21141947.37475983,45462783.060399026,15063421.109758727
20240,3133711.969929264,3047528.46495631,2833597.9561126027,3032826.157065409,35759667.19431949,1396697.254071532,22414688.064555414,157686.13589051727,37384015.0,1724726.828464411,9349170.258043643,791589.6936416947,31185809.6151557,3291544.9835115424,35432902.98328765,51255385.62962928,1559000.1573345386
20245,17832404.098806664,40441228.3298962,15694192.296824137,136668008.2109403,101077635.72119513,20828847.259266935,132601387.0301367,9068015.780298976,183436868.9168953,16577091.781140674,646446174.1369699,5784048.144690968,123604354.09774913,245060168.1871026,37200964.70204127,241020670.6375914,15528971.065494075
2025,15004765.33851765,9133586.203217627,9100825.0,11815012.218906654,99194980.15012488,7028521.494909286,80431852.81633157,768857.2860702947,137145587.7163492,16748274.976395635,12351881.0,14288950.513715144,43068189.60153688,14564149.833042257,123304055.83290383,118303851.89153686,23217885.465232328
