"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster1582",5.25177116228149,3.52689096662883,0.699529289806672,5.04180599443312,4.6115870130828e-07,0.00036477653273485
"Cluster52",3.38963986772746,-4.39621060457585,0.985527927563441,-4.4607671498917,8.16667852614684e-06,0.00322992135709108
"Cluster596",5.33052550272322,2.92637104863031,0.672932739853041,4.34868282567049,1.36957617823193e-05,0.00361111585660484
"Cluster1890",1.84732084367972,-4.39747033711517,1.13128726588866,-3.88713854536393,0.000101432866227257,0.0200583492964401
"Cluster1401",5.95482705386609,-2.95291424454043,0.784564569393139,-3.76376191296085,0.000167376248334753,0.0220657687387982
"Cluster2307",6.36289706055806,-1.79255632062308,0.473784355438985,-3.78348567242619,0.000154647230722031,0.0220657687387982
"Cluster36",13.0923610338357,-1.78703474357529,0.490717475539924,-3.6416774063509,0.000270867365778654,0.0238062318145461
"Cluster1127",19.9412559173407,-0.806343006839028,0.219248749469352,-3.67775418920574,0.000235296548495872,0.0238062318145461
"Cluster1240",15.1363051497889,0.995867995205043,0.271376097777029,3.66969679114216,0.000242838333742995,0.0238062318145461
"Cluster54",5.76172182659024,3.6121752545953,1.03637161231492,3.48540543920039,0.000491391868866175,0.0325997941423814
"Cluster65",4.10652545898505,-5.54183403825697,1.57047270640764,-3.52876813181528,0.00041749876042056,0.0325997941423814
"Cluster94",16.7181323108512,-0.938329069678925,0.271020860893705,-3.46220238023279,0.000535774113591604,0.0325997941423814
"Cluster3267",1.38428077629015,-3.98500224100181,1.15089079824192,-3.46253723384463,0.000535107870175057,0.0325997941423814
"Cluster2544",1.97534524149443,3.552467676388,1.03857283291079,3.42052821315533,0.000624996525645604,0.0353123036989767
"Cluster66",5.11044342364956,-4.99584351581497,1.4714071260447,-3.39528294201233,0.000685577106667937,0.0361527660916225
"Cluster4165",7.80765279406196,1.44710778131456,0.429827398171223,3.36671833268781,0.000760683401809318,0.0376062856769482
"Cluster2488",1.8507936274156,3.44443649599338,1.04928495585082,3.28265117763024,0.00102835828685636,0.0478489061707872
"Cluster2494",10.0909118948073,1.09245781316046,0.334944538471752,3.26160808038552,0.00110782191756379,0.04868261871072
"Cluster447",8.32017592259192,-1.38916035063677,0.435002795363445,-3.19345154891735,0.00140582926816579,0.0561800583863699
"Cluster2266",11.0782686556771,0.984591714686711,0.308605270935684,3.19045657159857,0.00142048188081845,0.0561800583863699
"Cluster3017",18.3392041708312,0.740939912438166,0.237859446809748,3.11503252183549,0.00183924630024265,0.0692782773091397
"Cluster1528",8.12812906849844,1.21073661107823,0.392808038610332,3.08226026982938,0.00205435129205402,0.0738632669097604
"Cluster261",1.25223067912316,-3.83673020365354,1.27118051819443,-3.01824182225762,0.00254245935328477,0.0874384934107937
"Cluster615",11.1575904259398,-1.12613550102933,0.376669726697061,-2.98971597984309,0.00279236957989414,0.092031847404011
"Cluster1956",2.87495841440687,2.29601229313163,0.771664809813464,2.97540106006214,0.00292605721689656,0.0924170143970689
"Cluster2296",1.58118468756727,-3.22959097670516,1.0896444992772,-2.96389416809561,0.00303772740116788,0.0924170143970689
"Cluster46",5.73007364069828,-4.02679774046886,1.3694271567451,-2.94049794516992,0.00327685174983866,0.0931553769946764
"Cluster943",15.9332110149845,0.770832780262427,0.264246656245948,2.91709568330345,0.00353307371661225,0.0931553769946764
"Cluster2346",7.5709680006474,1.36141727291577,0.465351875390763,2.92556524409098,0.00343831069572102,0.0931553769946764
"Cluster3257",3.43375522652542,-2.22728760702277,0.759525053217792,-2.93247417920801,0.00336272883754756,0.0931553769946764
"Cluster1112",2.24638542016255,-2.87702948560247,0.989917064532118,-2.90633386238502,0.00365691036239533,0.0933101966662809
"Cluster966",23.295321121175,-0.622094613022931,0.215326306791486,-2.88907854452426,0.00386372552172852,0.0955064652402268
"Cluster3391",8.90090189194781,-1.03458807254296,0.359528142241524,-2.87762750947029,0.00400677944849664,0.0960412892048741
"Cluster38",1.16715428364959,3.71478117711735,1.3146266959875,2.82573082416142,0.00471728866989133,0.0998587083225041
"Cluster843",2.59155522564425,-2.45209260683575,0.864175494576242,-2.83749379868514,0.00454692300585905,0.0998587083225041
"Cluster1544",4.56402116334985,-1.66402385017986,0.588773247826897,-2.82625587409347,0.00470956273459289,0.0998587083225041
"Cluster1844",1.48790970369187,-3.1130036081265,1.10376835425473,-2.8203414204862,0.00479725779551853,0.0998587083225041
"Cluster3193",2.60188764264363,-2.43936061190798,0.857907200246021,-2.84338517173938,0.00446370905601946,0.0998587083225041
"Cluster198",3.4264442145078,-2.03266601630274,0.730942283171179,-2.78088443246716,0.00542110318327137,0.103011132193951
"Cluster548",1.21159286416801,-3.7962083984926,1.37066390690797,-2.76961287107671,0.00561229548308928,0.103011132193951
"Cluster602",8.46757793744372,-1.73397298374562,0.629277766751351,-2.75549697663285,0.00586030461280377,0.103011132193951
"Cluster822",2.89923065674665,2.30827713730543,0.829501963852247,2.78272654905563,0.00539042170327204,0.103011132193951
"Cluster1672",1.30313375857763,-3.40960092298556,1.2292384490089,-2.77375063050999,0.00554141371356363,0.103011132193951
"Cluster2410",1.51106099251081,-3.15877116918066,1.1277551248902,-2.80093710014238,0.00509544496721916,0.103011132193951
"Cluster2582",23.2634644265656,0.62195130454611,0.22551265742348,2.75794410678322,0.00581661425330748,0.103011132193951
"Cluster3539",3.52746252058935,-3.22573765852991,1.1776399672629,-2.73915436653128,0.00615974442347047,0.105920822586199
"Cluster1671",1.03980563199936,3.54505352970389,1.30885005593703,2.70852533002027,0.00675829530161239,0.113740671990966
"Cluster619",1.11718221149214,3.6471613089314,1.36143253187861,2.67891446952481,0.00738612579590555,0.116848510091226
"Cluster2073",1.75202421203452,2.84694501182657,1.06123708999161,2.68266633222279,0.00730378214091768,0.116848510091226
"Cluster2177",1.39100919774103,-3.02517470550712,1.12700605579014,-2.6842577197921,0.0072691047928995,0.116848510091226
"Cluster346",21.477608162757,-0.638371153916537,0.24207389533269,-2.6370920872703,0.00836201279690681,0.117529495056602
"Cluster739",1.15064438881542,-3.72088501699935,1.40410970347385,-2.64999594247776,0.00804927375442318,0.117529495056602
