"Cluster","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster310427",0.14815353953481,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster310437",0.0679327634967562,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster310440",0.503870458195916,0.276844863749056,1.61480873886436,0.171441271703639,0.863876805012049,0.974077435645765
"Cluster310445",0.279929080794654,-0.942945811098623,2.33384112087333,-0.404031706642383,0.686189403628144,0.974077435645765
"Cluster310447",0.962607011108746,0.318347651092509,1.08165769219598,0.294314600071119,0.768517517218536,0.974077435645765
"Cluster310502",0.396206676163686,1.39158015216537,2.15195829994679,0.646657582630565,0.517853581443167,0.974077435645765
"Cluster310521",0.0640491283967133,0.293633757625802,3.08457506014951,0.0951942332087617,0.924160550419804,0.974077435645765
"Cluster310559",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster310570",0.139461687935911,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster310571",0.144344980112386,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster310703",0.189351072205873,1.11802307994278,3.08457506014951,0.362456110855213,0.717011215395759,0.974077435645765
"Cluster310769",0.552813217563798,-0.123475602997287,1.49812320343406,-0.0824201926211751,0.934312579287455,0.974077435645765
"Cluster310943",0.128098256793427,0.70582841878429,3.08457506014951,0.228825172031988,0.819004801352556,0.974077435645765
"Cluster310979",0.135027026862336,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272318,0.974077435645765
"Cluster311201",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster311250",0.207199516918529,0.293637257520405,2.88438859498186,0.101802253008233,0.918913637301825,0.974077435645765
"Cluster311332",0.476255181311211,2.32933462893593,2.32056881915699,1.00377744012872,0.315485900698478,0.974077435645765
"Cluster311365",0.0640491283967133,0.293633757625802,3.08457506014951,0.0951942332087617,0.924160550419804,0.974077435645765
"Cluster311367",0.134802711310885,-0.118558942561027,3.08457506014951,-0.0384360698796808,0.969340002614024,0.974077435645765
"Cluster311433",0.0740767697674048,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster311458",0.214224911967488,-0.530751642747857,3.08457506014951,-0.172066372968123,0.863385348918726,0.974077435645765
"Cluster311521",0.223524736026402,0.293637733234827,2.81963219358159,0.104140438566151,0.917057899972986,0.974077435645765
"Cluster311557",1.0275219140316,1.86902752465498,1.22714481131078,1.52307006265917,0.127741177756586,0.974077435645765
"Cluster311562",0.0640491283967133,0.293633757625802,3.08457506014951,0.0951942332087617,0.924160550419804,0.974077435645765
"Cluster311573",0.146249259823598,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster311592",0.139686003487361,-0.118558942561027,3.08457506014951,-0.0384360698796808,0.969340002614024,0.974077435645765
"Cluster311601",0.208547310656315,-0.530751326855751,2.87876506802221,-0.184367711263216,0.853724998272028,0.974077435645765
"Cluster311667",0.706491847196328,0.500551100795833,1.4195952042604,0.352601290349256,0.72438737009323,0.974077435645765
"Cluster311680",0.145505341195976,-0.118558942561027,3.08457506014951,-0.0384360698796808,0.969340002614024,0.974077435645765
"Cluster311939",0.422595061966241,0.714021802098316,2.462262246688,0.289986090254501,0.771826878984363,0.974077435645765
"Cluster311951",0.550591299813604,0.548041390786653,2.34890307817036,0.233318009533855,0.815514474891665,0.974077435645765
"Cluster312061",0.343904377529477,1.10224802603433,2.5437659551729,0.433313459437116,0.664787061341416,0.974077435645765
"Cluster312142",5.69005974305777,-0.0771688926878043,0.510910326041597,-0.151041951501918,0.879942622983004,0.974077435645765
"Cluster312346",0.28725671354961,0.705834588632813,2.65310224395065,0.266041231634472,0.79020745463363,0.974077435645765
"Cluster312436",0.140614547159559,-0.118558942561027,3.08457506014951,-0.0384360698796809,0.969340002614024,0.974077435645765
"Cluster312438",0.151107887898864,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272319,0.974077435645765
"Cluster312441",0.126234048137249,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster312448",0.269829738173221,1.51160751910835,3.07290294718245,0.491915151597727,0.622779326690822,0.974077435645765
"Cluster312459",0.138670968018056,-0.118558942561027,3.08457506014951,-0.0384360698796809,0.969340002614024,0.974077435645765
"Cluster312487",0.345166588338211,-0.530749400472503,2.00728310956597,-0.264411830071776,0.791462596737233,0.974077435645765
"Cluster312503",0.0853988378622843,-0.530753603719515,3.08457506014951,-0.172067008702907,0.863384849129409,0.974077435645765
"Cluster312517",0.133305708059374,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster312521",0.150108091236174,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272318,0.974077435645765
"Cluster312526",0.518619241662598,-0.562286905741823,1.73285345232859,-0.324486127194558,0.74557002347591,0.974077435645765
"Cluster312531",0.0666528540296869,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster312538",0.0631170240686245,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster312539",0.143486707446188,-0.942946303906344,3.08457506014951,-0.305697311791349,0.759835120272319,0.974077435645765
"Cluster312542",1.16444647179148,0.128233109992928,1.55340401444015,0.0825497480377914,0.934209560077152,0.974077435645765
"Cluster312548",0.128098256793427,0.70582841878429,3.08457506014951,0.228825172031988,0.819004801352556,0.974077435645765
"Cluster312670",0.296669401465718,0.7058348027456,2.6292604474441,0.268453740834896,0.788350077813412,0.974077435645765
"Cluster312719",0.56706642905109,0.592348721784723,1.47873992987909,0.400576673298567,0.68873182267358,0.974077435645765
"Cluster312738",0.293301397119367,-1.75336381611815,3.07249345558679,-0.57066478463281,0.568226894278112,0.974077435645765
"Cluster312740",0.222230309302214,1.11802307994278,3.08457506014951,0.362456110855213,0.717011215395759,0.974077435645765
"Cluster312752",0.220727468327088,-0.530751642747857,3.08457506014951,-0.172066372968123,0.863385348918726,0.974077435645765
"Cluster312832",1.07326352984527,-0.315377616630563,1.14950542023373,-0.274359399337532,0.783808440914005,0.974077435645765
"Cluster312898",1.82463608860795,0.803712248334013,0.989241716937936,0.812452846026142,0.416531833356371,0.974077435645765
"Cluster312945",0.583661811513224,0.563652255958487,2.05389883230987,0.274430389214735,0.783753891898724,0.974077435645765
"Cluster312989",0.146249259823598,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
