"Cluster","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster370086",4.18600095112935,4.58505402957427,0.985816431665632,4.65102211963274,3.30293895649552e-06,0.0415674867674962
"Cluster0",0.420210290558535,0.67750726123172,1.76354778898126,0.384172895945787,0.700850305707682,0.97176941236502
"Cluster1",0.390459447067511,2.04706806517495,2.1191604812218,0.965980671739741,0.334053852775611,0.97176941236502
"Cluster4",0.0672891978797175,0.283014725608476,3.08457506014951,0.0917516092458966,0.926895392037791,0.97176941236502
"Cluster7",0.136884021594979,-0.129177974578353,3.08457506014951,-0.0418786938425458,0.966595401345088,0.97176941236502
"Cluster8",0.0734158728666813,0.283014725608476,3.08457506014951,0.0917516092458966,0.926895392037791,0.97176941236502
"Cluster10",0.700852683060878,1.03989546198586,1.62045583689753,0.641730208443578,0.521048371561172,0.97176941236502
"Cluster13",0.0672891978797175,0.283014725608476,3.08457506014951,0.0917516092458966,0.926895392037791,0.97176941236502
"Cluster21",0.203244675802498,0.28301808111908,2.90178775598597,0.0975323162540934,0.922303671898541,0.97176941236502
"Cluster22",0.289387869707984,0.695215588411001,2.64581711869564,0.262760257879704,0.792735369016196,0.97176941236502
"Cluster23",0.0734158728666813,0.283014725608476,3.08457506014951,0.0917516092458966,0.926895392037791,0.97176941236502
"Cluster24",0.0734158728666813,0.283014725608476,3.08457506014951,0.0917516092458966,0.926895392037791,0.97176941236502
"Cluster26",0.0672891978797175,0.283014725608475,3.08457506014951,0.0917516092458965,0.926895392037791,0.97176941236502
"Cluster27",0.677402334854131,-2.96091090348876,2.96809077063898,-0.997580981275488,0.318482587216698,0.97176941236502
"Cluster28",0.0672891978797175,0.283014725608476,3.08457506014951,0.0917516092458966,0.926895392037791,0.97176941236502
"Cluster33",0.281464007061863,-0.953564274592293,2.66675904450713,-0.357574215996905,0.720661976834586,0.97176941236502
"Cluster36",0.319389837004227,1.00734353156117,3.03400661040946,0.33201757969315,0.739875984596139,0.97176941236502
"Cluster37",0.489672297784216,0.321812200800593,2.13586178480774,0.150670892231709,0.880235335694031,0.97176941236502
"Cluster44",0.680919730738119,-0.0600991904203902,1.42653091893722,-0.0421296094059881,0.966395376226366,0.97176941236502
"Cluster46",0.335966591016299,-0.541368546628788,2.25725358565048,-0.239835058883196,0.810458126969523,0.97176941236502
"Cluster57",0.483078699364187,-0.498403489351334,1.61974989506989,-0.307703980020834,0.758307590959832,0.97176941236502
"Cluster61",0.291676190028615,0.695211347738621,3.08457506014951,0.225383183803906,0.821681192507445,0.97176941236502
"Cluster67",0.217760852979068,1.10740404792545,3.08457506014951,0.359013486892349,0.719584999887835,0.97176941236502
"Cluster77",0.0714285714285714,-0.541372635736841,3.08457506014951,-0.175509632665772,0.860679202485533,0.97176941236502
