Cluster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Cluster1185,6,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0
Cluster1186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster1187,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster1188,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster1189,8,0,5,0,3,5,3,0,3,0,0,0,0,2,0,0,0
Cluster1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1194,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1197,22,12,18,16,21,18,19,18,21,15,16,12,10,16,11,14,17
Cluster1198,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Cluster1199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1202,2,0,2,2,2,4,4,2,3,0,0,0,0,0,0,0,0
Cluster1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1207,13,16,13,11,5,9,6,9,10,6,17,6,9,11,9,9,6
Cluster1208,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1210,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster1211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster1212,4,4,1,3,3,3,3,3,1,3,1,2,0,3,2,1,3
Cluster1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster1215,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1216,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0
Cluster1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1218,21,10,10,5,20,16,19,11,7,9,6,0,7,6,2,8,11
Cluster1219,3,16,6,2,3,0,0,0,0,0,0,2,0,1,0,0,0
Cluster1220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1222,2,7,3,10,7,1,11,7,7,6,1,0,0,3,0,4,5
Cluster1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1224,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster1225,7,4,3,1,4,5,5,6,10,3,3,2,1,2,3,0,0
Cluster1226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster1227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1231,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1232,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1
Cluster1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1234,0,0,0,3,3,0,4,0,2,3,0,0,0,0,4,3,7
Cluster1235,0,2,0,4,0,0,0,2,2,2,0,0,0,0,0,3,3
Cluster1236,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Cluster1239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1240,2,0,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2
Cluster1241,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
Cluster1242,1,1,2,0,3,2,4,3,5,1,1,0,0,0,3,4,2
Cluster1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1245,2,4,2,2,2,3,4,5,2,2,0,0,0,2,0,0,5
Cluster1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1247,46,21,38,40,41,39,39,34,34,42,39,29,33,45,14,18,31
Cluster1248,0,4,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0
Cluster1249,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Cluster1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1251,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0
Cluster1252,7,0,8,1,7,13,0,8,2,13,11,5,3,2,12,23,12
Cluster1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1255,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Cluster1256,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1257,44,49,48,46,44,56,49,54,53,59,52,28,40,32,51,44,60
Cluster1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Cluster1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1263,4,6,3,7,7,5,6,3,8,3,0,0,0,3,0,3,3
Cluster1264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1266,5,0,2,3,5,6,4,0,3,0,2,0,0,2,0,0,0
Cluster1267,9,5,5,5,4,6,7,6,6,7,7,0,7,3,9,9,10
Cluster1268,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1270,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster1271,7,0,8,5,3,5,6,2,4,5,5,2,0,0,0,3,0
Cluster1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1275,4,0,0,0,0,3,0,0,0,2,2,1,0,0,0,0,0
Cluster1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster1278,5,1,5,0,3,8,4,1,2,2,9,1,1,0,2,1,1
Cluster1279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1280,3,0,0,3,0,2,0,1,1,1,2,2,1,2,0,0,1
Cluster1281,15,23,20,31,24,13,25,26,25,22,6,6,9,16,16,15,15
Cluster1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1283,10,10,10,12,9,11,8,12,11,11,11,6,5,7,7,9,8
Cluster1284,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cluster1285,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Cluster1286,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1287,4,3,4,4,5,2,3,5,3,2,6,3,2,5,2,0,0
Cluster1288,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cluster1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1290,0,0,0,0,0,0,0,0,0,7,5,0,3,0,5,4,7
Cluster1291,0,2,0,0,0,5,0,0,0,4,0,2,0,0,0,0,0
Cluster1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1293,1,0,0,3,0,2,0,2,0,1,0,0,0,0,0,0,1
Cluster1294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cluster1295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster1298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster1300,0,5,0,3,0,0,3,2,3,1,0,0,0,0,0,1,2
Cluster1301,39,12,30,24,24,33,27,16,29,20,21,12,20,18,2,15,16
Cluster1302,11,11,13,12,13,11,11,14,13,9,9,7,10,12,10,8,9
Cluster1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1304,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0
Cluster1305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1309,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster1310,24,29,16,33,27,20,23,16,26,29,16,6,14,15,15,21,36
Cluster1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1312,0,0,0,5,0,0,0,0,0,3,0,2,0,0,0,0,0
Cluster1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1314,5,4,4,1,0,5,0,0,1,0,3,0,0,0,0,1,2
Cluster1315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1317,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Cluster1318,13,11,13,7,20,18,14,13,13,12,14,7,11,9,2,7,4
Cluster1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1320,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster1321,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1322,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Cluster1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1324,12,7,13,6,8,15,5,4,16,8,11,10,8,17,3,2,11
Cluster1325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster1326,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0
Cluster1327,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Cluster1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster1330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1332,2,4,0,0,2,2,4,0,3,1,1,1,0,0,1,2,3
Cluster1333,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Cluster1334,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1336,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1
Cluster1337,13,15,12,10,16,13,14,11,13,13,18,14,15,18,16,12,15
Cluster1338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1344,0,5,1,3,0,7,0,1,1,2,6,2,2,2,0,2,2
Cluster1345,10,11,14,22,18,9,13,16,15,15,5,2,7,8,18,14,18
Cluster1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1348,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
Cluster1349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1351,3,4,0,0,3,2,2,3,0,0,2,3,0,2,2,2,0
Cluster1352,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,2,0
Cluster1353,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0
Cluster1354,0,0,2,0,0,0,0,0,2,2,0,0,2,0,3,0,0
Cluster1355,0,0,0,2,0,0,0,2,0,4,0,0,2,0,4,5,2
Cluster1356,15,6,7,9,15,7,7,6,9,7,11,0,5,0,8,11,16
Cluster1357,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3,0
Cluster1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1359,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
Cluster1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1362,2,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0
Cluster1363,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2
Cluster1364,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cluster1365,2,0,0,0,2,1,2,0,0,0,0,0,2,0,0,1,0
Cluster1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster1367,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
Cluster1368,4,0,0,1,2,2,0,7,3,9,3,0,0,0,3,7,9
Cluster1369,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2
Cluster1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1371,1,0,1,2,3,2,3,3,4,3,0,0,0,0,2,3,3
Cluster1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1375,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Cluster1376,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1380,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Cluster1381,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1382,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1383,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0
Cluster1384,0,0,2,5,5,2,2,3,2,2,0,0,0,0,2,2,3
Cluster1385,0,0,0,2,0,0,8,0,2,0,0,0,0,0,0,0,0
Cluster1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Cluster1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1389,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1392,3,2,2,0,2,1,1,2,2,1,0,0,0,0,0,1,0
Cluster1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Cluster1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1396,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1401,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1404,2,0,0,0,0,5,0,2,0,5,0,0,5,0,0,4,0
Cluster1405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1406,0,0,0,0,0,4,0,6,1,6,4,2,0,0,3,4,4
Cluster1407,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1410,5,0,4,5,3,4,4,5,3,5,2,3,3,6,3,6,5
Cluster1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1412,0,4,0,2,0,0,7,0,7,0,0,0,0,0,0,0,2
Cluster1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1414,0,0,0,5,0,0,5,0,4,2,0,0,0,0,0,0,0
Cluster1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster1417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1419,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1421,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3
Cluster1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cluster1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1425,8,0,12,7,3,6,12,4,6,9,3,2,1,7,0,3,8
Cluster1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1427,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
Cluster1428,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0
Cluster1429,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,0,0
Cluster1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1432,2,11,0,13,2,0,12,3,8,6,0,0,2,0,0,0,2
Cluster1433,8,0,5,1,0,7,1,0,5,3,2,2,3,4,0,1,1
Cluster1434,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1436,2,2,2,0,0,4,0,0,0,0,0,0,3,0,0,0,3
Cluster1437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cluster1438,6,9,8,12,16,14,16,11,10,9,2,5,2,6,4,5,12
Cluster1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1440,7,4,4,3,3,2,6,4,6,4,4,2,4,6,2,0,0
Cluster1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1442,5,2,4,2,7,3,7,5,6,4,0,0,0,0,0,6,2
Cluster1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1445,3,4,2,3,4,2,1,1,3,4,1,0,0,2,0,0,1
Cluster1446,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1447,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0
Cluster1448,8,2,4,6,7,3,5,4,7,7,2,2,5,3,2,6,5
Cluster1449,0,2,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0
Cluster1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1453,4,5,3,5,5,4,4,4,4,5,5,5,3,5,3,4,2
Cluster1454,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1457,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2
Cluster1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1460,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cluster1462,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cluster1463,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Cluster1464,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Cluster1465,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Cluster1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1469,8,0,7,3,0,0,0,14,4,20,5,3,10,12,0,13,9
Cluster1470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster1471,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Cluster1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1478,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
Cluster1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cluster1480,15,15,9,11,8,22,16,10,16,8,11,11,14,10,6,5,6
Cluster1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cluster1483,6,0,4,0,1,7,0,0,0,1,0,2,7,0,0,2,1
Cluster1484,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1486,0,0,3,0,10,8,7,14,0,12,9,3,2,8,6,8,14
Cluster1487,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0
Cluster1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1489,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1490,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
Cluster1491,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster1492,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,2,2
Cluster1493,0,0,2,0,1,0,0,2,0,1,1,0,0,0,0,0,0
Cluster1494,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1497,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0
Cluster1498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1500,3,0,0,0,3,0,0,2,0,2,0,0,0,0,2,3,2
Cluster1501,9,9,9,9,8,8,8,9,8,6,10,9,8,8,7,6,9
Cluster1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1503,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cluster1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1506,4,0,5,2,2,6,0,0,0,0,2,0,0,3,0,0,0
Cluster1507,2,2,0,0,0,0,1,0,1,1,0,0,0,2,0,1,1
Cluster1508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cluster1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1510,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cluster1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1512,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cluster1513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1516,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster1517,2,3,3,4,0,3,0,0,0,3,0,0,0,0,0,4,5
Cluster1518,6,11,7,14,0,0,9,3,13,9,0,0,0,0,0,2,10
Cluster1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1520,0,0,2,1,0,0,0,1,0,2,0,0,2,0,0,0,0
Cluster1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1522,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Cluster1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster1524,4,4,5,5,5,4,4,2,0,5,6,0,2,0,2,2,5
