ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
15963,0.0002449443360943076,0.0001785486431203222,0.0001770470095513555,5.9651779799761326e-05,0.0001302773113732168,0.0002438735348302191,6.550527503359432e-05,0.00025730536385994406,6.84993355119603e-05,0.0001037756908241522,1.7055228298570165e-05,7.131564881992327e-05,3.731938616058788e-05,4.166661617130719e-05,2.9808678252259694e-05,6.342536466741105e-05,0.00016852524628803575
15993,0.0007417102347723373,0.000787615451271278,0.0007988053389349867,0.0015653370786855544,0.000970599474177013,0.0008397146991143185,0.0008226666794505054,0.0006185151031335028,0.0012488045880874924,0.0007577887450330776,0.0006966321131689173,0.000941598775351844,0.0013357251967067774,0.0006031457724434983,0.0008800299998579051,0.001146344802922593,0.0009563785954892501
1600,5.077907561129555e-05,0.0010901250421339955,9.878529978521783e-05,0.00013925927853626282,8.60664532190332e-05,6.216062186300552e-05,0.0001670565854528205,5.441602010073973e-05,4.7747634437472124e-05,0.00022254372873337102,1.0571720672057305e-05,0.00015063965516553488,0.00011447804691220917,9.46320597391968e-05,0.00010983820695038569,0.00015033646170347238,0.00014366321956200728
16009,4.306542532143014e-07,4.3256424427638954e-07,2.1729821715337125e-06,3.4551069377122817e-06,1.4688136057054162e-06,1.0557752530997623e-06,1.1446400848066896e-06,4.031655352508475e-07,3.062643220954001e-06,4.444268161287075e-06,0.00026825988528261297,7.5213180827457215e-06,0.0001891292688380809,4.292296911444993e-05,1.5874200859678866e-05,4.2129839548290665e-05,1.8501574773580474e-07
16032,8.494575651198333e-05,0.00012819618315495417,0.00019061179206425867,0.0001641191044920804,0.0002915805148794346,0.00019909966228949904,0.00023526344577985106,9.929982326559654e-05,0.0001303970337175147,0.00019723702302007395,0.00031859924247269994,0.00017156249618134977,0.00011830219678496843,9.605876223098053e-05,0.00015123989325390306,0.00012301902362427908,0.0001848391729266736
16046,0.00013302487558438826,0.00014606812833024588,9.846118147065281e-05,0.00023443553752098995,0.00013335313608535732,8.46672092351386e-05,0.00012780301505629972,0.00030996422598700545,0.00011860819858368747,0.00010965133716483122,0.00014720835707711404,0.0001619904035639162,0.0002171077059626949,0.00048178661708434277,0.0003846108811562137,0.0005082330457663087,6.487399422657708e-05
1605,5.687562263975907e-05,0.0015073480003063135,4.612546028163207e-05,6.664768828055793e-05,8.753225934742433e-05,4.6799873073044433e-05,8.32895760714884e-05,0.0008814027479721643,8.755079955116201e-05,0.0006700116665085757,1.1056845757567317e-05,0.0003906424079812113,5.162951586700394e-06,1.3912371871777451e-05,5.501595250283251e-06,1.9015867825686594e-05,0.00027781585807706323
16091,0.0001338245147648072,0.00017903979279295802,0.00019377780558404973,0.0004826161669618371,5.790547049257675e-05,0.00010269576166254652,0.00021480573812221123,0.0001512369636878602,0.00010923395060217509,0.00010657476974267501,2.8694485169450462e-05,0.0016395280713822197,0.0006185224126470429,9.974168066737568e-06,9.75770557297727e-05,0.0006021113474028395,6.648442666318525e-05
16098,7.291680649709871e-05,7.148337617567803e-05,0.0001754763178087633,6.767247058795769e-05,8.263926387386343e-05,9.687789884814086e-05,0.00016399906170141878,4.1206775216920074e-05,3.256079902842428e-05,5.56972468288949e-05,2.512420604541484e-05,7.463025828481539e-05,7.199600283335733e-05,3.905335371305041e-05,4.687184222898186e-05,7.141267541075796e-05,0.00010093502886956492
1615,0.0004091667907313362,0.00024121291267368718,0.00016859142742976652,0.0004898775290340088,0.0002866003485536944,0.0002748520630431162,0.00027722312343117115,0.00042241049240164487,0.00021627748938307529,1.7856772484692867e-05,3.313928238220006e-06,0.0002445595404243549,2.562809450262902e-05,2.103940822224288e-06,3.533179500785333e-05,2.663676094113604e-05,0.00017384327347254124
16209,8.812706016188481e-05,8.283675509438935e-05,7.80015693149556e-05,0.00020668360315744777,0.00020859567605104151,0.00019680313152521735,0.00026740524332793817,9.520209342492249e-05,0.0002894569431359579,0.0002055158630533649,4.860217922573424e-05,0.0002521344281721531,0.00017576723358246965,6.722627379846686e-05,0.00018711710483960517,0.00012485692132054558,8.164111058301943e-05
16230,0.0003222025728368361,0.00024214970574613982,0.00039625845625863236,0.000234542982755461,0.000394666298729586,0.00032704401442846235,0.00018388621636276247,0.00021563473875767299,0.00037823070445417415,0.00021878415248167632,0.0001149698588138122,0.00016936531896366553,0.0001715457411529255,6.501225240318384e-05,0.0004098976263760306,0.0002073813365319729,0.00017439116928645205
16268,0.0003879652453267135,0.000410954327197497,0.0003431528014417477,0.00038467421992084575,0.0004939170520869045,0.00011151589057193918,0.0004131591116339349,0.00012370197507010288,0.0005189001799856107,0.0003384619724537413,0.00040143939750485126,0.0003041912064477972,0.0003900929937775529,0.0005298714316990422,0.00039727400166713163,0.0005137940657924668,0.0004816170201521594
16314,0.00015697816025478955,5.9255520496801856e-05,6.299876436694057e-05,0.00011947087127290574,0.00012978053415574938,0.000120176182458518,7.096550536251938e-05,5.4594272585155e-05,0.0001290594835965506,0.0001149410336279934,0.00011781058670008992,0.00012710987855089843,0.00020576279383880875,0.00016538181363541198,0.00024192850866043146,0.0002628972944284528,0.00012023876263243291
16418,5.068994749757254e-05,4.356806724347152e-05,8.342084270258956e-05,0.00011030052499352973,0.0001110820264366783,1.0580632451426935e-05,5.999727088827163e-05,5.5005799154508146e-05,1.1377965707714861e-05,0.0005760260831069603,1.7451619925060185e-05,0.0020014072625559438,4.392656100840957e-06,4.074363321589364e-05,4.5745459071500855e-05,5.4559503167511865e-05,8.441340501628807e-05
16432,0.00020060668849107766,0.0002509581478770435,0.00013705102712289143,0.0002648222738645996,8.636630365556261e-05,0.00020526042811407056,0.0003947945668980898,6.760224254454288e-05,0.0001521457160292727,0.00011287729559347215,7.137678247952805e-05,0.0002725280630715152,4.840395886770685e-05,0.0001672467974068306,0.00020597648797967234,0.00028016590677975656,0.00017095775104882422
