ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
0,0.0,0.0,0.0,0.0,0.0,0.0,14255724.0,2167042.0,0.0,0.0,0.0,24446515.0,88508982.0,43807128.0,78695092.0,115316842.0,0.0
100,811582.0,0.0,6604279.0,0.0,19558180.0,10062824.0,63729312.0,1760903.0,2931406.0,1781156.0,0.0,0.0,36101603.0,0.0,0.0,0.0,0.0
10002,0.0,1065569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10005,0.0,0.0,3596841.0,0.0,12257833.0,0.0,0.0,0.0,16066571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008,27076179.0,0.0,11273611.0,0.0,0.0,8129629.0,105563518.0,0.0,6379431.0,0.0,1708376.0,10089280.0,77838270.0,0.0,18915731.0,136918288.0,10085390.0
10015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11477483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10022,18296613.0,12682013.0,28051589.0,27965939.0,14949616.0,68162610.0,69682557.0,4540897.0,165105277.0,89682232.0,52739993.0,44325958.0,44726030.0,0.0,23202820.0,14486586.0,22827931.0
10025,6214258.0,476060.0,6048943.0,128952551.0,0.0,3707400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134773.0
10026,0.0,0.0,0.0,417145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12665483.0,0.0,0.0
10030,0.0,0.0,7923422.0,176182653.0,1597336.0,3441190.0,56989611.0,0.0,80296686.0,0.0,0.0,0.0,36967499.0,18707351.0,34100285.0,55760188.0,0.0
10036,1245329.0,2140705.0,1051207.0,17046001.0,1431920.0,0.0,0.0,0.0,0.0,973810.0,0.0,2835703.0,0.0,1464889.0,0.0,0.0,0.0
10041,59667419.0,12641296.0,21509279.0,285382449.0,50496595.0,18621976.0,39659659.0,21185230.0,47770935.0,14007653.0,22904852.0,12812043.0,51673927.0,3772399.0,0.0,238239585.0,28577822.0
10056,0.0,0.0,0.0,0.0,1724350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10060,86975189.0,140101818.6,32279992.5,170550024.0,76929166.5,68909291.0,358978750.5,11863019.0,725432205.0,53360291.5,19214692.0,0.0,161999058.0,58012673.0,13252376.0,1175009407.0,66046848.0
10067,0.0,0.0,1878634.0,6296999.0,0.0,1002867.0,0.0,26795907.0,0.0,0.0,0.0,0.0,0.0,8168567.0,0.0,0.0,0.0
10079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452430.0,0.0
10086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,3809497.0,4091219.0,3170368.0,0.0,4525906.0,8332644.0,0.0,0.0,0.0,3376536.0,3248063.0,0.0,0.0,0.0,0.0,0.0,0.0
10090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10524477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10093,344423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10098,1693603.0,0.0,539058.0,28039636.0,0.0,871642.0,9647029.0,806843.0,2836652.0,0.0,478993.0,0.0,0.0,0.0,0.0,869919.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10136446.0,0.0
10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744858.0,0.0,0.0,0.0
10105,0.0,0.0,0.0,21840971.0,0.0,0.0,14774514.0,0.0,25335519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10109,0.0,14496735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10115,0.0,1640236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10126,2843894.0,1758198.0,3560686.0,0.0,0.0,0.0,0.0,3348121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265911.0,0.0,0.0,0.0,0.0,0.0,0.0
10129,68141835.0,38493365.0,241454360.0,2586281549.0,61154260.0,94981578.0,877577685.0,91087660.0,1065425227.0,26437253.0,8911429.0,8868750.0,691258066.0,160165815.0,1208524018.0,1162799127.0,110344923.0
10130,0.0,0.0,0.0,0.0,0.0,0.0,28766640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465014.0,0.0,0.0,0.0,0.0,0.0,0.0
10137,0.0,0.0,0.0,0.0,0.0,723534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10138,0.0,0.0,0.0,0.0,0.0,0.0,26847976.0,0.0,0.0,0.0,0.0,0.0,49970241.0,34480060.0,10961163.0,57535903.0,0.0
1014,0.0,0.0,0.0,0.0,7431605.0,0.0,0.0,0.0,15713074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,0.0,0.0,0.0,18425936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10146,0.0,0.0,0.0,15064551.0,0.0,0.0,0.0,0.0,62278818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10148,4296419.0,0.0,0.0,9825075.0,0.0,5945164.0,0.0,0.0,23711027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10162,5411075.0,0.0,12701499.0,336651568.0,0.0,15960297.0,217793548.0,0.0,354274235.0,35281163.0,28475705.0,0.0,0.0,55415051.0,0.0,553734280.0,42698868.0
10167,0.0,0.0,0.0,17589707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10170,0.0,0.0,0.0,0.0,4222355.0,0.0,0.0,0.0,0.0,0.0,0.0,306915.0,0.0,0.0,0.0,0.0,0.0
10187,0.0,35656497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10189,0.0,0.0,0.0,0.0,2649571.0,0.0,0.0,0.0,0.0,6223878.0,5341975.0,23147131.0,0.0,0.0,0.0,0.0,0.0
10195,5853340.0,7983955.0,6365713.0,62581201.0,5485611.0,7579341.0,10775026.0,1776382.0,66211599.0,4644508.0,1673937.0,0.0,0.0,0.0,0.0,0.0,7976520.0
102,18576381.0,5312576.0,8071580.0,19851603.0,17719352.0,11148560.0,88222384.0,8538267.0,322982535.0,22131176.0,12813316.0,117444599.0,175725512.0,63907017.0,96197178.0,123017728.0,8570932.0
10204,0.0,1786405.0,0.0,0.0,2304900.0,0.0,0.0,1706580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136661.0,0.0,0.0,0.0,0.0,0.0,0.0
10211,16584484.0,6461372.0,27197052.0,0.0,0.0,19123973.0,0.0,2322712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43375887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10241,494152.0,0.0,0.0,10216028.0,0.0,0.0,0.0,0.0,9221268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10245,17311455.0,8567453.0,2213547.0,187716922.0,0.0,19122636.0,93850962.0,0.0,160753048.0,2678024.0,8145360.0,0.0,0.0,0.0,0.0,5614816.0,21202340.0
1025,0.0,0.0,3172945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10263,42477197.0,10718335.0,27510389.0,0.0,31730436.0,16660560.0,37809376.0,0.0,8896908.0,425533.0,15264473.0,0.0,0.0,0.0,0.0,0.0,42020518.0
10277,2864463.0,2273853.0,0.0,34465243.0,0.0,3089746.0,12309976.0,1805408.0,32104154.0,63666.0,1320707.0,0.0,0.0,39882737.0,52462099.0,66455044.0,6139219.0
10286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6158042.0,0.0,0.0,0.0,0.0,0.0
10288,0.0,0.0,0.0,8398680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10292,0.0,0.0,0.0,0.0,0.0,4272412.0,0.0,0.0,0.0,3112483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29996899.0,0.0,0.0,0.0,0.0,0.0,0.0
103,650354.0,1835465.0,634065.0,4293673.0,726165.0,2416269.0,6113223.0,2025530.0,39938499.0,3183038.0,4254629.0,20203445.0,43184455.0,2470957.0,28280267.0,56461061.0,390224.0
10300,0.0,0.0,0.0,6893827.0,0.0,0.0,0.0,0.0,0.0,404559.0,2247486.0,0.0,0.0,12070577.0,0.0,0.0,3496015.0
10303,0.0,0.0,0.0,0.0,0.0,0.0,36093681.0,0.0,0.0,0.0,880589.0,0.0,0.0,6509979.0,0.0,0.0,5524484.0
10316,0.0,767940.0,0.0,17184114.0,1032402.0,1581748.0,0.0,0.0,0.0,748271.0,0.0,0.0,0.0,12828275.0,0.0,75412729.0,5915068.0
10321,0.0,0.0,0.0,0.0,0.0,1849805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7514703.0,0.0,0.0,0.0
10322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924393.0,0.0,0.0,0.0,0.0
10328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383674.0,0.0,0.0,0.0,0.0,0.0
10330,0.0,0.0,1080793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10336,0.0,0.0,638728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512696.0,0.0,0.0,0.0,0.0,0.0
1034,0.0,6316416.0,0.0,28744103.0,0.0,590083.0,0.0,0.0,0.0,1528181.0,3601087.0,0.0,0.0,9672119.0,0.0,0.0,3835553.0
