ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14
10003,806211608.4295301,86918001.52096094,413539646.415265,65770713.92977187,114595747.25658788,90161503.69189811,101232165.40041567,92776601.61765005,57700516.79127237,113792636.71408398,83884571.81841852,218709335.12718078,65118390.85683744,31319160.0952032
10009,1745310.4947216422,752568.004305871,1915405.8908333038,5263555.200129428,20978817.65361249,7494089.42939689,8191791.909716765,6537738.817188492,2017722.604886417,19676843.19741738,4416766.497166226,11408937.259215634,19218352.0,492554.57599362364
10010,51633290.5989448,10374033.30977036,21037006.85576248,7299688.70097848,11325473.41268658,9110569.164681569,7716260.361658882,10765086.822103932,6949030.243060741,21028002.026234455,11806318.621789208,21811969.681096815,6784927.488080543,4622964.878688359
10030,740124748.929365,49247982.250364795,313889967.7677198,221986063.55417836,169427571.95926672,122617957.24898866,114004278.4402145,293631187.13340026,181848051.48724586,324973505.92310476,362789486.05859995,1113186283.5508418,86763207.13626406,43034002.1971467
10048,8396095.17106934,2530661.0,11682917.946874587,7137067.355161875,6482033.124847138,2691577.7575673377,4448498.771178479,3559781.9369622897,1396394.4367328663,6175657.142930087,1845915.7306666858,25216270.958195295,5592505.02687136,3146400.153147195
10059,18595741.35557587,21164752.393802896,22709443.763779536,23443725.13198272,24082802.51429194,29868108.61558242,30240894.754356522,4029133.296947965,4039514.7682664134,11473595.292194463,16559432.863943359,33752279.275480956,8787438.155950468,4241615.010675905
10083,4931050.735765322,743665.7554646572,24571948.541199435,1459515.092883524,894023.433008296,170517.05861829448,104156.50734131268,20690035.73397343,19297542.143923435,878458.6159518877,1227709.435449604,49746352.35684043,430238.16570607875,2539099.0
10093,37263449.67881498,21594695.61995492,96075795.7980653,21407134.35663955,15758421.96331584,25788502.23486887,19401877.667737633,17126433.47528316,11880363.877431132,3928250.0,31770191.602898024,92699766.84475231,23786546.0980781,12031077.518634433
10102,20211080.032338887,11242464.500197755,193437924.1717373,10400640.41486743,3990437.0725189643,9267165.107998803,3573720.4032067806,5507993.332007062,4513426.897104938,21377258.73809638,17432297.118404977,7285278.97008777,13594000.271633158,10489776.055103797
10108,169448775.85142377,14118715.227529602,196125639.99575236,28475798.381331407,21843759.754662298,21979687.441178694,64300846.57865596,26051222.5877306,16986582.242219962,30133421.885661244,180813195.51659828,104325269.32669623,31486588.72961239,17178852.106254272
10148,17913386.526967593,1625128.6058663637,26909086.194303375,11749698.486426562,11302965.1522813,13728586.284788016,9651314.984822098,12347343.965989146,13021983.180428417,1129234.0,7491281.528997741,11720225.703277819,8867052.883983517,1101720.517250779
10162,101678625.86986567,5838763.234927366,34901041.585408464,13473504.576146815,5521646.097824921,6256497.479756881,6549035.572857738,2454106.056666729,6216532.404850109,2648217.3761391444,2246036.851786595,49928785.23325656,3290184.5963753844,8177963.0
102,15985805.005256167,4470685.768485144,21649.0,11041022.417409658,8663290.0,6835553.0,11147709.505664986,14468647.663293678,9026535.47047747,13491364.92229361,8811134.969097873,63449753.39118604,22292405.483570773,1700543.576940504
10213,233678979.8184953,34994322.06423522,61093399.72995816,29218517.00264237,38428882.187457785,19737859.93814698,28920342.991967894,86868827.0247356,22766913.708582427,137564592.6311121,33666335.010095656,108149121.97238412,18141218.288640954,10762750.433975862
10216,692237722.6318825,135410507.53271472,335941639.5378032,158636116.66132668,124403520.84625113,61301218.35000239,74491504.04814169,105815421.7938367,110069257.64386475,166045501.08645993,129171103.13000594,639926946.537355,97418461.58341959,98545193.85219753
1022,11922725.596296877,3911677.0,19244847.107181672,2729915.909941582,1130015.9961625144,3883832.560126818,3304518.758360627,1648034.5851041405,2082224.272911036,2290208.6585522834,5818216.835980799,22518576.0,1660772.9365657298,1148225.6102722622
10231,150282292.3249143,36008366.85751312,160904382.7084049,29889075.66915315,26625095.567100354,27577789.403323524,6930915.25507758,56298240.601225704,19199774.969235756,4694556.0,52994012.190999635,26886330.73435536,22469132.978726164,21693825.391919885
10239,259134190.18458048,126791242.20484075,1987429749.648299,81595723.30303706,86776284.69050828,94904655.31895274,180564904.42295974,102845727.69713876,128072634.76630405,167152361.29677296,126927910.4934724,366116898.4188429,89269094.99606022,69272250.21052487
10247,464155319.86772853,139406835.35633907,565601946.2789309,82358617.79686327,142331898.37134382,117719967.85972585,133288325.78384584,114080144.08484843,60880322.21987814,91701265.53005433,129231994.88279119,814815615.9140809,65193465.16384398,83642846.11027883
10265,50450024.27822881,8852079.211615412,57574774.62777592,15760041.129295021,7829573.221358082,5677307.41456627,11465421.256275797,2545530.865927787,4837416.818950764,17729119.78536478,12946379.842898281,57477296.34035156,16193050.264103841,2141097.0
10276,1127390242.7229536,428767268.45221794,1768761664.5902615,198163146.41106224,293291149.2070219,441968911.54577464,259338650.77854,208057817.48193812,97884667.16614282,141391928.61771002,132010917.10272175,883451326.6079562,189875112.81198055,99878640.64385696
10281,391989305.46473485,3017894.461108948,440139625.31549525,6388560.835248023,5045434.417736018,4160632.0247579697,5533501.031567313,7203341.286867521,41974020.657604575,12113840.71981325,11120322.766309142,423800997.62302715,4285105.652511212,2644668.981189974
10287,337457824.1817638,27521522.661648992,288652258.99375796,49366499.49532526,29162058.484746482,28444141.039709512,30008472.3439124,61221985.1427407,33512925.3677572,67144905.38919394,32946119.236250494,274069452.6880125,29650632.6084806,14979949.537905345
10290,469511303.8839494,88260962.86517197,501211944.5554244,122752605.68935692,93004781.37899946,128250583.0290029,101769769.16761012,110941423.35698363,86133551.96988215,144994901.02646333,107619761.78302565,596985700.6139777,85061774.8247429,48613560.12314514
10293,151948461.82632178,27801614.355473854,104308326.31186455,63937911.335419595,28185698.14582103,27991879.084096774,46731849.42357675,44390255.921091825,25343312.42141255,36619977.608831905,26394287.132079333,445646891.96348816,18262302.50079383,25471624.620343395
10317,4970890761.345964,1150561133.001063,4705194205.343409,112701442.50399321,408071264.94860315,799137647.3014262,831958194.1199372,104468171.89934245,82738516.76977694,191122417.38171858,137807606.2978621,430384509.4271241,139537352.2536587,61519038.425300755
10326,258447774.73030794,22965907.188870497,232323327.96345523,38293109.29687391,19390898.4961574,34548970.34137805,12768239.145104758,17946947.411622733,16980319.06441697,19762556.354310077,20596621.731839035,68882843.52131322,3324069.0492158653,3380960.1957910988
10349,20766057.830438487,31167204.16255045,51787020.89012028,25807702.906918768,14137345.598046053,17089814.959541146,20945671.752123404,16623040.360039718,2429092.5982340006,23661102.028919797,20314733.167671375,110496197.65454915,16691679.589936199,5031477.946627431
10350,4990304527.568833,677942086.3708829,3961736167.510188,1075984573.6552632,1354270615.9849684,1126439047.39151,1037113593.8497434,2248934719.9733486,1675474630.6763067,3981690663.391415,1458972090.7021472,2868180095.830254,821612212.6796077,782698853.9646398
10359,46892380.09269174,32642145.748310488,31206050.425923258,25756181.747374605,12559606.853328058,21241593.7189771,14204438.917843776,8913438.56714417,7584359.5381011,15861240.177191395,22637671.102184486,42318924.12314067,24237422.82112891,7076667.22438976
10389,348044149.9533292,40944572.96422838,270328002.0151317,20789587.415963612,24889645.99746661,30889116.531708524,24570382.922007587,20887642.612242084,25229325.155049648,18287561.2019637,12462319.578011997,127152754.25451563,17987574.50299838,12910377.615565348
1041,64815766.42541267,4908111.06233115,40996551.705751635,3515863.131964621,28119161.463801127,5135720.063153213,5609998.293530243,3302432.0,7576324.322707896,14063489.636105519,3326955.439368888,68645626.3587828,16729006.811137281,5820744.581499985
1043,28418026.88304513,21551309.82712805,59069504.404278226,58060298.414541826,22299643.72610443,24882417.618542198,30916131.43525267,12550733.532675583,5966837.844065226,19961604.42856005,18815997.386971258,275293477.8244598,15769010.039937407,11888427.415384213
10454,900099.5502909024,14215624.125940777,797476.321811059,8298346.406649096,9938896.715869764,9460861.89758103,15607259.644510714,2331969.027430602,4049934.3065884523,2107528.0,33780276.510507636,801242.9518818907,10400453.974307626,16180306.240874369
10526,184969083.43186772,3084757.7623253926,264455725.77372187,6396032.555320134,3894887.6735948594,10745566.551564703,14655409.168443775,8105316.449989811,3377724.20914894,8225293.458436829,8392941.42830325,1006920020.2219654,2728189.4996482413,2271949.242503984
10534,132082686.33015636,27293724.65440565,228339890.34683833,34580101.703856625,28720480.2128866,54802252.37907542,46822303.347549595,47565746.42557494,45321822.05511802,50609358.87489787,55487160.14161414,338814872.7348638,38788945.41036149,28158830.12744068
10541,30878237.963974796,11796757.766770445,12966734.68417397,6785579.085771697,9143814.962590097,9346070.0,10023857.235837102,3746340.551852755,1349452.0921229525,2763252.1950291386,3455633.61709965,6670805.408079402,4712096.808094271,36161469.47416168
10544,109189251.97239207,29675725.619928792,65309559.74572851,33561615.32761122,14762912.787609555,16994160.370808672,20929011.805824514,17273879.309906304,22632659.30544943,23133829.353295527,25954857.434361402,40386755.12119228,22907976.614446636,11146624.53720138
10554,261428432.4652545,80048512.94159786,322723948.64133704,140111344.4366353,102569226.12555073,107701849.22479531,79730388.83164743,88329514.05000357,45717148.00750445,79085453.084123,81269963.22207904,262421146.23725948,92723830.42885299,65605615.44966241
10564,298884893.6605028,44568090.388671175,215685635.81633762,45787701.28681193,57808549.44224381,78567495.6393502,87077568.94995613,46859741.47241472,35793480.278955445,47429169.19119585,475433755.7044933,129409827.49700448,26978372.894952998,15324302.118793523
