ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3906427.0,0.0,0.0,0.0
1,31756842.0,0.0,12215765.0,2546917.0,0.0,0.0,4592807.0,0.0,3024428.0,0.0,0.0,0.0,3289748.0,2572577.0
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499003.0,0.0,0.0,0.0,1873210.0,0.0
101,0.0,0.0,19847219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237286.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269953.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842424.0,0.0
1021,16101926.0,0.0,10460464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,1169584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,4221004.0,0.0,0.0,2140689.0,1405388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186557.5,0.0,0.0,0.0,0.0
1065,81747210.0,15676400.0,49983016.0,27269736.0,76723455.0,36709766.0,30931570.0,161786219.0,79574109.0,210393290.0,140393118.0,58237299.0,31138528.0,57531782.0
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877029.0,0.0,3688067.0,1445753.0,0.0,0.0,0.0
1069,73261.0,0.0,0.0,0.0,861193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7081753.0
1071,7900404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,0.0,4829170.0,0.0,0.0,0.0,3151244.0,4447974.0,0.0,0.0,0.0,0.0,0.0,0.0,1760131.0
1076,0.0,1638055.0,26272906.0,3632481.0,0.0,0.0,3764632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,4203773.0,846489.0,0.0,0.0,13673685.0,3678540.0,43967198.0,3102078.0,0.0,922521.0,0.0
