ClusterID,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3906427.0,0.0,0.0,0.0
1,31756842.0,0.0,12215765.0,2546917.0,0.0,0.0,4592807.0,0.0,3024428.0,0.0,0.0,0.0,3289748.0,2572577.0
1000,20061036702.76667,843007574.0,35366186897.26666,11907444253.183334,9508377796.223808,3642780802.0,3414910312.0,14267841761.761906,10258624692.333332,19239710878.491665,17849075044.307144,104103248506.39165,14309833217.308334,2215104349.5
1001,58668295.0,13242737.0,90846201.0,59210413.0,112101021.0,22484304.0,37341729.0,178400112.0,86913804.0,264539963.0,103348853.0,79039760.0,63388331.0,38827121.0
1003,0.0,0.0,0.0,0.0,0.0,0.0,23864544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,0.0,1319325.0,1638607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,1769979550.0,922978338.0,2501202404.0,312010647.0,499181459.0,521455279.0,528527499.0,214979778.0,194516691.0,501950305.0,388288768.0,2017840951.0,389784503.0,176522660.0
1007,41012.0,10632084.0,9138756.0,0.0,0.0,1294572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,46537161.0,7149514.0,0.0,2244139.0,3801917.0,2122566.0,3819582.0,0.0,0.0,0.0,0.0,35152694.0,3767420.0,1688892.0
101,0.0,0.0,0.0,0.0,1388421.0,0.0,0.0,0.0,0.0,1276063.0,0.0,0.0,0.0,0.0
1010,10645276.0,0.0,0.0,0.0,0.0,0.0,0.0,2138845.0,2815534.0,6293357.0,0.0,0.0,2391718.0,0.0
1013,66616544.0,0.0,0.0,7034819.0,1407640.0,3662715.0,1986736.0,0.0,869515.0,3009314.0,0.0,0.0,958434.0,0.0
1015,0.0,2152335.0,5479360.0,0.0,9730842.0,0.0,0.0,2936477.0,2352519.0,1084155.0,878744.0,0.0,0.0,689545.0
1016,0.0,4831798.0,0.0,2993539.0,3658156.0,3179187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,0.0,0.0,7642832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,9487217.0,3379193.0,21527039.0,0.0,755061.0,0.0,709972.0,0.0,0.0,0.0,1956853.0,5686382.0,0.0,0.0
102,0.0,0.0,0.0,8484443.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
