ClusterID,Control Mean,Treated Mean,Fold Change,p-value
387,34184931.48714352,14919308.536109643,0.436429382393836,0.03860986013244274
2346,11031167.238613334,108699039.36019868,9.853811206824078,0.038721506747714345
12598,61656551.97097525,314588810.38041043,5.102277054488917,0.03898930313787796
5234,761803534.6436127,281209067.3031794,0.3691359445250339,0.03930161877302689
1505,4725576.375348889,38287539.974694684,8.102194723679165,0.0393936751346413
6206,229944007.8552378,114099123.5853152,0.49620394394946254,0.03940765981842574
24891,10138289.067925867,29068373.880398124,2.867187321809621,0.03954387317989708
8230,142574461.73057213,69861818.48914295,0.4900023302992596,0.03957272692602654
689,26049036.557693984,16454002.666600049,0.6316549416389108,0.0401384057307171
22984,45801512.917207666,25921295.398963798,0.565948453401965,0.040514230187174725
20876,49584057.42865267,27721041.27237011,0.5590716595199653,0.04131266748352469
19843,225623691.2235809,540380182.8619862,2.3950507144504543,0.041341478384009755
11888,566186260.1797457,1397265248.4618952,2.467854391271009,0.041927535557634836
19480,99954052.69468556,140796572.49327555,1.4086129446231201,0.04213262646318796
21127,3711810.6677638656,8013556.68431765,2.1589346552380375,0.04298789750113577
2205,17375131.225765005,32779726.597213075,1.8865887210454622,0.04308929390424398
24837,66203769.1897357,205340066.27124178,3.1016370938450724,0.04317792032235258
3381,439961168.4389866,182395817.5697845,0.41457253651938825,0.04322976532197906
667,23275443.01930999,11438624.84790114,0.4914460634932414,0.043293765322428956
17983,3195425.1812923676,1059347.6444572052,0.33152009023999723,0.04377242785608128
1245,98417476.01261142,187545561.85132414,1.9056123917188412,0.043775577800822606
19687,27014921.38149771,141768673.59833434,5.247791455555761,0.04381621997936357
20303,216471206.77781844,133709687.55225289,0.617678856890606,0.04406209222672802
19222,187185615.776419,442384001.5582655,2.363343998006045,0.04414948238958562
15322,1026981645.874161,677951305.9730234,0.6601396516643246,0.044470928018921524
168,41053668.375477366,12361724.31966645,0.3011113210786906,0.044534989808960805
12613,162679169.81120908,76831154.71290414,0.4722863707877752,0.04467928491893173
1851,15135786.903547836,7203469.326191811,0.4759230142506376,0.0450740000554071
3913,318584553.13091993,138902621.0322122,0.4359992336952106,0.04511109337209407
4533,5820958.443902186,39286885.555101044,6.749212510915017,0.04530142252733106
2850,45592246.56707838,318053321.07595205,6.9760396783258,0.045533745366057164
9764,1002152987.2902704,557696565.4161481,0.5564984313663609,0.04576132359673994
18359,147891572.00000253,87812573.65693161,0.5937632041461437,0.045779718678988855
8295,25667473.429311752,11377518.996394154,0.44326602802289256,0.04578854119818924
17995,215768543.65502352,347282899.8241929,1.6095158911552836,0.04586150694687675
10429,30144179.539501157,270280675.85541797,8.966264134050826,0.04613632943420795
18211,6069882.357831935,10326028.946410052,1.70119095192783,0.04615756429264209
14013,58541801.03685788,124357434.63478126,2.1242502354255532,0.046475632442543685
6229,6214072.378063845,1787585.4729589424,0.2876673080392911,0.046555907444132724
10808,232200788.4867915,653533124.4037716,2.8145172488979178,0.04666183938090224
1201,28296618.790423326,17258910.068431597,0.6099283520853976,0.04682625395907919
14430,134360726.15347052,95055273.0169014,0.7074632278209531,0.04689931712409184
18148,4442566.027405321,2212625.9468188547,0.49805133636047233,0.04700380092652888
21921,23740111.277929235,12969793.750410324,0.5463240504044357,0.047047858708903725
595,9885627.496230474,53673972.0993681,5.429495711813411,0.04719891061050648
14636,41987445.55237161,514106234.37543535,12.244284633466982,0.047432634182223016
18923,43625083.692181334,169824911.6779503,3.8928271834670887,0.048848209294551935
13105,21845567.612498023,38152440.39465535,1.7464613907687174,0.04893991084400249
19433,69451404.7125806,29638772.747808095,0.4267555547719433,0.04920358026045272
10093,40780229.149079144,302817592.2116864,7.425598103058337,0.04944385674872573
1251,22069485.31870831,3196143.413631056,0.14482183736843576,0.04955303318149527
271,788522452.4580141,331595929.2270556,0.42052820207388053,0.049618792754333584
2681,12440510.639223825,41065269.743944205,3.3009312024917254,0.0496253505298423
4904,64914185.05209412,29094923.104873456,0.44820593652257307,0.04966597219133357
19978,194126924.8649186,102010646.52673931,0.5254842758042063,0.049731848773595363
8593,24058406.267666016,85662250.82737723,3.5605954057940017,0.04981188600397413
9605,94004852.97019294,17679080.755843304,0.18806561786176068,0.05017808863046408
14767,9106181.771472385,5581644.217533031,0.6129511092145188,0.050258321874016264
985,13020919.516895304,26879524.44675716,2.0643338138969076,0.05031680623176836
3024,18487122.75205379,37824903.21894638,2.0460135266178345,0.050719375293468705
6003,205558151.9285463,122569457.49792366,0.596276315718823,0.05086611644842753
5036,5218143.357774181,27688740.1500168,5.306243667829689,0.0513644334493807
10943,118089095.14733133,68983454.43440855,0.5841644763925308,0.051487959855594075
26097,36330090.592680216,72226423.39279339,1.988060646546958,0.0516199008295566
3175,31681489.872313645,8403993.391975865,0.2652650940926894,0.05203891201412763
16139,20474181.50528207,7670906.526735675,0.3746624266643666,0.05204500526189469
7146,80161757.78042075,20439534.875717185,0.25497862623852635,0.05207675903847909
24135,111284392.3540495,860846876.2227814,7.735558041993984,0.05216117776989333
15613,131915703.20600623,78724905.63106227,0.596781912371126,0.05255662594717738
19117,168246342.27938366,107187071.72066736,0.637084112905566,0.052677559609267524
22717,7478170.056942239,2639733.6208221223,0.3529919219169893,0.052702578911175
20924,4068282.7574500046,2007222.5502636344,0.4933832454462333,0.052935627278277504
5323,31944452.287727732,22342786.722852357,0.6994261952469256,0.053099862082115194
13468,47516075.50259332,137781717.47073835,2.8996863906241273,0.05335776582918987
5873,35013789.58712807,11846314.003865976,0.33833281525804826,0.05353355257052082
21533,14247320.498274975,8829105.511806209,0.6197028776656784,0.05413703493160935
11429,219115033.1941465,497750043.5888348,2.2716380356604935,0.0542161606548215
118,93796460.0134426,49345570.36000777,0.5260920332487572,0.05454342322845735
3578,9367573.670001121,33582202.06610434,3.584941335839029,0.05459073483238905
21539,391491461.9411805,865690542.3145927,2.2112628919724897,0.055109862902519596
5865,8908742.434192069,5077114.985312673,0.569902544923347,0.05573634704034629
70,15174355.136105524,62993755.117886126,4.151329961165874,0.05590686920263427
10658,11312151.587850193,39304628.80080062,3.4745493371053944,0.05595289847773651
5375,37381861.30590744,122597780.83785044,3.279606112563377,0.05651140091954606
8172,6216962.29474431,75937234.19380358,12.214523845190332,0.05660393044492807
198,22355949.763208374,12721534.095795058,0.5690446718005753,0.0566426481007844
163,27850551.85142584,87268726.79912063,3.1334649045617677,0.056741860157545385
3976,692459219.9879214,1025365807.7730885,1.4807598457436584,0.05679652374468344
3506,14567394.091858726,32051452.825474977,2.200218695489783,0.057066727359495285
7940,532011385.3979168,175276122.06058252,0.3294593440504757,0.057436381213606794
13757,829140642.2704682,679972755.4414563,0.8200933843738022,0.0585778552499141
1367,14030182.266451139,35747754.125674985,2.5479180132359884,0.05879110284507524
10596,1154498.6556867857,2767435.2234954955,2.397088303103488,0.05903707410807981
6498,39398342.309759624,190532236.59553576,4.836047037144955,0.05910731227318281
24829,128685063.88358529,304264646.541349,2.3644130667456595,0.05919505748096186
8263,87239033.44596653,44809425.251501635,0.5136396344791619,0.059221223536016235
94,45327857.35915062,883405189.2405568,19.489233348070847,0.059258127703641535
8034,216482545.67072338,286852273.7126145,1.325059592328176,0.05983700759429739
12838,10500335.31909232,37482714.45340331,3.5696683309960644,0.06006116267074194
14166,104105000.09319615,70537743.36672394,0.6775634532786863,0.06008645955056906
18819,98338022.6212554,70456205.19377317,0.716469614862322,0.06010759483240926
17048,7103634.882987761,11351027.931044172,1.5979182655105684,0.06035142430633649
1078,59290775.87650948,32897880.736736935,0.5548566408585455,0.06051376956643843
3430,17801597.170395806,11164262.478763778,0.6271494839423752,0.0606473916267883
3681,90170167.01734215,246545951.75141865,2.734229733698965,0.0606770375298113
26727,40441573.13738041,23706520.234793946,0.5861918416047435,0.06086699452951533
20980,128094475.49703513,241971668.62419942,1.8890094025155681,0.06103630254088419
6992,60402867.631832376,258990014.46925527,4.287710577713818,0.06108359224255042
5688,426572929.9488513,345418769.39003515,0.8097531398240694,0.06128595790156192
24683,378714466.0844145,154028943.24183378,0.40671523544997384,0.06130287252495754
17837,184656812.05818003,476528741.4732865,2.5806182623966563,0.06186350413986589
18286,3461031.599931559,24229522.96466369,7.000665051755905,0.064397404807389
17928,37738821.336981446,25435240.661628127,0.6739807911463134,0.06487409459855929
478,98810512.8687488,59502573.13384821,0.6021886882915607,0.06531943733790727
8618,55113565.95870332,38629025.25240277,0.7008986731387977,0.06538110228128687
10832,425515332.43531454,300607627.8334333,0.7064554551136666,0.06540975929742024
64,25392141.5019481,121587214.43936929,4.7883796815656945,0.0655706362010655
24073,322547513.8658323,120558178.71994914,0.3737687427040496,0.06593251135671928
2857,36065731.88020362,106862400.85112649,2.962989943087304,0.06607284502712003
10423,40464710.09216289,63043625.985805705,1.5579903041988146,0.06641590786009821
7142,8539727.588131452,67272851.53709526,7.877634367469912,0.06648036184969097
21492,33949069.42050291,49270807.03402323,1.4513153931773766,0.06656541861246952
62,161132670.4661902,108625938.9320173,0.6741397546365983,0.0670698340025192
17235,50183055.05418314,102878987.29691857,2.0500742170009203,0.0671759032108375
6817,169893831.8909666,105336046.02000688,0.6200110083314195,0.06826713092985949
156,8353963.455745242,24510471.129246518,2.93399309909478,0.06827392958619612
24741,30708927.650934424,633571894.9960841,20.631521302138516,0.06837344501076723
11826,1038689095.6017927,2382190614.3952575,2.293458768829253,0.06842870451956193
19180,38646047.53129473,23333318.38068524,0.6037698515427852,0.06875496785499258
14938,69567378.921457,600551954.4950843,8.632666111700425,0.06928364283495339
9810,462942313.4684713,260709117.72318596,0.5631568127136461,0.06937348345000885
12940,2029014.9201936168,6438141.766935328,3.1730381589904595,0.06969826757391495
19524,1599732456.6207647,776584880.5371045,0.4854467241213216,0.07002738306036023
10698,1648960037.3542852,910047006.050652,0.5518914864127329,0.07004240260350478
14815,93397254.44112223,154107696.7520507,1.6500238435724084,0.07040286386683282
3888,11568204.103640761,50331180.03128268,4.350820540540289,0.07069499137764855
11642,46171396.28506467,30348149.72254368,0.6572933063399812,0.07104497566055924
20641,191766058.71308964,101018367.12506118,0.5267791798140858,0.07121808978726155
18231,111633315.84755677,64794433.903684914,0.5804220130141643,0.0712241931846798
18929,24915778.418702878,134688258.46838716,5.405741542768105,0.07126917563741403
10920,1120604740.4516604,637941697.8924079,0.5692834189111899,0.07129816107046419
7644,28453335.691906422,114741289.3139947,4.032612926527029,0.07160892947956647
1397,859725.4579614208,3767131.7662293417,4.381784593377003,0.0718545979516875
5458,498845371.38395524,1743190224.9146628,3.494450033842151,0.0720336536593818
2669,4278476.036533936,528455.4230098249,0.12351487270171446,0.07256164898455404
