"Cluster","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster144012",2.11590365747773,4.47656650451649,0.962811998432169,4.6494710408741,3.32787402799461e-06,0.0505770294774621
"Cluster0",0.204844194936694,0.277508824326282,2.87122023589973,0.0966518767374602,0.923002857625865,0.991489190079926
"Cluster1",0.597895182848533,0.521509370927969,1.50108050802381,0.347422651976571,0.728273818117295,0.991489190079926
"Cluster4",0.0498847177427415,-0.36368452051065,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster5",0.0619321820009787,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster7",0.103680020054234,-0.72435313019559,3.05565529406515,-0.237053286606793,0.812615451402776,0.991489190079926
"Cluster8",0.301194195204452,-0.123231493101159,2.29488221839034,-0.0536983955488551,0.957175461125888,0.991489190079926
"Cluster10",0.427318713299934,-1.20893317386396,2.17327893677897,-0.55627151830576,0.578025254606272,0.991489190079926
"Cluster13",0.0469159194596338,-0.363684520510649,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster19",0.0801430443219063,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster21",0.120194049754637,-0.0430886160124044,3.05565529406515,-0.0141012685874919,0.988749188370269,0.991489190079926
"Cluster22",0.233058525885963,0.59810763338122,2.60072841404656,0.22997696727995,0.818109667503668,0.991489190079926
"Cluster24",0.434032083507717,1.09941988674738,1.68771016749507,0.651426949912353,0.514770918492224,0.991489190079926
"Cluster26",0.277578761632203,0.899460588117466,2.32941228005217,0.386131985230765,0.699398922519455,0.991489190079926
"Cluster27",0.400715221609532,2.04270160778942,2.86378753803717,0.713286715811842,0.475668356005584,0.991489190079926
"Cluster33",0.0607354171062323,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster37",0.0934284937409427,0.63817589817078,3.05565529406515,0.208850749431809,0.83456475248411,0.991489190079926
"Cluster38",0.0467142468704713,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster42",0.284262703257219,-1.76769111421759,2.94005522869497,-0.601244186491773,0.547677358036685,0.991489190079926
"Cluster43",0.0627689686138086,-0.36368452051065,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster44",0.396969825178097,0.889925205889709,1.96036179919353,0.453959675329224,0.649857850799764,0.991489190079926
"Cluster54",0.487885054254108,2.37985450550757,2.17121083044328,1.09609553901391,0.273036966671959,0.991489190079926
"Cluster57",0.49646924192731,-1.10168775677994,1.6033451305915,-0.687118285240003,0.492008192404243,0.991489190079926
"Cluster61",0.123864364001957,0.63817589817078,3.05565529406515,0.208850749431809,0.83456475248411,0.991489190079926
"Cluster63",0.0469159194596338,-0.363684520510649,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster67",0.24120511993548,-0.0831590498922064,2.58369034135571,-0.0321861519397759,0.974323599609671,0.991489190079926
"Cluster74",0.113772192028096,-0.0430886160124044,3.05565529406515,-0.0141012685874919,0.988749188370269,0.991489190079926
"Cluster78",0.333505526692359,0.23743890953903,2.37737367954047,0.0998744587703713,0.920443993893133,0.991489190079926
"Cluster86",0.0801430443219063,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster89",1.20947098656794,-0.475187668454536,0.859448327818855,-0.552898473443409,0.580332932819767,0.991489190079926
"Cluster93",0.236643858123087,-0.764425861730406,2.81786493996957,-0.271278389140489,0.786176926448725,0.991489190079926
"Cluster101",1.29254701975482,0.397986612787275,0.867872512747927,0.45857727597241,0.646537758074504,0.991489190079926
"Cluster102",0.163272377143406,0.958773571786198,2.92577508707874,0.327699000521428,0.743139259170069,0.991489190079926
"Cluster107",0.0467142468704713,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster108",0.192150200475233,1.25515917558921,3.05448206478245,0.410923734030373,0.681128458535509,0.991489190079926
"Cluster110",0.0801430443219063,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster119",0.101724727769858,-0.72435313019559,3.05565529406515,-0.237053286606793,0.812615451402776,0.991489190079926
"Cluster120",0.165443601657211,0.27750728848584,3.05565529406515,0.0908176027004188,0.927637522919366,0.991489190079926
"Cluster129",0.0720151079162683,-0.363684520510649,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster130",0.451773711559872,1.19465915452433,2.14351685577715,0.557336020617014,0.577297869504054,0.991489190079926
"Cluster133",0.229487651004679,0.598105441118189,2.83447028420191,0.211011364081594,0.832878403751478,0.991489190079926
"Cluster138",1.27189463556452,-1.36349109781843,0.950417347466034,-1.43462353823162,0.151394403402295,0.991489190079926
"Cluster139",0.107963845093172,0.63817589817078,3.05565529406515,0.208850749431809,0.83456475248411,0.991489190079926
"Cluster141",0.165846946835536,-0.403756806656865,2.92412221455617,-0.138077951956652,0.8901788106421,0.991489190079926
"Cluster142",0.0467142468704713,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster144",1.90720961025349,0.0419229692938078,0.668965692139782,0.0626683397764559,0.950030609018086,0.991489190079926
"Cluster155",0.0619321820009787,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster156",0.0518400100271168,-0.36368452051065,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster158",0.109684888073442,-0.0430886160124044,3.05565529406515,-0.0141012685874919,0.988749188370269,0.991489190079926
"Cluster159",0.935147813026924,1.15929550927756,1.14292858296935,1.01432016536474,0.310430004838302,0.991489190079926
"Cluster160",0.0625726340186845,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster162",0.0469159194596338,-0.363684520510649,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster163",0.143313211483684,0.27750728848584,3.05565529406515,0.0908176027004188,0.927637522919366,0.991489190079926
"Cluster166",0.593586362847681,0.583098256381834,1.43539999757616,0.406227015024707,0.684575806206531,0.991489190079926
"Cluster167",0.545665740604144,1.50792041823115,1.61594920947311,0.933148399337884,0.350743352669336,0.991489190079926
"Cluster170",0.328450937622431,-1.39265608613539,2.20854624822139,-0.630575921720879,0.528317846628138,0.991489190079926
"Cluster172",0.780231077489103,1.11900783657869,1.24526758871916,0.898608336646475,0.368861316631342,0.991489190079926
"Cluster177",0.430403673674302,2.1995781780664,2.3163031943571,0.949607194526577,0.342311881432685,0.991489190079926
"Cluster182",1.05310062054213,-0.60237787540542,0.965722737719705,-0.623758612982204,0.53278612357058,0.991489190079926
"Cluster183",0.571027126061631,-0.33760000240803,1.82269608263457,-0.185220128371623,0.853056382079264,0.991489190079926
"Cluster184",0.0493608533671451,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster187",0.211342743248053,-0.764425835382285,3.05565529406515,-0.250167562050272,0.802457769543993,0.991489190079926
"Cluster188",0.371465056796431,-1.06887739727389,1.87201680308128,-0.570976390550848,0.568015646894846,0.991489190079926
"Cluster195",0.547139445685797,0.95763719561521,1.55016438687584,0.617764931076249,0.536730303423094,0.991489190079926
"Cluster200",0.401600902176377,0.835692879477312,1.83706648096554,0.454906171407624,0.649176742854042,0.991489190079926
"Cluster201",1.13632662325154,0.40815804028165,0.906377867684884,0.450317748075853,0.652481343461768,0.991489190079926
"Cluster206",0.0936301663301051,-0.0430886160124044,3.05565529406515,-0.0141012685874919,0.988749188370269,0.991489190079926
"Cluster209",0.14616149056952,0.277508356703269,2.92860603502428,0.0947578313315086,0.924507181821276,0.991489190079926
"Cluster211",0.654532523235076,1.8480699560296,1.53867753295627,1.20107684452823,0.229721394238692,0.991489190079926
"Cluster213",0.349364062997407,1.36840876292573,2.17572059430264,0.628945079854951,0.529385011842023,0.991489190079926
"Cluster214",0.207209416203059,0.598104977214049,2.88150262774469,0.207567042089487,0.835567040459821,0.991489190079926
"Cluster217",0.0469159194596338,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster219",0.182724595722455,-0.403757225697345,3.05565529406515,-0.132134415318882,0.894877975070202,0.991489190079926
"Cluster221",0.0559161129418303,-0.36368452051065,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster232",0.143192692286413,0.958771802669026,3.05565529406515,0.31376962071972,0.753696019136648,0.991489190079926
"Cluster233",0.0469159194596338,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster238",0.340342392251973,-0.123231725860069,2.37497127831789,-0.0518876699626238,0.958618198986177,0.991489190079926
"Cluster242",0.154524481701211,-0.403756822230259,2.9291162471229,-0.137842539580615,0.890364863515392,0.991489190079926
"Cluster243",0.821184182641017,0.653958202231003,1.16229299344604,0.562644880351648,0.573676724548416,0.991489190079926
"Cluster244",1.07131829127808,2.20120680438072,1.2068766973955,1.82388707075961,0.0681691467210584,0.991489190079926
"Cluster246",0.173974883241174,0.958771802669026,3.05565529406515,0.31376962071972,0.753696019136648,0.991489190079926
"Cluster255",1.23452178500958,-0.640482914260908,0.875157850577308,-0.731848447498249,0.464261074764976,0.991489190079926
"Cluster256",0.0539819225465861,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster259",1.10356594987323,0.580794139059503,0.995958252804934,0.583151088335081,0.559791594379411,0.991489190079926
"Cluster266",0.150258695373365,0.958773524191209,2.92934466811608,0.327299663514097,0.743441246911565,0.991489190079926
"Cluster267",0.102684471674094,-0.72435313019559,3.05565529406515,-0.237053286606793,0.812615451402776,0.991489190079926
"Cluster271",0.491681192403102,0.526246313777679,1.63785980521425,0.321301195683741,0.74798215039079,0.991489190079926
"Cluster278",0.0558227131667026,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster282",0.0558227131667026,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster283",0.0720151079162683,-0.363684520510649,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster284",0.0987559294867506,-0.0430886160124044,3.05565529406515,-0.0141012685874919,0.988749188370269,0.991489190079926
"Cluster285",0.236822858616518,1.44427810494101,2.82484246481595,0.511277397918579,0.609156829251257,0.991489190079926
"Cluster293",0.183302363963836,-0.403756750821565,2.90614656253542,-0.138931998828481,0.889503884759849,0.991489190079926
"Cluster294",0.714383132070519,1.37015798851273,1.31615867019843,1.04102796990743,0.297862567286452,0.991489190079926
"Cluster296",0.0619321820009787,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster300",0.49654144855104,0.75035762611014,1.55021228058729,0.484035403090646,0.628360743924425,0.991489190079926
"Cluster306",1.01081102115709,-0.413148511344616,1.03048213208166,-0.400927389696725,0.68847358368665,0.991489190079926
"Cluster307",1.10421557856442,-0.477974538941037,0.977312674757229,-0.489070234415787,0.62479197376389,0.991489190079926
"Cluster312",0.0801430443219063,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster314",0.363509101836782,-0.443021582810702,1.90745636949194,-0.232257780516733,0.816337802114016,0.991489190079926
"Cluster317",0.828798222597172,-0.304723692483747,1.17942005638888,-0.258367399157806,0.796123374340078,0.991489190079926
"Cluster320",0.136386444504203,-0.72435313019559,3.05565529406515,-0.237053286606793,0.812615451402776,0.991489190079926
"Cluster323",0.142715678340591,0.638175898170781,3.05565529406515,0.208850749431809,0.83456475248411,0.991489190079926
"Cluster324",0.0518400100271168,-0.36368452051065,3.05565529406515,-0.119020139875403,0.905259399882181,0.991489190079926
"Cluster325",0.0467142468704713,0.317579993672536,3.05565529406515,0.103931878143898,0.91722340899031,0.991489190079926
"Cluster327",0.247095932310389,-0.764425835487006,3.05474684888192,-0.250241958925924,0.802400238690689,0.991489190079926
"Cluster329",0.508633022252037,2.43287747517031,1.97822618104471,1.22982776109327,0.218761610131123,0.991489190079926
