"Cluster","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster175324",2.11055348627323,4.48263428929417,0.976560637848121,4.59022626508046,4.42765776286436e-06,0.0695806417434135
"Cluster0",0.206546059946942,0.284956864122686,2.46269352867728,0.115709429859808,0.907882832509062,0.989973321810749
"Cluster1",0.597278068192961,0.546714431938485,1.31588966967075,0.415471330567765,0.67779689843714,0.989973321810749
"Cluster4",0.0487967628249386,-0.356233112322008,1.00020512438317,-0.356160055210375,0.721720704392338,0.989973321810749
"Cluster5",0.0625868700485891,0.325038600786927,1.02195937086881,0.318054327845341,0.750443727158053,0.989973321810749
"Cluster7",0.102395881650477,-0.716906778044782,1.74283499789239,-0.411345181220103,0.680819444299086,0.989973321810749
"Cluster8",0.298952980825009,-0.115785635581754,1.97399979360089,-0.058655343307074,0.953226628938479,0.989973321810749
"Cluster10",0.0625868700485891,0.325038600786927,1.02195937086881,0.318054327845341,0.750443727158053,0.989973321810749
"Cluster13",0.0468067352792261,-0.356233109874915,0.998627738285818,-0.356722626678088,0.721299464873274,0.989973321810749
"Cluster19",0.0803896520949858,0.325038170177695,1.14264476084311,0.28446126155417,0.776056917096224,0.989973321810749
"Cluster21",0.120709896393465,-0.0356371089467826,1.8295512683186,-0.0194786063467541,0.98445930346794,0.989973321810749
"Cluster22",0.232355378856615,0.605556017458875,2.19069294268956,0.276422133681327,0.782223858517494,0.989973321810749
"Cluster24",0.368533764011396,0.834131380301422,1.53034992513597,0.545059248607673,0.585712768979058,0.989973321810749
"Cluster26",0.274476451532212,0.906153465220428,1.95037607206671,0.464604482283371,0.642214721822847,0.989973321810749
"Cluster27",0.401948260474929,2.06107264241637,3.02991698834847,0.680240630466846,0.496352109575112,0.989973321810749
"Cluster33",0.0594815794756892,0.3250386249063,1.01477511844503,0.32030606485934,0.74873632606917,0.989973321810749
"Cluster38",0.0467006732601315,0.325038678761759,0.998547064457257,0.325511626173002,0.744793884920835,0.989973321810749
"Cluster42",0.280856948235909,-1.75092311129871,3.03952814235752,-0.576050962285433,0.564580735629354,0.989973321810749
"Cluster43",0.0635695378033675,-0.356233150730316,1.02464485946894,-0.34766499576736,0.728091787912891,0.989973321810749
"Cluster44",0.395167741155454,0.894640659519016,1.67185549426902,0.535118413395038,0.592567977975865,0.989973321810749
"Cluster57",0.490007292095238,2.39354464936818,2.3295347391494,1.02747755126509,0.30419565075237,0.989973321810749
"Cluster61",0.494217162858898,-1.08703758409505,1.33898856673952,-0.811834851392363,0.41688640116264,0.989973321810749
"Cluster67",0.0468067352792261,-0.356233109874915,0.998627738285818,-0.356722626678088,0.721299464873274,0.989973321810749
"Cluster71",0.241905164758635,-0.0757125231049416,2.20862129151003,-0.0342804460846146,0.97265351746838,0.989973321810749
"Cluster82",0.333804472397884,0.244884827903643,2.20538874522543,0.111039302451238,0.911585180573909,0.989973321810749
"Cluster93",0.753787130608377,-0.707805646933013,1.1233997699785,-0.630056784635588,0.528657432642138,0.989973321810749
"Cluster98",0.172015934337667,-0.396311095178559,2.67377384196533,-0.148221621798519,0.882167868561255,0.989973321810749
"Cluster107",0.163260586249189,0.966227628237063,2.14048754900545,0.451405395320336,0.651697395470336,0.989973321810749
"Cluster113",0.0467006732601315,0.325038678761759,0.998547064457257,0.325511626173002,0.744793884920835,0.989973321810749
"Cluster114",0.19166686492202,1.26416201706553,2.90370683159056,0.43536145016853,0.663300087352904,0.989973321810749
"Cluster116",0.0803896520949858,0.325038170177695,1.14264476084311,0.28446126155417,0.776056917096224,0.989973321810749
"Cluster125",0.0999947036501771,-0.71690654394119,1.41235774400157,-0.50759557696056,0.611736993133313,0.989973321810749
"Cluster126",0.163611449439102,0.28495608696392,2.57161005799987,0.110808435391465,0.91176825607442,0.989973321810749
"Cluster137",0.0702101029188392,-0.356233192006922,1.05027592160254,-0.339180575960812,0.734473701032498,0.989973321810749
"Cluster138",0.44920316986724,1.19633770614662,2.13075701798389,0.561461347328372,0.574483073093957,0.989973321810749
"Cluster141",0.229751602890968,0.605552687427956,2.59137103469403,0.233680426044993,0.815233084828058,0.989973321810749
"Cluster146",1.26961991412368,-1.35097527194144,0.910368209625334,-1.48398775095347,0.137812170210288,0.989973321810749
"Cluster147",0.108096441446051,0.645632199075515,1.88837627431056,0.341898067593141,0.732427603939718,0.989973321810749
"Cluster149",0.162891353123516,-0.396309687087962,2.13681228598604,-0.185467712670457,0.852862202463376,0.989973321810749
"Cluster150",0.0467006732601315,0.325038678761759,0.998547064457257,0.325511626173002,0.744793884920835,0.989973321810749
"Cluster153",1.90132074619962,0.0565544874806287,0.603282067419271,0.0937446851728219,0.925311972914304,0.989973321810749
"Cluster163",1.46140877844637,0.28256928164096,0.839034874172892,0.336778947263083,0.736283544584346,0.989973321810749
"Cluster164",0.0625868700485891,0.325038600786927,1.02195937086881,0.318054327845341,0.750443727158053,0.989973321810749
"Cluster165",0.0511979408252385,-0.356233115866808,1.00248568736441,-0.355349827291164,0.722327531199354,0.989973321810749
"Cluster167",0.109444052728818,-0.0356362494257426,1.601108977941,-0.022257229155988,0.982242766611246,0.989973321810749
"Cluster168",0.930879510294202,1.16554652396778,1.08156349770068,1.07764964927685,0.281190136329046,0.989973321810749
"Cluster169",0.0625584012269118,0.325038601038124,1.02188480883102,0.318077534991394,0.750426123866058,0.989973321810749
"Cluster172",0.093401346520263,0.645634739145073,1.50861150282216,0.427966204643994,0.668675725329642,0.989973321810749
"Cluster176",0.057078333513368,0.32503863972875,1.010334725901,0.321713815625693,0.747669510495236,0.989973321810749
"Cluster179",0.324925762001957,-1.38288093676869,1.91149199026663,-0.723456307329751,0.469399588335433,0.989973321810749
"Cluster181",0.665761070320134,1.8538552936899,1.20782779584225,1.53486722202577,0.124816446434121,0.989973321810749
"Cluster191",1.04640467574264,-0.577638376993601,0.885793188618755,-0.652114268223636,0.514327460227611,0.989973321810749
"Cluster192",0.379016647163188,0.808004705562514,2.21288440235672,0.365136427687768,0.71500957001342,0.989973321810749
"Cluster196",0.210672155989084,-0.756980897563143,3.05565529406515,-0.247731116475537,0.804342454687176,0.989973321810749
"Cluster197",0.0559606042757187,-0.356233125332837,1.0085504268483,-0.353213003385521,0.723928760089366,0.989973321810749
"Cluster204",0.493390465467072,1.33549662367913,1.32910612482843,1.00480811782545,0.314989254212276,0.989973321810749
"Cluster208",0.0540482207230253,0.325038654684049,1.00583466828912,0.32315316317037,0.746579249830729,0.989973321810749
"Cluster209",0.293800514254681,-1.21327855134568,2.26815368891015,-0.534919021262912,0.592705854637774,0.989973321810749
"Cluster219",0.655352529449262,1.86193290800906,1.45498750590803,1.27968996328051,0.200654195866604,0.989973321810749
"Cluster221",0.0982655184017566,0.645633949187048,1.63618908919576,0.39459617073012,0.693140940002068,0.989973321810749
"Cluster222",0.206025963471868,0.605553530686811,2.49599708565976,0.242609870887228,0.808307633782744,0.989973321810749
"Cluster225",0.0458745149254508,0.325038680657735,0.997970948747883,0.325699541720677,0.744651690995783,0.989973321810749
"Cluster227",0.181311346483219,-0.396311394447255,2.77453861240723,-0.142838666102906,0.886417599036361,0.989973321810749
