"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster16173",8.11518399355731,-2.51175742001757,0.567871997389337,-4.42310491019949,9.72924675902696e-06,0.00467182639588679
"Cluster16199",11.7089004872241,-1.33289422589945,0.307743855484958,-4.33118063006979,1.48311949075771e-05,0.00467182639588679
"Cluster5477",2.25755546832106,4.51381232727617,1.15171198457027,3.91921972485192,8.88361000857652e-05,0.0186555810180107
"Cluster1438",2.13237017401477,-3.27003371549639,0.920623922446149,-3.5519756067252,0.00038235030476042,0.0273825342991437
"Cluster3146",3.24348198028771,3.16483422212002,0.84860105636425,3.72947240447644,0.000191881118161299,0.0273825342991437
"Cluster4329",1.81897693178267,3.39542004310667,0.965128056773906,3.51810313592623,0.00043464340157371,0.0273825342991437
"Cluster9248",1.5674000636266,-3.49628212020013,0.962166700215144,-3.6337592221996,0.0002793215417935,0.0273825342991437
"Cluster10415",30.2223604602764,-0.602843238308919,0.164131591735716,-3.67292629001988,0.000239788667628124,0.0273825342991437
"Cluster15621",12.4383883112337,-1.01628079258405,0.288315839526442,-3.52488713160292,0.000423663262947408,0.0273825342991437
"Cluster20431",1.30208297319561,-4.00085526869137,1.13388574496444,-3.52844657096986,0.000418006320880189,0.0273825342991437
"Cluster9221",8.83940554805541,1.3822009231394,0.403863125994871,3.42244892928639,0.000620597550237451,0.0355433142408722
"Cluster8398",3.59643449634523,2.35728684287739,0.710527832977954,3.31765587985141,0.000907762472443364,0.0445180602017761
"Cluster15014",11.6838240401758,1.25144587352888,0.377586258335778,3.31433108568268,0.000918626639084268,0.0445180602017761
"Cluster4172",8.41000130877923,1.94383387392067,0.592567620888414,3.2803578957054,0.00103675477887094,0.0466539650491925
"Cluster17784",1.3520016417941,3.77488155443402,1.19770696479384,3.1517572038865,0.00162291159536701,0.0681622870054143
"Cluster4970",6.20608542723533,1.7510803060492,0.562471167876081,3.11319122838129,0.00185076056935461,0.0701388703630939
"Cluster21604",7.32994895581725,1.09876799805011,0.35369029133044,3.10658229808058,0.00189263618440094,0.0701388703630939
"Cluster8",3.74165136000106,-2.55154028095731,0.837584797345024,-3.0463068205693,0.0023167129531053,0.0706275999411242
"Cluster3053",2.38672467973342,3.40521302616385,1.10883311078791,3.07098786375904,0.00213351822679353,0.0706275999411242
"Cluster5592",2.11635308592625,-2.84597205149024,0.935722273846979,-3.04147088407949,0.00235425333137081,0.0706275999411242
"Cluster6622",10.1369548476877,0.993901867116616,0.3223269758995,3.08352059067657,0.00204566953341894,0.0706275999411242
"Cluster4003",30.0734168344215,-0.558777496871619,0.185401942125455,-3.01387078509411,0.00257937638012263,0.0738639599762391
"Cluster533",2.00512877961016,3.93524756476226,1.3183758928328,2.98492075450999,0.00283651798073911,0.0776959272985059
"Cluster11005",13.2252303176013,-0.985413184498001,0.335247777512217,-2.93935784395197,0.00328893105140909,0.0828810624955091
"Cluster15461",2.04804444853592,2.40542309275137,0.818346116187699,2.93937130655319,0.00328878817965056,0.0828810624955091
"Cluster8438",4.04902564952954,2.37255382628848,0.811487463308503,2.92370977194815,0.00345887078784541,0.0829386916814266
"Cluster11394",12.2089040020408,0.982146758312952,0.33995001277229,2.88909169410982,0.00386356395023081,0.0829386916814266
"Cluster14949",5.99354423117985,1.31088786919893,0.455534621324298,2.87769097634776,0.0040059734992884,0.0829386916814266
"Cluster16868",5.48137563704074,1.41549319090449,0.488804881051016,2.89582458313618,0.00378163723544966,0.0829386916814266
"Cluster19748",3.60787195166473,2.35627043534351,0.812076315684716,2.90153818038245,0.00371335525280219,0.0829386916814266
"Cluster20047",1.18721840684004,3.58798223379599,1.24937427952236,2.8718233539814,0.00408111022559401,0.0829386916814266
"Cluster9690",5.29295806656209,-1.48978906879202,0.525376868886596,-2.83565790010749,0.00457314025847745,0.0841324514718077
"Cluster10444",11.6577819225691,0.810659616638621,0.283903919350228,2.85540128679442,0.00429824821820031,0.0841324514718077
"Cluster13178",1.89503388812725,2.6316880394244,0.9362612412649,2.81084800206934,0.00494111222929664,0.0841324514718077
"Cluster13861",2.01379025040799,2.74441880799671,0.973557903051615,2.81895796787673,0.0048179826679818,0.0841324514718077
"Cluster16196",33.5951778679891,-0.440078053149088,0.155704559621493,-2.82636587020243,0.00470794563031021,0.0841324514718077
"Cluster17993",4.2704803718119,1.9056437566105,0.670896472164914,2.84044384741089,0.00450508035458949,0.0841324514718077
"Cluster8576",2.44820416840698,3.05566337061205,1.09205648202679,2.79808180337057,0.00514070912269809,0.0852275459815735
"Cluster19690",6.44920979936342,-1.21025679595162,0.434698218449482,-2.7841310237444,0.00536713482768593,0.0866998702933881
"Cluster15764",6.12360625372039,1.73736555608146,0.629317260342645,2.76071492959771,0.00576749944087693,0.0867505495885258
"Cluster16162",2.51747906304773,2.19748080853754,0.796241414786074,2.75981727115756,0.00578336997256838,0.0867505495885258
"Cluster16723",8.89648839078379,1.37077578642892,0.495510183460843,2.76639276483657,0.00566802229295612,0.0867505495885258
"Cluster11154",1.84684815733768,3.4095096615931,1.23943985365413,2.75084720855243,0.00594413611946664,0.0870885059363717
"Cluster9878",1.95593515180259,2.69921592939544,0.98484019057102,2.74076541071136,0.00612962539755518,0.08776509091954
"Cluster13566",2.97056952750287,2.03351562534488,0.747319641753698,2.721078788419,0.00650692507964745,0.0891165826125629
"Cluster17776",4.39386030533383,1.46600724193304,0.538255405358763,2.72362753320778,0.00645692806513707,0.0891165826125629
"Cluster6452",1.35770686856782,2.92860849010564,1.08369150585578,2.70243743194511,0.00688331381239403,0.0903434937876716
"Cluster9448",21.146191867415,-0.854519474067022,0.315813124763315,-2.7057756852488,0.00681450592199588,0.0903434937876716
"Cluster13275",1.07335396913981,3.44384112070979,1.29069659838213,2.66820345310168,0.00762580642829532,0.0980460826495112
"Cluster2646",3.7685245057735,2.13598820629131,0.813751982290717,2.62486390543527,0.00866836072864392,0.10193877947002
"Cluster4001",14.4630825055443,0.867380273816697,0.329885518496948,2.62933722513413,0.00855514773411439,0.10193877947002
"Cluster9029",1.02910610474627,-3.65558927659485,1.39377587293958,-2.62279563563181,0.00872115676172434,0.10193877947002
"Cluster10603",1.24602095169732,3.65507869579158,1.3939225362186,2.62215338429565,0.00873760966885882,0.10193877947002
"Cluster13401",1.45523108231911,3.04619014284216,1.15323544312748,2.64142951987421,0.00825569821899533,0.10193877947002
"Cluster16412",2.68156315710833,2.08585727518066,0.800128428663717,2.60690309262505,0.00913652139321905,0.104654699595055
"Cluster6207",12.4092348799076,1.03211020547137,0.399990331465068,2.58033788389584,0.009870368796114,0.111041648956283
"Cluster10717",1.21107266226013,3.61903359182463,1.41464630033703,2.5582603870398,0.0105197289514446,0.115681432638404
"Cluster11685",42.8178634650311,-0.52445350478938,0.2053477988779,-2.55397675385467,0.0106500366555991,0.115681432638404
"Cluster15253",3.0586128849463,2.1111507477868,0.830496001373219,2.54203601738723,0.0110208816132548,0.117680600277128
"Cluster15447",5.90579735438041,1.28895841591775,0.510938184725752,2.52272868705166,0.0116448206358907,0.122270616676852
"Cluster5831",3.95287272601736,1.26559654489544,0.506598418024977,2.4982244315517,0.012481714369194,0.128909509058888
"Cluster17178",4.81026250228046,-1.51216870325199,0.608101149656141,-2.48670587797288,0.0128931944272088,0.131011491760348
"Cluster3421",12.2351968798121,0.942156983151778,0.381791271964624,2.46772792448507,0.0135973625809189,0.131789821938137
"Cluster4841",35.6341330533141,-0.470771898419337,0.19038834253508,-2.47269287683722,0.0134099330095397,0.131789821938137
"Cluster20084",3.98856810315856,1.6784000328834,0.678762342006813,2.47273593275826,0.0134083176619748,0.131789821938137
"Cluster8893",2.53360074539831,2.22272408469361,0.908835653904583,2.44568319381424,0.0144577978443485,0.1380062521506
"Cluster7168",6.61040248670959,1.14215321142092,0.468535305379104,2.43771002592167,0.0147806252372071,0.138981998499112
"Cluster3485",6.55039312686192,1.01661137029728,0.420464369500499,2.41783000900883,0.015613368959445,0.144653271241917
"Cluster13409",3.27123035968803,1.56196645681872,0.64907367522318,2.40645479310441,0.0161081975239624,0.147074846957917
"Cluster16781",22.6975696084584,-0.672892252969944,0.281514046715967,-2.39026173229948,0.0168363696608083,0.151527326947275
"Cluster12056",2.0185013118526,2.74761679001598,1.15762632433741,2.3734919742678,0.0176207759880478,0.156353364400988
"Cluster3315",33.4272833586295,-0.375961173263593,0.15936184751549,-2.3591667587002,0.018316023023559,0.160265201456142
"Cluster243",49.8536510903722,-0.306887763792754,0.131475905802422,-2.33417493433311,0.0195865638344268,0.160432758224313
"Cluster11019",9.94737846123533,0.884816990052635,0.378766948341109,2.33604593517961,0.0194888476006888,0.160432758224313
"Cluster14961",0.899078770407681,-3.46262515170028,1.48158271381407,-2.33711227825166,0.0194333467536936,0.160432758224313
"Cluster16689",2.9730688113631,1.67977496648338,0.71814803183687,2.33903720683724,0.0193335079688284,0.160432758224313
"Cluster16751",6.6174057978783,-0.942375626110511,0.403801945049067,-2.33375702535559,0.0196084482274161,0.160432758224313
"Cluster3173",12.6237236263858,0.884459164683525,0.382069826436929,2.31491498015358,0.0206175853816866,0.165553130420693
"Cluster3270",5.36745137127611,1.07829181676091,0.474367474025186,2.27311499165658,0.023019251233882,0.165553130420693
"Cluster3876",4.44103236307782,1.88139600605314,0.818498834841509,2.29859338335827,0.0215280396297202,0.165553130420693
"Cluster3882",1.22648061911134,2.78074791663917,1.20358283212167,2.31039180887723,0.0208664721703833,0.165553130420693
"Cluster7745",1.43875729111764,3.02047234021022,1.31998056333204,2.28827031557616,0.0221217840740132,0.165553130420693
"Cluster8795",6.23453536723479,0.872348832587875,0.383879798343383,2.27245308649337,0.0230591584581534,0.165553130420693
"Cluster10837",10.4603041806717,-0.894297989332084,0.393727087713508,-2.27136515936849,0.0231248817095571,0.165553130420693
"Cluster13217",3.91860247864568,1.14583639038628,0.500555202430552,2.28913091867276,0.0220717468634798,0.165553130420693
"Cluster16912",1.80411522350807,2.20318352896398,0.960453999397684,2.29389802150403,0.0217963571000595,0.165553130420693
"Cluster18904",2.30689896393157,1.79900795435482,0.779968557231689,2.30651343272089,0.021081960432055,0.165553130420693
"Cluster19518",1.81865736827623,1.89916799133117,0.835367748032088,2.27345141801933,0.0229989906018452,0.165553130420693
"Cluster2021",1.72001580712894,2.49521854102401,1.10199453397101,2.26427487986945,0.0235572135943774,0.166753309713009
"Cluster18716",2.51460622365068,2.47640217775686,1.09887920304974,2.25357088466508,0.0242231767012005,0.169179417289884
"Cluster20432",8.5332194422775,-0.702439343872421,0.312169209371392,-2.25018779170087,0.0244370269418721,0.169179417289884
