"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster3436",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster3476",0.134203730853366,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster3484",0.141267085108807,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster3503",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster3547",0.313577856251635,-1.74827234128383,3.06089082282819,-0.571164553876009,0.567888103298181,NA
"Cluster3556",0.513194433770965,-2.45570349601798,2.53108090242249,-0.970219282073375,0.331937201438851,NA
"Cluster3622",0.282841083890141,1.70043177374798,3.07502038215367,0.552982277326252,0.58027554589655,NA
"Cluster3650",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster3724",0.268407461706733,1.64380484851404,3.07771675302836,0.534098807792041,0.593273174555944,NA
"Cluster3834",0.293246935309966,-1.66146856942627,3.06543209629892,-0.542001426628324,0.587817523093313,NA
"Cluster3836",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster3854",0.258719316069057,0.105761771486503,3.08457506014951,0.0342873068167053,0.972648046612293,NA
"Cluster3899",0.0654263607092162,-0.306433806485656,2.84853252753519,-0.107576025031671,0.914332015856622,NA
"Cluster4023",0.234597548247972,-1.38211242945521,3.07891914797056,-0.448895330806662,0.653507164481192,NA
"Cluster4210",0.175948161185979,-1.12897779270979,3.08454692109338,-0.366010899360741,0.71435694254782,NA
"Cluster4238",0.392917274604615,-0.661504302276551,2.82105279636921,-0.23448845166171,0.81460579754571,NA
"Cluster4244",0.145912309310052,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4312",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4317",0.158921246823295,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster4325",0.372227243313628,-1.99524231284037,3.04933667039534,-0.654320112374369,0.512905590873082,NA
"Cluster4329",0.742821146576002,-2.99616868406923,1.94362274215764,-1.54153819004153,0.123185855676512,NA
"Cluster4349",0.234597548247972,-1.38211242945521,3.07891914797056,-0.448895330806662,0.653507164481192,NA
"Cluster4453",0.855236258471783,-1.00966066761132,1.75201265482919,-0.576286172835752,0.564421767361587,NA
"Cluster4458",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4472",0.643591197299871,2.88252598576098,2.7596641801465,1.04452056395063,0.296244610120464,NA
"Cluster4502",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4520",0.262064553186182,0.105761771486503,3.08457506014951,0.0342873068167052,0.972648046612293,NA
"Cluster4542",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4708",0.127240445009858,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4732",0.122269609566922,-0.718627477011011,2.98907574781321,-0.240417954458583,0.810006260678953,NA
"Cluster4742",0.437653604022844,-2.22723492778402,2.94386703529051,-0.756567773301022,0.449308854654566,NA
"Cluster4836",0.754568955666161,-3.01667076029687,1.92117496014938,-1.5702217772307,0.116363524882782,NA
"Cluster4837",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4860",0.276258525390393,1.67364891224662,3.07639894947707,0.544028567078762,0.586421814779716,NA
"Cluster4868",0.293246935309966,-1.66146856942627,3.06543209629892,-0.542001426628324,0.587817523093313,NA
"Cluster4883",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4890",0.67167656522248,0.0159932452633233,2.32871260692513,0.0068678484480062,0.99452029283464,NA
"Cluster4953",0.328252803534281,0.517959373638766,2.7126142759018,0.190944720095367,0.848568903127821,NA
"Cluster4963",0.244388749905473,1.34234183301865,3.08457506014951,0.435178851816816,0.663432611853092,NA
"Cluster4964",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster4969",0.141267085108807,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5070",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5110",0.196279082127649,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster5202",0.570173935145263,1.45972075825059,2.70402731421765,0.539832105458197,0.589312823800486,NA
"Cluster5219",0.411340238293951,0.867553098502814,2.78381713057952,0.311641554674323,0.755312949787588,NA
"Cluster5307",0.245159596456802,-1.42542769653166,3.07714495674729,-0.463230597377648,0.64319908661017,NA
"Cluster5308",0.14142054194507,0.930147171860162,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster5310",0.127240445009858,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5311",0.134203730853366,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster5317",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5354",0.127240445009858,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5359",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster5374",0.146283786022152,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
