"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster21023",7.95606145980347,-2.4438605498806,0.578258556834746,-4.22624191375174,2.37626526386279e-05,0.0157308760467716
"Cluster21064",11.521677237072,-1.25558152107207,0.312808006669715,-4.01390467731154,5.97224730199463e-05,0.0197681385696022
"Cluster3818",3.33216547132179,3.23452545714113,0.85438447022315,3.78579617241444,0.000153217226523443,0.0261256660309575
"Cluster8558",1.90115766110368,4.30257672625961,1.14410074158235,3.76066247480003,0.000169463962470182,0.0261256660309575
"Cluster19956",1.19870195001309,3.62863647182079,0.977416702232892,3.71247643255044,0.00020524117720878,0.0261256660309575
"Cluster30880",1.2663184704653,3.70496170352275,1.00783988468799,3.67614118057031,0.000236788513875748,0.0261256660309575
"Cluster5335",1.81284842397172,3.43039057873086,0.959404858377241,3.57554013696898,0.000349505546839234,0.0295248147590029
"Cluster11388",1.52703510480524,-3.4242018357821,0.959123523172387,-3.57013643504045,0.000356795344519673,0.0295248147590029
"Cluster1728",2.08843418415289,-3.20026375162546,0.925102980990366,-3.45935946309397,0.000541461757096607,0.0358447683197954
"Cluster11355",8.95707966467751,1.45327270563865,0.417998854007696,3.47673849271341,0.000507552599146756,0.0358447683197954
"Cluster10290",3.66301571140537,2.43295046520866,0.719138525589529,3.38314577600219,0.000716605838939817,0.0431266423071053
"Cluster5153",8.58340266945027,2.01880243341545,0.602879613201151,3.34859960298887,0.000812210805369235,0.0448069627628694
"Cluster7806",3.57795795715375,2.21138729327214,0.691886958062834,3.19616848894456,0.00139265760902511,0.0677742428639151
"Cluster8122",10.2447587411941,1.06519214863646,0.334140042735124,3.18786141258995,0.00143329214515833,0.0677742428639151
"Cluster691",2.06718543099818,4.01742669641042,1.30397281761879,3.08091291638021,0.00206366995226244,0.0853843442748583
"Cluster22033",7.56221366278207,1.16783486261311,0.377127958747871,3.09665416080665,0.0019571806504574,0.0853843442748583
"Cluster3683",1.31503401185488,3.76575499282029,1.23876621111574,3.03992388477284,0.00236637944866025,0.0870301775007269
"Cluster27722",1.2178287750606,3.66364408068383,1.20416385181365,3.04247970503834,0.0023463763897334,0.0870301775007269
"Cluster6870",2.06364165679815,-2.7695909458279,0.936985412774244,-2.95585278924209,0.00311805874663076,0.0977623278430577
"Cluster21785",1.34219982301711,2.9555049445585,1.00419752386549,2.94315099800462,0.00324889911260917,0.0977623278430577
"Cluster22146",5.56670619213338,1.48696159233237,0.500352398380132,2.97182864946055,0.00296031850365421,0.0977623278430577
"Cluster27136",3.66401707159584,2.43288819501988,0.817387197410572,2.97642072536383,0.0029163446958385,0.0977623278430577
"Cluster11",3.64786694447463,-2.47421673547353,0.844910243876105,-2.92837819568009,0.00340735308055139,0.0980725104054357
"Cluster7913",1.39546284191345,3.01061537234823,1.064987966032,2.82690083679103,0.00470008800083958,0.10036962117922
"Cluster10517",2.50706561143102,3.12993337011621,1.08952672544237,2.87274584186579,0.00406921337462005,0.10036962117922
"Cluster14188",11.9819174210183,0.991911735976227,0.348936473980398,2.84267140279508,0.00447371683990887,0.10036962117922
"Cluster16485",1.93355627897457,2.70328329894451,0.936213585407494,2.88746429349013,0.0038836068282951,0.10036962117922
"Cluster16607",1.10746531270574,3.52635121450914,1.2366087785227,2.85163042326275,0.00434956387053584,0.10036962117922
"Cluster17367",2.06431547877684,2.82164250920624,0.974298594300272,2.89607572638725,0.00377861206173836,0.10036962117922
"Cluster21011",2.57931159647967,2.2634565798998,0.799904246706453,2.82965941138507,0.00465975798465016,0.10036962117922
"Cluster23926",4.23318734567861,2.19343988021733,0.766454628549209,2.86180003161988,0.00421242589526668,0.10036962117922
"Cluster12191",2.01412826431872,2.7701535748777,0.984757957877383,2.81302989502993,0.00490770882560264,0.101528226329655
"Cluster16979",3.0210809328305,2.1039862974191,0.751206276503505,2.80081032764012,0.00509744698593756,0.102257875899717
"Cluster20760",9.12839938471318,-0.885967520050948,0.317932448015826,-2.78665334595494,0.00532554145286343,0.103691424758694
"Cluster26423",1.06061147603406,3.46202930521251,1.25103884486766,2.76732358824457,0.00565186249771232,0.106900942099587
"Cluster25518",1.23716998600758,2.82343926859861,1.02807990877678,2.7463227755885,0.00602674374914359,0.110825121164807
"Cluster586",7.6788342139126,1.40454841547142,0.524744467955901,2.67663310666755,0.00743660200121,0.121974582955143
"Cluster3193",3.85924907709503,2.18832741668465,0.824029107986582,2.6556433449682,0.00791572833751413,0.121974582955143
"Cluster6245",2.82032221805662,1.97300577248419,0.743032834697936,2.65534129899693,0.00792282034300777,0.121974582955143
