"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster5518",5.36536245180358,3.61370852104315,0.689667080991826,5.23978687781675,1.60762150731995e-07,0.000186805619150578
"Cluster7947",5.11875838265379,2.29451505872719,0.539065844248483,4.25646529678763,2.07684255803299e-05,0.0120664552621717
"Cluster3264",1.78321024179489,4.36291008971737,1.05938214409817,4.11835343272792,3.81589145695205e-05,0.0147802195765943
"Cluster75",3.32427448823995,-4.31700260737073,1.14486046773624,-3.77076746820235,0.000162746267545368,0.0472777907219294
"Cluster4980",5.82299470319818,-2.8604236147345,0.784923020624958,-3.64420910022109,0.000268215302261366,0.0623332362455415
"Cluster78",5.91250225482717,3.69724081587922,1.03879678524744,3.55915696735482,0.000372047130792244,0.0720531276634313
"Cluster53",4.30510386051107,-3.50155714071758,1.03156842115293,-3.39440125241917,0.000687788389058844,0.0742176134174881
"Cluster10334",1.48010242335692,3.62289403470226,1.06773346119575,3.39306968112153,0.000691140546550287,0.0742176134174881
"Cluster12367",2.01081611981756,-4.47896584119355,1.32178573550673,-3.38857177897781,0.000702576374864345,0.0742176134174881
"Cluster13244",1.34117311641963,-3.90142928071641,1.13795010560137,-3.42847130248706,0.00060699070427789,0.0742176134174881
"Cluster14118",2.44374125940135,-3.40483216583375,0.983706058228061,-3.46122923342247,0.0005377147304138,0.0742176134174881
"Cluster96",4.37622003554679,-4.72500507246155,1.43884819000557,-3.28388019339502,0.00102388438279681,0.0991461377341573
"Cluster136",12.7892152857623,-0.960308716844143,0.304691589470808,-3.1517401530906,0.00162300636044286,0.124594312494782
"Cluster7078",1.79342437723958,-4.31004691098082,1.37806032730616,-3.12761845441566,0.00176228790488084,0.124594312494782
"Cluster7501",7.4420908498483,1.29116689691828,0.413389862883915,3.12336371267249,0.00178796648918683,0.124594312494782
"Cluster8800",2.03966663387959,3.17847894393419,1.01732337633263,3.12435457385473,0.00178195582366461,0.124594312494782
"Cluster9611",5.58429212136462,-1.50062417379413,0.481327255395133,-3.11767961812641,0.00182280835835739,0.124594312494782
"Cluster10532",1.67061917524069,3.34016755421932,1.08901579492307,3.06714335071263,0.0021611518761436,0.139514360004381
"Cluster55",1.20896873255263,3.80405192707125,1.25293650772267,3.03610909541256,0.00239652635379591,0.146566506479518
"Cluster596",1.21234152510159,-3.75237110310439,1.24767818749482,-3.00748313203959,0.00263420743226843,0.153047451814796
"Cluster56",8.55646249901317,-1.15979408335005,0.392032843057871,-2.95841051046542,0.00309230013624762,0.158573514809084
"Cluster5953",1.07281173381118,3.62909134470333,1.2380452021699,2.93130762781737,0.00337538347935188,0.158573514809084
"Cluster7756",1.18565779194293,3.78208804473552,1.27424285742006,2.96810613668501,0.00299640844528882,0.158573514809084
"Cluster8289",1.14829081891216,3.72646570853788,1.26665885166485,2.94196476315619,0.00326137035310665,0.158573514809084
"Cluster9535",1.54754243352572,-3.15111135006492,1.0796550500081,-2.91862789882868,0.00351575616226573,0.158573514809084
"Cluster10956",4.08899925854099,1.59187001240048,0.545951795114274,2.91577026881519,0.00354811651035815,0.158573514809084
"Cluster67",5.62606228225372,-3.94692674163882,1.37499059121641,-2.87051181793695,0.00409807877839046,0.165159559831972
"Cluster2070",1.13388405602413,3.71281416671647,1.29853761465303,2.85922727599119,0.00424674404218638,0.165159559831972
"Cluster3925",2.20328713874259,-2.80276983046531,0.977052449781319,-2.8685971066268,0.00412296614935955,0.165159559831972
"Cluster5333",17.0688077554588,0.697087073131336,0.243912462615139,2.85793954789118,0.00426401617466364,0.165159559831972
"Cluster2940",2.54645753534324,-2.36968670633318,0.848680788468939,-2.79220024599379,0.00523509473589344,0.196231615584135
"Cluster6870",1.45074277672219,-3.03555239205143,1.09379745444553,-2.77524177782094,0.00551606835081122,0.200302231988832
"Cluster9862",1.4815708638227,-3.08213514972636,1.11637336175216,-2.76084619655284,0.00576518194539596,0.203004285471215
"Cluster5965",1.26422071752401,-3.32255924596931,1.21030204945343,-2.74523144653831,0.00604682355336041,0.20665908732367
"Cluster1656",1.43334139930583,3.07332565352904,1.1349052750711,2.70800191085243,0.00676896326753532,0.219935362828769
"Cluster3671",1.32343197965279,2.96566279626937,1.09603572302277,2.70580851880477,0.00681383223910129,0.219935362828769
"Cluster9649",1.37514492956188,3.0272145117758,1.13245236611146,2.67314953137539,0.00751427474464278,0.232656529645099
"Cluster13029",1.11642349698346,3.19946874766676,1.19876464340715,2.66897156607253,0.00760838909338534,0.232656529645099
"Cluster8553",1.36623212141467,-2.94981378561598,1.11253246811201,-2.65144062772557,0.00801492031256953,0.232833435080145
"Cluster11870",1.39701368227285,3.05009898164073,1.14773504093521,2.65749399718197,0.007872399241894,0.232833435080145
"Cluster2545",2.80504911840213,-2.01003012509997,0.76755170727094,-2.61875533082547,0.00882512193673259,0.236415193501644
"Cluster10720",1.44988234699589,-3.05259565394837,1.16784062642045,-2.61388034025232,0.00895203830815176,0.236415193501644
"Cluster12969",1.80302487129668,2.56551555500668,0.976843642800763,2.62633183305667,0.00863106294165782,0.236415193501644
"Cluster12975",1.64341645993662,2.84881261673086,1.08668597916322,2.62156011152784,0.00875283250385498,0.236415193501644
"Cluster2106",7.58703733799071,-1.54571941349267,0.595008591589237,-2.59781024230949,0.00938203248444848,0.242264927709536
"Cluster14196",2.68493286170762,-1.94468840423739,0.752607590526812,-2.58393408293444,0.00976804611839875,0.246749338903899
"Cluster1157",8.2235838071234,-1.31420234918603,0.511364335746691,-2.56999219014177,0.0101700807703723,0.247305556172243
"Cluster4852",11.3290393143648,0.77184177022167,0.300509870376174,2.5684406613849,0.0102157200484231,0.247305556172243
"Cluster5483",4.3852845667005,-1.42883124208019,0.558522627291494,-2.55823340409533,0.010520545311349,0.249487217383419
"Cluster10348",0.984052338424941,-3.44188544270264,1.3509049323932,-2.54783690559568,0.010839313320079,0.251905641558636
"Cluster933",2.36012088976622,-2.21209410706965,0.872642714377672,-2.53493677380578,0.0112467623188505,0.256249761068711
"Cluster2494",0.971427403297568,-3.42828867716998,1.35770686814097,-2.52505806490036,0.0115679174374414,0.25849846273667
"Cluster4628",1.06999108274726,3.12462964280369,1.24285318762117,2.51407782827854,0.01193440935225,0.261656295609708
"Cluster2046",2.02737956694478,-2.2689632818603,0.909509065209128,-2.49471211299976,0.0126059358458046,0.266329044596817
"Cluster5331",1.36610722251272,-2.94615679254471,1.17818239167316,-2.50059482586633,0.0123984935766076,0.266329044596817
"Cluster14171",0.960998633800288,-3.4148054329806,1.37669316693723,-2.48044046051133,0.0131220176508081,0.272281866254267
"Cluster5561",2.09618973699126,2.08934189293098,0.854302407062511,2.44567014637722,0.0144583210049302,0.294746824696999
"Cluster3744",4.96002449933917,1.30514850244728,0.537465767033603,2.42833791936311,0.0151682031895659,0.303887105280614
"Cluster10298",1.22570979658679,2.80508933191625,1.17123069865114,2.39499300620002,0.0166206822992847,0.307500150236699
"Cluster11554",2.49126789200001,1.82415011728636,0.756550555395491,2.41114107216903,0.0159026959954963,0.307500150236699
