"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster8530",7.06105346671963,4.00474627483541,0.674562905542528,5.93680180444333,2.9063565366908e-09,1.90656988806917e-06
"Cluster226",22.87348883557,-1.39499424931481,0.29626122109889,-4.70866299727149,2.49346929100049e-06,0.000545238618298775
"Cluster316",3.9567875656144,-4.53463413741519,0.960212423127104,-4.72253225244404,2.3292613659527e-06,0.000545238618298775
"Cluster10695",7.87873125914748,-1.83472592668502,0.428228476749413,-4.28445567331723,1.83187125143481e-05,0.00300426885235309
"Cluster6637",19.2174740851133,-0.933102814186472,0.228966599600824,-4.07527917090626,4.59591777471623e-05,0.00602984412042769
"Cluster522",2.36966543571749,-3.74374246112678,0.952413358282206,-3.93079583415239,8.46651462105065e-05,0.00635481021709866
"Cluster9467",2.17892273707944,-4.54876845807414,1.14642788683221,-3.96777547922636,7.25466309302186e-05,0.00635481021709866
"Cluster11448",1.8028398627636,-4.27856510191678,1.09043038328832,-3.92373980722571,8.71848962711706e-05,0.00635481021709866
"Cluster12351",3.33505960744849,-4.2734021861939,1.07719688436115,-3.96715052580969,7.27370562206956e-05,0.00635481021709866
"Cluster3775",2.13417186083368,-4.5227525371882,1.17739191386518,-3.84133140709347,0.000122368769498289,0.00802739127908777
"Cluster445",42.4182469961252,0.53005192517484,0.161207625113439,3.28800777755922,0.00100899052006217,0.0403366680372932
"Cluster469",3.80212610313125,-5.34320078312908,1.58993066593047,-3.36065018281921,0.000777592428748013,0.0403366680372932
"Cluster1551",4.60232392255196,-2.65258110023714,0.793892359304973,-3.3412352054369,0.000834065329999371,0.0403366680372932
"Cluster4481",1.31107292911878,-3.81366689514878,1.1633989234055,-3.27803887250077,0.00104530999486888,0.0403366680372932
"Cluster7471",1.58517892663227,-4.09370913897522,1.23188535918107,-3.32312508502952,0.000890149895548456,0.0403366680372932
"Cluster8320",6.15967607335393,-1.59980627372442,0.486191575791612,-3.29048538350266,0.00100014697649298,0.0403366680372932
"Cluster8699",1.42343492124119,-3.92032273560739,1.16441441865871,-3.36677618619942,0.000760523847473603,0.0403366680372932
"Cluster5760",25.1199387373323,-0.684909282113261,0.219006172134385,-3.12735150538585,0.00176388899586864,0.0618203233366896
"Cluster14073",11.3054153564165,-1.42723728729422,0.457016841651941,-3.12294243278935,0.00179052765761753,0.0618203233366896
"Cluster8151",3.58608074417451,-1.97565138074562,0.641305430650525,-3.08067152767062,0.0020653435520155,0.0677432685061086
"Cluster785",22.7944157100973,-0.787238150594546,0.259963489072507,-3.02826428974022,0.00245962873358245,0.0727428705710196
"Cluster3206",17.1346207003884,0.728046528042975,0.241291334190096,3.01729247959398,0.00255043601087416,0.0727428705710196
"Cluster16580",3.24625788310646,-2.23250570804616,0.735496721805871,-3.03537139168298,0.00240239657146083,0.0727428705710196
"Cluster4864",4.10610080336408,-2.44237558346168,0.813427930767679,-3.00257157527977,0.0026770901223646,0.0731737966779656
"Cluster7531",14.7037109458748,0.768873872514303,0.258170369094149,2.97816467169365,0.00289980142261591,0.0747607258031762
"Cluster13559",5.61783285954153,-1.43962111337755,0.484469281710277,-2.9715426090492,0.00296307754707711,0.0747607258031762
"Cluster159",2.26663834389531,-3.68932103685244,1.2471851085596,-2.95811825488626,0.00309523356888707,0.075202711895923
"Cluster3731",11.5284373805398,-1.45779978803715,0.498447564545198,-2.92468033095376,0.00344810231381353,0.078030986574167
"Cluster5320",1.56023494589664,-4.06892623920586,1.39129968187767,-2.92455054234939,0.00344954056501653,0.078030986574167
"Cluster1561",1.49961838847691,-4.01126773205902,1.42006366126094,-2.82470979399419,0.00473234564607649,0.0823664501356824
"Cluster2650",1.50872658576969,-4.01122544004317,1.41204211634334,-2.84072648656595,0.0045010898501892,0.0823664501356824
"Cluster3785",1.27210248431307,3.86876005188099,1.36641908723361,2.8313129463915,0.0046357339650865,0.0823664501356824
"Cluster10146",8.04054820643768,-1.29559976616057,0.447545634704604,-2.89489979500239,0.00379279585746754,0.0823664501356824
"Cluster10394",1.75311069948467,-3.28844957124092,1.14570578662008,-2.87023912215902,0.00410161492571301,0.0823664501356824
"Cluster10620",1.55358436507753,-3.11044096240164,1.09836015679984,-2.83189529695264,0.00462729980276927,0.0823664501356824
"Cluster12115",1.3277111150786,-3.8248527724122,1.34064924274326,-2.85298544202787,0.00433106056296071,0.0823664501356824
"Cluster15120",1.58671332887415,-3.12515887692429,1.1073929267098,-2.82208672418517,0.00477122729444502,0.0823664501356824
"Cluster19031",1.25980349265329,3.35081181358661,1.16250933973942,2.88239560667762,0.00394663886583656,0.0823664501356824
"Cluster3241",10.4466115953996,-1.1490075454637,0.408520548806109,-2.81260648655655,0.00491417492455684,0.0826589423207509
"Cluster46",5.90651265159166,-1.64241176547784,0.588440998504647,-2.7911239523615,0.00525253530295978,0.0861415789685404
"Cluster8119",1.78313280299643,-3.29639263093054,1.1918477504218,-2.76578332237817,0.00567862523754966,0.0908580038007945
"Cluster2036",1.38140367940379,-3.89209722347873,1.45777276167444,-2.66989295300604,0.00758754324852358,0.0995846208976726
"Cluster2905",40.0619948537642,0.425466280069558,0.158578574919074,2.68299977021917,0.00729650404690947,0.0995846208976726
"Cluster3205",1.38140367940379,-3.89209722347873,1.45777276167444,-2.66989295300604,0.00758754324852358,0.0995846208976726
"Cluster4992",3.27120761215719,-1.84031814496782,0.694421521172744,-2.65014560876494,0.00804570870057415,0.0995846208976726
"Cluster7015",2.02610192375617,-3.51918182462539,1.29169424482355,-2.72446969453373,0.00644048407603796,0.0995846208976726
"Cluster7032",1.39544756437138,-3.905098401854,1.45106014579785,-2.69120367833328,0.00711947139805809,0.0995846208976726
"Cluster8882",2.29078781223753,-2.4323580987918,0.908764406960242,-2.6765551997441,0.00743833117781351,0.0995846208976726
"Cluster9299",2.07126833128979,-2.6246467869948,0.986702234822693,-2.66001909630461,0.00781362212153039,0.0995846208976726
"Cluster11943",2.78527669648398,-2.41380162414616,0.910025256957765,-2.65245563866607,0.00799086275656998,0.0995846208976726
"Cluster15485",1.84368095670823,2.58290945585612,0.953516736431347,2.7088244570546,0.00675220548980902,0.0995846208976726
"Cluster16321",8.91828079805344,-0.984443593627161,0.367451640167677,-2.67911062576271,0.00738180013034277,0.0995846208976726
"Cluster20776",3.89001803108732,-2.48059859898964,0.929834673595006,-2.66778457443293,0.00763531975824699,0.0995846208976726
"Cluster1279",1.84422237589262,-2.87783493148561,1.09297265460768,-2.63303470526315,0.00846256996392491,0.100935379933359
"Cluster20381",0.986751540391612,-3.40280050820543,1.29228048113813,-2.63317488569397,0.00845907781039009,0.100935379933359
"Cluster7512",2.0867069522578,-2.67977110332452,1.04118319433655,-2.57377483415115,0.0100595716436717,0.113777224107735
"Cluster10497",4.80268957101075,-1.31368663443496,0.508584816558113,-2.58302369961697,0.00979385949915068,0.113777224107735
"Cluster16668",1.53347277891734,-3.08951334606066,1.20032745658588,-2.57389209012034,0.0100561631903361,0.113777224107735
"Cluster1544",1.53667735550793,-3.091593609525,1.20829504508261,-2.55864130379979,0.0105082104543038,0.114025202162082
"Cluster12810",1.08106338645143,-3.54101566130244,1.38563457368936,-2.5555191307577,0.0106029532498278,0.114025202162082
"Cluster15056",3.05926079600213,-2.12139113883688,0.828769023905229,-2.55968922298846,0.0104765804165652,0.114025202162082
"Cluster6103",1.06302844994478,-3.50377457109662,1.39410233745343,-2.5132836212705,0.0119613128831111,0.126558407279369
"Cluster6340",1.26660849677553,-3.76527328013038,1.50458948321719,-2.50252532144468,0.0123310804275988,0.128399821595315
"Cluster10524",37.2119116447009,0.45260015426414,0.182257431178942,2.48330151114537,0.0130170856212588,0.133425127617903
"Cluster12482",1.30067895577133,-2.82518956220008,1.15303229495981,-2.45022587359407,0.0142766624806899,0.144084470574348
"Cluster2162",4.94665472334456,-1.73603600089565,0.710955691630845,-2.44183431025553,0.014612851573676,0.145242888368658
"Cluster7189",2.1459581935457,-3.14591424190549,1.30260901574421,-2.41508710893434,0.0157314469380385,0.150395812780305
"Cluster9032",1.18275071148452,-3.67013575581025,1.52094466371005,-2.41306330426097,0.0158190717710992,0.150395812780305
"Cluster10864",1.02030569535584,-3.45624086045949,1.43052622654647,-2.41606256237849,0.0156893653469175,0.150395812780305
"Cluster17359",5.3180450445322,1.15256103080772,0.480064711542311,2.40084514253271,0.0163572570772032,0.153290866323504
"Cluster3581",22.1167370763937,0.517526416748228,0.218301689448905,2.37069359405649,0.0177547430685008,0.157725942282364
"Cluster4318",27.0883892981589,0.490242012832091,0.206860735156459,2.36991332580007,0.017792255684291,0.157725942282364
"Cluster4904",3.66095882604686,-1.85556106673031,0.781469563125372,-2.37445084784782,0.0175750760045824,0.157725942282364
"Cluster6830",1.18611137061654,-3.67319198308663,1.54040169114588,-2.38456761259084,0.0170992055596508,0.157725942282364
"Cluster2855",11.3991527901736,-0.883967431695112,0.376682882515445,-2.34671516208031,0.018939727403954,0.165659482359918
"Cluster5904",1.12214162849758,-3.59367514421244,1.56287008334049,-2.29940746996148,0.0214818121677097,0.185421957658126
"Cluster2850",27.6595679438349,-0.589207878248561,0.257907445133291,-2.28457103262005,0.0223379930870405,0.189377788534652
"Cluster3977",3.35158702041657,-1.70502273655828,0.747317593144002,-2.28152361485987,0.0225174809538153,0.189377788534652
"Cluster8942",5.62691180044441,-1.34407597313042,0.595147731410785,-2.25839048389601,0.0239213254839408,0.192213045180839
"Cluster9045",2.443315850444,-4.70416857873645,2.08884614563823,-2.25204167791838,0.0243196383384294,0.192213045180839
"Cluster10643",5.95791547103547,1.1376205615109,0.505126223033388,2.25215106568662,0.0243127271701695,0.192213045180839
"Cluster13721",1.31215232771998,-2.82608789600106,1.24840141385279,-2.26376537597732,0.0235885491248912,0.192213045180839
"Cluster15846",2.10233482307766,-2.27400559491647,1.00670993857798,-2.25884885782353,0.0238927881680288,0.192213045180839
"Cluster3579",14.0283939311028,-0.707711252511529,0.317569659770814,-2.22852287911343,0.0258456673944339,0.201842354889865
"Cluster6966",1.95402654389046,-2.99583722905087,1.35362757110491,-2.21319164369967,0.0268844359671728,0.20271482752259
"Cluster14985",1.30536651028656,-2.81623965763525,1.27083220534833,-2.21605940247897,0.0266874341462194,0.20271482752259
"Cluster18999",1.0658516553134,-3.51870813894169,1.58524383751639,-2.21966366035807,0.026441607388225,0.20271482752259
