"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster851",2.68133499873165,3.93394422877879,0.887461605677836,4.43280498402416,9.30149922797756e-06,0.0267185565323655
"Cluster4483",1.99858821388216,4.28867157360174,0.96167995378031,4.45956220335384,8.21272361348691e-06,0.0267185565323655
"Cluster928",16.3287522243231,0.840889431174673,0.254373809504802,3.30572330858928,0.000947315839172325,0.967904265729587
"Cluster4666",1.11849948392291,3.44638448766744,1.06244321286955,3.24382936040328,0.00117934375284719,0.967904265729587
"Cluster6752",3.1408171475328,2.33210343338928,0.708102907596878,3.29345270068703,0.000989649911559912,0.967904265729587
"Cluster7014",1.04807731331119,-3.74488209094364,1.14327005494855,-3.27558836578831,0.00105442122233042,0.967904265729587
"Cluster13273",1.57985402344548,3.12888135382324,0.96410409364643,3.24537710652094,0.00117295180172932,0.967904265729587
"Cluster0",1.96800708578401,-2.81599546262451,1.31618489642395,-2.13951358222961,0.0323940971139627,0.995547053721315
"Cluster1",0.0541046657811145,0.0998575371918325,2.52957400894904,0.0394760291015641,0.968510864622149,0.995547053721315
"Cluster2",0.109081020680472,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster3",0.0981758550494943,0.420450033834661,2.99939486258327,0.140178286987043,0.888519126977729,0.995547053721315
"Cluster6",1.61116801587481,0.00778733897699736,0.786741885667508,0.00989821327536188,0.992102497407409,0.995547053721315
"Cluster9",2.11252477474527,0.158383479653623,0.622678123781633,0.254358509805567,0.799218601418713,0.995547053721315
"Cluster17",0.109081020680472,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster20",4.68701690237959,-0.944740100664123,1.23412928087933,-0.765511454351835,0.443967048361027,0.995547053721315
"Cluster21",3.38331323150171,2.10901222276246,1.35561561817989,1.55575975555233,0.119765231230145,0.995547053721315
"Cluster22",0.318557031324978,1.63605818201245,2.94079621618667,0.556331708061679,0.577984114845254,0.995547053721315
"Cluster23",0.107881620333495,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster26",0.439814881018765,-0.897635540297055,2.23435972213091,-0.401741730038428,0.687874109869808,0.995547053721315
"Cluster27",0.704004655448646,-3.17243327095506,3.00011873554279,-1.05743590524296,0.290312692116912,0.995547053721315
"Cluster31",1.6596671983469,-0.905059318984394,1.45416902321686,-0.622389354012131,0.533685878998676,0.995547053721315
"Cluster36",0.0654681154845036,-0.581409879858006,2.66543280293729,-0.218129633287808,0.827328109244201,0.995547053721315
"Cluster37",1.76858203064538,-0.714904149454947,1.26032248958671,-0.567239064098096,0.570551770954522,0.995547053721315
"Cluster39",1.1361729902899,-0.143418278940124,1.12802029733144,-0.127141576511885,0.898828345160751,0.995547053721315
"Cluster40",0.73177619490332,2.83265132196198,3.00435041898456,0.942849843367936,0.345757712851367,0.995547053721315
"Cluster41",17.0124185962723,-0.284752049142076,0.216373979273438,-1.31601798930835,0.188168004828723,0.995547053721315
"Cluster48",0.1143542192843,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster49",0.103163736947011,0.420449609873688,3.04130661221999,0.138246373510753,0.890045706167698,0.995547053721315
"Cluster50",0.482774480182008,2.23440115061332,2.27731567802896,0.981155652758344,0.326515989553068,0.995547053721315
"Cluster51",0.281452382655123,1.44958404803732,3.04464840511863,0.476108849087566,0.63399683300142,0.995547053721315
"Cluster52",0.101862596918599,0.420449719697336,3.03050534397363,0.138739144787661,0.889656284147537,0.995547053721315
"Cluster55",0.691786752731673,1.77209612174761,1.61775815171191,1.09540237511545,0.273340394031665,0.995547053721315
"Cluster58",37.012877664936,-0.232582407581847,0.133368464512435,-1.74390856513281,0.0811750348690657,0.995547053721315
"Cluster59",11.445313686298,1.31316665628911,1.17105100493964,1.12135735399228,0.262135781194125,0.995547053721315
"Cluster61",8.94612892807294,0.587166742091496,0.535748349171816,1.09597489754129,0.27308976001788,0.995547053721315
"Cluster63",0.436324082721888,2.08728468400331,2.86273790908121,0.729121823336328,0.465927146347689,0.995547053721315
"Cluster68",11.0579079679739,1.43789217259903,0.693887039154081,2.07222803059121,0.0382441804974361,0.995547053721315
"Cluster69",4.41927456928397,1.62287338987177,1.77770459397064,0.912903862304227,0.361293106029223,0.995547053721315
"Cluster71",0.10810840810145,0.420451820996019,2.81587119127681,0.149315004996863,0.881305075723754,0.995547053721315
"Cluster74",0.168871429593074,0.741045367875055,3.05565529406515,0.242516022443484,0.808380343238099,0.995547053721315
"Cluster76",0.0654681154845036,-0.581409879858006,2.66543280293729,-0.218129633287808,0.827328109244201,0.995547053721315
"Cluster77",0.0981758550494943,0.420450033834661,2.99939486258327,0.140178286987043,0.888519126977729,0.995547053721315
"Cluster78",3.21066553051128,2.3761952102243,1.54731855101471,1.53568585387025,0.124615446189372,0.995547053721315
"Cluster79",0.122517470157446,-0.942079564989559,3.05565529406515,-0.308306884883028,0.757848827669098,0.995547053721315
"Cluster80",0.168871429593074,0.741045367875055,3.05565529406515,0.242516022443484,0.808380343238099,0.995547053721315
"Cluster81",0.107881620333495,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster82",0.112580953062049,0.42044946337681,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster83",0.11311941467759,-0.94207956498956,3.05565529406515,-0.308306884883028,0.757848827669098,0.995547053721315
"Cluster84",0.1143542192843,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster85",0.0565597073387951,-0.581409615549739,2.56044114918331,-0.227074000796772,0.820366200370374,0.995547053721315
"Cluster86",0.10213836820052,0.420449696376085,3.03280223012522,0.138634063309405,0.889739324585411,0.995547053721315
"Cluster87",1.03795244099228,0.397344123030528,1.12070365005462,0.354548789959917,0.722927646419242,0.995547053721315
"Cluster88",0.108209331562229,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster89",10.314408564455,-0.180926216081829,0.276023814316785,-0.655473211721454,0.512163128289233,0.995547053721315
"Cluster90",0.108209331562229,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster91",0.101862596918599,0.420449719697336,3.03050534397363,0.138739144787661,0.889656284147537,0.995547053721315
"Cluster93",0.122517470157446,-0.942079564989559,3.05565529406515,-0.308306884883028,0.757848827669098,0.995547053721315
"Cluster95",0.70296599887821,2.77669287681489,3.00534802247607,0.923917248867306,0.355529401731956,0.995547053721315
"Cluster97",0.6038945665919,2.55657397802008,3.00966625963756,0.849454310700867,0.395628543357402,0.995547053721315
"Cluster98",1.37382453731534,3.74165663943412,1.84753528494126,2.0252152529542,0.0428452661185904,0.995547053721315
"Cluster99",2.19980803858794,0.154295491860475,0.66476918659533,0.232103856453865,0.816457349647584,0.995547053721315
"Cluster100",1.50786884313422,2.17656583740231,1.02418472854993,2.12516919724428,0.0335724972832417,0.995547053721315
"Cluster101",0.11311941467759,-0.94207956498956,3.05565529406515,-0.308306884883028,0.757848827669098,0.995547053721315
"Cluster102",2.75023600854296,-0.163365425118684,0.55121419226999,-0.296373764336362,0.766944658824575,0.995547053721315
"Cluster103",3.94998890933501,-0.3443442735962,0.449360794484562,-0.766297989995276,0.443499014027479,0.995547053721315
"Cluster107",0.0981758550494943,0.420450033834661,2.99939486258327,0.140178286987043,0.888519126977729,0.995547053721315
"Cluster108",0.0510691841002598,0.0998578056109574,2.49007956317333,0.0401022549993141,0.968011604020031,0.995547053721315
"Cluster109",0.0612587350787228,-0.581409756868407,2.61710145237105,-0.222157897754273,0.824190967869721,0.995547053721315
"Cluster110",5.22945728145809,-0.0714723820568205,0.386298031647059,-0.185018758061188,0.853214322771205,0.995547053721315
"Cluster112",0.105583271720359,-0.94207956498956,3.05565529406515,-0.308306884883028,0.757848827669098,0.995547053721315
"Cluster113",0.10213836820052,0.420449696376085,3.03280223012522,0.138634063309405,0.889739324585411,0.995547053721315
"Cluster114",5.49657520353467,-0.723592346423833,0.389647948673372,-1.85704133407461,0.0633052736346019,0.995547053721315
"Cluster116",1.32471668863582,-0.494469041255244,0.800985036260324,-0.617326190716176,0.537019595025911,0.995547053721315
"Cluster117",0.497579927134017,1.1420370651151,1.56593517450535,0.729300346341504,0.465817960471386,0.995547053721315
"Cluster118",0.371839799634393,-1.1635284284477,2.80081255862913,-0.415425311080866,0.677830580819724,0.995547053721315
"Cluster119",0.0509312984592995,0.0998578179530188,2.48824851170932,0.0401317703931513,0.967988073085649,0.995547053721315
"Cluster120",0.103163736947011,0.420449609873688,3.04130661221999,0.138246373510753,0.890045706167698,0.995547053721315
"Cluster121",0.1143542192843,0.420449463376811,3.05565529406515,0.137597151155573,0.890558807161024,0.995547053721315
"Cluster123",0.057203724749945,-0.581409635186107,2.56838893164392,-0.226371336530395,0.820912619462118,0.995547053721315
