ClusterID,NORM_INTENSITY1,NORM_INTENSITY2,NORM_INTENSITY3,NORM_INTENSITY4,NORM_INTENSITY5,NORM_INTENSITY6,NORM_INTENSITY7,NORM_INTENSITY8,NORM_INTENSITY9,NORM_INTENSITY10,NORM_INTENSITY11,NORM_INTENSITY12,NORM_INTENSITY13,NORM_INTENSITY14,NORM_INTENSITY15,NORM_INTENSITY16,NORM_INTENSITY17,p_value,control_mean,treatment_mean,foldchange,padj
11607,41996773.244945735,40955440.54921855,72406141.44352737,32821830.783916935,45367672.09745946,44423262.983483896,73874716.65052196,20128266.068153746,26683188.340016786,40744889.55277238,10067952.093921227,30005981.314655673,39707137.35798851,14826481.85381972,20570877.06781508,33204994.783677857,50266330.02026394,0.073692533305013,44295254.68458272,29924330.5056143,0.6755651529424365,0.251130449535546
11794,59895308.47531228,43831207.52519771,30959232.595697057,58397735.0296346,59911144.94388868,32255551.177353088,79883683.48023763,44150594.261308014,41661606.884486064,41045395.04693969,47919746.738295004,149467179.3528611,217659575.86953115,96840529.87005225,513520180.5386492,296018828.5358419,19462704.134352908,0.06868685540782989,50105118.26367946,172741767.5108154,3.447587262478006,0.251130449535546
12324,56349249.764586434,191493188.5605393,68188301.66325477,14381602.355078964,61754296.261190414,60956874.908581644,66952456.63954961,26540891.23498557,79489548.90534624,99348494.24943282,406741146.1502872,37488598.40758118,1711748246.5841024,275676322.29173017,468568751.7551426,1704377765.8650708,100466310.6573264,0.07167259946775698,69567378.921457,600551954.4950842,8.632666111700424,0.251130449535546
12760,653605301.277145,224142433.01183814,826197634.8164227,180760700.41897675,1080731959.0571196,477148463.0922837,473945311.51724046,62799924.26067701,1208374125.8244283,835398417.6215819,77314335.60643937,733980304.5146166,132554726.48653449,142938922.14786196,175146529.76351196,112700538.35431662,500521817.76644534,0.06871156858947533,576411761.4751258,338819449.0326635,0.5878080075353993,0.251130449535546
13441,106330146.20298308,114015181.33449727,211752685.41957155,107685592.39739072,40010295.90571661,174010042.5725754,355376797.13308805,31936552.654156238,28077167.993197303,31731770.604276728,47825009.04945911,51323542.299782984,45720508.11801904,8651404.139028382,19791858.84381773,34442757.395443216,95439823.68757953,0.06989157263150604,129910495.73479736,41865834.26717584,0.32226675781949005,0.251130449535546
13618,200449129.6550961,151494705.84719303,159127440.26386178,174510515.26014197,280675776.7777977,89735482.83412872,198811975.43101722,362669233.29469067,144677022.89214897,245099771.63613588,7736043.336997091,265618673.40420696,72708577.44866936,13606086.716399595,54270197.96526139,57460499.359260544,242272245.90233538,0.06792324307654404,195794586.9173418,119846511.97115828,0.6121032958983368,0.251130449535546
13715,46549959.27390776,57087552.89392954,55276556.113777205,45481635.563814454,53302050.84246517,117042085.08075032,59329638.918150745,39749545.05513859,56725420.99750847,47195634.64987315,122461084.46860747,18587328.454878416,141388903.8699211,121467186.08393869,237005639.7959901,141015194.58042732,46364930.05829078,0.0713451997797833,58949382.74882691,109435737.74524088,1.8564356850270607,0.251130449535546
13881,203769258.71851245,23000154.08593268,29351362.246635146,32652900.907164343,43885580.12772568,36197310.13189637,26260320.54712797,17199009.69819668,39331599.02445693,171296605.0115491,33388311.299127635,125023713.04824832,102864986.34441616,70091520.00363456,79300221.80711037,63022784.536886804,178043756.3243756,0.07369591996476636,50183055.05418314,102878987.29691857,2.0500742170009203,0.251130449535546
14460,426806978.3849721,1033130424.6335429,630951323.8015738,1222166862.1845853,816900693.3596183,473858643.4719178,672307503.9875565,962723855.0533637,540437767.4033674,3634033229.2817426,7538104050.976628,10719140985.046865,1901330583.2214859,2212031567.719794,3258201142.3779964,2931219439.5857086,556951545.8722782,0.06860521334340579,753253783.586722,4093876568.0103126,5.434923338209804,0.251130449535546
14474,354391103.10228235,127828852.01052481,148889900.0947102,222135854.68147826,333213854.39795387,134079262.28470933,270524766.51723826,94425093.67964363,256428206.1266709,347929110.0753067,108388493.49433711,380816212.06576777,593589483.2670497,223616600.7945371,398155277.59059554,326694442.2165188,399073579.0894303,0.07326961288611213,215768543.65502352,347282899.8241929,1.6095158911552836,0.251130449535546
14682,364237045.70177585,565794129.3954961,313413031.87624615,321266461.8225857,97101553.54020154,308758123.3631846,342400274.2992065,409378839.26396143,347116121.04162025,236311281.2109511,960373387.4248743,276827488.74154085,448222945.99009657,1812258225.139371,1064606556.3089421,667479906.1530106,247367687.72104698,0.07325016069356553,341051731.1449198,714180934.8362292,2.094054565970695,0.251130449535546
14919,73713436.36578056,75137950.00200516,95189420.45139055,76835964.4224794,88782505.05787928,67480828.81887169,123739291.73419914,54768369.923550725,89755859.77965344,140095637.73126063,23965211.46645137,99190446.91407032,20359053.61496709,30965318.37643348,72082508.36898018,29819986.89403796,113024540.07336389,0.07093918574962367,82822625.17286777,66187837.92994562,0.7991516544156629,0.251130449535546
15090,355303264.28837997,335214962.7889022,455955433.93282294,344383883.2834318,364349504.100358,407829181.6520815,246757411.20898467,335367562.9111596,224251643.25052977,377799666.54125065,354244371.1517908,285040547.6897007,243255270.2056425,217087084.1761521,158568568.62457532,236138722.54622585,382082430.85793763,0.07108934425851962,341045871.9351834,281777082.7241594,0.8262146119091917,0.251130449535546
15617,690556110.8747345,33129631.23601939,75486610.44287166,48949524.20741453,15867158.400443599,37409534.7043661,19438143.951199904,9120903.433509588,6563156.25459677,39313626.71383531,53299570.405871995,19788741.743727062,92634380.55458292,213809169.41723773,64795935.63933166,114904941.44644716,44879625.3115444,0.06796087104683146,104057863.72279511,80428248.90407228,0.7729185092472115,0.251130449535546
15877,225871052.40613866,127086213.21847881,163632585.77954802,167604382.55908415,378886937.4040873,23127996.011789076,281270686.4156629,87790391.78711364,291872078.20236504,139059441.2685893,22510945.530371062,96606853.70592766,119657639.99491456,41779743.383799516,90900803.0944974,95983378.35442615,209586366.8813889,0.06638173716709254,194126924.86491862,102010646.52673931,0.5254842758042062,0.251130449535546
16203,17663618.372100282,14223874.94372907,21604955.00266096,14912870.836767027,21573085.68382519,24514429.879450563,4884524.243896848,10077938.710479774,3972910.564662197,13889905.32311431,213100189.0242278,10758562.544167856,49141048.442922145,149753093.60076356,82403881.91508977,28288721.539453648,12740417.497964785,0.07138271484313889,14825356.470841324,70009477.48596299,4.722279536661287,0.251130449535546
16580,118421024.936613,74191864.99714053,175365918.13806564,56356065.2167754,105909150.24168612,83011802.51118559,42308823.79102249,126462432.22620359,43979352.89364312,85966854.39740735,83681970.00552778,126443687.21556926,206189202.45210502,125347530.48459062,125839292.04621175,79245495.2005681,205878457.1430188,0.0720841876469171,91778492.77248172,129824061.11812484,1.4145368614840717,0.251130449535546
16781,1684948.3525928082,4673152.873376742,1422080.8415873244,3075052.713528513,15973819.401403967,2132514.9582639914,7437388.4785571145,3227780.3322826703,1515049.0535890239,2611651.0065185027,4515179.702956924,6334669.154862129,20310283.071366277,34607458.243533276,12440929.455316696,37956768.425846204,2047364.1912067104,0.07041915877669183,4571309.667242462,15103037.90645084,3.303875476797747,0.251130449535546
17242,674217929.0014746,763578563.1373085,535586531.5390109,732738176.3574818,210360561.4286473,437827339.57257336,431434450.06224996,1050699936.9474297,675953008.8274382,183063610.2663226,378136234.83927107,223208918.60620716,270469005.7817555,376733706.89770883,491540154.18509275,198742687.0311837,524277619.2083178,0.07302150548233333,612488499.6526238,330771492.1019824,0.5400452290770869,0.251130449535546
17359,197490947.54319194,180419941.76238194,176836993.2816716,310630644.65528244,331149785.628599,263389477.81429994,186542634.48311928,131944397.08160715,252657343.7636641,550700713.1507486,247346324.38114232,709251355.562879,378124928.0051238,252605560.38154083,564952310.3631146,621155858.3580742,269434446.3007914,0.07291140408730926,225673574.00153527,449196437.0629268,1.9904698148657447,0.251130449535546
17883,942678685.0991127,1490116593.4376137,832680340.232361,915949394.6230557,953006545.5648687,643975075.7136028,991737487.0757338,698312264.3642,1744838182.9454615,685088051.0318037,3129060753.0897946,1528736922.0163596,1577750925.6194084,3582716761.8364043,984743945.9747715,1388900849.9116838,900029432.9384459,0.07352592304690601,1023699396.5617789,1722128455.302334,1.6822599105619438,0.251130449535546
18402,589721423.8500371,310335708.8665652,185610534.98218563,516268384.332575,488763757.46072453,187246769.07622766,348589077.69957745,282518960.9891604,452543087.549288,176994984.22603738,122722476.4985783,171657838.6233792,203313568.5384653,186205821.67902613,323376074.23733807,272043654.68557507,286662621.0203004,0.06800664364528644,373510856.08959347,217872129.9385875,0.5833086947446765,0.251130449535546
18855,13966614.673028897,11767856.034298021,22994857.895962063,21035626.052227877,37942979.64033359,18566643.543624114,10430867.63275021,116525570.56257266,23149332.823612384,19374402.865184262,20758023.014922112,26940573.739986893,807872146.6126364,2261630943.1942506,936387730.2649179,977916037.9578961,17695302.318878863,0.0657216230414306,30708927.650934424,633571894.9960841,20.631521302138516,0.251130449535546
220,3254174726.908777,4121475206.4640737,2289698604.858918,3178759438.6449976,4401738724.857457,2789813150.758828,2887485161.456465,4738211432.045289,3309794061.256795,3471360138.4031925,3621613520.5622954,3312224266.3332324,5305096847.10715,4848004488.410495,7122419893.643667,5892869556.738537,3066516309.1743374,0.07366775776383146,3441238945.250178,4580013127.546614,1.3309198228935093,0.251130449535546
2404,82690275.19187953,52317938.286042094,258375074.25922817,527239836.93634486,103228148.67424741,55808340.684453905,321908748.7004587,112671996.30965917,347249733.44533,114435940.89625259,24247319.58818823,161483213.37008813,80399880.82701914,69204282.93664394,99954150.86253676,108329738.43387228,111940299.22764939,0.06848899426721794,206832232.4986271,96249353.2677813,0.46534987368770087,0.251130449535546
2419,3073307.1027355166,1314923.9128427187,2581541.4426931934,1797852.659445826,1205749.1594242011,1962653.151765715,3289200.976495537,1870324.0976607013,772760.0012175883,2001831.0572024616,1599256.4125315007,2681390.0480238367,6071000.54124958,22195050.452599518,9545348.353837296,16433402.748801803,1013585.0585378283,0.07370996580513256,1985368.056031222,7692608.084097978,3.8746508793314662,0.251130449535546
2452,3036291.702072063,8476567.871440122,1732929.4717380656,8241663.347055993,27355542.408755288,24836094.776063044,39690341.83659914,1588248.5547191459,32685423.28291048,29268671.227760278,1936003.667166699,21469636.654450756,571585.4674281302,4253174.837586564,2629738.481900175,1170431.556588103,20857513.63905255,0.0688045336727029,16404789.250150371,10269594.441491658,0.6260119703395473,0.251130449535546
260,79786914.39572634,17889231.958465222,122592510.9816912,26917214.234071296,38582780.209799714,19741365.33154341,28300141.89764446,22572595.385697484,77906761.70938416,34688829.45992989,1636978.8904060053,9005408.363290071,9724251.077808611,3791710.0297143892,7929361.533052567,16896632.01487554,61140192.17834376,0.07037155548018803,48254390.67822481,18101670.443427604,0.37513001799432383,0.251130449535546
2621,16692436.960762456,7070426.868593041,70540186.445011,91600530.28978595,15675316.81642447,22365652.980922814,11508689.757781457,7711334.366889149,41968834.364652455,6641518.405832648,3343810.369176422,5773492.932303122,2645372.1465512486,10544737.46849261,18290714.807733417,2114250.8622963903,17878050.14342106,0.07103161158276315,31681489.872313645,8403993.391975865,0.2652650940926894,0.251130449535546
2863,222007427.71726453,85656417.20127557,106556961.58216514,161466558.16485223,138201955.5700393,83434996.71527958,120027374.094184,69004623.24787934,90651695.30601282,140117973.05411693,83484632.50671084,91767113.05114174,154566591.345814,164605445.64745554,220341575.27430004,184332476.57230872,239443292.5310218,0.06568367895300083,119667556.62210584,159832387.4978587,1.3356367591141518,0.251130449535546
4676,179831458.1657302,253935865.16474912,1607128212.5309973,646095456.0648322,556283216.4089094,313399352.2484666,297978392.3641797,451800782.31206805,507280384.47564214,459040078.5474426,119577237.54544455,445899795.76600945,201973878.6908132,270588048.33484566,113629319.94256216,249267855.9750264,473996801.5909408,0.06976725599300632,534859235.52617496,291746627.0491356,0.5454643159748863,0.251130449535546
51,28859309.29236453,28815370.777281027,28164999.0766261,29621318.0506076,20055718.761840705,11428575.656457512,24508476.32201681,28819732.06228131,28255773.518057294,37792248.13963123,47634072.19244518,18507461.126267537,158258540.37009794,145315970.81737944,156631756.51828846,389987790.85707295,18569875.49377155,0.0714322642973583,25392141.5019481,121587214.43936929,4.7883796815656945,0.251130449535546
522,344162173.75075835,504088828.2327359,365855609.51107556,349033132.52651316,350857864.54695725,157004996.77014017,272839636.41432273,559655568.236051,310406602.2747874,232932704.37744242,668061782.3261869,278433467.53910273,485760809.14333606,455584409.7844124,584616719.9538192,467295251.3453447,360433475.9458791,0.0718219371272191,357100490.25148237,441639827.55194044,1.236738228057101,0.251130449535546
6299,29383946.850728035,42383813.146864764,23734675.026383854,28711099.302073866,18223605.16549982,24155863.599245682,28738109.593102463,29320437.388527565,31428471.154731747,25877862.708508413,109531713.05937609,19406335.354576424,110386011.88233948,371251336.9644063,105268368.02690458,152364354.181654,23844332.33419235,0.06751473590990095,28453335.691906422,114741289.3139947,4.032612926527029,0.251130449535546
6340,4695732.706109798,2349866.1446904363,3275985.4100576583,885241.3913144893,11539040.69447718,3537606.403991877,12768115.44604503,13227422.597835898,9333655.737223227,5497790.704007396,1140491.3409320891,2965288.7818268207,1698340.6774304844,3225787.3826107467,2037848.33802427,4251859.627634912,7829623.50356307,0.06906339021034136,6845851.836860621,3580878.7945037233,0.5230727862415799,0.251130449535546
7441,21274163.76037825,22341736.660813376,19640280.935354732,139753822.27532116,65835119.47314592,25606885.59155408,43848104.15861504,12718656.184728006,69216738.03146115,23926910.83290773,102755413.93092136,18580391.00595946,229413998.67907,152919639.97070146,108852303.39857805,169999198.91688502,18468440.54404405,0.06855518577915519,46692834.1190413,103114537.1598834,2.208358929273761,0.251130449535546
8320,672765770.3747324,282498031.7966646,190332240.4682455,212457716.55098695,342943007.95259917,180407807.48594895,547019328.437456,247965266.96095031,521814580.9561593,377372831.05437034,270825655.0183235,525139408.13438517,320789119.74072343,515128154.08155376,569315395.8227983,737755847.4011145,382250124.97919685,0.069759469019561,355355972.331527,462322067.0290582,1.3010111072447037,0.251130449535546
8794,14657969.6919894,16085987.298692271,5810679.4745546905,7518074.520147129,38614051.00158414,2130927.791048885,12483944.591236157,3235255.4599168734,1272474.4614821966,19273651.178124983,15141456.577266524,12891486.653800491,65792704.328003585,37710180.45911077,43699457.151268475,109208256.67499623,10719837.383833913,0.06768378816540065,11312151.587850194,39304628.80080062,3.474549337105394,0.251130449535546
8916,2636083.105134549,1389778.5871165565,3223095.3723583464,2848646.2901727026,1150534.809350052,0,1526151.5816267966,1614398.5239360211,0,513169.90736264654,2524746.627351726,803153.9163588899,4970455.240944921,2865370.3579770564,16159480.149787156,9312523.65796764,3762021.64155852,0.07096899059086587,1598743.1410772249,5113865.18741357,3.19867842183071,0.251130449535546
15093,221035103.7204417,235868320.87677082,157920752.32535458,229959349.91221553,186626125.80229685,206677551.65901273,226579612.048611,180756608.80153516,154407974.89980894,439384257.54109395,36185553.96246893,351519694.52982163,52077044.92395204,56078093.48338252,109444580.60326737,70767624.3336186,184630210.79419377,0.07405169993121564,199981266.67178303,162510882.52147484,0.8126305289794667,0.2516165287985392
14689,9509271.983365912,9371320.166401962,4917520.807305673,12255199.720534118,181835170.11197096,1228180.575076699,22903023.61219923,32931808.48384632,196035498.94255072,4830919.045363182,409050093.62496156,7224758.763217671,107208019.0104043,643596071.176653,364427396.99990803,192967841.7306077,4711986.99254322,0.07425604246757538,52331888.26702795,216752135.91795734,4.141874927424001,0.25163441737001413
10531,66397393.334377356,26782994.849476624,40000929.567492425,41415759.23138912,65534912.40147309,12214860.862382466,59791593.48487242,16544849.870591883,58066153.81218088,43833073.72169684,1215001.7358475595,30952438.32575967,2813266.9121378874,127277.4672468304,4819252.289034338,8997778.365847142,72223035.95950739,0.07722640319057825,42972160.82380403,20622640.597134706,0.47990699564055866,0.2527551153855505
10673,2530769.0748681473,3589127.845285354,2751807.6112713483,1292205.6500793041,869704.7231082912,779791.9549329805,2199371.9574846374,2284116.9610416437,1964238.5036708433,2694172.003692634,3847223.4114851523,1780549.170761734,5965666.218228551,14513383.821406303,5947683.781283237,16143128.267890397,613327.4607346107,0.07538897358248497,2029014.9201936168,6438141.766935327,3.173038158990459,0.2527551153855505
1108,8050146.100289698,20524710.722492475,8880179.38816484,23563913.67278776,6486436.290525685,6064142.533395477,10620819.707834285,2754803.6395547544,39326488.34301527,19172253.42868148,75945408.36569715,32408882.249004297,22116218.59917309,79533365.00060195,21883948.32157507,17513635.693307646,17408321.347359214,0.07516075265879328,14030182.266451137,35747754.125674985,2.547918013235989,0.2527551153855505
13127,6179725.14773218,16271287.813835341,13962215.287444262,16839972.456571423,17875800.76859443,21296667.266365305,18801480.316878818,14469807.900271859,58570676.58984505,4833326.511846046,2269902.8051335732,30582820.480265323,7511809.786102617,401127.9851229728,6666590.512808222,7275454.56308378,1826219.5695228653,0.07499836789415873,20474181.505282074,7670906.526735675,0.3746624266643665,0.2527551153855505
13559,186549282.92718542,120974319.91990782,269094377.5009306,111344660.22880293,359725314.169881,428645208.8027956,276754429.08948535,127990327.1088039,275409167.6817837,189304907.2930522,459497240.04347485,120966382.08740999,418636341.91144747,491318562.50503325,361819028.80515933,507917882.3128248,224625087.71325105,0.07743716510479358,239609676.38106403,346760679.0839566,1.4471897976794752,0.2527551153855505
14686,161455254.12096265,150054868.45598707,128140176.89879741,247387300.48004362,314848696.8773197,154418885.88468367,237158110.40973216,138482906.5949785,264428949.37565482,185673476.21158102,188705157.86137822,290184677.29798454,128257928.45440444,452567447.9747224,362465426.47306377,388895422.8466899,275574130.1610653,0.07818611559790367,199597238.7886844,284040458.4101112,1.4230680751592344,0.2527551153855505
14729,266194426.88976076,282376960.5943761,149991012.41235,233516659.31972578,180154897.1019655,128125327.93805027,178262429.05677634,269683548.2789366,52433804.73363122,174468342.61005485,92478351.67086238,192623103.82528806,105334293.44876572,135061011.87350392,98512285.28796993,139065892.692282,148083040.15141782,0.07588176355482013,193415451.8139525,135703290.19501808,0.7016155582313656,0.2527551153855505
18318,20918069.87124493,15783768.876879944,13160249.325723294,19681780.223710217,27510308.799130153,13817784.06004864,13843344.376503162,8981270.910205076,15174904.3502401,13536214.854541749,87941483.56003971,4944939.981389634,58216223.72461581,23772693.443444062,21265754.221749168,57765446.991725825,20993190.628514245,0.07811043466275017,16541275.643742835,36054493.42575253,2.1796682554764795,0.2527551153855505
2212,48748965.003349975,25405995.32607292,29818383.615517005,33632178.58515485,78500982.29664809,24678794.265353803,93127583.60336985,93404352.31652693,63033071.62385784,54812961.04348646,35539206.31036496,63247065.94852002,242848343.55859038,62962520.38993631,168756636.0595941,322590494.6340622,100597324.56861189,0.07642888094204306,54483367.403983474,131419319.06414579,2.412099789825716,0.2527551153855505
226,2153360535.831073,1729120918.069478,1535504502.5465498,2890846569.11144,2420318031.9453626,1808041791.346821,2042936164.6823819,1722740765.754962,2464725838.0211987,2280378870.6703415,1913059406.7203562,2213183525.498201,2851416976.477157,2727481461.8189397,2710179439.926698,3055486783.816187,2156263008.786554,0.07613208947531208,2085288346.3676963,2488431184.2143044,1.1933271427660501,0.2527551153855505
3333,26973082.47836544,4932271.298686015,9388457.744675327,9879938.087623104,14838670.29685301,10891487.098898951,31954816.91864516,25809257.04461768,2694798.9555318686,10211957.100363327,12235225.68577864,10873035.65279977,3415886.6028534863,1215719.4313233437,1982427.7968886816,2783232.866184877,11490093.873245806,0.07754574153857308,15262531.102655172,6775947.376179742,0.4439596113256046,0.2527551153855505
4445,528933266.6927955,477786653.66350365,309983317.41402906,735351490.3416673,737930930.0522926,431467921.14954686,573906721.560929,204926050.71158597,489321990.86924726,631957660.8247157,319788411.26054204,479981302.4103042,4217375916.124732,797063814.7831472,3192750936.3855696,3730612752.400182,575991005.1281105,0.07706810680207017,498845371.38395524,1743190224.9146628,3.494450033842151,0.2527551153855505
4805,17418167.874193266,103605189.65514848,24074634.860717673,60199259.1838616,39728866.792631105,8377351.704739772,20182625.76952303,33432142.776628215,8105867.666709496,7529592.169939578,16728009.224006042,7851712.548557432,4154202.1655214434,22198912.441927996,11677956.920721304,12753009.393331846,11877117.166922173,0.07685843443403557,35013789.58712807,11846314.003865976,0.33833281525804826,0.2527551153855505
5038,15545023.853747219,108654042.84189066,27023605.80943101,36246302.81351136,33978724.24594453,42934278.14566344,39560292.01489187,28875939.247924842,31938040.693144094,32728763.953498136,9658498.78303364,18270997.28766928,24275074.552230496,8061407.444498983,34333740.50758503,39413278.1933675,31963954.21704641,0.07536944802039391,40528472.18512767,24838214.367366184,0.612858393820254,0.2527551153855505
526,65742210.27435191,69369565.28366706,57407388.51263736,69545507.7284028,91911396.15804097,45556612.93826381,88658414.59790249,40521764.024973065,85650960.02654508,54916415.889317736,25395485.04172581,61395129.86654415,41664731.48450893,10691479.812077275,50898142.56495871,38419940.13605903,86775431.13287644,0.07639514933326899,68262646.61608717,46269594.49100851,0.6778171779836083,0.2527551153855505
6163,18952456.75963774,21723195.996187612,24856852.191866696,27547082.81322228,26048832.368609115,17092792.731291406,19330750.382238857,24124789.889371876,37621294.41292198,18724328.42883511,1608825845.8206217,14442316.147961747,486083988.55918914,575597735.3165462,320365433.7383978,248691992.36226112,16591193.884758849,0.07565571945500058,24144227.50503862,411165354.28232145,17.029551026079258,0.2527551153855505
6478,370833119.3402625,317166186.3885515,241323991.87171498,447190807.249435,586925486.3133786,370494518.95449734,453129011.60589767,163904637.02502826,306359298.86663663,270144778.9924755,229340830.56518644,414066873.5685321,513158997.2505464,771023195.574571,746646022.9908329,888396413.5247469,339329953.22527933,0.07770317521243077,361925228.6239336,521513383.2115213,1.4409423327419137,0.2527551153855505
8286,17535416.18824197,8359951.706922116,5893618.8183457125,121479038.15794158,21131280.79157599,55140955.38806884,60468314.554478556,12745803.596583053,58723579.58387189,17401494.42618915,3751098.2299540886,29290462.05263808,11222573.68286743,2756191.12112662,22363447.532611914,13338012.098164108,16810678.783902675,0.078121781891731,40164217.64289219,14616744.740931759,0.3639245477377913,0.2527551153855505
17550,73865311.79817659,54066509.41479292,123032410.2588562,78935537.33130227,103229840.8151129,54766413.28094108,17461635.347932693,69722206.8474164,45261115.88632931,58780274.388072155,400588742.5663809,38289204.37367584,164299288.79206812,164270198.0750561,136395028.46781334,136704180.12467337,81591305.2053791,0.07864200415344179,68926775.66454004,147614777.74913988,2.1416173370355627,0.25330186419981454
259,386847036.0376316,364251721.0114451,192818985.6270702,390665117.57378066,337108647.18328565,162208618.00465447,300096358.62982213,338766271.973605,121032030.00423309,367502700.1594747,49101605.91699667,437592322.4624581,19702775.17389645,38851281.4167516,25316114.803336132,45501106.77063438,349759554.5641248,0.07901808455529305,288199420.67172533,166665932.6584591,0.578300720626016,0.25330186419981454
2861,7381118.229622625,1154030.704070172,520959.2452778128,2226871.901716223,1658485.4625937778,640798.0620131182,3492268.245971251,439258.6499926557,678826.4379963051,2159864.984767252,4965804.036414468,1821400.644281065,2285876.4751788424,3316635.7728342838,10519930.928702854,9635246.06609685,51758.81151944331,0.07896125062857,2021401.8821393268,4344564.714974382,2.1492830066905664,0.25330186419981454
804,7858672.3667025035,7602969.174262761,8033656.083531655,20460271.691773124,11279011.515993662,8282992.256184999,28413404.848388277,6772348.107349476,18484949.60787127,18564154.49106505,47004635.46682845,30217827.15230279,8709781.852155272,19228889.981767934,38220115.77961207,46463485.93551838,6627304.914807351,0.07915683256244205,13020919.516895304,26879524.446757164,2.0643338138969076,0.25330186419981454
141,49684644.757657275,17496278.91156652,29393852.34408422,8581666.057129178,87716313.46496123,14995774.683255665,58857482.22078381,1346925.5995745761,101410077.3402838,14175822.750808857,1500363.9973511524,10087472.84649879,10650558.759850133,9103902.500288783,5312075.866486608,31173211.761409808,16890386.074637473,0.07987118860773997,41053668.375477366,12361724.31966645,0.3011113210786906,0.25455723658915697
17975,509426466.6268037,495674515.7384882,403026959.24111927,1136928315.342115,812996121.8738812,476630701.6634506,930567277.5034947,971808902.0634286,1073156748.9614025,1667127182.8629045,931486294.0368102,1656942216.770154,957910839.754679,1645744462.8562338,2258423055.663872,2315651214.5304136,497758849.11026525,0.07995191687175261,756690667.6682427,1491380514.4481666,1.9709249475005226,0.25455723658915697
1134,1352697.6022700134,244740.50498195481,81175.80520152839,444126.5558073404,1627193.0896152067,488497.32461598504,3002919.9531830475,19148.586541019617,477029.699436691,1503786.237860956,2292491.3966737287,97745.06248493568,3640867.430842688,3715930.1081414083,226637.65782956066,11351066.557100296,7308529.678901163,0.08083520278238913,859725.4579614208,3767131.766229342,4.381784593377003,0.25456652918964995
17466,2351390.394519003,12603578.177210253,3911828.946318061,37196460.69681207,65426838.03004026,5107330.460139948,66724864.471012004,2436860.6642809454,56637505.16308785,33367905.168996874,334306.1145813988,32342788.561381627,271629.19005285983,34682.20393986904,5218146.058464266,1475430.581298269,37277605.05056443,0.08096182336569564,28044073.000380043,13790311.61615995,0.49173711735713527,0.25456652918964995
2190,496248756.84662837,577264184.809842,355504370.30342317,371856480.0369079,370700028.3717286,457012376.2905673,279075646.5073363,263422396.82607672,371022022.1071458,893358605.6576084,516223228.0129949,691910556.3246922,476370516.65748096,662741446.1297559,659586693.4170992,737058620.6499481,391568423.1018636,0.08056446508629435,393567362.45551735,628602261.2439305,1.5971910305824146,0.25456652918964995
7075,68715910.00453125,99919227.99120711,49345257.73012048,67633241.98738767,95779035.20074308,60394499.266407944,69946010.93444261,44777191.12476098,72278117.8250058,46590890.664375804,143523850.75807697,68394604.13456564,74446236.19223769,98612607.61502142,84468265.22766577,90058330.89377207,71705239.76911885,0.08052063521559061,69865388.007178545,84725003.15685427,1.2126892238564384,0.25456652918964995
9799,900856.9830479114,261837.33043322386,285600.2258343703,166106.32505576254,640822.0736408947,86752.88282692869,249680.10464558622,2394697.471475317,226400.6223151891,242742.8368986523,16818018.3788886,164054.91972775056,144563078.43531084,13999037.627013544,119146341.6016769,38615868.99251084,143544.19300202237,0.08062383078218484,579194.891030576,41711585.873128645,72.01649482596467,0.25456652918964995
10289,485084598.82914746,542221090.7628669,328533488.1608387,593940172.6661378,534987199.05415225,436151202.26438564,304723983.74520165,584073968.671837,467425023.84876686,342678451.8456861,379167214.1784782,316829785.13545436,195182710.56024686,197043817.21708897,319572798.96798605,325990050.85128856,612971999.224604,0.08180496485818818,475237858.6670371,336179603.49760413,0.707392303383682,0.25620983419257876
17946,22837338.026952885,25309430.39373783,23954222.152642395,20458402.54135871,46568981.81839159,10472430.911948329,33831391.22117074,9911264.869553274,43203309.89058433,8085421.490919268,1446665.6263304783,8005135.754939146,9782822.848912586,10747298.034999918,8090496.335955778,37105926.41192354,13329275.336998984,0.08209254972151456,26282974.64737112,12074130.230122462,0.45938979100031746,0.25620983419257876
5581,676601349.5460184,713089250.5617803,702002198.8030692,546056268.8362944,686505897.2615013,741444949.3334357,474555382.9025005,578521621.2838293,637483864.2100662,609829212.3562747,929875548.4007618,473582466.1350146,982725212.0153809,1474682822.7235765,1175773104.5265844,2148681039.0095706,481989087.35685,0.08208457864754921,639584531.4153883,1034642311.5655017,1.6176787597971733,0.25620983419257876
18638,119721064.3926691,223219924.04582986,53467865.85229498,91653568.697966,84213689.6771977,80308550.8804729,811116644.6821771,115637889.25000508,60025223.070667304,573169937.0768723,21257317.58461325,101855812.27827387,51413095.57132744,48904661.186810985,48396552.922367185,56541705.52343763,37627589.45957875,0.08251296675401597,182151602.28325334,117395833.95041019,0.6444952033298876,0.25625648643016263
8806,14307924.77512414,31221139.912402928,36452414.61076645,34343880.245853715,31553607.46544493,5986464.5940725235,39503876.20154256,35428015.35343109,42499081.957770884,18978182.539523207,19227531.68792273,26873434.90806763,45133393.129407234,7687056.028673561,15133639.66273213,6919948.189755594,7028813.539177557,0.082449153063817393,30144045.012934357,18372749.960657455,0.6094984914192499,0.25625648643016263
