0,1.4503,0.46413,0.97347,1.4376
0.206,1.257,0.31693,0.97238,1.2893
0.412,1.2307,0.2196,0.97329,1.1929
0.618,1.1596,0.15386,0.97266,1.1265
0.824,1.0678,0.1091,0.97138,1.0805
1.03,1.0001,0.078277,0.96916,1.0474
1.236,1.0836,0.057055,0.97014,1.0272
1.442,1.0073,0.041941,0.96757,1.0095
1.648,1.0244,0.031117,0.96271,0.99383
1.854,1.0081,0.02338,0.95946,0.98284
2.06,1.0617,0.14914,0.95248,1.1016
2.266,1.1545,0.33023,0.94742,1.2777
2.472,1.173,0.22784,0.94641,1.1742
2.678,1.1453,0.15907,0.94462,1.1037
2.884,1.0569,0.11164,0.93582,1.0475
3.09,0.96841,0.079292,0.92636,1.0057
3.296,1.0038,0.057294,0.92131,0.9786
3.502,0.95596,0.041648,0.91059,0.95224
3.708,0.90138,0.030708,0.90222,0.93293
3.914,0.94167,0.022922,0.89502,0.91794
4.12,0.8823,0.01728,0.88744,0.90472
4.326,0.925,0.013138,0.87913,0.89227
4.532,0.8574,0.010081,0.8714,0.88148
4.738,0.87551,0.0077894,0.86324,0.87103
4.944,0.93518,0.10635,0.8565,0.96285
5.15,0.95285,0.075569,0.84948,0.92505
5.356,0.90718,0.054418,0.8432,0.89762
5.562,0.86278,0.03957,0.83486,0.87443
5.768,0.85755,0.029102,0.8262,0.8553
5.974,0.86349,0.021719,0.82049,0.84221
6.18,0.81187,0.016301,0.81091,0.82721
6.386,0.82601,0.012393,0.80409,0.81648
6.592,0.80029,0.0094861,0.7959,0.80538
6.798,0.77893,0.0073389,0.79009,0.79743
7.004,0.81597,0.005713,0.78388,0.7896
7.21,0.77072,0.0044768,0.77829,0.78277
7.416,0.77694,0.0035215,0.77174,0.77527
7.622,0.75051,0.002779,0.76441,0.76719
7.828,0.72506,0.0022113,0.76069,0.76291
8.034,0.74513,0.0017685,0.75849,0.76026
8.24,0.76536,0.0014188,0.75677,0.75819
8.446,0.74584,0.0011396,0.7542,0.75534
8.652,0.74739,0.00091714,0.75194,0.75286
8.858,0.75447,0.00074327,0.7538,0.75454
9.064,0.75631,0.00059992,0.75165,0.75225
9.27,0.77313,0.00048697,0.75299,0.75348
9.476,0.73396,0.00039476,0.75255,0.75294
9.682,0.70992,0.0003202,0.75264,0.75296
9.888,0.70908,0.00026089,0.75517,0.75543
10.094,0.74795,0.00021225,0.7563,0.75651
10.3,0.77229,0.00017297,0.7585,0.75867
10.506,0.77003,0.00014085,0.76038,0.76052
10.712,0.78048,0.00011486,0.76187,0.76198
10.918,0.73849,9.34e-05,0.76213,0.76222
11.124,0.79533,7.6115e-05,0.7636,0.76368
11.33,0.80607,6.187e-05,0.76291,0.76298
11.536,0.74542,5.0008e-05,0.75869,0.75874
11.742,0.77327,4.0472e-05,0.75431,0.75435
11.948,0.74965,3.2604e-05,0.74768,0.74771
12.154,0.75164,2.6464e-05,0.74372,0.74375
12.36,0.71911,2.1279e-05,0.73803,0.73805
12.566,0.71516,1.7226e-05,0.73247,0.73249
12.772,0.75292,1.3947e-05,0.73127,0.73128
12.978,0.73566,1.1384e-05,0.72788,0.7279
13.184,0.73028,9.1791e-06,0.72292,0.72293
13.39,0.65124,7.3314e-06,0.71628,0.71628
13.596,0.66636,6.0201e-06,0.71718,0.71719
13.802,0.69876,4.8876e-06,0.72177,0.72177
14.008,0.71049,4.1127e-06,0.72491,0.72491
14.214,0.70864,3.3379e-06,0.73037,0.73037
14.42,0.73072,2.7418e-06,0.739,0.739
14.626,0.772,2.265e-06,0.74627,0.74627
14.832,0.74825,1.8477e-06,0.75378,0.75378
15.038,0.75248,1.6093e-06,0.75939,0.75939
15.244,0.82192,0.076754,0.76749,0.84424
15.45,0.88525,0.056291,0.77933,0.83562
15.656,0.92402,0.18516,0.78594,0.9711
15.862,0.95809,0.13104,0.79461,0.92565
16.068,0.92033,0.093733,0.80169,0.89542
16.274,0.87664,0.068072,0.81085,0.87892
16.48,0.83591,0.049888,0.81733,0.86722
16.686,0.89771,0.037103,0.82589,0.863
16.892,0.8157,0.027774,0.83021,0.85799
17.098,0.82374,0.021151,0.83969,0.86084
17.304,0.89417,0.016271,0.84913,0.8654
17.51,0.89516,0.012633,0.85851,0.87114
17.716,0.84764,0.009858,0.86501,0.87487
17.922,0.89602,0.0077802,0.87491,0.88269
18.128,0.89855,0.0061559,0.88127,0.88743
18.334,0.90619,0.0049036,0.88857,0.89347
18.54,0.94012,0.0039001,0.89017,0.89407
18.746,0.91143,0.0031193,0.89305,0.89617
18.952,0.97633,0.098638,0.89545,0.99409
19.158,0.97759,0.071247,0.89878,0.97003
19.364,0.96473,0.052089,0.90179,0.95388
19.57,0.95285,0.038352,0.90022,0.93857
19.776,0.92075,0.028486,0.89612,0.9246
19.982,0.85656,0.021504,0.89677,0.91827
20.188,0.93122,0.016466,0.90107,0.91753
20.394,0.90703,0.012652,0.90016,0.91281
20.6,0.89587,0.0098226,0.90112,0.91094
20.806,0.9175,0.0076939,0.90341,0.9111
21.012,0.93277,0.0060664,0.90585,0.91192
21.218,0.90816,0.0048048,0.90734,0.91215
21.424,0.88866,0.0038258,0.90928,0.91311
21.63,0.96148,0.0030673,0.91376,0.91683
21.836,0.94196,0.0024645,0.91707,0.91954
22.042,0.91482,0.0019739,0.91491,0.91689
22.248,0.91679,0.001592,0.91693,0.91852
22.454,0.90917,0.0012808,0.91478,0.91606
22.66,0.92402,0.0010371,0.91708,0.91811
22.866,0.9291,0.00083685,0.91492,0.91576
23.072,0.94508,0.00067818,0.91563,0.91631
23.278,0.90973,0.00054848,0.91383,0.91438
23.484,0.93051,0.00044376,0.91136,0.9118
23.69,0.83436,0.00035828,0.90644,0.9068
23.896,0.90846,0.00029051,0.90547,0.90576
24.102,0.85939,0.00023574,0.90416,0.9044
24.308,0.87507,0.00019193,0.90607,0.90626
24.514,0.87734,0.00015688,0.91103,0.91118
24.72,0.96841,0.00012875,0.92,0.92012
24.926,1.0453,0.092702,0.923,1.0157
25.132,0.97577,0.067036,0.92428,0.99131
25.338,1.2436,0.21914,0.92845,1.1476
25.544,1.2782,0.41072,0.92739,1.3381
25.75,1.1659,0.28146,0.92742,1.2089
25.956,1.1628,0.19718,0.93627,1.1334
26.162,1.0421,0.13863,0.93668,1.0753
26.368,1.0374,0.099335,0.94295,1.0423
26.574,1.0907,0.072166,0.95034,1.0225
26.78,1.0209,0.052762,0.95197,1.0047
26.986,1.2159,0.20033,0.95404,1.1544
27.192,1.1617,0.13944,0.9448,1.0842
27.398,1.1904,0.31659,0.93855,1.2551
27.604,1.1146,0.21782,0.9339,1.1517
27.81,1.0927,0.15227,0.93231,1.0846
28.016,1.1058,0.108,0.93238,1.0404
28.222,1.1529,0.27582,0.93066,1.2065
28.428,1.1148,0.19161,0.93096,1.1226
28.634,1.0687,0.13434,0.92797,1.0623
28.84,1.0125,0.095475,0.92581,1.0213
29.046,1.0089,0.068665,0.92296,0.99162
29.252,0.95045,0.049892,0.9181,0.96799
29.458,0.95568,0.036719,0.91399,0.95071
29.664,0.93489,0.027381,0.91139,0.93877
29.87,0.96163,0.020651,0.9093,0.92995
30.076,0.88569,0.01566,0.90314,0.9188
30.282,0.95568,0.012015,0.89937,0.91138
30.488,1.0209,0.11998,0.89498,1.015
30.694,0.97237,0.084953,0.88703,0.97198
30.9,0.9308,0.060746,0.87676,0.9375
31.106,0.92741,0.044121,0.86943,0.91355
31.312,0.92259,0.032339,0.85976,0.8921
31.518,0.88626,0.023933,0.84872,0.87266
31.724,0.84934,0.017925,0.83899,0.85691
31.93,0.8731,0.01351,0.82644,0.83995
32.136,0.82701,0.010266,0.81361,0.82388
32.342,0.77637,0.0078633,0.80094,0.8088
32.548,0.74259,0.0060846,0.79102,0.7971
32.754,0.72533,0.0047423,0.78213,0.78687
32.96,0.80056,0.0037467,0.77978,0.78353
33.166,0.75631,0.0029687,0.77621,0.77918
33.372,0.79476,0.0023624,0.77311,0.77547
33.578,0.79717,0.0018805,0.76776,0.76964
33.784,0.76154,0.0015023,0.76316,0.76466
33.99,0.74131,0.0012006,0.75711,0.75831
34.196,0.7245,0.00096059,0.75068,0.75164
34.402,0.74739,0.00077438,0.74877,0.74955
34.608,0.73185,0.00062442,0.74613,0.74675
