0,0.93364,0,0.94082,0.94082
0.206,0.87601,0,0.93992,0.93992
0.412,0.85079,0,0.94353,0.94353
0.618,1.0023,0,0.95505,0.95505
0.824,1.269,0.31536,0.96147,1.2768
1.03,1.1927,0.22005,0.96935,1.1894
1.236,1.1754,0.15523,0.97558,1.1308
1.442,1.1198,0.11125,0.98487,1.0961
1.648,1.1977,0.28895,0.98771,1.2767
1.854,1.4343,0.50496,0.9978,1.5028
2.06,1.462,0.35226,1.0201,1.3724
2.266,1.3176,0.24479,1.0261,1.2709
2.472,1.4598,0.45932,1.0304,1.4897
2.678,1.4065,0.31497,1.0313,1.3463
2.884,1.4885,0.53529,1.0292,1.5644
3.09,1.4169,0.36566,1.0313,1.3969
3.296,1.303,0.25293,1.0334,1.2863
3.502,1.4145,0.46907,1.0359,1.5049
3.708,1.3988,0.3236,1.0436,1.3672
3.914,1.2828,0.22594,1.0508,1.2768
4.12,1.2448,0.15957,1.0568,1.2164
4.326,1.422,0.36399,1.0655,1.4295
4.532,1.2885,0.25284,1.0709,1.3238
4.738,1.354,0.17883,1.0822,1.261
4.944,1.3049,0.1266,1.0806,1.2072
5.15,1.3653,0.32084,1.0762,1.3971
5.356,1.2677,0.22323,1.0784,1.3016
5.562,1.2677,0.15689,1.0778,1.2347
5.768,1.2739,0.11177,1.0781,1.1899
5.974,1.3699,0.29968,1.0701,1.3698
6.18,1.3456,0.2062,1.0582,1.2643
6.386,1.399,0.41245,1.0442,1.4566
6.592,1.3448,0.28043,1.0322,1.3126
6.798,1.1872,0.19178,1.0134,1.2052
7.004,1.1084,0.13386,1.0026,1.1365
7.21,1.0953,0.094337,0.98899,1.0833
7.416,1.0581,0.067337,0.97565,1.043
7.622,0.96716,0.048679,0.96283,1.0115
7.828,1.1314,0.19326,0.95566,1.1489
8.034,1.2056,0.38191,0.94603,1.3279
8.24,1.2176,0.26253,0.94614,1.2087
8.446,1.1874,0.1824,0.94439,1.1268
8.652,1.2824,0.36864,0.93817,1.3068
8.858,1.1322,0.25086,0.92803,1.1789
9.064,1.139,0.17404,0.92414,1.0982
9.27,1.2318,0.35523,0.91743,1.2727
9.476,1.2424,0.24255,0.91012,1.1527
9.682,1.271,0.42879,0.8984,1.3272
9.888,1.2391,0.29271,0.89716,1.1899
10.094,1.32,0.48186,0.88792,1.3698
10.3,1.2286,0.3261,0.88267,1.2088
10.506,1.1627,0.22463,0.88201,1.1066
10.712,1.2774,0.40449,0.87169,1.2762
10.918,1.2782,0.27324,0.86062,1.1339
11.124,1.3546,0.44683,0.83797,1.2848
11.33,1.3905,0.60814,0.80532,1.4135
11.536,1.1701,0.40113,0.7884,1.1895
11.742,1.2519,0.56691,0.77562,1.3425
11.948,1.1795,0.38026,0.77138,1.1516
12.154,1.0497,0.25737,0.76454,1.0219
12.36,0.9865,0.17611,0.75655,0.93266
12.566,0.88946,0.121,0.74224,0.86324
12.772,0.81839,0.083787,0.72465,0.80844
12.978,0.77161,0.058814,0.70814,0.76695
